36547   , -78650.4    , array([ 17.2578    ,  1.94771    ,  9.37338e-07,  8.76516e-72,  0.000663446])
36548   , -78650.4    , array([ 17.275     ,  1.94771    ,  9.37338e-07,  8.76516e-72,  0.000663446])
36549   , -78650.8    , array([ 17.2578    ,  1.94966    ,  9.37338e-07,  8.76516e-72,  0.000663446])
36550   , -78650.4    , array([ 17.2578    ,  1.94771    ,  9.38276e-07,  8.76516e-72,  0.000663446])
36551   , -78650.4    , array([ 17.2578    ,  1.94771    ,  9.37338e-07,  8.77393e-72,  0.000663446])
36552   , -78650      , array([ 17.2578    ,  1.94771    ,  9.37338e-07,  8.76516e-72,  0.00066411 ])
36553   , -78650.4    , array([ 17.2578    ,  1.94771    ,  9.37338e-07,  8.76516e-72,  0.000663446])
36554   , -77365.8    , array([ 16.3798    ,  0.987995   ,  9.37338e-07,  8.76516e-72,  0.00139908 ])
36555   , -77365.8    , array([ 16.3798    ,  0.987995   ,  9.37338e-07,  8.76516e-72,  0.00139908 ])
36556   , -77365.9    , array([ 16.3962    ,  0.987995   ,  9.37338e-07,  8.76516e-72,  0.00139908 ])
36557   , -77367.4    , array([ 16.3798    ,  0.988983   ,  9.37338e-07,  8.76516e-72,  0.00139908 ])
36558   , -77365.8    , array([ 16.3798    ,  0.987995   ,  9.38276e-07,  8.76516e-72,  0.00139908 ])
36559   , -77365.8    , array([ 16.3798    ,  0.987995   ,  9.37338e-07,  8.77393e-72,  0.00139908 ])
36560   , -77364.1    , array([ 16.3798    ,  0.987995   ,  9.37338e-07,  8.76516e-72,  0.00140048 ])
36561   , -2292.33    , array([ 13.2927    ,  0.0654147  ,  9.37338e-07,  8.76516e-72,  0.0276685  ])
36562   , -2292.33    , array([ 13.2927    ,  0.0654147  ,  9.37338e-07,  8.76516e-72,  0.0276685  ])
36563   , -2292.4     , array([ 13.3059    ,  0.0654147  ,  9.37338e-07,  8.76516e-72,  0.0276685  ])
36564   , -2287.52    , array([ 13.2927    ,  0.0654802  ,  9.37338e-07,  8.76516e-72,  0.0276685  ])
36565   , -2292.33    , array([ 13.2927    ,  0.0654147  ,  9.38276e-07,  8.76516e-72,  0.0276685  ])
36566   , -2292.33    , array([ 13.2927    ,  0.0654147  ,  9.37338e-07,  8.77393e-72,  0.0276685  ])
36567   , -2297.44    , array([ 13.2927    ,  0.0654147  ,  9.37338e-07,  8.76516e-72,  0.0276962  ])
36568   , -72391.7    , array([ 15.5452    ,  0.50057    ,  9.37338e-07,  8.76516e-72,  0.00295426 ])
36569   , -72391.7    , array([ 15.5452    ,  0.50057    ,  9.37338e-07,  8.76516e-72,  0.00295426 ])
36570   , -72391.9    , array([ 15.5607    ,  0.50057    ,  9.37338e-07,  8.76516e-72,  0.00295426 ])
36571   , -72397.9    , array([ 15.5452    ,  0.501071   ,  9.37338e-07,  8.76516e-72,  0.00295426 ])
36572   , -72391.7    , array([ 15.5452    ,  0.50057    ,  9.38276e-07,  8.76516e-72,  0.00295426 ])
36573   , -72391.7    , array([ 15.5452    ,  0.50057    ,  9.37338e-07,  8.77393e-72,  0.00295426 ])
36574   , -72385.5    , array([ 15.5452    ,  0.50057    ,  9.37338e-07,  8.76516e-72,  0.00295722 ])
36575   , -1947.09    , array([ 13.3951    ,  0.0722778  ,  9.37338e-07,  8.76516e-72,  0.0247944  ])
36576   , -1947.09    , array([ 13.3951    ,  0.0722778  ,  9.37338e-07,  8.76516e-72,  0.0247944  ])
36577   , -1947.17    , array([ 13.4085    ,  0.0722778  ,  9.37338e-07,  8.76516e-72,  0.0247944  ])
36578   , -1948.87    , array([ 13.3951    ,  0.0723502  ,  9.37338e-07,  8.76516e-72,  0.0247944  ])
36579   , -1947.09    , array([ 13.3951    ,  0.0722778  ,  9.38276e-07,  8.76516e-72,  0.0247944  ])
36580   , -1947.09    , array([ 13.3951    ,  0.0722778  ,  9.37338e-07,  8.77393e-72,  0.0247944  ])
36581   , -1945.67    , array([ 13.3951    ,  0.0722778  ,  9.37338e-07,  8.76516e-72,  0.0248193  ])
36582   , -1905.33    , array([ 13.3695    ,  0.0705027  ,  9.37338e-07,  8.76516e-72,  0.0254815  ])
36583   , -1905.33    , array([ 13.3695    ,  0.0705027  ,  9.37338e-07,  8.76516e-72,  0.0254815  ])
36584   , -1905.4     , array([ 13.3828    ,  0.0705027  ,  9.37338e-07,  8.76516e-72,  0.0254815  ])
36585   , -1905.51    , array([ 13.3695    ,  0.0705733  ,  9.37338e-07,  8.76516e-72,  0.0254815  ])
36586   , -1905.33    , array([ 13.3695    ,  0.0705027  ,  9.38276e-07,  8.76516e-72,  0.0254815  ])
