141242  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01294e-07])
141243  , -78631.3    , array([ 0.00140322 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01294e-07])
141244  , -78630.9    , array([ 0.00140182 ,  0.155992   ,  5.688e-36  ,  1.18595e-88,  8.01294e-07])
141245  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.69369e-36,  1.18595e-88,  8.01294e-07])
141246  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18714e-88,  8.01294e-07])
141247  , -78630.4    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.02096e-07])
141248  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01294e-07])
141256  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141257  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141258  , -78631.3    , array([ 0.00140322 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141259  , -78630.9    , array([ 0.00140182 ,  0.155992   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141260  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.69369e-36,  1.18595e-88,  8.01295e-07])
141261  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18714e-88,  8.01295e-07])
141262  , -78630.4    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.02096e-07])
141263  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141264  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141265  , -78631.3    , array([ 0.00140322 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141266  , -78630.9    , array([ 0.00140182 ,  0.155992   ,  5.688e-36  ,  1.18595e-88,  8.01295e-07])
141267  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.69369e-36,  1.18595e-88,  8.01295e-07])
141268  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18714e-88,  8.01295e-07])
141269  , -78630.4    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.02097e-07])
141277  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141278  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141279  , -78631.3    , array([ 0.00140322 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141280  , -78630.9    , array([ 0.00140182 ,  0.155992   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141281  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.69369e-36,  1.18595e-88,  8.01296e-07])
141282  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18714e-88,  8.01296e-07])
141283  , -78630.4    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.02097e-07])
141284  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141285  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141286  , -78631.3    , array([ 0.00140322 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141287  , -78630.9    , array([ 0.00140182 ,  0.155992   ,  5.688e-36  ,  1.18595e-88,  8.01296e-07])
141288  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.69369e-36,  1.18595e-88,  8.01296e-07])
141289  , -78630.9    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18714e-88,  8.01296e-07])
141290  , -78630.4    , array([ 0.00140182 ,  0.155836   ,  5.688e-36  ,  1.18595e-88,  8.02097e-07])
141291  , -78437.9    , array([ 0.00117411 ,  0.155468   ,  5.688e-36  ,  1.18595e-88,  9.59139e-07])
141292  , -78437.9    , array([ 0.00117411 ,  0.155468   ,  5.688e-36  ,  1.18595e-88,  9.59139e-07])
141293  , -78438.5    , array([ 0.00117529 ,  0.155468   ,  5.688e-36  ,  1.18595e-88,  9.59139e-07])
141294  , -78437.9    , array([ 0.00117411 ,  0.155624   ,  5.688e-36  ,  1.18595e-88,  9.59139e-07])
141295  , -78437.9    , array([ 0.00117411 ,  0.155468   ,  5.69369e-36,  1.18595e-88,  9.59139e-07])
141296  , -78437.9    , array([ 0.00117411 ,  0.155468   ,  5.688e-36  ,  1.18714e-88,  9.59139e-07])
