87352   , -79045      , array([ 2.9047     ,  0.683153   ,  3.19552e-39,  5.24335e-38,  2.21136e-05])
87353   , -79045      , array([ 2.9076     ,  0.683153   ,  3.19552e-39,  5.24335e-38,  2.21136e-05])
87354   , -79045      , array([ 2.9047     ,  0.683836   ,  3.19552e-39,  5.24335e-38,  2.21136e-05])
87355   , -79045      , array([ 2.9047     ,  0.683153   ,  3.19872e-39,  5.24335e-38,  2.21136e-05])
87356   , -79045      , array([ 2.9047     ,  0.683153   ,  3.19552e-39,  5.2486e-38 ,  2.21136e-05])
87357   , -79044.9    , array([ 2.9047     ,  0.683153   ,  3.19552e-39,  5.24335e-38,  2.21357e-05])
87358   , -79045      , array([ 2.9047     ,  0.683153   ,  3.19552e-39,  5.24335e-38,  2.21136e-05])
87359   , -78917.7    , array([ 2.61699    ,  0.355742   ,  3.19552e-39,  5.24335e-38,  4.74668e-05])
87360   , -78917.7    , array([ 2.61699    ,  0.355742   ,  3.19552e-39,  5.24335e-38,  4.74668e-05])
87361   , -78917.7    , array([ 2.61961    ,  0.355742   ,  3.19552e-39,  5.24335e-38,  4.74668e-05])
87362   , -78917.8    , array([ 2.61699    ,  0.356098   ,  3.19552e-39,  5.24335e-38,  4.74668e-05])
87363   , -78917.7    , array([ 2.61699    ,  0.355742   ,  3.19872e-39,  5.24335e-38,  4.74668e-05])
87364   , -78917.7    , array([ 2.61699    ,  0.355742   ,  3.19552e-39,  5.2486e-38 ,  4.74668e-05])
87365   , -78917.5    , array([ 2.61699    ,  0.355742   ,  3.19552e-39,  5.24335e-38,  4.75143e-05])
87366   , -46381.3    , array([ 1.72428    ,  0.026158   ,  3.19552e-39,  5.24335e-38,  0.00100765 ])
87367   , -46381.3    , array([ 1.72428    ,  0.026158   ,  3.19552e-39,  5.24335e-38,  0.00100765 ])
87368   , -46381.5    , array([ 1.726      ,  0.026158   ,  3.19552e-39,  5.24335e-38,  0.00100765 ])
87369   , -46404.2    , array([ 1.72428    ,  0.0261842  ,  3.19552e-39,  5.24335e-38,  0.00100765 ])
87370   , -46381.3    , array([ 1.72428    ,  0.026158   ,  3.19872e-39,  5.24335e-38,  0.00100765 ])
87371   , -46381.3    , array([ 1.72428    ,  0.026158   ,  3.19552e-39,  5.2486e-38 ,  0.00100765 ])
87372   , -46358      , array([ 1.72428    ,  0.026158   ,  3.19552e-39,  5.24335e-38,  0.00100866 ])
87380   , -45922.5    , array([ 1.72177    ,  0.025921   ,  3.19552e-39,  5.24335e-38,  0.00101845 ])
87381   , -45922.5    , array([ 1.72177    ,  0.025921   ,  3.19552e-39,  5.24335e-38,  0.00101845 ])
87382   , -45922.7    , array([ 1.72349    ,  0.025921   ,  3.19552e-39,  5.24335e-38,  0.00101845 ])
87383   , -45945.7    , array([ 1.72177    ,  0.0259469  ,  3.19552e-39,  5.24335e-38,  0.00101845 ])
87384   , -45922.5    , array([ 1.72177    ,  0.025921   ,  3.19872e-39,  5.24335e-38,  0.00101845 ])
87385   , -45922.5    , array([ 1.72177    ,  0.025921   ,  3.19552e-39,  5.2486e-38 ,  0.00101845 ])
87386   , -45899.1    , array([ 1.72177    ,  0.025921   ,  3.19552e-39,  5.24335e-38,  0.00101947 ])
87387   , -45457.4    , array([ 1.71925    ,  0.0256847  ,  3.19552e-39,  5.24335e-38,  0.00102942 ])
87388   , -45457.4    , array([ 1.71925    ,  0.0256847  ,  3.19552e-39,  5.24335e-38,  0.00102942 ])
87389   , -45457.6    , array([ 1.72097    ,  0.0256847  ,  3.19552e-39,  5.24335e-38,  0.00102942 ])
87390   , -45480.7    , array([ 1.71925    ,  0.0257104  ,  3.19552e-39,  5.24335e-38,  0.00102942 ])
87391   , -45457.4    , array([ 1.71925    ,  0.0256847  ,  3.19872e-39,  5.24335e-38,  0.00102942 ])
87392   , -45457.4    , array([ 1.71925    ,  0.0256847  ,  3.19552e-39,  5.2486e-38 ,  0.00102942 ])
87393   , -45433.8    , array([ 1.71925    ,  0.0256847  ,  3.19552e-39,  5.24335e-38,  0.00103045 ])
87401   , -45339.7    , array([ 1.71862    ,  0.0256256  ,  3.19552e-39,  5.24335e-38,  0.0010322  ])
87402   , -45339.7    , array([ 1.71862    ,  0.0256256  ,  3.19552e-39,  5.24335e-38,  0.0010322  ])
87403   , -45339.9    , array([ 1.72034    ,  0.0256256  ,  3.19552e-39,  5.24335e-38,  0.0010322  ])
87404   , -45363.1    , array([ 1.71862    ,  0.0256512  ,  3.19552e-39,  5.24335e-38,  0.0010322  ])
87405   , -45339.7    , array([ 1.71862    ,  0.0256256  ,  3.19872e-39,  5.24335e-38,  0.0010322  ])
87406   , -45339.7    , array([ 1.71862    ,  0.0256256  ,  3.19552e-39,  5.2486e-38 ,  0.0010322  ])
87407   , -45316.1    , array([ 1.71862    ,  0.0256256  ,  3.19552e-39,  5.24335e-38,  0.00103324 ])
87408   , -45221.7    , array([ 1.71799    ,  0.0255665  ,  3.19552e-39,  5.24335e-38,  0.001035   ])
87409   , -45221.7    , array([ 1.71799    ,  0.0255665  ,  3.19552e-39,  5.24335e-38,  0.001035   ])
87410   , -45221.9    , array([ 1.7197     ,  0.0255665  ,  3.19552e-39,  5.24335e-38,  0.001035   ])
87411   , -45245.1    , array([ 1.71799    ,  0.0255921  ,  3.19552e-39,  5.24335e-38,  0.001035   ])
87412   , -45221.7    , array([ 1.71799    ,  0.0255665  ,  3.19872e-39,  5.24335e-38,  0.001035   ])
87413   , -45221.7    , array([ 1.71799    ,  0.0255665  ,  3.19552e-39,  5.2486e-38 ,  0.001035   ])
87414   , -45198      , array([ 1.71799    ,  0.0255665  ,  3.19552e-39,  5.24335e-38,  0.00103603 ])
87415   , -396882     , array([ 1.13319    ,  0.00189289 ,  3.19552e-39,  5.24335e-38,  0.0217955  ])
87416   , -396882     , array([ 1.13319    ,  0.00189289 ,  3.19552e-39,  5.24335e-38,  0.0217955  ])
87417   , -396882     , array([ 1.13432    ,  0.00189289 ,  3.19552e-39,  5.24335e-38,  0.0217955  ])
87418   , -396478     , array([ 1.13319    ,  0.00189478 ,  3.19552e-39,  5.24335e-38,  0.0217955  ])
87419   , -396882     , array([ 1.13319    ,  0.00189289 ,  3.19872e-39,  5.24335e-38,  0.0217955  ])
87420   , -396882     , array([ 1.13319    ,  0.00189289 ,  3.19552e-39,  5.2486e-38 ,  0.0217955  ])
