6180    , -2667.33    , array([ 0.677253   ,  3.9414     ,  1.00109e-32,  0.0194039  ])
6181    , -2667.33    , array([ 0.67793    ,  3.9414     ,  1.00109e-32,  0.0194039  ])
6182    , -2667.47    , array([ 0.677253   ,  3.94534    ,  1.00109e-32,  0.0194039  ])
6183    , -2667.33    , array([ 0.677253   ,  3.9414     ,  1.00209e-32,  0.0194039  ])
6184    , -2667.7     , array([ 0.677253   ,  3.9414     ,  1.00109e-32,  0.0194233  ])
6185    , -2667.33    , array([ 0.677253   ,  3.9414     ,  1.00109e-32,  0.0194039  ])
6186    , -2436.17    , array([ 0.677253   ,  2.80399    ,  1.00109e-32,  0.00749772 ])
6187    , -2436.17    , array([ 0.677253   ,  2.80399    ,  1.00109e-32,  0.00749772 ])
6188    , -2436.17    , array([ 0.67793    ,  2.80399    ,  1.00109e-32,  0.00749772 ])
6189    , -2436.23    , array([ 0.677253   ,  2.80679    ,  1.00109e-32,  0.00749772 ])
6190    , -2436.17    , array([ 0.677253   ,  2.80399    ,  1.00209e-32,  0.00749772 ])
6191    , -2436.27    , array([ 0.677253   ,  2.80399    ,  1.00109e-32,  0.00750522 ])
6198    , -2436.17    , array([ 0.677253   ,  2.80395    ,  1.00109e-32,  0.00749774 ])
6199    , -2436.17    , array([ 0.677253   ,  2.80395    ,  1.00109e-32,  0.00749774 ])
6200    , -2436.17    , array([ 0.67793    ,  2.80395    ,  1.00109e-32,  0.00749774 ])
6201    , -2436.23    , array([ 0.677253   ,  2.80676    ,  1.00109e-32,  0.00749774 ])
6202    , -2436.17    , array([ 0.677253   ,  2.80395    ,  1.00209e-32,  0.00749774 ])
6203    , -2436.27    , array([ 0.677253   ,  2.80395    ,  1.00109e-32,  0.00750524 ])
6204    , -2436.17    , array([ 0.677253   ,  2.80392    ,  1.00109e-32,  0.00749776 ])
6205    , -2436.17    , array([ 0.677253   ,  2.80392    ,  1.00109e-32,  0.00749776 ])
6206    , -2436.17    , array([ 0.67793    ,  2.80392    ,  1.00109e-32,  0.00749776 ])
6207    , -2436.23    , array([ 0.677253   ,  2.80673    ,  1.00109e-32,  0.00749776 ])
6208    , -2436.17    , array([ 0.677253   ,  2.80392    ,  1.00209e-32,  0.00749776 ])
6209    , -2436.27    , array([ 0.677253   ,  2.80392    ,  1.00109e-32,  0.00750526 ])
6210    , -2336.8     , array([ 0.677253   ,  0.0015487  ,  1.00109e-32,  0.0537036  ])
6211    , -2336.8     , array([ 0.677253   ,  0.0015487  ,  1.00109e-32,  0.0537036  ])
6212    , -2336.8     , array([ 0.67793    ,  0.0015487  ,  1.00109e-32,  0.0537036  ])
6213    , -2336.8     , array([ 0.677253   ,  0.00155025 ,  1.00109e-32,  0.0537036  ])
6214    , -2336.8     , array([ 0.677253   ,  0.0015487  ,  1.00209e-32,  0.0537036  ])
6215    , -2336.8     , array([ 0.677253   ,  0.0015487  ,  1.00109e-32,  0.0537573  ])
