57460   , -79084.4    , array([ 1.27707    ,  0.599104   ,  0.00132263 ,  3.40305e-54,  1.91959e-06])
57461   , -79084.4    , array([ 1.27835    ,  0.599104   ,  0.00132263 ,  3.40305e-54,  1.91959e-06])
57462   , -79084.5    , array([ 1.27707    ,  0.599704   ,  0.00132263 ,  3.40305e-54,  1.91959e-06])
57463   , -79084.4    , array([ 1.27707    ,  0.599104   ,  0.00132396 ,  3.40305e-54,  1.91959e-06])
57464   , -79084.4    , array([ 1.27707    ,  0.599104   ,  0.00132263 ,  3.40645e-54,  1.91959e-06])
57465   , -79084.4    , array([ 1.27707    ,  0.599104   ,  0.00132263 ,  3.40305e-54,  1.92151e-06])
57466   , -79084.4    , array([ 1.27707    ,  0.599104   ,  0.00132263 ,  3.40305e-54,  1.91959e-06])
57467   , -79071.1    , array([ 1.05587    ,  0.329948   ,  0.00132263 ,  3.40305e-54,  4.24036e-06])
57468   , -79071.1    , array([ 1.05587    ,  0.329948   ,  0.00132263 ,  3.40305e-54,  4.24036e-06])
57469   , -79071.1    , array([ 1.05693    ,  0.329948   ,  0.00132263 ,  3.40305e-54,  4.24036e-06])
57470   , -79071.1    , array([ 1.05587    ,  0.330279   ,  0.00132263 ,  3.40305e-54,  4.24036e-06])
57471   , -79071.1    , array([ 1.05587    ,  0.329948   ,  0.00132396 ,  3.40305e-54,  4.24036e-06])
57472   , -79071.1    , array([ 1.05587    ,  0.329948   ,  0.00132263 ,  3.40645e-54,  4.24036e-06])
57473   , -79071.1    , array([ 1.05587    ,  0.329948   ,  0.00132263 ,  3.40305e-54,  4.2446e-06 ])
57474   , -75155.1    , array([ 0.493406   ,  0.0303543  ,  0.00132264 ,  3.40305e-54,  0.000100967])
57475   , -75155.1    , array([ 0.493406   ,  0.0303543  ,  0.00132264 ,  3.40305e-54,  0.000100967])
57476   , -75155.3    , array([ 0.4939     ,  0.0303543  ,  0.00132264 ,  3.40305e-54,  0.000100967])
57477   , -75158.8    , array([ 0.493406   ,  0.0303847  ,  0.00132264 ,  3.40305e-54,  0.000100967])
57478   , -75155.1    , array([ 0.493406   ,  0.0303543  ,  0.00132396 ,  3.40305e-54,  0.000100967])
57479   , -75155.1    , array([ 0.493406   ,  0.0303543  ,  0.00132264 ,  3.40645e-54,  0.000100967])
57480   , -75151.3    , array([ 0.493406   ,  0.0303543  ,  0.00132264 ,  3.40305e-54,  0.000101068])
57488   , -75143.5    , array([ 0.493197   ,  0.0303141  ,  0.00132264 ,  3.40305e-54,  0.000101145])
57489   , -75143.5    , array([ 0.493197   ,  0.0303141  ,  0.00132264 ,  3.40305e-54,  0.000101145])
57490   , -75143.6    , array([ 0.49369    ,  0.0303141  ,  0.00132264 ,  3.40305e-54,  0.000101145])
57491   , -75147.1    , array([ 0.493197   ,  0.0303444  ,  0.00132264 ,  3.40305e-54,  0.000101145])
57492   , -75143.5    , array([ 0.493197   ,  0.0303141  ,  0.00132396 ,  3.40305e-54,  0.000101145])
57493   , -75143.5    , array([ 0.493197   ,  0.0303141  ,  0.00132264 ,  3.40645e-54,  0.000101145])
57494   , -75139.7    , array([ 0.493197   ,  0.0303141  ,  0.00132264 ,  3.40305e-54,  0.000101246])
57495   , -75131.8    , array([ 0.492988   ,  0.0302737  ,  0.00132264 ,  3.40305e-54,  0.000101324])
