[001:20:10]	239734.211436	[     1.054,      1.138,      1.580,      0.011,      1.332,  2.243e-04,      3.728,      4.233]	rm
[001:20:17]	245656.568888	[     1.054,      1.138,      1.580,      0.011,      1.332,  2.243e-04,      3.728,      4.886]	rm
[001:20:35]	869005.21634	[    16.747,      0.088,      0.051,  1.289e-09,  7.166e-07,      4.204,      3.578,      2.278]	rm
[001:20:53]	877253.807142	[    20.632,      0.088,      0.051,  1.289e-09,  7.166e-07,      4.204,      3.578,      2.278]	rm
[001:20:59]	267886.333389	[    20.263,      0.179,      0.618,  3.454e-09,  2.759e-04,      0.406,      0.394,      0.521]	rm
[001:21:05]	245362.306619	[    20.263,      0.179,      0.618,  3.454e-09,  2.759e-04,      0.406,      0.316,      0.521]	rm
[001:21:11]	693647.695244	[     0.439,      0.179,      0.618,  3.454e-09,  2.759e-04,      0.002,      0.346,      1.304]	c
[001:21:17]	54602.7873443	[     1.009,      0.279,     12.830,      3.551,  2.115e-05,      2.212,      0.951,      0.955]	c
[001:21:26]	168826.433124	[     0.176,      1.740,     12.576,  7.462e-05,      0.430,      2.882,      2.259,      3.122]	c
[001:21:41]	545309.572085	[     0.069,     95.738,      0.005,      0.154,      0.896,      0.546,      1.674,      0.159]	r
[001:21:45]	304370.682954	[     0.116,     11.069,      0.895,      0.012,      0.213,  3.594e-04,      1.631,      0.738]	r
[001:21:49]	52553.2536912	[     1.009,      0.374,     12.830,      3.460,  2.115e-05,      2.212,      0.951,      0.955]	cm
[001:21:54]	60318.3966405	[     1.009,      0.236,     12.830,      4.342,  2.115e-05,      2.212,      0.951,      0.955]	cm
[001:21:58]	54182.410358	[     7.508,      3.592,      3.610,      0.013,      0.076,      1.530,      1.202,      2.584]	rm
[001:22:03]	63489.5650938	[     3.889,      3.592,      3.610,      0.013,      0.076,      1.530,      1.202,      2.584]	rm
[001:22:08]	46335.5315221	[     1.009,      0.360,      0.332,      3.551,  2.115e-05,      2.212,      0.951,      0.548]	rm
[001:22:13]	35989.8456224	[     1.009,      0.201,      1.075,      3.551,  2.115e-05,      2.212,      0.951,      0.548]	rm
[001:22:18]	41080.5944891	[     1.054,      1.138,     12.830,      0.011,      1.332,      2.212,      3.728,      0.955]	c
