147647  , -79089.4    , array([ 0.861708   ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147648  , -79089.4    , array([ 0.861708   ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147649  , -79089.4    , array([ 1.86171    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147650  , -79089.4    , array([ 3.47974    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147651  , -79089.4    , array([ 1.86171    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147652  , -79089.4    , array([ 2.47974    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147653  , -79089.4    , array([ 2.86171    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147654  , -79089.4    , array([ 3.09778    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147655  , -79089.4    , array([ 3.24367    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147656  , -79089.4    , array([ 3.33384    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147657  , -79089.4    , array([ 3.38957    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147658  , -79089.4    , array([ 3.42401    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147659  , -79089.4    , array([ 3.44964    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147660  , -79089.4    , array([ 3.44964    ,  0.228393   ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147661  , -79089.4    , array([ 3.44964    ,  1.22839    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147662  , -79089.4    , array([ 3.44964    ,  2.84643    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147663  , -79089.4    , array([ 3.44964    ,  1.22839    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147664  , -79089.4    , array([ 3.44964    ,  1.84643    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147665  , -79089.4    , array([ 3.44964    ,  2.22839    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147666  , -79089.4    , array([ 3.44964    ,  2.46446    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147667  , -79089.4    , array([ 3.44964    ,  2.61036    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147668  , -79089.4    , array([ 3.44964    ,  2.70053    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147669  , -79089.4    , array([ 3.44964    ,  2.75626    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147670  , -79089.4    , array([ 3.44964    ,  2.7907     ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
147671  , -79089.4    , array([ 3.44964    ,  2.81632    ,  9.4018e-08 ,  2.0595e-12 ,  3.3652e-42 ])
