88172   , -78996.2    , array([ 20.2041    ,  23.525     ,  5.3543e-12 ,  5.25921e-55,  0.000900242])
88173   , -78996.3    , array([ 20.2243    ,  23.525     ,  5.3543e-12 ,  5.25921e-55,  0.000900242])
88174   , -78996.3    , array([ 20.2041    ,  23.5486    ,  5.3543e-12 ,  5.25921e-55,  0.000900242])
88175   , -78996.2    , array([ 20.2041    ,  23.525     ,  5.35965e-12,  5.25921e-55,  0.000900242])
88176   , -78996.2    , array([ 20.2041    ,  23.525     ,  5.3543e-12 ,  5.26447e-55,  0.000900242])
88177   , -78996.1    , array([ 20.2041    ,  23.525     ,  5.3543e-12 ,  5.25921e-55,  0.000901143])
88178   , -78996.2    , array([ 20.2041    ,  23.525     ,  5.3543e-12 ,  5.25921e-55,  0.000900242])
88179   , -78788.8    , array([ 14.4529    ,  15.437     ,  5.3543e-12 ,  5.25921e-55,  0.00211602 ])
88180   , -78788.8    , array([ 14.4529    ,  15.437     ,  5.3543e-12 ,  5.25921e-55,  0.00211602 ])
88181   , -78788.9    , array([ 14.4673    ,  15.437     ,  5.3543e-12 ,  5.25921e-55,  0.00211602 ])
88182   , -78789      , array([ 14.4529    ,  15.4524    ,  5.3543e-12 ,  5.25921e-55,  0.00211602 ])
88183   , -78788.8    , array([ 14.4529    ,  15.437     ,  5.35965e-12,  5.25921e-55,  0.00211602 ])
88184   , -78788.8    , array([ 14.4529    ,  15.437     ,  5.3543e-12 ,  5.26447e-55,  0.00211602 ])
88185   , -78788.5    , array([ 14.4529    ,  15.437     ,  5.3543e-12 ,  5.25921e-55,  0.00211813 ])
88186   , -52719.4    , array([ 3.78455    ,  2.86213    ,  5.3543e-12 ,  5.25921e-55,  0.064589   ])
88187   , -52719.4    , array([ 3.78455    ,  2.86213    ,  5.3543e-12 ,  5.25921e-55,  0.064589   ])
88188   , -52726.8    , array([ 3.78834    ,  2.86213    ,  5.3543e-12 ,  5.25921e-55,  0.064589   ])
88189   , -52733.9    , array([ 3.78455    ,  2.865      ,  5.3543e-12 ,  5.25921e-55,  0.064589   ])
88190   , -52719.4    , array([ 3.78455    ,  2.86213    ,  5.35965e-12,  5.25921e-55,  0.064589   ])
