2422    , -79088.7    , array([ 0.948538   ,  1.21926    ,  0.730177   ,  0.406648   ,  4.18687e-07])
2512    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2527    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2528    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2529    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2530    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234276 ])
2531    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234276 ])
2532    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234276 ])
2533    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2534    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2535    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2536    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234276 ])
2537    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234276 ])
2538    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234276 ])
2539    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234276 ])
2540    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2548    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2549    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2550    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2551    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234277 ])
2552    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234277 ])
2553    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234277 ])
2554    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2555    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2556    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2557    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2558    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234277 ])
2559    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234277 ])
2560    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234277 ])
2561    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2569    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2570    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2571    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2572    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234277 ])
2573    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234277 ])
2574    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234277 ])
2575    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2576    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2577    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2578    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234277 ])
2579    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234277 ])
2580    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234277 ])
2581    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234277 ])
2582    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234511 ])
2583    , -438032     , array([ 0.00446806 ,  0.00264627 ,  0.740454   ,  0.404961   ,  0.0465001  ])
2584    , -438032     , array([ 0.00446806 ,  0.00264627 ,  0.740454   ,  0.404961   ,  0.0465001  ])
2585    , -437964     , array([ 0.00447253 ,  0.00264627 ,  0.740454   ,  0.404961   ,  0.0465001  ])
2586    , -437990     , array([ 0.00446806 ,  0.00264892 ,  0.740454   ,  0.404961   ,  0.0465001  ])
2587    , -437997     , array([ 0.00446806 ,  0.00264627 ,  0.741195   ,  0.404961   ,  0.0465001  ])
2588    , -438005     , array([ 0.00446806 ,  0.00264627 ,  0.740454   ,  0.405366   ,  0.0465001  ])
2589    , -438034     , array([ 0.00446806 ,  0.00264627 ,  0.740454   ,  0.404961   ,  0.0465466  ])
2590    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2591    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2592    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2593    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234278 ])
2594    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234278 ])
2595    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234278 ])
2596    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234512 ])
2597    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2598    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2599    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2600    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234278 ])
2601    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234278 ])
2602    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234278 ])
2603    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234512 ])
2604    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2605    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2606    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2607    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234278 ])
2608    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234278 ])
2609    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405799   ,  0.00234278 ])
2610    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234512 ])
2611    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2612    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2613    , -15775.5    , array([ 0.017742   ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234278 ])
2614    , -15803.3    , array([ 0.0177243  ,  0.0128278  ,  0.737797   ,  0.405394   ,  0.00234278 ])
2615    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738535   ,  0.405394   ,  0.00234278 ])
2616    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.4058     ,  0.00234278 ])
2617    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737797   ,  0.405394   ,  0.00234512 ])
2618    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737798   ,  0.405394   ,  0.00234278 ])
2619    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737798   ,  0.405394   ,  0.00234278 ])
2620    , -15775.5    , array([ 0.0177421  ,  0.012815   ,  0.737798   ,  0.405394   ,  0.00234278 ])
2621    , -15803.3    , array([ 0.0177243  ,  0.0128279  ,  0.737798   ,  0.405394   ,  0.00234278 ])
2622    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.738536   ,  0.405394   ,  0.00234278 ])
2623    , -15789.8    , array([ 0.0177243  ,  0.012815   ,  0.737798   ,  0.4058     ,  0.00234278 ])
2624    , -15790.3    , array([ 0.0177243  ,  0.012815   ,  0.737798   ,  0.405394   ,  0.00234513 ])
2625    , -15789.8    , array([ 0.0177245  ,  0.0128152  ,  0.737802   ,  0.405394   ,  0.00234281 ])
2626    , -15789.8    , array([ 0.0177245  ,  0.0128152  ,  0.737802   ,  0.405394   ,  0.00234281 ])
2627    , -15775.5    , array([ 0.0177423  ,  0.0128152  ,  0.737802   ,  0.405394   ,  0.00234281 ])
2628    , -15803.3    , array([ 0.0177245  ,  0.012828   ,  0.737802   ,  0.405394   ,  0.00234281 ])
2629    , -15789.8    , array([ 0.0177245  ,  0.0128152  ,  0.73854    ,  0.405394   ,  0.00234281 ])
2630    , -15789.8    , array([ 0.0177245  ,  0.0128152  ,  0.737802   ,  0.4058     ,  0.00234281 ])
2631    , -15790.3    , array([ 0.0177245  ,  0.0128152  ,  0.737802   ,  0.405394   ,  0.00234515 ])
2632    , -15789.7    , array([ 0.0177253  ,  0.0128157  ,  0.737816   ,  0.405395   ,  0.00234291 ])
2633    , -15789.7    , array([ 0.0177253  ,  0.0128157  ,  0.737816   ,  0.405395   ,  0.00234291 ])
2634    , -15775.4    , array([ 0.0177431  ,  0.0128157  ,  0.737816   ,  0.405395   ,  0.00234291 ])
2635    , -15803.2    , array([ 0.0177253  ,  0.0128285  ,  0.737816   ,  0.405395   ,  0.00234291 ])
2636    , -15789.7    , array([ 0.0177253  ,  0.0128157  ,  0.738554   ,  0.405395   ,  0.00234291 ])
2637    , -15789.7    , array([ 0.0177253  ,  0.0128157  ,  0.737816   ,  0.4058     ,  0.00234291 ])
2638    , -15790.2    , array([ 0.0177253  ,  0.0128157  ,  0.737816   ,  0.405395   ,  0.00234526 ])
2639    , -15789.3    , array([ 0.0177285  ,  0.0128177  ,  0.737873   ,  0.405398   ,  0.00234332 ])
2640    , -15789.3    , array([ 0.0177285  ,  0.0128177  ,  0.737873   ,  0.405398   ,  0.00234332 ])
2641    , -15775      , array([ 0.0177463  ,  0.0128177  ,  0.737873   ,  0.405398   ,  0.00234332 ])
2642    , -15802.8    , array([ 0.0177285  ,  0.0128305  ,  0.737873   ,  0.405398   ,  0.00234332 ])
2643    , -15789.3    , array([ 0.0177285  ,  0.0128177  ,  0.738611   ,  0.405398   ,  0.00234332 ])
2644    , -15789.3    , array([ 0.0177285  ,  0.0128177  ,  0.737873   ,  0.405803   ,  0.00234332 ])
2645    , -15789.8    , array([ 0.0177285  ,  0.0128177  ,  0.737873   ,  0.405398   ,  0.00234567 ])
2646    , -15787.8    , array([ 0.0177414  ,  0.0128258  ,  0.738101   ,  0.405409   ,  0.00234497 ])
2647    , -15787.8    , array([ 0.0177414  ,  0.0128258  ,  0.738101   ,  0.405409   ,  0.00234497 ])
2648    , -15773.5    , array([ 0.0177591  ,  0.0128258  ,  0.738101   ,  0.405409   ,  0.00234497 ])
2649    , -15801.3    , array([ 0.0177414  ,  0.0128386  ,  0.738101   ,  0.405409   ,  0.00234497 ])
2650    , -15787.8    , array([ 0.0177414  ,  0.0128258  ,  0.73884    ,  0.405409   ,  0.00234497 ])
2651    , -15787.8    , array([ 0.0177414  ,  0.0128258  ,  0.738101   ,  0.405814   ,  0.00234497 ])
2652    , -15788.3    , array([ 0.0177414  ,  0.0128258  ,  0.738101   ,  0.405409   ,  0.00234732 ])
2653    , -15781.7    , array([ 0.0177928  ,  0.0128583  ,  0.739014   ,  0.405453   ,  0.00235158 ])
2654    , -15781.7    , array([ 0.0177928  ,  0.0128583  ,  0.739014   ,  0.405453   ,  0.00235158 ])
2655    , -15767.4    , array([ 0.0178106  ,  0.0128583  ,  0.739014   ,  0.405453   ,  0.00235158 ])
2656    , -15795.2    , array([ 0.0177928  ,  0.0128712  ,  0.739014   ,  0.405453   ,  0.00235158 ])
2657    , -15781.7    , array([ 0.0177928  ,  0.0128583  ,  0.739753   ,  0.405453   ,  0.00235158 ])
2658    , -15781.8    , array([ 0.0177928  ,  0.0128583  ,  0.739014   ,  0.405859   ,  0.00235158 ])
2659    , -15782.2    , array([ 0.0177928  ,  0.0128583  ,  0.739014   ,  0.405453   ,  0.00235393 ])
2660    , -15757.5    , array([ 0.0179998  ,  0.0129892  ,  0.742676   ,  0.405632   ,  0.00237818 ])
2661    , -15757.5    , array([ 0.0179998  ,  0.0129892  ,  0.742676   ,  0.405632   ,  0.00237818 ])
2662    , -15743.2    , array([ 0.0180178  ,  0.0129892  ,  0.742676   ,  0.405632   ,  0.00237818 ])
2663    , -15770.9    , array([ 0.0179998  ,  0.0130022  ,  0.742676   ,  0.405632   ,  0.00237818 ])
2664    , -15757.5    , array([ 0.0179998  ,  0.0129892  ,  0.743419   ,  0.405632   ,  0.00237818 ])
2665    , -15757.5    , array([ 0.0179998  ,  0.0129892  ,  0.742676   ,  0.406038   ,  0.00237818 ])
2666    , -15758      , array([ 0.0179998  ,  0.0129892  ,  0.742676   ,  0.405632   ,  0.00238056 ])
2667    , -15660.1    , array([ 0.0188525  ,  0.0135261  ,  0.757509   ,  0.406349   ,  0.00248762 ])
2668    , -15660.1    , array([ 0.0188525  ,  0.0135261  ,  0.757509   ,  0.406349   ,  0.00248762 ])
2669    , -15645.9    , array([ 0.0188713  ,  0.0135261  ,  0.757509   ,  0.406349   ,  0.00248762 ])
2670    , -15673.5    , array([ 0.0188525  ,  0.0135396  ,  0.757509   ,  0.406349   ,  0.00248762 ])
2671    , -15660.1    , array([ 0.0188525  ,  0.0135261  ,  0.758267   ,  0.406349   ,  0.00248762 ])
2672    , -15660.2    , array([ 0.0188525  ,  0.0135261  ,  0.757509   ,  0.406755   ,  0.00248762 ])
2673    , -15660.6    , array([ 0.0188525  ,  0.0135261  ,  0.757509   ,  0.406349   ,  0.00249011 ])
2674    , -15265.9    , array([ 0.0226865  ,  0.0159051  ,  0.819862   ,  0.409226   ,  0.00297815 ])
2675    , -15265.9    , array([ 0.0226865  ,  0.0159051  ,  0.819862   ,  0.409226   ,  0.00297815 ])
2676    , -15251.9    , array([ 0.0227092  ,  0.0159051  ,  0.819862   ,  0.409226   ,  0.00297815 ])
2677    , -15279.1    , array([ 0.0226865  ,  0.015921   ,  0.819862   ,  0.409226   ,  0.00297815 ])
2678    , -15265.9    , array([ 0.0226865  ,  0.0159051  ,  0.820682   ,  0.409226   ,  0.00297815 ])
2679    , -15266      , array([ 0.0226865  ,  0.0159051  ,  0.819862   ,  0.409635   ,  0.00297815 ])
2680    , -15266.4    , array([ 0.0226865  ,  0.0159051  ,  0.819862   ,  0.409226   ,  0.00298113 ])
2681    , -13577      , array([ 0.0475737  ,  0.0304082  ,  1.125      ,  0.420941   ,  0.00611781 ])
2682    , -13577      , array([ 0.0475737  ,  0.0304082  ,  1.125      ,  0.420941   ,  0.00611781 ])
2683    , -13563.9    , array([ 0.0476213  ,  0.0304082  ,  1.125      ,  0.420941   ,  0.00611781 ])
2684    , -13589.2    , array([ 0.0475737  ,  0.0304386  ,  1.125      ,  0.420941   ,  0.00611781 ])
2685    , -13577      , array([ 0.0475737  ,  0.0304082  ,  1.12613    ,  0.420941   ,  0.00611781 ])
2686    , -13577.1    , array([ 0.0475737  ,  0.0304082  ,  1.125      ,  0.421362   ,  0.00611781 ])
2687    , -13577.2    , array([ 0.0475737  ,  0.0304082  ,  1.125      ,  0.420941   ,  0.00612394 ])
2688    , -7197.86    , array([ 0.919948   ,  0.406263   ,  3.98841    ,  0.471251   ,  0.108941   ])
2689    , -7197.86    , array([ 0.919948   ,  0.406263   ,  3.98841    ,  0.471251   ,  0.108941   ])
2690    , -7197.04    , array([ 0.920869   ,  0.406263   ,  3.98841    ,  0.471251   ,  0.108941   ])
2691    , -7211.91    , array([ 0.919948   ,  0.40667    ,  3.98841    ,  0.471251   ,  0.108941   ])
2692    , -7199.52    , array([ 0.919948   ,  0.406263   ,  3.9924     ,  0.471251   ,  0.108941   ])
2693    , -7198.66    , array([ 0.919948   ,  0.406263   ,  3.98841    ,  0.471723   ,  0.108941   ])
2694    , -7189.83    , array([ 0.919948   ,  0.406263   ,  3.98841    ,  0.471251   ,  0.10905    ])
2695    , -10676.4    , array([ 0.135541   ,  0.0760213  ,  1.7597     ,  0.438079   ,  0.0169296  ])
2696    , -10676.4    , array([ 0.135541   ,  0.0760213  ,  1.7597     ,  0.438079   ,  0.0169296  ])
2697    , -10665.3    , array([ 0.135677   ,  0.0760213  ,  1.7597     ,  0.438079   ,  0.0169296  ])
2698    , -10687.3    , array([ 0.135541   ,  0.0760974  ,  1.7597     ,  0.438079   ,  0.0169296  ])
2699    , -10676.1    , array([ 0.135541   ,  0.0760213  ,  1.76146    ,  0.438079   ,  0.0169296  ])
2700    , -10676.5    , array([ 0.135541   ,  0.0760213  ,  1.7597     ,  0.438517   ,  0.0169296  ])
