175901  , -35219.3    , array([ 4.94327    ,  0.0202635  ,  1.28004e-14,  2.88824e-36,  0.0289719  ])
175902  , -35219.5    , array([ 4.94822    ,  0.0202635  ,  1.28004e-14,  2.88824e-36,  0.0289719  ])
175903  , -35166.5    , array([ 4.94327    ,  0.0202837  ,  1.28004e-14,  2.88824e-36,  0.0289719  ])
175904  , -35219.3    , array([ 4.94327    ,  0.0202635  ,  1.28132e-14,  2.88824e-36,  0.0289719  ])
175905  , -35219.3    , array([ 4.94327    ,  0.0202635  ,  1.28004e-14,  2.89113e-36,  0.0289719  ])
175906  , -35270.5    , array([ 4.94327    ,  0.0202635  ,  1.28004e-14,  2.88824e-36,  0.0290009  ])
175907  , -35219.3    , array([ 4.94327    ,  0.0202635  ,  1.28004e-14,  2.88824e-36,  0.0289719  ])
175908  , -1904.47    , array([ 4.93094    ,  0.0418455  ,  1.28004e-14,  2.88824e-36,  0.0143437  ])
175909  , -1904.47    , array([ 4.93094    ,  0.0418455  ,  1.28004e-14,  2.88824e-36,  0.0143437  ])
175910  , -1904.55    , array([ 4.93587    ,  0.0418455  ,  1.28004e-14,  2.88824e-36,  0.0143437  ])
175911  , -1905.69    , array([ 4.93094    ,  0.0418873  ,  1.28004e-14,  2.88824e-36,  0.0143437  ])
175912  , -1904.47    , array([ 4.93094    ,  0.0418455  ,  1.28132e-14,  2.88824e-36,  0.0143437  ])
175913  , -1904.47    , array([ 4.93094    ,  0.0418455  ,  1.28004e-14,  2.89113e-36,  0.0143437  ])
175914  , -1902.97    , array([ 4.93094    ,  0.0418455  ,  1.28004e-14,  2.88824e-36,  0.0143581  ])
175922  , -1898.88    , array([ 4.89527    ,  0.0424542  ,  1.28004e-14,  2.88824e-36,  0.0145579  ])
175923  , -1898.88    , array([ 4.89527    ,  0.0424542  ,  1.28004e-14,  2.88824e-36,  0.0145579  ])
175924  , -1898.95    , array([ 4.90017    ,  0.0424542  ,  1.28004e-14,  2.88824e-36,  0.0145579  ])
175925  , -1900.09    , array([ 4.89527    ,  0.0424967  ,  1.28004e-14,  2.88824e-36,  0.0145579  ])
175926  , -1898.88    , array([ 4.89527    ,  0.0424542  ,  1.28132e-14,  2.88824e-36,  0.0145579  ])
175927  , -1898.88    , array([ 4.89527    ,  0.0424542  ,  1.28004e-14,  2.89113e-36,  0.0145579  ])
175928  , -1897.38    , array([ 4.89527    ,  0.0424542  ,  1.28004e-14,  2.88824e-36,  0.0145725  ])
175929  , -1893.56    , array([ 4.86124    ,  0.0430473  ,  1.28004e-14,  2.88824e-36,  0.0147667  ])
175930  , -1893.56    , array([ 4.86124    ,  0.0430473  ,  1.28004e-14,  2.88824e-36,  0.0147667  ])
175931  , -1893.64    , array([ 4.86611    ,  0.0430473  ,  1.28004e-14,  2.88824e-36,  0.0147667  ])
175932  , -1894.78    , array([ 4.86124    ,  0.0430903  ,  1.28004e-14,  2.88824e-36,  0.0147667  ])
175933  , -1893.56    , array([ 4.86124    ,  0.0430473  ,  1.28132e-14,  2.88824e-36,  0.0147667  ])
175934  , -1893.56    , array([ 4.86124    ,  0.0430473  ,  1.28004e-14,  2.89113e-36,  0.0147667  ])
175935  , -1892.08    , array([ 4.86124    ,  0.0430473  ,  1.28004e-14,  2.88824e-36,  0.0147815  ])
175943  , -1892.23    , array([ 4.85266    ,  0.043199   ,  1.28004e-14,  2.88824e-36,  0.0148202  ])
175944  , -1892.23    , array([ 4.85266    ,  0.043199   ,  1.28004e-14,  2.88824e-36,  0.0148202  ])
175945  , -1892.31    , array([ 4.85751    ,  0.043199   ,  1.28004e-14,  2.88824e-36,  0.0148202  ])
175946  , -1893.44    , array([ 4.85266    ,  0.0432422  ,  1.28004e-14,  2.88824e-36,  0.0148202  ])
175947  , -1892.23    , array([ 4.85266    ,  0.043199   ,  1.28132e-14,  2.88824e-36,  0.0148202  ])
175948  , -1892.23    , array([ 4.85266    ,  0.043199   ,  1.28004e-14,  2.89113e-36,  0.0148202  ])
175949  , -1890.74    , array([ 4.85266    ,  0.043199   ,  1.28004e-14,  2.88824e-36,  0.014835   ])
175950  , -1890.95    , array([ 4.84446    ,  0.0433445  ,  1.28004e-14,  2.88824e-36,  0.0148714  ])
175951  , -1890.95    , array([ 4.84446    ,  0.0433445  ,  1.28004e-14,  2.88824e-36,  0.0148714  ])
175952  , -1891.03    , array([ 4.8493     ,  0.0433445  ,  1.28004e-14,  2.88824e-36,  0.0148714  ])
175953  , -1892.17    , array([ 4.84446    ,  0.0433879  ,  1.28004e-14,  2.88824e-36,  0.0148714  ])
175954  , -1890.95    , array([ 4.84446    ,  0.0433445  ,  1.28132e-14,  2.88824e-36,  0.0148714  ])
175955  , -1890.95    , array([ 4.84446    ,  0.0433445  ,  1.28004e-14,  2.89113e-36,  0.0148714  ])
175956  , -1889.47    , array([ 4.84446    ,  0.0433445  ,  1.28004e-14,  2.88824e-36,  0.0148863  ])
175964  , -1890.62    , array([ 4.84233    ,  0.0433824  ,  1.28004e-14,  2.88824e-36,  0.0148848  ])
175965  , -1890.62    , array([ 4.84233    ,  0.0433824  ,  1.28004e-14,  2.88824e-36,  0.0148848  ])
175966  , -1890.7     , array([ 4.84717    ,  0.0433824  ,  1.28004e-14,  2.88824e-36,  0.0148848  ])
175967  , -1891.84    , array([ 4.84233    ,  0.0434258  ,  1.28004e-14,  2.88824e-36,  0.0148848  ])
175968  , -1890.62    , array([ 4.84233    ,  0.0433824  ,  1.28132e-14,  2.88824e-36,  0.0148848  ])
175969  , -1890.62    , array([ 4.84233    ,  0.0433824  ,  1.28004e-14,  2.89113e-36,  0.0148848  ])
175970  , -1889.14    , array([ 4.84233    ,  0.0433824  ,  1.28004e-14,  2.88824e-36,  0.0148997  ])
175971  , -1890.31    , array([ 4.8403     ,  0.0434186  ,  1.28004e-14,  2.88824e-36,  0.0148975  ])
175972  , -1890.31    , array([ 4.8403     ,  0.0434186  ,  1.28004e-14,  2.88824e-36,  0.0148975  ])
