243697  , -11439.2    , array([ 28.9707    ,  0.0117771  ,  0.018007   ,  1.20437e-66,  0.00184146 ])
243814  , -2423.45    , array([ 28.4298    ,  0.0193742  ,  0.0179722  ,  1.20557e-66,  0.00610052 ])
243815  , -2419.83    , array([ 28.4298    ,  0.0193742  ,  0.0179722  ,  1.20437e-66,  0.00610662 ])
243816  , -2216.96    , array([ 28.0251    ,  0.036931   ,  0.0179458  ,  1.20437e-66,  0.0116935  ])
243817  , -2216.96    , array([ 28.0251    ,  0.036931   ,  0.0179458  ,  1.20437e-66,  0.0116935  ])
243818  , -2216.97    , array([ 28.0532    ,  0.036931   ,  0.0179458  ,  1.20437e-66,  0.0116935  ])
243819  , -2220.55    , array([ 28.0251    ,  0.0369679  ,  0.0179458  ,  1.20437e-66,  0.0116935  ])
243820  , -2216.96    , array([ 28.0251    ,  0.036931   ,  0.0179637  ,  1.20437e-66,  0.0116935  ])
243821  , -2216.96    , array([ 28.0251    ,  0.036931   ,  0.0179458  ,  1.20557e-66,  0.0116935  ])
243822  , -2213.15    , array([ 28.0251    ,  0.036931   ,  0.0179458  ,  1.20437e-66,  0.0117052  ])
243823  , -5424.37    , array([ 26.8229    ,  0.265565   ,  0.0178652  ,  1.20437e-66,  0.0855277  ])
243824  , -5424.37    , array([ 26.8229    ,  0.265565   ,  0.0178652  ,  1.20437e-66,  0.0855277  ])
243825  , -5424.7     , array([ 26.8497    ,  0.265565   ,  0.0178652  ,  1.20437e-66,  0.0855277  ])
243826  , -5429.77    , array([ 26.8229    ,  0.265831   ,  0.0178652  ,  1.20437e-66,  0.0855277  ])
243827  , -5424.36    , array([ 26.8229    ,  0.265565   ,  0.0178831  ,  1.20437e-66,  0.0855277  ])
243828  , -5424.37    , array([ 26.8229    ,  0.265565   ,  0.0178652  ,  1.20557e-66,  0.0855277  ])
243829  , -5425.13    , array([ 26.8229    ,  0.265565   ,  0.0178652  ,  1.20437e-66,  0.0856133  ])
243830  , -2147.78    , array([ 27.8007    ,  0.0530281  ,  0.017931   ,  1.20437e-66,  0.0168428  ])
243831  , -2147.78    , array([ 27.8007    ,  0.0530281  ,  0.017931   ,  1.20437e-66,  0.0168428  ])
243832  , -2147.8     , array([ 27.8285    ,  0.0530281  ,  0.017931   ,  1.20437e-66,  0.0168428  ])
243833  , -2151.57    , array([ 27.8007    ,  0.0530811  ,  0.017931   ,  1.20437e-66,  0.0168428  ])
243834  , -2147.78    , array([ 27.8007    ,  0.0530281  ,  0.0179489  ,  1.20437e-66,  0.0168428  ])
243835  , -2147.78    , array([ 27.8007    ,  0.0530281  ,  0.017931   ,  1.20557e-66,  0.0168428  ])
243836  , -2143.97    , array([ 27.8007    ,  0.0530281  ,  0.017931   ,  1.20437e-66,  0.0168596  ])
243844  , -2147.78    , array([ 27.7998    ,  0.0530284  ,  0.017931   ,  1.20437e-66,  0.0168429  ])
243845  , -2147.78    , array([ 27.7998    ,  0.0530284  ,  0.017931   ,  1.20437e-66,  0.0168429  ])
243846  , -2147.8     , array([ 27.8276    ,  0.0530284  ,  0.017931   ,  1.20437e-66,  0.0168429  ])
243847  , -2151.57    , array([ 27.7998    ,  0.0530814  ,  0.017931   ,  1.20437e-66,  0.0168429  ])
243848  , -2147.78    , array([ 27.7998    ,  0.0530284  ,  0.0179489  ,  1.20437e-66,  0.0168429  ])
243849  , -2147.78    , array([ 27.7998    ,  0.0530284  ,  0.017931   ,  1.20557e-66,  0.0168429  ])
243850  , -2143.97    , array([ 27.7998    ,  0.0530284  ,  0.017931   ,  1.20437e-66,  0.0168598  ])
243851  , -2147.77    , array([ 27.7989    ,  0.0530287  ,  0.0179309  ,  1.20437e-66,  0.016843   ])
243852  , -2147.77    , array([ 27.7989    ,  0.0530287  ,  0.0179309  ,  1.20437e-66,  0.016843   ])
243853  , -2147.8     , array([ 27.8267    ,  0.0530287  ,  0.0179309  ,  1.20437e-66,  0.016843   ])
243854  , -2151.57    , array([ 27.7989    ,  0.0530818  ,  0.0179309  ,  1.20437e-66,  0.016843   ])
243855  , -2147.78    , array([ 27.7989    ,  0.0530287  ,  0.0179489  ,  1.20437e-66,  0.016843   ])
243856  , -2147.77    , array([ 27.7989    ,  0.0530287  ,  0.0179309  ,  1.20557e-66,  0.016843   ])
243857  , -2143.97    , array([ 27.7989    ,  0.0530287  ,  0.0179309  ,  1.20437e-66,  0.0168599  ])
243858  , -551648     , array([ 0.00162232 ,  0.331072   ,  0.0121251  ,  1.20437e-66,  0.112606   ])
243859  , -551648     , array([ 0.00162232 ,  0.331072   ,  0.0121251  ,  1.20437e-66,  0.112606   ])
243860  , -551576     , array([ 0.00162394 ,  0.331072   ,  0.0121251  ,  1.20437e-66,  0.112606   ])
243861  , -551665     , array([ 0.00162232 ,  0.331404   ,  0.0121251  ,  1.20437e-66,  0.112606   ])
243862  , -551609     , array([ 0.00162232 ,  0.331072   ,  0.0121373  ,  1.20437e-66,  0.112606   ])
243863  , -551648     , array([ 0.00162232 ,  0.331072   ,  0.0121251  ,  1.20557e-66,  0.112606   ])
243864  , -551640     , array([ 0.00162232 ,  0.331072   ,  0.0121251  ,  1.20437e-66,  0.112719   ])
243865  , -2147.62    , array([ 27.7241    ,  0.0530555  ,  0.017929   ,  1.20437e-66,  0.0168519  ])
243866  , -2147.62    , array([ 27.7241    ,  0.0530555  ,  0.017929   ,  1.20437e-66,  0.0168519  ])
243867  , -2147.64    , array([ 27.7519    ,  0.0530555  ,  0.017929   ,  1.20437e-66,  0.0168519  ])
243868  , -2151.41    , array([ 27.7241    ,  0.0531086  ,  0.017929   ,  1.20437e-66,  0.0168519  ])
243869  , -2147.62    , array([ 27.7241    ,  0.0530555  ,  0.0179469  ,  1.20437e-66,  0.0168519  ])
243870  , -2147.62    , array([ 27.7241    ,  0.0530555  ,  0.017929   ,  1.20557e-66,  0.0168519  ])
243871  , -2143.81    , array([ 27.7241    ,  0.0530555  ,  0.017929   ,  1.20437e-66,  0.0168687  ])
243872  , -2147.46    , array([ 27.6497    ,  0.0530824  ,  0.0179271  ,  1.20437e-66,  0.0168607  ])
243873  , -2147.46    , array([ 27.6497    ,  0.0530824  ,  0.0179271  ,  1.20437e-66,  0.0168607  ])
243874  , -2147.49    , array([ 27.6773    ,  0.0530824  ,  0.0179271  ,  1.20437e-66,  0.0168607  ])
243875  , -2151.26    , array([ 27.6497    ,  0.0531355  ,  0.0179271  ,  1.20437e-66,  0.0168607  ])
243876  , -2147.46    , array([ 27.6497    ,  0.0530824  ,  0.017945   ,  1.20437e-66,  0.0168607  ])
243877  , -2147.46    , array([ 27.6497    ,  0.0530824  ,  0.0179271  ,  1.20557e-66,  0.0168607  ])
243878  , -2143.66    , array([ 27.6497    ,  0.0530824  ,  0.0179271  ,  1.20437e-66,  0.0168776  ])
243879  , -13899.1    , array([ 0.211793   ,  0.132567   ,  0.0147434  ,  1.20437e-66,  0.0435731  ])
243880  , -13899.1    , array([ 0.211793   ,  0.132567   ,  0.0147434  ,  1.20437e-66,  0.0435731  ])
243881  , -13880.4    , array([ 0.212005   ,  0.132567   ,  0.0147434  ,  1.20437e-66,  0.0435731  ])
243882  , -13903      , array([ 0.211793   ,  0.1327     ,  0.0147434  ,  1.20437e-66,  0.0435731  ])
243883  , -13899.1    , array([ 0.211793   ,  0.132567   ,  0.0147582  ,  1.20437e-66,  0.0435731  ])
243884  , -13899.1    , array([ 0.211793   ,  0.132567   ,  0.0147434  ,  1.20557e-66,  0.0435731  ])
243885  , -13911.7    , array([ 0.211793   ,  0.132567   ,  0.0147434  ,  1.20437e-66,  0.0436167  ])
243886  , -2038.81    , array([ 6.69338    ,  0.0692923  ,  0.016935   ,  1.20437e-66,  0.0222298  ])
243887  , -2038.81    , array([ 6.69338    ,  0.0692923  ,  0.016935   ,  1.20437e-66,  0.0222298  ])
243888  , -2038.93    , array([ 6.70007    ,  0.0692923  ,  0.016935   ,  1.20437e-66,  0.0222298  ])
243889  , -2042.45    , array([ 6.69338    ,  0.0693616  ,  0.016935   ,  1.20437e-66,  0.0222298  ])
243890  , -2038.81    , array([ 6.69338    ,  0.0692923  ,  0.016952   ,  1.20437e-66,  0.0222298  ])
243891  , -2038.81    , array([ 6.69338    ,  0.0692923  ,  0.016935   ,  1.20557e-66,  0.0222298  ])
243892  , -2035.33    , array([ 6.69338    ,  0.0692923  ,  0.016935   ,  1.20437e-66,  0.0222521  ])
243893  , -1865.95    , array([ 1.13952    ,  0.0966364  ,  0.0157735  ,  1.20437e-66,  0.03139    ])
243894  , -1865.95    , array([ 1.13952    ,  0.0966364  ,  0.0157735  ,  1.20437e-66,  0.03139    ])
243895  , -1865.63    , array([ 1.14066    ,  0.0966364  ,  0.0157735  ,  1.20437e-66,  0.03139    ])
243896  , -1868.8     , array([ 1.13952    ,  0.0967331  ,  0.0157735  ,  1.20437e-66,  0.03139    ])
243897  , -1865.95    , array([ 1.13952    ,  0.0966364  ,  0.0157893  ,  1.20437e-66,  0.03139    ])
243898  , -1865.95    , array([ 1.13952    ,  0.0966364  ,  0.0157735  ,  1.20557e-66,  0.03139    ])
243899  , -1863.71    , array([ 1.13952    ,  0.0966364  ,  0.0157735  ,  1.20437e-66,  0.0314214  ])
243900  , -1987.35    , array([ 4.60565    ,  0.0743338  ,  0.0166829  ,  1.20437e-66,  0.0239099  ])
243901  , -1987.35    , array([ 4.60565    ,  0.0743338  ,  0.0166829  ,  1.20437e-66,  0.0239099  ])
243902  , -1987.51    , array([ 4.61025    ,  0.0743338  ,  0.0166829  ,  1.20437e-66,  0.0239099  ])
243903  , -1990.91    , array([ 4.60565    ,  0.0744082  ,  0.0166829  ,  1.20437e-66,  0.0239099  ])
243904  , -1987.35    , array([ 4.60565    ,  0.0743338  ,  0.0166995  ,  1.20437e-66,  0.0239099  ])
243905  , -1987.35    , array([ 4.60565    ,  0.0743338  ,  0.0166829  ,  1.20557e-66,  0.0239099  ])
243906  , -1983.97    , array([ 4.60565    ,  0.0743338  ,  0.0166829  ,  1.20437e-66,  0.0239338  ])
243907  , -1815.26    , array([ 1.67027    ,  0.0899379  ,  0.0160174  ,  1.20437e-66,  0.0291358  ])
243908  , -1815.26    , array([ 1.67027    ,  0.0899379  ,  0.0160174  ,  1.20437e-66,  0.0291358  ])
243909  , -1815.35    , array([ 1.67194    ,  0.0899379  ,  0.0160174  ,  1.20437e-66,  0.0291358  ])
243910  , -1818.37    , array([ 1.67027    ,  0.0900279  ,  0.0160174  ,  1.20437e-66,  0.0291358  ])
243911  , -1815.26    , array([ 1.67027    ,  0.0899379  ,  0.0160334  ,  1.20437e-66,  0.0291358  ])
243912  , -1815.26    , array([ 1.67027    ,  0.0899379  ,  0.0160174  ,  1.20557e-66,  0.0291358  ])
243913  , -1812.44    , array([ 1.67027    ,  0.0899379  ,  0.0160174  ,  1.20437e-66,  0.0291649  ])
243914  , -1812.48    , array([ 1.53047    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243915  , -1812.48    , array([ 1.53047    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243916  , -1812.51    , array([ 1.532      ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243917  , -1815.53    , array([ 1.53047    ,  0.0915185  ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243918  , -1812.48    , array([ 1.53047    ,  0.091427   ,  0.0159773  ,  1.20437e-66,  0.0296364  ])
243919  , -1812.48    , array([ 1.53047    ,  0.091427   ,  0.0159613  ,  1.20557e-66,  0.0296364  ])
243920  , -1809.76    , array([ 1.53047    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.029666   ])
243928  , -1812.48    , array([ 1.53046    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243929  , -1812.48    , array([ 1.53046    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243930  , -1812.51    , array([ 1.53199    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243931  , -1815.53    , array([ 1.53046    ,  0.0915185  ,  0.0159613  ,  1.20437e-66,  0.0296364  ])
243932  , -1812.48    , array([ 1.53046    ,  0.091427   ,  0.0159773  ,  1.20437e-66,  0.0296364  ])
243933  , -1812.48    , array([ 1.53046    ,  0.091427   ,  0.0159613  ,  1.20557e-66,  0.0296364  ])
243934  , -1809.76    , array([ 1.53046    ,  0.091427   ,  0.0159613  ,  1.20437e-66,  0.029666   ])
243935  , -1809.05    , array([ 1.38226    ,  0.09136    ,  0.0160496  ,  1.20437e-66,  0.0296543  ])
243936  , -1809.05    , array([ 1.38226    ,  0.09136    ,  0.0160496  ,  1.20437e-66,  0.0296543  ])
243937  , -1809.01    , array([ 1.38364    ,  0.09136    ,  0.0160496  ,  1.20437e-66,  0.0296543  ])
243938  , -1812.02    , array([ 1.38226    ,  0.0914514  ,  0.0160496  ,  1.20437e-66,  0.0296543  ])
243939  , -1809.05    , array([ 1.38226    ,  0.09136    ,  0.0160656  ,  1.20437e-66,  0.0296543  ])
243940  , -1809.05    , array([ 1.38226    ,  0.09136    ,  0.0160496  ,  1.20557e-66,  0.0296543  ])
243941  , -1806.47    , array([ 1.38226    ,  0.09136    ,  0.0160496  ,  1.20437e-66,  0.0296839  ])
243942  , -1802.4     , array([ 1.38168    ,  0.0906931  ,  0.0160359  ,  1.20437e-66,  0.0294855  ])
243943  , -1802.4     , array([ 1.38168    ,  0.0906931  ,  0.0160359  ,  1.20437e-66,  0.0294855  ])
243944  , -1802.35    , array([ 1.38306    ,  0.0906931  ,  0.0160359  ,  1.20437e-66,  0.0294855  ])
243945  , -1805.31    , array([ 1.38168    ,  0.0907839  ,  0.0160359  ,  1.20437e-66,  0.0294855  ])
243946  , -1802.4     , array([ 1.38168    ,  0.0906931  ,  0.016052   ,  1.20437e-66,  0.0294855  ])
243947  , -1802.4     , array([ 1.38168    ,  0.0906931  ,  0.0160359  ,  1.20557e-66,  0.0294855  ])
243948  , -1799.85    , array([ 1.38168    ,  0.0906931  ,  0.0160359  ,  1.20437e-66,  0.029515   ])
243949  , -1777.18    , array([ 1.37937    ,  0.0880739  ,  0.0159814  ,  1.20437e-66,  0.0288198  ])
243950  , -1777.18    , array([ 1.37937    ,  0.0880739  ,  0.0159814  ,  1.20437e-66,  0.0288198  ])
243951  , -1777.14    , array([ 1.38075    ,  0.0880739  ,  0.0159814  ,  1.20437e-66,  0.0288198  ])
243952  , -1779.9     , array([ 1.37937    ,  0.088162   ,  0.0159814  ,  1.20437e-66,  0.0288198  ])
243953  , -1777.18    , array([ 1.37937    ,  0.0880739  ,  0.0159974  ,  1.20437e-66,  0.0288198  ])
243954  , -1777.18    , array([ 1.37937    ,  0.0880739  ,  0.0159814  ,  1.20557e-66,  0.0288198  ])
243955  , -1774.78    , array([ 1.37937    ,  0.0880739  ,  0.0159814  ,  1.20437e-66,  0.0288486  ])
243956  , -1720.53    , array([ 1.39491    ,  0.0843111  ,  0.0197615  ,  1.20437e-66,  0.0281665  ])
243957  , -1720.53    , array([ 1.39491    ,  0.0843111  ,  0.0197615  ,  1.20437e-66,  0.0281665  ])
243958  , -1720.49    , array([ 1.3963     ,  0.0843111  ,  0.0197615  ,  1.20437e-66,  0.0281665  ])
243959  , -1722.66    , array([ 1.39491    ,  0.0843955  ,  0.0197615  ,  1.20437e-66,  0.0281665  ])
243960  , -1720.53    , array([ 1.39491    ,  0.0843111  ,  0.0197813  ,  1.20437e-66,  0.0281665  ])
243961  , -1720.53    , array([ 1.39491    ,  0.0843111  ,  0.0197615  ,  1.20557e-66,  0.0281665  ])
243962  , -1718.67    , array([ 1.39491    ,  0.0843111  ,  0.0197615  ,  1.20437e-66,  0.0281947  ])
243963  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.0877099  ,  1.20437e-66,  0.0260442  ])
243964  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.0877099  ,  1.20437e-66,  0.0260442  ])
243965  , -1640.64    , array([ 1.41443    ,  0.0746682  ,  0.0877099  ,  1.20437e-66,  0.0260442  ])
243966  , -1641.52    , array([ 1.41302    ,  0.0747429  ,  0.0877099  ,  1.20437e-66,  0.0260442  ])
243967  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.0877977  ,  1.20437e-66,  0.0260442  ])
243968  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.0877099  ,  1.20557e-66,  0.0260442  ])
243969  , -1639.89    , array([ 1.41302    ,  0.0746682  ,  0.0877099  ,  1.20437e-66,  0.0260703  ])
243977  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.08771    ,  1.20437e-66,  0.0260442  ])
243978  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.08771    ,  1.20437e-66,  0.0260442  ])
243979  , -1640.64    , array([ 1.41443    ,  0.0746682  ,  0.08771    ,  1.20437e-66,  0.0260442  ])
243980  , -1641.52    , array([ 1.41302    ,  0.0747429  ,  0.08771    ,  1.20437e-66,  0.0260442  ])
243981  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.0877978  ,  1.20437e-66,  0.0260442  ])
243982  , -1640.65    , array([ 1.41302    ,  0.0746682  ,  0.08771    ,  1.20557e-66,  0.0260442  ])
243983  , -1639.89    , array([ 1.41302    ,  0.0746682  ,  0.08771    ,  1.20437e-66,  0.0260703  ])
