17912   , -6731.51    , array([ 3.80123    ,  8.14958    ,  3.94371    ,  0.051074   ])
17913   , -6739.7     , array([ 3.80504    ,  8.14958    ,  3.94371    ,  0.051074   ])
17914   , -6731.84    , array([ 3.80123    ,  8.15773    ,  3.94371    ,  0.051074   ])
17915   , -6725.45    , array([ 3.80123    ,  8.14958    ,  3.94766    ,  0.051074   ])
17916   , -6731.79    , array([ 3.80123    ,  8.14958    ,  3.94371    ,  0.0511251  ])
17917   , -6731.51    , array([ 3.80123    ,  8.14958    ,  3.94371    ,  0.051074   ])
17924   , -6731.33    , array([ 3.80118    ,  8.14957    ,  3.94375    ,  0.051074   ])
17925   , -6731.33    , array([ 3.80118    ,  8.14957    ,  3.94375    ,  0.051074   ])
17926   , -6739.52    , array([ 3.80498    ,  8.14957    ,  3.94375    ,  0.051074   ])
17927   , -6731.66    , array([ 3.80118    ,  8.15773    ,  3.94375    ,  0.051074   ])
17928   , -6725.27    , array([ 3.80118    ,  8.14957    ,  3.9477     ,  0.051074   ])
17929   , -6731.61    , array([ 3.80118    ,  8.14957    ,  3.94375    ,  0.0511251  ])
17936   , -6731.26    , array([ 3.80116    ,  8.14957    ,  3.94377    ,  0.051074   ])
17937   , -6731.26    , array([ 3.80116    ,  8.14957    ,  3.94377    ,  0.051074   ])
17938   , -6739.45    , array([ 3.80496    ,  8.14957    ,  3.94377    ,  0.051074   ])
17939   , -6731.59    , array([ 3.80116    ,  8.15773    ,  3.94377    ,  0.051074   ])
17940   , -6725.2     , array([ 3.80116    ,  8.14957    ,  3.94772    ,  0.051074   ])
17941   , -6731.54    , array([ 3.80116    ,  8.14957    ,  3.94377    ,  0.0511251  ])
17948   , -6731.23    , array([ 3.80115    ,  8.14957    ,  3.94378    ,  0.051074   ])
17949   , -6731.23    , array([ 3.80115    ,  8.14957    ,  3.94378    ,  0.051074   ])
17950   , -6739.41    , array([ 3.80495    ,  8.14957    ,  3.94378    ,  0.051074   ])
17951   , -6731.55    , array([ 3.80115    ,  8.15772    ,  3.94378    ,  0.051074   ])
17952   , -6725.17    , array([ 3.80115    ,  8.14957    ,  3.94773    ,  0.051074   ])
17953   , -6731.51    , array([ 3.80115    ,  8.14957    ,  3.94378    ,  0.0511251  ])
17954   , -4474.22    , array([ 3.02493    ,  8.07559    ,  4.6703     ,  0.050675   ])
17955   , -4474.22    , array([ 3.02493    ,  8.07559    ,  4.6703     ,  0.050675   ])
17956   , -4478.62    , array([ 3.02796    ,  8.07559    ,  4.6703     ,  0.050675   ])
17957   , -4474.46    , array([ 3.02493    ,  8.08367    ,  4.6703     ,  0.050675   ])
17958   , -4470.53    , array([ 3.02493    ,  8.07559    ,  4.67497    ,  0.050675   ])
17959   , -4474.57    , array([ 3.02493    ,  8.07559    ,  4.6703     ,  0.0507257  ])
17966   , -4474.19    , array([ 3.02499    ,  8.07555    ,  4.67043    ,  0.0506741  ])
17967   , -4474.19    , array([ 3.02499    ,  8.07555    ,  4.67043    ,  0.0506741  ])
17968   , -4478.59    , array([ 3.02801    ,  8.07555    ,  4.67043    ,  0.0506741  ])
17969   , -4474.43    , array([ 3.02499    ,  8.08363    ,  4.67043    ,  0.0506741  ])
17970   , -4470.49    , array([ 3.02499    ,  8.07555    ,  4.6751     ,  0.0506741  ])
17971   , -4474.53    , array([ 3.02499    ,  8.07555    ,  4.67043    ,  0.0507248  ])
17972   , -4474.15    , array([ 3.02504    ,  8.0755     ,  4.67056    ,  0.0506732  ])
17973   , -4474.15    , array([ 3.02504    ,  8.0755     ,  4.67056    ,  0.0506732  ])
17974   , -4478.55    , array([ 3.02806    ,  8.0755     ,  4.67056    ,  0.0506732  ])
17975   , -4474.39    , array([ 3.02504    ,  8.08358    ,  4.67056    ,  0.0506732  ])
17976   , -4470.46    , array([ 3.02504    ,  8.0755     ,  4.67523    ,  0.0506732  ])
17977   , -4474.5     , array([ 3.02504    ,  8.0755     ,  4.67056    ,  0.0507239  ])
17984   , -4474.14    , array([ 3.02505    ,  8.07549    ,  4.67059    ,  0.0506729  ])
17985   , -4474.14    , array([ 3.02505    ,  8.07549    ,  4.67059    ,  0.0506729  ])
17986   , -4478.54    , array([ 3.02808    ,  8.07549    ,  4.67059    ,  0.0506729  ])
17987   , -4474.38    , array([ 3.02505    ,  8.08357    ,  4.67059    ,  0.0506729  ])
17988   , -4470.45    , array([ 3.02505    ,  8.07549    ,  4.67527    ,  0.0506729  ])
17989   , -4474.49    , array([ 3.02505    ,  8.07549    ,  4.67059    ,  0.0507236  ])
17990   , -4474.13    , array([ 3.02506    ,  8.07548    ,  4.67063    ,  0.0506727  ])
17991   , -4474.13    , array([ 3.02506    ,  8.07548    ,  4.67063    ,  0.0506727  ])
17992   , -4478.54    , array([ 3.02809    ,  8.07548    ,  4.67063    ,  0.0506727  ])
17993   , -4474.38    , array([ 3.02506    ,  8.08356    ,  4.67063    ,  0.0506727  ])
17994   , -4470.44    , array([ 3.02506    ,  8.07548    ,  4.6753     ,  0.0506727  ])
17995   , -4474.48    , array([ 3.02506    ,  8.07548    ,  4.67063    ,  0.0507234  ])
18002   , -4474.13    , array([ 3.02507    ,  8.07548    ,  4.67063    ,  0.0506727  ])
18003   , -4474.13    , array([ 3.02507    ,  8.07548    ,  4.67063    ,  0.0506727  ])
18004   , -4478.53    , array([ 3.02809    ,  8.07548    ,  4.67063    ,  0.0506727  ])
18005   , -4474.37    , array([ 3.02507    ,  8.08356    ,  4.67063    ,  0.0506727  ])
18006   , -4470.44    , array([ 3.02507    ,  8.07548    ,  4.67531    ,  0.0506727  ])
18007   , -4474.48    , array([ 3.02507    ,  8.07548    ,  4.67063    ,  0.0507234  ])
18008   , -4474.13    , array([ 3.02507    ,  8.07548    ,  4.67064    ,  0.0506726  ])
18009   , -4474.13    , array([ 3.02507    ,  8.07548    ,  4.67064    ,  0.0506726  ])
18010   , -4478.53    , array([ 3.0281     ,  8.07548    ,  4.67064    ,  0.0506726  ])
18011   , -4474.37    , array([ 3.02507    ,  8.08355    ,  4.67064    ,  0.0506726  ])
18012   , -4470.43    , array([ 3.02507    ,  8.07548    ,  4.67532    ,  0.0506726  ])
18013   , -4474.48    , array([ 3.02507    ,  8.07548    ,  4.67064    ,  0.0507233  ])
18020   , -4474.13    , array([ 3.02507    ,  8.07547    ,  4.67064    ,  0.0506726  ])
18021   , -4474.13    , array([ 3.02507    ,  8.07547    ,  4.67064    ,  0.0506726  ])
18022   , -4478.53    , array([ 3.0281     ,  8.07547    ,  4.67064    ,  0.0506726  ])
18023   , -4474.37    , array([ 3.02507    ,  8.08355    ,  4.67064    ,  0.0506726  ])
18024   , -4470.43    , array([ 3.02507    ,  8.07547    ,  4.67532    ,  0.0506726  ])
18025   , -4474.48    , array([ 3.02507    ,  8.07547    ,  4.67064    ,  0.0507233  ])
18026   , -4474.13    , array([ 3.02507    ,  8.07547    ,  4.67065    ,  0.0506726  ])
18027   , -4474.13    , array([ 3.02507    ,  8.07547    ,  4.67065    ,  0.0506726  ])
18028   , -4478.53    , array([ 3.0281     ,  8.07547    ,  4.67065    ,  0.0506726  ])
18029   , -4474.37    , array([ 3.02507    ,  8.08355    ,  4.67065    ,  0.0506726  ])
18030   , -4470.43    , array([ 3.02507    ,  8.07547    ,  4.67532    ,  0.0506726  ])
18031   , -4474.47    , array([ 3.02507    ,  8.07547    ,  4.67065    ,  0.0507233  ])
18038   , -4474.13    , array([ 3.02507    ,  8.07547    ,  4.67065    ,  0.0506726  ])
