103534  , -79089.4    , array([ 0.296623   ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103535  , -79089.4    , array([ 0.296623   ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103536  , -79089.4    , array([ 1.29662    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103537  , -79089.4    , array([ 2.91466    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103538  , -79089.4    , array([ 1.29662    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103539  , -79089.4    , array([ 1.91466    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103540  , -79089.4    , array([ 2.29662    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103541  , -79089.4    , array([ 2.53269    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103542  , -79089.4    , array([ 2.67859    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103543  , -79089.4    , array([ 2.76876    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103544  , -79089.4    , array([ 2.82449    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103545  , -79089.4    , array([ 2.85893    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103546  , -79089.4    , array([ 2.88455    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103547  , -79089.4    , array([ 2.88455    ,  2.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103548  , -79089.4    , array([ 2.88455    ,  3.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103549  , -79089.4    , array([ 2.88455    ,  4.87491    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103550  , -79089.4    , array([ 2.88455    ,  3.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103551  , -79089.4    , array([ 2.88455    ,  3.87491    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103552  , -79089.4    , array([ 2.88455    ,  4.25688    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103553  , -79089.4    , array([ 2.88455    ,  4.49295    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103554  , -79089.4    , array([ 2.88455    ,  4.63885    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103555  , -79089.4    , array([ 2.88455    ,  4.72902    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103556  , -79089.4    , array([ 2.88455    ,  4.78474    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103557  , -79089.4    , array([ 2.88455    ,  4.81919    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103558  , -79089.4    , array([ 2.88455    ,  4.84481    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103559  , -79089.4    , array([ 2.88455    ,  4.84481    ,  2.89934    ,  3.64357e-08,  7.54344e-19])
103560  , -79089.4    , array([ 2.88455    ,  4.84481    ,  3.89934    ,  3.64357e-08,  7.54344e-19])
103561  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.51737    ,  3.64357e-08,  7.54344e-19])
103562  , -79089.4    , array([ 2.88455    ,  4.84481    ,  3.89934    ,  3.64357e-08,  7.54344e-19])
103563  , -79089.4    , array([ 2.88455    ,  4.84481    ,  4.51737    ,  3.64357e-08,  7.54344e-19])
103564  , -79089.4    , array([ 2.88455    ,  4.84481    ,  4.89934    ,  3.64357e-08,  7.54344e-19])
103565  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.1354     ,  3.64357e-08,  7.54344e-19])
103566  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.2813     ,  3.64357e-08,  7.54344e-19])
103567  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.37147    ,  3.64357e-08,  7.54344e-19])
103568  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.4272     ,  3.64357e-08,  7.54344e-19])
103569  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.46164    ,  3.64357e-08,  7.54344e-19])
103570  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  3.64357e-08,  7.54344e-19])
103571  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  3.64357e-08,  7.54344e-19])
103572  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  1          ,  7.54344e-19])
103573  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.61803    ,  7.54344e-19])
103574  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  1          ,  7.54344e-19])
103575  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  1.61803    ,  7.54344e-19])
103576  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2          ,  7.54344e-19])
103577  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.23607    ,  7.54344e-19])
103578  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.38197    ,  7.54344e-19])
103579  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.47214    ,  7.54344e-19])
103580  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.52786    ,  7.54344e-19])
103581  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.56231    ,  7.54344e-19])
103582  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.58793    ,  7.54344e-19])
103583  , -79089.4    , array([ 2.88455    ,  4.84481    ,  5.48727    ,  2.58793    ,  7.54344e-19])
