18965   , -2356.7     , array([ 1.21192    ,  9.03348    ,  7.72398e-07,  0.0011453  ])
18966   , -2356.7     , array([ 1.21313    ,  9.03348    ,  7.72398e-07,  0.0011453  ])
18967   , -2356.7     , array([ 1.21192    ,  9.04252    ,  7.72398e-07,  0.0011453  ])
18968   , -2356.7     , array([ 1.21192    ,  9.03348    ,  7.73171e-07,  0.0011453  ])
18969   , -2356.72    , array([ 1.21192    ,  9.03348    ,  7.72398e-07,  0.00114645 ])
18970   , -2356.7     , array([ 1.21192    ,  9.03348    ,  7.72398e-07,  0.0011453  ])
18971   , -2343.91    , array([ 1.21116    ,  7.9753     ,  7.72295e-07,  0.000420371])
18972   , -2343.91    , array([ 1.21116    ,  7.9753     ,  7.72295e-07,  0.000420371])
18973   , -2343.91    , array([ 1.21237    ,  7.9753     ,  7.72295e-07,  0.000420371])
18974   , -2343.91    , array([ 1.21116    ,  7.98328    ,  7.72295e-07,  0.000420371])
18975   , -2343.91    , array([ 1.21116    ,  7.9753     ,  7.73068e-07,  0.000420371])
18976   , -2343.92    , array([ 1.21116    ,  7.9753     ,  7.72295e-07,  0.000420792])
18977   , -2340.8     , array([ 1.19599    ,  6.05962    ,  7.70245e-07,  0.00024816 ])
18978   , -2340.8     , array([ 1.19599    ,  6.05962    ,  7.70245e-07,  0.00024816 ])
18979   , -2340.8     , array([ 1.19719    ,  6.05962    ,  7.70245e-07,  0.00024816 ])
18980   , -2340.8     , array([ 1.19599    ,  6.06568    ,  7.70245e-07,  0.00024816 ])
18981   , -2340.8     , array([ 1.19599    ,  6.05962    ,  7.71016e-07,  0.00024816 ])
18982   , -2340.81    , array([ 1.19599    ,  6.05962    ,  7.70245e-07,  0.000248409])
18983   , -2338.26    , array([ 1.16018    ,  2.49739    ,  7.65657e-07,  0.000126173])
18984   , -2338.26    , array([ 1.16018    ,  2.49739    ,  7.65657e-07,  0.000126173])
18985   , -2338.26    , array([ 1.16134    ,  2.49739    ,  7.65657e-07,  0.000126173])
18986   , -2338.26    , array([ 1.16018    ,  2.49989    ,  7.65657e-07,  0.000126173])
18987   , -2338.26    , array([ 1.16018    ,  2.49739    ,  7.66423e-07,  0.000126173])
18988   , -2338.26    , array([ 1.16018    ,  2.49739    ,  7.65657e-07,  0.000126299])
18989   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
18990   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
18991   , -2331.38    , array([ 1.08907    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
18992   , -2331.38    , array([ 1.08798    ,  0.150217   ,  7.56781e-07,  5.00964e-05])
18993   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.57538e-07,  5.00964e-05])
18994   , -2331.37    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.01465e-05])
19001   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19002   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19003   , -2331.38    , array([ 1.08907    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19004   , -2331.38    , array([ 1.08798    ,  0.150217   ,  7.56781e-07,  5.00964e-05])
19005   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.57538e-07,  5.00964e-05])
19006   , -2331.37    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.01465e-05])
19007   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19008   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19009   , -2331.38    , array([ 1.08907    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19010   , -2331.38    , array([ 1.08798    ,  0.150217   ,  7.56781e-07,  5.00964e-05])
19011   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.57538e-07,  5.00964e-05])
19012   , -2331.37    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.01465e-05])
19019   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19020   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19021   , -2331.38    , array([ 1.08907    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19022   , -2331.38    , array([ 1.08798    ,  0.150217   ,  7.56781e-07,  5.00964e-05])
19023   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.57538e-07,  5.00964e-05])
19024   , -2331.37    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.01465e-05])
19025   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19026   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19027   , -2331.38    , array([ 1.08907    ,  0.150067   ,  7.56781e-07,  5.00964e-05])
19028   , -2331.38    , array([ 1.08798    ,  0.150217   ,  7.56781e-07,  5.00964e-05])
19029   , -2331.38    , array([ 1.08798    ,  0.150067   ,  7.57538e-07,  5.00964e-05])
19030   , -2331.37    , array([ 1.08798    ,  0.150067   ,  7.56781e-07,  5.01465e-05])
19031   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19032   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19033   , -2296.19    , array([ 1.02129    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19034   , -2296.23    , array([ 1.02027    ,  0.00902649 ,  7.48008e-07,  1.98905e-05])
19035   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48756e-07,  1.98905e-05])
19036   , -2296.15    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.99104e-05])
19037   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19038   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19039   , -2296.19    , array([ 1.02129    ,  0.00901747 ,  7.48008e-07,  1.98905e-05])
19040   , -2296.23    , array([ 1.02027    ,  0.00902649 ,  7.48008e-07,  1.98905e-05])
19041   , -2296.19    , array([ 1.02027    ,  0.00901747 ,  7.48756e-07,  1.98905e-05])
19042   , -2296.15    , array([ 1.02027    ,  0.00901747 ,  7.48008e-07,  1.99104e-05])
19043   , -2296.19    , array([ 1.02027    ,  0.00901746 ,  7.48008e-07,  1.98905e-05])
19044   , -2296.19    , array([ 1.02027    ,  0.00901746 ,  7.48008e-07,  1.98905e-05])
19045   , -2296.19    , array([ 1.02129    ,  0.00901746 ,  7.48008e-07,  1.98905e-05])
19046   , -2296.23    , array([ 1.02027    ,  0.00902649 ,  7.48008e-07,  1.98905e-05])
