Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.25	794.5	597.42	7750.16	29.4866,0.9599,29.9814,3.1834
our_model	Round_1_Replicate_2	-385.21	778.42	576.31	60014.62	0.1216,0.1291,0.2547,0.0311
our_model	Round_1_Replicate_3	-394.45	796.9	599.8	34063.23	3.3049,0.2179,2.2442,0.5537
our_model	Round_1_Replicate_4	-394.52	797.04	599.1	76214.81	0.3389,0.0977,0.2765,0.2027
our_model	Round_1_Replicate_5	-396.12	800.24	602.67	26713.23	1.7284,0.2775,30.0,0.5597
our_model	Round_1_Replicate_6	-397.14	802.28	604.69	2598.34	30.0,2.8471,30.0,6.0178
our_model	Round_1_Replicate_7	-394.45	796.9	599.08	48375.16	1.2941,0.1539,29.9285,0.3659
our_model	Round_1_Replicate_8	-394.68	797.36	600.74	60466.35	0.7348,0.1224,0.2706,0.2732
our_model	Round_1_Replicate_9	-393.76	795.52	598.4	5034.0	29.5966,1.4765,29.689,4.2092
our_model	Round_1_Replicate_10	-395.22	798.44	600.51	30052.44	1.8113,0.2474,5.7127,0.5428
our_model	Round_2_Replicate_1	-119.23	246.46	60.69	21160.5	0.0748,0.6547,0.0439,0.0501
our_model	Round_2_Replicate_2	-97.08	202.16	17.0	21245.57	0.1438,2.0879,0.0994,0.0259
our_model	Round_2_Replicate_3	-200.2	408.4	219.51	59285.69	0.0726,0.5032,0.1433,0.01
our_model	Round_2_Replicate_4	-101.1	210.2	24.88	22605.05	0.1472,1.6094,0.1143,0.0243
our_model	Round_2_Replicate_5	-128.19	264.38	77.97	21115.23	0.0784,0.6244,0.0459,0.053
our_model	Round_2_Replicate_6	-105.38	218.76	33.46	21646.2	0.1746,20.2497,0.1326,0.0191
our_model	Round_2_Replicate_7	-393.66	795.32	598.13	104190.26	0.3045,0.0714,0.2427,0.1719
our_model	Round_2_Replicate_8	-194.39	396.78	208.99	64467.61	0.0699,0.3341,0.145,0.01
our_model	Round_2_Replicate_9	-395.22	798.44	600.26	54800.75	0.6378,0.1358,0.1971,0.2863
our_model	Round_2_Replicate_10	-394.05	796.1	598.13	303352.77	0.1573,0.0246,0.4443,0.0586
our_model	Round_3_Replicate_1	-90.97	189.94	4.8	20693.38	0.103,1.2112,0.0632,0.0359
our_model	Round_3_Replicate_2	-107.04	222.08	36.6	22453.46	0.1831,9.1633,0.1507,0.0174
our_model	Round_3_Replicate_3	-111.8	231.6	46.15	23076.98	0.1939,29.4174,0.1723,0.0158
our_model	Round_3_Replicate_4	-91.81	191.62	6.48	20716.75	0.1133,1.3173,0.0709,0.0338
our_model	Round_3_Replicate_5	-106.68	221.36	35.9	22473.26	0.1831,6.012,0.151,0.0178
our_model	Round_3_Replicate_6	-91.78	191.56	6.42	20691.21	0.1101,1.3325,0.0682,0.0337
our_model	Round_3_Replicate_7	-106.03	220.06	34.62	21684.75	0.1784,26.4648,0.1364,0.0184
our_model	Round_3_Replicate_8	-91.72	191.44	6.3	20701.07	0.1124,1.3063,0.0701,0.0341
our_model	Round_3_Replicate_9	-92.52	193.04	7.89	20791.92	0.1197,1.404,0.0762,0.0322
our_model	Round_3_Replicate_10	-95.28	198.56	13.39	21281.91	0.1327,1.627,0.09,0.0281
our_model	Round_3_Replicate_11	-93.99	195.98	10.81	20937.32	0.1299,1.5421,0.0851,0.0297
our_model	Round_3_Replicate_12	-93.76	195.52	10.36	20602.39	0.1253,1.5753,0.079,0.0309
our_model	Round_3_Replicate_13	-93.78	195.56	10.41	20882.24	0.1296,1.5508,0.0845,0.0301
our_model	Round_3_Replicate_14	-94.13	196.26	11.09	20956.5	0.1311,1.5563,0.0862,0.0295
our_model	Round_3_Replicate_15	-92.92	193.84	8.7	20785.29	0.1248,1.3341,0.0801,0.0326
our_model	Round_3_Replicate_16	-91.87	191.74	6.6	20637.62	0.1122,1.3125,0.0693,0.0338
our_model	Round_3_Replicate_17	-110.26	228.52	43.07	22809.85	0.1921,18.8654,0.1665,0.0164
our_model	Round_3_Replicate_18	-99.68	207.36	22.17	22038.57	0.154,2.2552,0.1165,0.0236
our_model	Round_3_Replicate_19	-108.32	224.64	39.1	22322.5	0.1891,10.883,0.1558,0.017
our_model	Round_3_Replicate_20	-92.7	193.4	8.25	20791.92	0.123,1.3416,0.0788,0.0326
