45255   , -79089.4    , array([ 5.62951    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45256   , -79089.4    , array([ 5.62951    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45257   , -79089.4    , array([ 6.62951    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45258   , -79089.4    , array([ 8.24755    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45259   , -79089.4    , array([ 6.62951    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45260   , -79089.4    , array([ 7.24755    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45261   , -79089.4    , array([ 7.62951    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45262   , -79089.4    , array([ 7.86558    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45263   , -79089.4    , array([ 8.01148    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45264   , -79089.4    , array([ 8.10165    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45265   , -79089.4    , array([ 8.15738    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45266   , -79089.4    , array([ 8.19182    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45267   , -79089.4    , array([ 8.21744    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45268   , -79089.4    , array([ 8.21744    ,  8.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45269   , -79089.4    , array([ 8.21744    ,  9.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45270   , -79089.4    , array([ 8.21744    ,  10.6711    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45271   , -79089.4    , array([ 8.21744    ,  9.05308    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45272   , -79089.4    , array([ 8.21744    ,  9.67111    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45273   , -79089.4    , array([ 8.21744    ,  10.0531    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45274   , -79089.4    , array([ 8.21744    ,  10.2891    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45275   , -79089.4    , array([ 8.21744    ,  10.435     ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45276   , -79089.4    , array([ 8.21744    ,  10.5252    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45277   , -79089.4    , array([ 8.21744    ,  10.5809    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45278   , -79089.4    , array([ 8.21744    ,  10.6154    ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45279   , -79089.4    , array([ 8.21744    ,  10.641     ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45280   , -79089.4    , array([ 8.21744    ,  10.641     ,  1.07441e-75,  0.000220842,  1.8437e-20 ])
45281   , -79089.4    , array([ 8.21744    ,  10.641     ,  1          ,  0.000220842,  1.8437e-20 ])
45282   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.61803    ,  0.000220842,  1.8437e-20 ])
45283   , -79089.4    , array([ 8.21744    ,  10.641     ,  1          ,  0.000220842,  1.8437e-20 ])
45284   , -79089.4    , array([ 8.21744    ,  10.641     ,  1.61803    ,  0.000220842,  1.8437e-20 ])
45285   , -79089.4    , array([ 8.21744    ,  10.641     ,  2          ,  0.000220842,  1.8437e-20 ])
45286   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.23607    ,  0.000220842,  1.8437e-20 ])
45287   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.38197    ,  0.000220842,  1.8437e-20 ])
45288   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.47214    ,  0.000220842,  1.8437e-20 ])
45289   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.52786    ,  0.000220842,  1.8437e-20 ])
45290   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.56231    ,  0.000220842,  1.8437e-20 ])
45291   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  0.000220842,  1.8437e-20 ])
45292   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  0.000220842,  1.8437e-20 ])
45293   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  1.00022    ,  1.8437e-20 ])
45294   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.61825    ,  1.8437e-20 ])
45295   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  1.00022    ,  1.8437e-20 ])
45296   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  1.61825    ,  1.8437e-20 ])
45297   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.00022    ,  1.8437e-20 ])
45298   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.23629    ,  1.8437e-20 ])
45299   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.38219    ,  1.8437e-20 ])
45300   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.47236    ,  1.8437e-20 ])
45301   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.52808    ,  1.8437e-20 ])
45302   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.56253    ,  1.8437e-20 ])
45303   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  1.8437e-20 ])
45304   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  1.8437e-20 ])
45305   , -96176.9    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  1          ])
45307   , -79089.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  1.8437e-20 ])
45309   , -84615.2    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.381966   ])
45310   , -77126.1    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.190938   ])
45311   , -74935.4    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.135152   ])
45312   , -74144.7    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.109492   ])
45313   , -73605.1    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0676695  ])
45314   , -73628.8    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0642757  ])
45315   , -73595.3    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0739059  ])
45316   , -73701.1    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0874984  ])
45317   , -73593.9    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45318   , -73594.2    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0729107  ])
45319   , -73594.2    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.071467   ])
45320   , -82631.3    , array([ 10.8054    ,  13.2289    ,  5.17586    ,  5.17608    ,  0.144378   ])
45321   , -73593.9    , array([ 8.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45322   , -74129.1    , array([ 9.21744    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45323   , -72427.6    , array([ 6.59941    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45324   , -68917      , array([ 3.98137    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45326   , -68917      , array([ 3.98137    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45327   , -63982.9    , array([ 2.36334    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45328   , -57666.1    , array([ 1.36334    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45329   , -51176.2    , array([ 0.745306   ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45330   , -49264.3    , array([ 0.36334    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45331   , -81065.5    , array([ 0.098934   ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45332   , -48938      , array([ 0.509238   ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45333   , -49500.3    , array([ 0.58632    ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45334   , -48938      , array([ 0.509238   ,  10.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45335   , -49154.5    , array([ 0.509238   ,  11.641     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45336   , -48490.1    , array([ 0.509238   ,  9.02297    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45337   , -47313.3    , array([ 0.509238   ,  6.40494    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45338   , -40283.4    , array([ 0.509238   ,  2.16887    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45340   , -40283.4    , array([ 0.509238   ,  2.16887    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45342   , -44657.2    , array([ 0.509238   ,  3.7869     ,  2.58793    ,  2.58815    ,  0.0721888  ])
45343   , -42997.5    , array([ 0.509238   ,  2.97774    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45344   , -33011.4    , array([ 0.509238   ,  1.16887    ,  2.58793    ,  2.58815    ,  0.0721888  ])
45345   , -20922.2    , array([ 0.509238   ,  0.550835   ,  2.58793    ,  2.58815    ,  0.0721888  ])
45346   , -4463.44    , array([ 0.509238   ,  0.168869   ,  2.58793    ,  2.58815    ,  0.0721888  ])
45348   , -11497.7    , array([ 0.509238   ,  0.314767   ,  2.58793    ,  2.58815    ,  0.0721888  ])
45349   , -10394.3    , array([ 0.509238   ,  0.0641476  ,  2.58793    ,  2.58815    ,  0.0721888  ])
45350   , -4463.44    , array([ 0.509238   ,  0.168869   ,  2.58793    ,  2.58815    ,  0.0721888  ])
45351   , -4050.51    , array([ 0.509238   ,  0.168869   ,  3.58793    ,  2.58815    ,  0.0721888  ])
45352   , -3725.18    , array([ 0.509238   ,  0.168869   ,  5.20596    ,  2.58815    ,  0.0721888  ])
45353   , -3696.7     , array([ 0.509238   ,  0.168869   ,  5.63919    ,  2.58815    ,  0.0721888  ])
45354   , -3694.96    , array([ 0.509238   ,  0.168869   ,  6.34015    ,  2.58815    ,  0.0721888  ])
45355   , -3689.26    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  2.58815    ,  0.0721888  ])
45356   , -3689.26    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  2.58815    ,  0.0721888  ])
45357   , -3690.31    , array([ 0.509238   ,  0.168869   ,  5.86954    ,  2.58815    ,  0.0721888  ])
45358   , -3690.12    , array([ 0.509238   ,  0.168869   ,  6.13729    ,  2.58815    ,  0.0721888  ])
45359   , -3689.32    , array([ 0.509238   ,  0.168869   ,  5.97767    ,  2.58815    ,  0.0721888  ])
45360   , -3689.33    , array([ 0.509238   ,  0.168869   ,  6.04615    ,  2.58815    ,  0.0721888  ])
45361   , -3689.26    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  2.58815    ,  0.0721888  ])
45362   , -4414.52    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  3.58815    ,  0.0721888  ])
45363   , -2853.49    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.970116   ,  0.0721888  ])
45365   , -2853.49    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.970116   ,  0.0721888  ])
45366   , -2695.3     , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0417522  ,  0.0721888  ])
45368   , -2733.88    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.505933   ,  0.0721888  ])
45369   , -2694.93    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0672161  ,  0.0721888  ])
45370   , -2694.86    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0721888  ])
45371   , -2701.18    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.250371   ,  0.0721888  ])
45372   , -2695.1     , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.117383   ,  0.0721888  ])
45373   , -2694.86    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0721888  ])
45374   , -21103.8    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  1.07219    ])
45376   , -2694.86    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0721888  ])
45378   , -17780.9    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.454155   ])
45379   , -11708.5    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.26305    ])
45382   , -5452.88    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.145091   ])
45383   , -6489.7     , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.037747   ])
45384   , -3037.37    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0949216  ])
45385   , -2790.22    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0669531  ])
45386   , -2680.99    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0772239  ])
45387   , -2678.19    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0756221  ])
45388   , -2678.18    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757565  ])
45389   , -2678.17    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45390   , -2678.17    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0756834  ])
45392   , -2678.17    , array([ 0.509238   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45393   , -1935.11    , array([ 1.50924    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45394   , -2927.76    , array([ 3.12727    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45395   , -1935.11    , array([ 1.50924    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45396   , -2388.87    , array([ 2.12727    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45397   , -1664.92    , array([ 1.12727    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45398   , -1612.07    , array([ 0.891204   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45399   , -1620.14    , array([ 0.866156   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45400   , -1606.94    , array([ 0.955684   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45401   , -1619.42    , array([ 1.02123    ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45402   , -1606.39    , array([ 0.942611   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45403   , -1606.37    , array([ 0.938277   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45404   , -1606.44    , array([ 0.933986   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45405   , -1606.37    , array([ 0.938277   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45406   , -31896.3    , array([ 0.938277   ,  1.16887    ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45408   , -1606.37    , array([ 0.938277   ,  0.168869   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45410   , -17583      , array([ 0.938277   ,  0.550835   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45411   , -9563.9     , array([ 0.938277   ,  0.359723   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45413   , -10023.5    , array([ 0.938277   ,  0.078699   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45414   , -3035.95    , array([ 0.938277   ,  0.220912   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45415   , -2007.74    , array([ 0.938277   ,  0.134427   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45416   , -1572.1     , array([ 0.938277   ,  0.164529   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45417   , -1558.12    , array([ 0.938277   ,  0.16062    ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45418   , -1557.31    , array([ 0.938277   ,  0.159157   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45419   , -1557.27    , array([ 0.938277   ,  0.159397   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45420   , -1557.27    , array([ 0.938277   ,  0.159492   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45421   , -1557.28    , array([ 0.938277   ,  0.159303   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45422   , -1557.27    , array([ 0.938277   ,  0.159397   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45423   , -1626.48    , array([ 0.938277   ,  0.159397   ,  7.01191    ,  0.0924255  ,  0.0757187  ])
45424   , -1712.02    , array([ 0.938277   ,  0.159397   ,  4.39388    ,  0.0924255  ,  0.0757187  ])
45425   , -1557.27    , array([ 0.938277   ,  0.159397   ,  6.01191    ,  0.0924255  ,  0.0757187  ])
45426   , -1573.7     , array([ 0.938277   ,  0.159397   ,  5.39388    ,  0.0924255  ,  0.0757187  ])
45427   , -1570.52    , array([ 0.938277   ,  0.159397   ,  6.39388    ,  0.0924255  ,  0.0757187  ])
45428   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91983    ,  0.0924255  ,  0.0757187  ])
45429   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91094    ,  0.0924255  ,  0.0757187  ])
45430   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.0924255  ,  0.0757187  ])
45431   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91343    ,  0.0924255  ,  0.0757187  ])
45432   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.0924255  ,  0.0757187  ])
45433   , -1582.08    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  1.09243    ,  0.0757187  ])
45435   , -1556.67    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.0924255  ,  0.0757187  ])
45437   , -1517.82    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.474391   ,  0.0757187  ])
45438   , -1528.59    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.283409   ,  0.0757187  ])
45439   , -1517.6     , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.497841   ,  0.0757187  ])
45440   , -1517.58    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0757187  ])
45441   , -1517.58    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.511563   ,  0.0757187  ])
45442   , -1517.58    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.503263   ,  0.0757187  ])
45443   , -1517.58    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0757187  ])
45444   , -20588.5    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  1.07572    ])
45446   , -1517.58    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0757187  ])
45448   , -16135.5    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.457685   ])
45449   , -10357      , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.266584   ])
45452   , -4408.93    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.148623   ])
45453   , -4763.68    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0412769  ])
45454   , -1871.48    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0962743  ])
45455   , -1713.34    , array([ 0.938277   ,  0.159397   ,  5.91244    ,  0.507413   ,  0.0659174  ])
