1660    , -33232.9    , array([ 0.0121536  ,  0.559273   ,  0.0076269  ,  0.0389753  ])
1661    , -33237.8    , array([ 0.0121657  ,  0.559273   ,  0.0076269  ,  0.0389753  ])
1662    , -33230.1    , array([ 0.0121536  ,  0.559832   ,  0.0076269  ,  0.0389753  ])
1663    , -33228      , array([ 0.0121536  ,  0.559273   ,  0.00763453 ,  0.0389753  ])
1664    , -33229.3    , array([ 0.0121536  ,  0.559273   ,  0.0076269  ,  0.0390143  ])
1665    , -33232.9    , array([ 0.0121536  ,  0.559273   ,  0.0076269  ,  0.0389753  ])
1666    , -26200.5    , array([ 0.00671411 ,  0.786972   ,  0.0138459  ,  0.0606631  ])
1667    , -26200.5    , array([ 0.00671411 ,  0.786972   ,  0.0138459  ,  0.0606631  ])
1668    , -26196.8    , array([ 0.00672083 ,  0.786972   ,  0.0138459  ,  0.0606631  ])
1669    , -26199.1    , array([ 0.00671411 ,  0.78776    ,  0.0138459  ,  0.0606631  ])
1670    , -26204.3    , array([ 0.00671411 ,  0.786972   ,  0.0138597  ,  0.0606631  ])
1671    , -26203.8    , array([ 0.00671411 ,  0.786972   ,  0.0138459  ,  0.0607238  ])
1678    , -26200.1    , array([ 0.00671411 ,  0.787101   ,  0.0138458  ,  0.0606614  ])
1679    , -26200.1    , array([ 0.00671411 ,  0.787101   ,  0.0138458  ,  0.0606614  ])
1680    , -26196.5    , array([ 0.00672083 ,  0.787101   ,  0.0138458  ,  0.0606614  ])
1681    , -26198.7    , array([ 0.00671411 ,  0.787888   ,  0.0138458  ,  0.0606614  ])
1682    , -26204      , array([ 0.00671411 ,  0.787101   ,  0.0138597  ,  0.0606614  ])
1683    , -26203.5    , array([ 0.00671411 ,  0.787101   ,  0.0138458  ,  0.0607221  ])
1684    , -24215.5    , array([ 0.0066721  ,  5.21271    ,  0.0131511  ,  0.0440026  ])
1685    , -24215.5    , array([ 0.0066721  ,  5.21271    ,  0.0131511  ,  0.0440026  ])
1686    , -24213.3    , array([ 0.00667878 ,  5.21271    ,  0.0131511  ,  0.0440026  ])
1687    , -24215.4    , array([ 0.0066721  ,  5.21793    ,  0.0131511  ,  0.0440026  ])
1688    , -24217.7    , array([ 0.0066721  ,  5.21271    ,  0.0131642  ,  0.0440026  ])
1689    , -24216.8    , array([ 0.0066721  ,  5.21271    ,  0.0131511  ,  0.0440466  ])
1696    , -24215.4    , array([ 0.00667221 ,  5.21281    ,  0.0131508  ,  0.0440045  ])
1697    , -24215.4    , array([ 0.00667221 ,  5.21281    ,  0.0131508  ,  0.0440045  ])
1698    , -24213.3    , array([ 0.00667888 ,  5.21281    ,  0.0131508  ,  0.0440045  ])
1699    , -24215.4    , array([ 0.00667221 ,  5.21803    ,  0.0131508  ,  0.0440045  ])
1700    , -24217.7    , array([ 0.00667221 ,  5.21281    ,  0.0131639  ,  0.0440045  ])
1701    , -24216.8    , array([ 0.00667221 ,  5.21281    ,  0.0131508  ,  0.0440485  ])
1702    , -24215.2    , array([ 0.00667319 ,  5.2138     ,  0.013148   ,  0.0440225  ])
1703    , -24215.2    , array([ 0.00667319 ,  5.2138     ,  0.013148   ,  0.0440225  ])
1704    , -24213      , array([ 0.00667987 ,  5.2138     ,  0.013148   ,  0.0440225  ])
1705    , -24215.1    , array([ 0.00667319 ,  5.21901    ,  0.013148   ,  0.0440225  ])
1706    , -24217.4    , array([ 0.00667319 ,  5.2138     ,  0.0131611  ,  0.0440225  ])
1707    , -24216.6    , array([ 0.00667319 ,  5.2138     ,  0.013148   ,  0.0440665  ])
1708    , -37846.2    , array([ 0.0218655  ,  23.5928    ,  0.00239811 ,  1.15638    ])
1709    , -37846.2    , array([ 0.0218655  ,  23.5928    ,  0.00239811 ,  1.15638    ])
1710    , -37846.5    , array([ 0.0218874  ,  23.5928    ,  0.00239811 ,  1.15638    ])
1711    , -37847.1    , array([ 0.0218655  ,  23.6164    ,  0.00239811 ,  1.15638    ])
