283637  , -1.25678e+06, array([ 0.0769584  ,  0.00269314 ,  4.99152e-10,  1.53129e-13,  0.794555   ])
283638  , -1.25673e+06, array([ 0.0770354  ,  0.00269314 ,  4.99152e-10,  1.53129e-13,  0.794555   ])
283639  , -1.25669e+06, array([ 0.0769584  ,  0.00269583 ,  4.99152e-10,  1.53129e-13,  0.794555   ])
283640  , -1.25675e+06, array([ 0.0769584  ,  0.00269314 ,  4.99652e-10,  1.53129e-13,  0.794555   ])
283641  , -1.25676e+06, array([ 0.0769584  ,  0.00269314 ,  4.99152e-10,  1.53282e-13,  0.794555   ])
283642  , -1.25685e+06, array([ 0.0769584  ,  0.00269314 ,  4.99152e-10,  1.53129e-13,  0.79535    ])
283643  , -1.25678e+06, array([ 0.0769584  ,  0.00269314 ,  4.99152e-10,  1.53129e-13,  0.794555   ])
283644  , -1.1416e+06 , array([ 0.11482    ,  0.00546966 ,  5.95708e-10,  1.68156e-13,  0.452086   ])
283645  , -1.1416e+06 , array([ 0.11482    ,  0.00546966 ,  5.95708e-10,  1.68156e-13,  0.452086   ])
283646  , -1.14158e+06, array([ 0.114935   ,  0.00546966 ,  5.95708e-10,  1.68156e-13,  0.452086   ])
283647  , -1.1415e+06 , array([ 0.11482    ,  0.00547514 ,  5.95708e-10,  1.68156e-13,  0.452086   ])
283648  , -1.14157e+06, array([ 0.11482    ,  0.00546966 ,  5.96304e-10,  1.68156e-13,  0.452086   ])
283649  , -1.14159e+06, array([ 0.11482    ,  0.00546966 ,  5.95708e-10,  1.68324e-13,  0.452086   ])
283650  , -1.14164e+06, array([ 0.11482    ,  0.00546966 ,  5.95708e-10,  1.68156e-13,  0.452538   ])
283651  , -316674     , array([ 0.106963   ,  0.0440338  ,  1.06151e-09,  1.95638e-13,  0.283736   ])
283652  , -316674     , array([ 0.106963   ,  0.0440338  ,  1.06151e-09,  1.95638e-13,  0.283736   ])
283653  , -316555     , array([ 0.10707    ,  0.0440338  ,  1.06151e-09,  1.95638e-13,  0.283736   ])
283654  , -316449     , array([ 0.106963   ,  0.0440779  ,  1.06151e-09,  1.95638e-13,  0.283736   ])
283655  , -316674     , array([ 0.106963   ,  0.0440338  ,  1.06257e-09,  1.95638e-13,  0.283736   ])
283656  , -316674     , array([ 0.106963   ,  0.0440338  ,  1.06151e-09,  1.95834e-13,  0.283736   ])
283657  , -317011     , array([ 0.106963   ,  0.0440338  ,  1.06151e-09,  1.95638e-13,  0.28402    ])
283665  , -306814     , array([ 0.106839   ,  0.0455568  ,  1.07155e-09,  1.96121e-13,  0.28159    ])
283666  , -306814     , array([ 0.106839   ,  0.0455568  ,  1.07155e-09,  1.96121e-13,  0.28159    ])
283667  , -306696     , array([ 0.106946   ,  0.0455568  ,  1.07155e-09,  1.96121e-13,  0.28159    ])
283668  , -306599     , array([ 0.106839   ,  0.0456024  ,  1.07155e-09,  1.96121e-13,  0.28159    ])
283669  , -306814     , array([ 0.106839   ,  0.0455568  ,  1.07262e-09,  1.96121e-13,  0.28159    ])
283670  , -306814     , array([ 0.106839   ,  0.0455568  ,  1.07155e-09,  1.96317e-13,  0.28159    ])
283671  , -307141     , array([ 0.106839   ,  0.0455568  ,  1.07155e-09,  1.96121e-13,  0.281871   ])
283672  , -184293     , array([ 0.104636   ,  0.0840935  ,  1.26983e-09,  2.05043e-13,  0.245562   ])
283673  , -184293     , array([ 0.104636   ,  0.0840935  ,  1.26983e-09,  2.05043e-13,  0.245562   ])
283674  , -184186     , array([ 0.104741   ,  0.0840935  ,  1.26983e-09,  2.05043e-13,  0.245562   ])
283675  , -184202     , array([ 0.104636   ,  0.0841776  ,  1.26983e-09,  2.05043e-13,  0.245562   ])
283676  , -184293     , array([ 0.104636   ,  0.0840935  ,  1.2711e-09 ,  2.05043e-13,  0.245562   ])
283677  , -184293     , array([ 0.104636   ,  0.0840935  ,  1.26983e-09,  2.05248e-13,  0.245562   ])
283678  , -184487     , array([ 0.104636   ,  0.0840935  ,  1.26983e-09,  2.05043e-13,  0.245808   ])
