111208  , -79061      , array([ 1.18502    ,  0.304767   ,  1.4559e-49 ,  1.577e-83  ,  6.25721e-06])
111209  , -79061      , array([ 1.18621    ,  0.304767   ,  1.4559e-49 ,  1.577e-83  ,  6.25721e-06])
111210  , -79061      , array([ 1.18502    ,  0.305072   ,  1.4559e-49 ,  1.577e-83  ,  6.25721e-06])
111211  , -79061      , array([ 1.18502    ,  0.304767   ,  1.45735e-49,  1.577e-83  ,  6.25721e-06])
111212  , -79061      , array([ 1.18502    ,  0.304767   ,  1.4559e-49 ,  1.57858e-83,  6.25721e-06])
111213  , -79061      , array([ 1.18502    ,  0.304767   ,  1.4559e-49 ,  1.577e-83  ,  6.26347e-06])
111214  , -79061      , array([ 1.18502    ,  0.304767   ,  1.4559e-49 ,  1.577e-83  ,  6.25721e-06])
111215  , -78979.9    , array([ 1.05798    ,  0.159298   ,  1.4559e-49 ,  1.577e-83  ,  1.34565e-05])
111216  , -78979.9    , array([ 1.05798    ,  0.159298   ,  1.4559e-49 ,  1.577e-83  ,  1.34565e-05])
111217  , -78979.9    , array([ 1.05904    ,  0.159298   ,  1.4559e-49 ,  1.577e-83  ,  1.34565e-05])
111218  , -78980      , array([ 1.05798    ,  0.159457   ,  1.4559e-49 ,  1.577e-83  ,  1.34565e-05])
111219  , -78979.9    , array([ 1.05798    ,  0.159298   ,  1.45735e-49,  1.577e-83  ,  1.34565e-05])
111220  , -78979.9    , array([ 1.05798    ,  0.159298   ,  1.4559e-49 ,  1.57858e-83,  1.34565e-05])
111221  , -78979.8    , array([ 1.05798    ,  0.159298   ,  1.4559e-49 ,  1.577e-83  ,  1.34699e-05])
111222  , -56045.8    , array([ 0.672174   ,  0.0118899  ,  1.4559e-49 ,  1.577e-83  ,  0.000287828])
111223  , -56045.8    , array([ 0.672174   ,  0.0118899  ,  1.4559e-49 ,  1.577e-83  ,  0.000287828])
111224  , -56046      , array([ 0.672846   ,  0.0118899  ,  1.4559e-49 ,  1.577e-83  ,  0.000287828])
