9854    , -1415.97    , array([ 0.0175744  ,  0.252194   ,  0.0278691  ,  0.110836   ])
9855    , -1411.15    , array([ 0.017592   ,  0.252194   ,  0.0278691  ,  0.110836   ])
9856    , -1417.85    , array([ 0.0175744  ,  0.252447   ,  0.0278691  ,  0.110836   ])
9857    , -1420.68    , array([ 0.0175744  ,  0.252194   ,  0.027897   ,  0.110836   ])
9858    , -1417.31    , array([ 0.0175744  ,  0.252194   ,  0.0278691  ,  0.110946   ])
9859    , -1415.97    , array([ 0.0175744  ,  0.252194   ,  0.0278691  ,  0.110836   ])
9860    , -841.45     , array([ 0.0348317  ,  0.193327   ,  0.0142998  ,  0.0916292  ])
9861    , -841.45     , array([ 0.0348317  ,  0.193327   ,  0.0142998  ,  0.0916292  ])
9862    , -841.848    , array([ 0.0348666  ,  0.193327   ,  0.0142998  ,  0.0916292  ])
9863    , -840.354    , array([ 0.0348317  ,  0.193521   ,  0.0142998  ,  0.0916292  ])
9864    , -841.058    , array([ 0.0348317  ,  0.193327   ,  0.0143141  ,  0.0916292  ])
9865    , -840.963    , array([ 0.0348317  ,  0.193327   ,  0.0142998  ,  0.0917209  ])
9866    , -723.187    , array([ 0.0528909  ,  0.623356   ,  0.00955322 ,  0.138953   ])
9867    , -723.187    , array([ 0.0528909  ,  0.623356   ,  0.00955322 ,  0.138953   ])
9868    , -723.61     , array([ 0.0529438  ,  0.623356   ,  0.00955322 ,  0.138953   ])
9869    , -723.982    , array([ 0.0528909  ,  0.62398    ,  0.00955322 ,  0.138953   ])
9870    , -722.799    , array([ 0.0528909  ,  0.623356   ,  0.00956278 ,  0.138953   ])
9871    , -723.42     , array([ 0.0528909  ,  0.623356   ,  0.00955322 ,  0.139092   ])
9872    , -463.519    , array([ 0.0422124  ,  0.331306   ,  0.0118776  ,  0.110978   ])
9873    , -463.519    , array([ 0.0422124  ,  0.331306   ,  0.0118776  ,  0.110978   ])
9874    , -463.785    , array([ 0.0422546  ,  0.331306   ,  0.0118776  ,  0.110978   ])
9875    , -463.105    , array([ 0.0422124  ,  0.331637   ,  0.0118776  ,  0.110978   ])
9876    , -463.267    , array([ 0.0422124  ,  0.331306   ,  0.0118895  ,  0.110978   ])
9877    , -463.369    , array([ 0.0422124  ,  0.331306   ,  0.0118776  ,  0.111089   ])
9878    , -4845.17    , array([ 0.00797914 ,  60.0899    ,  0.00496294 ,  2.40804e-06])
9879    , -4845.17    , array([ 0.00797914 ,  60.0899    ,  0.00496294 ,  2.40804e-06])
9880    , -4841.35    , array([ 0.00798712 ,  60.0899    ,  0.00496294 ,  2.40804e-06])
9881    , -4845.17    , array([ 0.00797914 ,  60.15      ,  0.00496294 ,  2.40804e-06])
9882    , -4848.64    , array([ 0.00797914 ,  60.0899    ,  0.0049679  ,  2.40804e-06])
9883    , -4845.17    , array([ 0.00797914 ,  60.0899    ,  0.00496294 ,  2.41044e-06])
9884    , -434.948    , array([ 0.0398396  ,  0.396886   ,  0.0115231  ,  0.0764322  ])
9885    , -434.948    , array([ 0.0398396  ,  0.396886   ,  0.0115231  ,  0.0764322  ])
9886    , -435.347    , array([ 0.0398794  ,  0.396886   ,  0.0115231  ,  0.0764322  ])
9887    , -434.556    , array([ 0.0398396  ,  0.397284   ,  0.0115231  ,  0.0764322  ])
9888    , -434.568    , array([ 0.0398396  ,  0.396886   ,  0.0115346  ,  0.0764322  ])
9889    , -434.794    , array([ 0.0398396  ,  0.396886   ,  0.0115231  ,  0.0765087  ])
9890    , -424.359    , array([ 0.0380372  ,  0.458597   ,  0.011247   ,  0.0567122  ])
9891    , -424.359    , array([ 0.0380372  ,  0.458597   ,  0.011247   ,  0.0567122  ])
9892    , -424.838    , array([ 0.0380753  ,  0.458597   ,  0.011247   ,  0.0567122  ])
9893    , -423.973    , array([ 0.0380372  ,  0.459056   ,  0.011247   ,  0.0567122  ])
9894    , -423.897    , array([ 0.0380372  ,  0.458597   ,  0.0112582  ,  0.0567122  ])
9895    , -424.127    , array([ 0.0380372  ,  0.458597   ,  0.011247   ,  0.056769   ])
9896    , -390.855    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0683449  ])
9897    , -390.855    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0683449  ])
9898    , -391.332    , array([ 0.00172136 ,  0.482674   ,  0.000469154,  0.0683449  ])
9899    , -390.581    , array([ 0.00171964 ,  0.483157   ,  0.000469154,  0.0683449  ])
9900    , -390.378    , array([ 0.00171964 ,  0.482674   ,  0.000469623,  0.0683449  ])
9901    , -390.714    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0684133  ])
9908    , -390.855    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0683449  ])
9909    , -390.855    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0683449  ])
9910    , -391.332    , array([ 0.00172136 ,  0.482674   ,  0.000469154,  0.0683449  ])
9911    , -390.581    , array([ 0.00171964 ,  0.483157   ,  0.000469154,  0.0683449  ])
9912    , -390.378    , array([ 0.00171964 ,  0.482674   ,  0.000469623,  0.0683449  ])
9913    , -390.714    , array([ 0.00171964 ,  0.482674   ,  0.000469154,  0.0684133  ])
9914    , -350.026    , array([ 0.00115567 ,  0.546157   ,  0.000341057,  0.0563496  ])
9915    , -350.026    , array([ 0.00115567 ,  0.546157   ,  0.000341057,  0.0563496  ])
9916    , -350.532    , array([ 0.00115682 ,  0.546157   ,  0.000341057,  0.0563496  ])
9917    , -349.73     , array([ 0.00115567 ,  0.546704   ,  0.000341057,  0.0563496  ])
9918    , -349.521    , array([ 0.00115567 ,  0.546157   ,  0.000341399,  0.0563496  ])
9919    , -349.808    , array([ 0.00115567 ,  0.546157   ,  0.000341057,  0.0564059  ])
