22570   , -3541.26    , array([ 1.5846     ,  2.11155    ,  1.09097    ,  2.74006    ])
22571   , -3540.28    , array([ 1.58618    ,  2.11155    ,  1.09097    ,  2.74006    ])
22572   , -3545.36    , array([ 1.5846     ,  2.11366    ,  1.09097    ,  2.74006    ])
22573   , -3540.89    , array([ 1.5846     ,  2.11155    ,  1.09206    ,  2.74006    ])
22574   , -3539.5     , array([ 1.5846     ,  2.11155    ,  1.09097    ,  2.74281    ])
22575   , -3541.26    , array([ 1.5846     ,  2.11155    ,  1.09097    ,  2.74006    ])
22576   , -2281.39    , array([ 1.96702    ,  0.856255   ,  1.18502    ,  4.04558    ])
22577   , -2281.39    , array([ 1.96702    ,  0.856255   ,  1.18502    ,  4.04558    ])
22578   , -2281.33    , array([ 1.96899    ,  0.856255   ,  1.18502    ,  4.04558    ])
22579   , -2281.26    , array([ 1.96702    ,  0.857111   ,  1.18502    ,  4.04558    ])
22580   , -2281.36    , array([ 1.96702    ,  0.856255   ,  1.1862     ,  4.04558    ])
22581   , -2281.64    , array([ 1.96702    ,  0.856255   ,  1.18502    ,  4.04963    ])
22588   , -2281.37    , array([ 1.96707    ,  0.856242   ,  1.18503    ,  4.04541    ])
22589   , -2281.37    , array([ 1.96707    ,  0.856242   ,  1.18503    ,  4.04541    ])
22590   , -2281.32    , array([ 1.96903    ,  0.856242   ,  1.18503    ,  4.04541    ])
22591   , -2281.25    , array([ 1.96707    ,  0.857099   ,  1.18503    ,  4.04541    ])
22592   , -2281.34    , array([ 1.96707    ,  0.856242   ,  1.18622    ,  4.04541    ])
22593   , -2281.63    , array([ 1.96707    ,  0.856242   ,  1.18503    ,  4.04945    ])
22594   , -2281.36    , array([ 1.96711    ,  0.85623    ,  1.18505    ,  4.04523    ])
22595   , -2281.36    , array([ 1.96711    ,  0.85623    ,  1.18505    ,  4.04523    ])
22596   , -2281.31    , array([ 1.96908    ,  0.85623    ,  1.18505    ,  4.04523    ])
22597   , -2281.24    , array([ 1.96711    ,  0.857087   ,  1.18505    ,  4.04523    ])
22598   , -2281.33    , array([ 1.96711    ,  0.85623    ,  1.18623    ,  4.04523    ])
22599   , -2281.62    , array([ 1.96711    ,  0.85623    ,  1.18505    ,  4.04928    ])
22600   , -14855.4    , array([ 30.4937    ,  0.156881   ,  4.40793    ,  0.0268675  ])
22601   , -14855.4    , array([ 30.4937    ,  0.156881   ,  4.40793    ,  0.0268675  ])
22602   , -14860.7    , array([ 30.5242    ,  0.156881   ,  4.40793    ,  0.0268675  ])
22603   , -14868.2    , array([ 30.4937    ,  0.157038   ,  4.40793    ,  0.0268675  ])
22604   , -14857.2    , array([ 30.4937    ,  0.156881   ,  4.41234    ,  0.0268675  ])
22605   , -14842.7    , array([ 30.4937    ,  0.156881   ,  4.40793    ,  0.0268944  ])
22606   , -900.961    , array([ 3.69583    ,  0.579451   ,  1.60323    ,  1.27613    ])
22607   , -900.961    , array([ 3.69583    ,  0.579451   ,  1.60323    ,  1.27613    ])
22608   , -900.658    , array([ 3.69953    ,  0.579451   ,  1.60323    ,  1.27613    ])
22609   , -900.441    , array([ 3.69583    ,  0.58003    ,  1.60323    ,  1.27613    ])
22610   , -900.527    , array([ 3.69583    ,  0.579451   ,  1.60483    ,  1.27613    ])
22611   , -902.595    , array([ 3.69583    ,  0.579451   ,  1.60323    ,  1.2774     ])
22612   , -717.92     , array([ 6.16706    ,  0.422026   ,  2.04912    ,  0.500139   ])
22613   , -717.92     , array([ 6.16706    ,  0.422026   ,  2.04912    ,  0.500139   ])
22614   , -718.124    , array([ 6.17323    ,  0.422026   ,  2.04912    ,  0.500139   ])
22615   , -717.677    , array([ 6.16706    ,  0.422448   ,  2.04912    ,  0.500139   ])
22616   , -718.479    , array([ 6.16706    ,  0.422026   ,  2.05117    ,  0.500139   ])
22617   , -717.058    , array([ 6.16706    ,  0.422026   ,  2.04912    ,  0.50064    ])
22618   , -413.098    , array([ 4.90976    ,  0.486011   ,  1.83701    ,  0.758992   ])
22619   , -413.098    , array([ 4.90976    ,  0.486011   ,  1.83701    ,  0.758992   ])
22620   , -413.106    , array([ 4.91467    ,  0.486011   ,  1.83701    ,  0.758992   ])
22621   , -413.191    , array([ 4.90976    ,  0.486497   ,  1.83701    ,  0.758992   ])
22622   , -413.095    , array([ 4.90976    ,  0.486011   ,  1.83885    ,  0.758992   ])
22623   , -413.01     , array([ 4.90976    ,  0.486011   ,  1.83701    ,  0.759752   ])
22630   , -413.098    , array([ 4.90975    ,  0.486011   ,  1.83701    ,  0.758992   ])
22631   , -413.098    , array([ 4.90975    ,  0.486011   ,  1.83701    ,  0.758992   ])
22632   , -413.106    , array([ 4.91466    ,  0.486011   ,  1.83701    ,  0.758992   ])
22633   , -413.191    , array([ 4.90975    ,  0.486497   ,  1.83701    ,  0.758992   ])
22634   , -413.095    , array([ 4.90975    ,  0.486011   ,  1.83885    ,  0.758992   ])
22635   , -413.01     , array([ 4.90975    ,  0.486011   ,  1.83701    ,  0.759752   ])
22636   , -412.764    , array([ 4.67756    ,  0.478739   ,  1.89028    ,  0.748511   ])
22637   , -412.764    , array([ 4.67756    ,  0.478739   ,  1.89028    ,  0.748511   ])
22638   , -412.782    , array([ 4.68224    ,  0.478739   ,  1.89028    ,  0.748511   ])
22639   , -412.853    , array([ 4.67756    ,  0.479218   ,  1.89028    ,  0.748511   ])
22640   , -412.778    , array([ 4.67756    ,  0.478739   ,  1.89217    ,  0.748511   ])
22641   , -412.639    , array([ 4.67756    ,  0.478739   ,  1.89028    ,  0.74926    ])
22642   , -412.123    , array([ 4.47413    ,  0.470071   ,  1.86755    ,  0.737063   ])
22643   , -412.123    , array([ 4.47413    ,  0.470071   ,  1.86755    ,  0.737063   ])
22644   , -412.14     , array([ 4.4786     ,  0.470071   ,  1.86755    ,  0.737063   ])
22645   , -412.209    , array([ 4.47413    ,  0.470541   ,  1.86755    ,  0.737063   ])
22646   , -412.136    , array([ 4.47413    ,  0.470071   ,  1.86942    ,  0.737063   ])
22647   , -412.001    , array([ 4.47413    ,  0.470071   ,  1.86755    ,  0.737801   ])
22648   , -409.638    , array([ 3.74509    ,  0.43694    ,  1.77932    ,  0.692995   ])
22649   , -409.638    , array([ 3.74509    ,  0.43694    ,  1.77932    ,  0.692995   ])
22650   , -409.653    , array([ 3.74884    ,  0.43694    ,  1.77932    ,  0.692995   ])
22651   , -409.714    , array([ 3.74509    ,  0.437377   ,  1.77932    ,  0.692995   ])
