6671    , -79089.4    , array([ 0.363713   ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6672    , -79089.4    , array([ 0.363713   ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6673    , -79089.4    , array([ 1.36371    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6674    , -79089.4    , array([ 2.98175    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6675    , -79089.4    , array([ 1.36371    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6676    , -79089.4    , array([ 1.98175    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6677    , -79089.4    , array([ 2.36371    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6678    , -79089.4    , array([ 2.59978    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6679    , -79089.4    , array([ 2.74568    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6680    , -79089.4    , array([ 2.83585    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6681    , -79089.4    , array([ 2.89158    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6682    , -79089.4    , array([ 2.92602    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6683    , -79089.4    , array([ 2.95164    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6684    , -79089.4    , array([ 2.95164    ,  2.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6685    , -79089.4    , array([ 2.95164    ,  3.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6686    , -79089.4    , array([ 2.95164    ,  5.40768    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6687    , -79089.4    , array([ 2.95164    ,  3.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6688    , -79089.4    , array([ 2.95164    ,  4.40768    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6689    , -79089.4    , array([ 2.95164    ,  4.78964    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6690    , -79089.4    , array([ 2.95164    ,  5.02571    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6691    , -79089.4    , array([ 2.95164    ,  5.17161    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6692    , -79089.4    , array([ 2.95164    ,  5.26178    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6693    , -79089.4    , array([ 2.95164    ,  5.31751    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6694    , -79089.4    , array([ 2.95164    ,  5.35195    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6695    , -79089.4    , array([ 2.95164    ,  5.37757    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6696    , -79089.4    , array([ 2.95164    ,  5.37757    ,  0.00076708 ,  4.82537e-67,  2.09424e-58])
6697    , -79089.4    , array([ 2.95164    ,  5.37757    ,  1.00077    ,  4.82537e-67,  2.09424e-58])
6698    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.6188     ,  4.82537e-67,  2.09424e-58])
6699    , -79089.4    , array([ 2.95164    ,  5.37757    ,  1.00077    ,  4.82537e-67,  2.09424e-58])
6700    , -79089.4    , array([ 2.95164    ,  5.37757    ,  1.6188     ,  4.82537e-67,  2.09424e-58])
6701    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.00077    ,  4.82537e-67,  2.09424e-58])
6702    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.23684    ,  4.82537e-67,  2.09424e-58])
6703    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.38273    ,  4.82537e-67,  2.09424e-58])
6704    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.4729     ,  4.82537e-67,  2.09424e-58])
6705    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.52863    ,  4.82537e-67,  2.09424e-58])
6706    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.56307    ,  4.82537e-67,  2.09424e-58])
6707    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  4.82537e-67,  2.09424e-58])
6708    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  4.82537e-67,  2.09424e-58])
6709    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  1          ,  2.09424e-58])
6710    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.61803    ,  2.09424e-58])
6711    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  1          ,  2.09424e-58])
6712    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  1.61803    ,  2.09424e-58])
6713    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2          ,  2.09424e-58])
6714    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.23607    ,  2.09424e-58])
6715    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.38197    ,  2.09424e-58])
6716    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.47214    ,  2.09424e-58])
6717    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.52786    ,  2.09424e-58])
6718    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.56231    ,  2.09424e-58])
6719    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  2.09424e-58])
6720    , -79089.4    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  2.09424e-58])
6721    , -68518.5    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  1          ])
6722    , -67812.6    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  2.61803    ])
6723    , -69094.7    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  1.86537    ])
6724    , -68518.5    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  1          ])
6725    , -66041.8    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.618034   ])
6726    , -62790.1    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.381966   ])
6727    , -60178.2    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.236068   ])
6728    , -59473.1    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.145898   ])
6729    , -60509.5    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.0994487  ])
6730    , -59462.8    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.173256   ])
6731    , -59430.9    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.161032   ])
6732    , -59430.8    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6733    , -59431.6    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.157828   ])
6734    , -83644.5    , array([ 5.53957    ,  7.9655     ,  5.17663    ,  5.17586    ,  0.318843   ])
6735    , -59430.8    , array([ 2.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6736    , -62601.2    , array([ 3.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6737    , -50766.9    , array([ 1.33361    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6739    , -50766.9    , array([ 1.33361    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6740    , -54499.6    , array([ 0.333608   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6741    , -54715.2    , array([ 1.95164    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6742    , -49405.6    , array([ 1.13197    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6743    , -48446.1    , array([ 0.975729   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6744    , -47565.2    , array([ 0.730461   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6745    , -48119.2    , array([ 0.570255   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6746    , -47586      , array([ 0.752673   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6747    , -47562.5    , array([ 0.708249   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6748    , -47642.6    , array([ 0.65554    ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6749    , -47580.6    , array([ 0.685815   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6750    , -47562.5    , array([ 0.708249   ,  5.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
6751    , -48728.7    , array([ 0.708249   ,  6.37757    ,  2.5887     ,  2.58793    ,  0.159422   ])
