63513   , -79089.4    , array([ 0.315155   ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63514   , -79089.4    , array([ 0.315155   ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63515   , -79089.4    , array([ 1.31515    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63516   , -79089.4    , array([ 2.93319    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63517   , -79089.4    , array([ 1.31515    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63518   , -79089.4    , array([ 1.93319    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63519   , -79089.4    , array([ 2.31515    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63520   , -79089.4    , array([ 2.55122    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63521   , -79089.4    , array([ 2.69712    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63522   , -79089.4    , array([ 2.78729    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63523   , -79089.4    , array([ 2.84302    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63524   , -79089.4    , array([ 2.87746    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63525   , -79089.4    , array([ 2.90308    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63526   , -79089.4    , array([ 2.90308    ,  2.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63527   , -79089.4    , array([ 2.90308    ,  3.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63528   , -79089.4    , array([ 2.90308    ,  5.48802    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63529   , -79089.4    , array([ 2.90308    ,  3.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63530   , -79089.4    , array([ 2.90308    ,  4.48802    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63531   , -79089.4    , array([ 2.90308    ,  4.86999    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63532   , -79089.4    , array([ 2.90308    ,  5.10606    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63533   , -79089.4    , array([ 2.90308    ,  5.25196    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63534   , -79089.4    , array([ 2.90308    ,  5.34213    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63535   , -79089.4    , array([ 2.90308    ,  5.39785    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63536   , -79089.4    , array([ 2.90308    ,  5.4323     ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63537   , -79089.4    , array([ 2.90308    ,  5.45792    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63538   , -79089.4    , array([ 2.90308    ,  5.45792    ,  1.24599e-73,  0.303758   ,  2.20677e-19])
63539   , -79089.4    , array([ 2.90308    ,  5.45792    ,  1          ,  0.303758   ,  2.20677e-19])
63540   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.61803    ,  0.303758   ,  2.20677e-19])
63541   , -79089.4    , array([ 2.90308    ,  5.45792    ,  1          ,  0.303758   ,  2.20677e-19])
63542   , -79089.4    , array([ 2.90308    ,  5.45792    ,  1.61803    ,  0.303758   ,  2.20677e-19])
63543   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2          ,  0.303758   ,  2.20677e-19])
63544   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.23607    ,  0.303758   ,  2.20677e-19])
63545   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.38197    ,  0.303758   ,  2.20677e-19])
63546   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.47214    ,  0.303758   ,  2.20677e-19])
63547   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.52786    ,  0.303758   ,  2.20677e-19])
63548   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.56231    ,  0.303758   ,  2.20677e-19])
63549   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  0.303758   ,  2.20677e-19])
63550   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  0.303758   ,  2.20677e-19])
63551   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  1.30376    ,  2.20677e-19])
63552   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.92179    ,  2.20677e-19])
63553   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  1.30376    ,  2.20677e-19])
63554   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  1.92179    ,  2.20677e-19])
63555   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.30376    ,  2.20677e-19])
63556   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.53983    ,  2.20677e-19])
63557   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.68572    ,  2.20677e-19])
63558   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.77589    ,  2.20677e-19])
63559   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.83162    ,  2.20677e-19])
63560   , -79089.4    , array([ 2.90308    ,  5.45792    ,  2.58793    ,  2.86606    ,  2.20677e-19])
