Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-397.15	802.3	603.32	47992.82	0.4733,0.1551,0.2928,0.2686
our_model	Round_1_Replicate_2	-395.61	799.22	600.77	12323.32	20.3127,0.6044,5.7851,1.5265
our_model	Round_1_Replicate_3	-393.28	794.56	597.48	7451.72	29.9409,0.9983,29.7162,3.2711
our_model	Round_1_Replicate_4	-398.29	804.58	606.82	9094.87	30.0,0.8124,5.8421,1.8141
our_model	Round_1_Replicate_5	-396.97	801.94	604.34	42390.15	1.8276,0.1746,0.01,0.3348
our_model	Round_1_Replicate_6	-396.22	800.44	603.0	45426.79	1.0046,0.163,27.9026,0.3264
our_model	Round_1_Replicate_7	-393.22	794.44	597.35	8154.12	30.0,0.9124,30.0,3.0821
our_model	Round_1_Replicate_8	-398.39	804.78	606.99	5991.87	30.0,1.233,9.6602,2.7027
our_model	Round_1_Replicate_9	-394.37	796.74	598.85	18312.96	3.5687,0.4067,14.9167,0.9823
our_model	Round_1_Replicate_10	-397.31	802.62	605.01	26201.11	30.0,0.2823,1.2409,0.6379
our_model	Round_2_Replicate_1	-398.15	804.3	606.55	2410.95	30.0,3.0651,30.0,6.2022
our_model	Round_2_Replicate_2	-400.42	808.84	610.67	2143.22	30.0,3.441,30.0,6.4647
our_model	Round_2_Replicate_3	-396.51	801.02	603.53	5142.79	9.037,1.4396,30.0,2.8565
our_model	Round_2_Replicate_4	-394.11	796.22	598.84	5348.78	22.5326,1.39,24.4281,3.7133
our_model	Round_2_Replicate_5	-393.42	794.84	597.75	10061.41	12.4851,0.7392,23.7783,2.2033
our_model	Round_2_Replicate_6	-394.85	797.7	600.45	10354.81	5.4425,0.7166,30.0,1.6113
our_model	Round_2_Replicate_7	-2336.8	4681.6	4793.95	70152.04	0.2858,0.1619,28.9361,15.9733
our_model	Round_2_Replicate_8	-395.01	798.02	600.75	10929.47	30.0,0.6787,7.2347,1.785
our_model	Round_2_Replicate_9	-400.25	808.5	610.38	2157.99	30.0,3.4179,30.0,6.4505
our_model	Round_2_Replicate_10	-393.19	794.38	597.3	53511.65	2.5607,0.139,30.0,0.4492
our_model	Round_3_Replicate_1	-393.25	794.5	597.46	27218.03	5.0524,0.2733,12.0321,0.8616
our_model	Round_3_Replicate_2	-392.94	793.88	596.83	133251.64	29.8063,0.0559,29.6851,0.3465
our_model	Round_3_Replicate_3	-393.48	794.96	597.85	45099.97	2.1314,0.1649,30.0,0.4701
our_model	Round_3_Replicate_4	-394.01	796.02	598.67	7099.88	11.0427,1.0473,29.8932,2.6795
our_model	Round_3_Replicate_5	-393.83	795.66	598.61	16089.8	5.0694,0.4617,15.6542,1.2138
our_model	Round_3_Replicate_6	-395.53	799.06	600.86	38974.54	1.2994,0.1909,29.9741,0.4072
our_model	Round_3_Replicate_7	-395.13	798.26	600.05	15999.56	3.3937,0.4655,30.0,1.0313
our_model	Round_3_Replicate_8	-395.52	799.04	600.94	13207.93	3.9006,0.5631,15.8205,1.2036
our_model	Round_3_Replicate_9	-398.18	804.36	606.62	4478.98	30.0,1.6498,13.8608,3.5704
our_model	Round_3_Replicate_10	-392.95	793.9	596.84	104615.38	10.6891,0.0712,29.7054,0.3784
our_model	Round_4_Replicate_1	-393.19	794.38	597.3	205585.01	0.6658,0.0362,3.9093,0.1169
our_model	Round_4_Replicate_2	-392.95	793.9	596.84	51231.26	29.918,0.1453,28.6451,0.7594
our_model	Round_4_Replicate_3	-398.71	805.42	607.57	5825.38	30.0,1.2678,9.7621,2.7486
our_model	Round_4_Replicate_4	-392.95	793.9	596.84	62541.19	29.9518,0.119,30.0,0.6491
our_model	Round_4_Replicate_5	-392.94	793.88	596.84	76710.93	30.0,0.097,29.6554,0.5485
our_model	Round_4_Replicate_6	-392.94	793.88	596.83	129543.94	29.9179,0.0575,29.3484,0.3545
our_model	Round_4_Replicate_7	-392.94	793.88	596.83	122080.98	30.0,0.061,29.6484,0.373
our_model	Round_4_Replicate_8	-392.95	793.9	596.85	43611.3	29.9996,0.1707,30.0,0.8691
our_model	Round_4_Replicate_9	-393.01	794.02	596.97	36476.31	7.2986,0.204,19.7498,0.7878
our_model	Round_4_Replicate_10	-392.95	793.9	596.84	52300.48	30.0,0.1423,26.3553,0.7401
our_model	Round_5_Replicate_1	-392.98	793.96	596.91	154506.47	2.0165,0.0482,30.0,0.1967
our_model	Round_5_Replicate_2	-392.94	793.88	596.84	79604.08	30.0,0.0935,29.9411,0.5325
our_model	Round_5_Replicate_3	-392.94	793.88	596.84	73758.21	30.0,0.1009,29.7255,0.5666
our_model	Round_5_Replicate_4	-392.94	793.88	596.83	231977.5	29.9915,0.0321,28.0996,0.2159
our_model	Round_5_Replicate_5	-392.94	793.88	596.84	81050.7	29.9329,0.0918,29.6728,0.5241
our_model	Round_5_Replicate_6	-392.95	793.9	596.84	89230.56	29.9919,0.0834,17.2358,0.4558
our_model	Round_5_Replicate_7	-392.94	793.88	596.83	107522.91	30.0,0.0692,24.1457,0.4064
our_model	Round_5_Replicate_8	-392.94	793.88	596.84	76135.57	30.0,0.0978,27.5524,0.5478
our_model	Round_5_Replicate_9	-392.94	793.88	596.83	132636.33	29.8286,0.0561,29.4184,0.3476
our_model	Round_5_Replicate_10	-393.26	794.52	597.44	112491.93	1.0822,0.0661,29.0438,0.2053
our_model	Round_5_Replicate_11	-393.05	794.1	597.04	116056.78	1.708,0.0641,29.9973,0.232
our_model	Round_5_Replicate_12	-393.8	795.6	598.47	71847.38	1.0878,0.1034,27.0202,0.2714
our_model	Round_5_Replicate_13	-393.97	795.94	598.79	75724.56	0.9555,0.0981,29.9318,0.249
our_model	Round_5_Replicate_14	-392.94	793.88	596.84	72191.29	30.0,0.1031,29.672,0.5766
our_model	Round_5_Replicate_15	-392.95	793.9	596.85	64113.61	29.8826,0.1161,19.1827,0.6041
our_model	Round_5_Replicate_16	-392.95	793.9	596.84	194975.45	4.9133,0.0382,20.0586,0.1988
our_model	Round_5_Replicate_17	-392.94	793.88	596.84	189622.67	6.4546,0.0393,29.7074,0.2143
our_model	Round_5_Replicate_18	-392.95	793.9	596.84	67219.83	29.9305,0.1107,24.0109,0.5975
our_model	Round_5_Replicate_19	-392.95	793.9	596.84	69681.1	29.9973,0.1068,19.4514,0.5659
our_model	Round_5_Replicate_20	-392.94	793.88	596.84	67496.05	29.9956,0.1103,29.8203,0.6096
