112653  , -79061      , array([ 0.321035   ,  0.0110015  ,  3.08967e-90,  8.09652e-33,  2.60658e-07])
112654  , -79061      , array([ 0.321357   ,  0.0110015  ,  3.08967e-90,  8.09652e-33,  2.60658e-07])
112655  , -79061      , array([ 0.321035   ,  0.0110125  ,  3.08967e-90,  8.09652e-33,  2.60658e-07])
112656  , -79061      , array([ 0.321035   ,  0.0110015  ,  3.09276e-90,  8.09652e-33,  2.60658e-07])
112657  , -79061      , array([ 0.321035   ,  0.0110015  ,  3.08967e-90,  8.10462e-33,  2.60658e-07])
112658  , -79060.9    , array([ 0.321035   ,  0.0110015  ,  3.08967e-90,  8.09652e-33,  2.60919e-07])
112659  , -79061      , array([ 0.321035   ,  0.0110015  ,  3.08967e-90,  8.09652e-33,  2.60658e-07])
112660  , -78972.1    , array([ 0.315804   ,  0.00543375 ,  3.08967e-90,  8.09652e-33,  5.36932e-07])
112661  , -78972.1    , array([ 0.315804   ,  0.00543375 ,  3.08967e-90,  8.09652e-33,  5.36932e-07])
112662  , -78972.1    , array([ 0.31612    ,  0.00543375 ,  3.08967e-90,  8.09652e-33,  5.36932e-07])
112663  , -78972.2    , array([ 0.315804   ,  0.00543918 ,  3.08967e-90,  8.09652e-33,  5.36932e-07])
112664  , -78972.1    , array([ 0.315804   ,  0.00543375 ,  3.09276e-90,  8.09652e-33,  5.36932e-07])
112665  , -78972.1    , array([ 0.315804   ,  0.00543375 ,  3.08967e-90,  8.10462e-33,  5.36932e-07])
112666  , -78972      , array([ 0.315804   ,  0.00543375 ,  3.08967e-90,  8.09652e-33,  5.37469e-07])
112674  , -78972.1    , array([ 0.315804   ,  0.00543373 ,  3.08967e-90,  8.09652e-33,  5.36934e-07])
112675  , -78972.1    , array([ 0.315804   ,  0.00543373 ,  3.08967e-90,  8.09652e-33,  5.36934e-07])
112676  , -78972.1    , array([ 0.31612    ,  0.00543373 ,  3.08967e-90,  8.09652e-33,  5.36934e-07])
112677  , -78972.2    , array([ 0.315804   ,  0.00543917 ,  3.08967e-90,  8.09652e-33,  5.36934e-07])
112678  , -78972.1    , array([ 0.315804   ,  0.00543373 ,  3.09276e-90,  8.09652e-33,  5.36934e-07])
112679  , -78972.1    , array([ 0.315804   ,  0.00543373 ,  3.08967e-90,  8.10462e-33,  5.36934e-07])
112680  , -78972      , array([ 0.315804   ,  0.00543373 ,  3.08967e-90,  8.09652e-33,  5.37471e-07])
112681  , -78972.1    , array([ 0.315804   ,  0.00543371 ,  3.08967e-90,  8.09652e-33,  5.36935e-07])
112682  , -78972.1    , array([ 0.315804   ,  0.00543371 ,  3.08967e-90,  8.09652e-33,  5.36935e-07])
112683  , -78972.1    , array([ 0.31612    ,  0.00543371 ,  3.08967e-90,  8.09652e-33,  5.36935e-07])
112684  , -78972.2    , array([ 0.315804   ,  0.00543915 ,  3.08967e-90,  8.09652e-33,  5.36935e-07])
112685  , -78972.1    , array([ 0.315804   ,  0.00543371 ,  3.09276e-90,  8.09652e-33,  5.36935e-07])
112686  , -78972.1    , array([ 0.315804   ,  0.00543371 ,  3.08967e-90,  8.10462e-33,  5.36935e-07])
112687  , -78972      , array([ 0.315804   ,  0.00543371 ,  3.08967e-90,  8.09652e-33,  5.37473e-07])
112688  , -77098.6    , array([ 0.305596   ,  0.00132555 ,  3.08967e-90,  8.09652e-33,  2.27833e-06])
112689  , -77098.6    , array([ 0.305596   ,  0.00132555 ,  3.08967e-90,  8.09652e-33,  2.27833e-06])
112690  , -77098.6    , array([ 0.305901   ,  0.00132555 ,  3.08967e-90,  8.09652e-33,  2.27833e-06])
112691  , -77100.6    , array([ 0.305596   ,  0.00132687 ,  3.08967e-90,  8.09652e-33,  2.27833e-06])
112692  , -77098.6    , array([ 0.305596   ,  0.00132555 ,  3.09276e-90,  8.09652e-33,  2.27833e-06])
112693  , -77098.6    , array([ 0.305596   ,  0.00132555 ,  3.08967e-90,  8.10462e-33,  2.27833e-06])
112694  , -77096.7    , array([ 0.305596   ,  0.00132555 ,  3.08967e-90,  8.09652e-33,  2.28061e-06])
112695  , -77098.6    , array([ 0.305596   ,  0.00132553 ,  3.08967e-90,  8.09652e-33,  2.27836e-06])
112696  , -77098.6    , array([ 0.305596   ,  0.00132553 ,  3.08967e-90,  8.09652e-33,  2.27836e-06])
112697  , -77098.6    , array([ 0.305901   ,  0.00132553 ,  3.08967e-90,  8.09652e-33,  2.27836e-06])
112698  , -77100.5    , array([ 0.305596   ,  0.00132685 ,  3.08967e-90,  8.09652e-33,  2.27836e-06])
112699  , -77098.6    , array([ 0.305596   ,  0.00132553 ,  3.09276e-90,  8.09652e-33,  2.27836e-06])
112700  , -77098.6    , array([ 0.305596   ,  0.00132553 ,  3.08967e-90,  8.10462e-33,  2.27836e-06])
112701  , -77096.6    , array([ 0.305596   ,  0.00132553 ,  3.08967e-90,  8.09652e-33,  2.28064e-06])
112702  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.27839e-06])
112703  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.27839e-06])
112704  , -77098.5    , array([ 0.305901   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.27839e-06])
112705  , -77100.5    , array([ 0.305596   ,  0.00132684 ,  3.08967e-90,  8.09652e-33,  2.27839e-06])
112706  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.09276e-90,  8.09652e-33,  2.27839e-06])
112707  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.10462e-33,  2.27839e-06])
112708  , -77096.6    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.28067e-06])
112716  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.2784e-06 ])
112717  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.2784e-06 ])
112718  , -77098.5    , array([ 0.305901   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.2784e-06 ])
112719  , -77100.4    , array([ 0.305596   ,  0.00132683 ,  3.08967e-90,  8.09652e-33,  2.2784e-06 ])
112720  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.09276e-90,  8.09652e-33,  2.2784e-06 ])
112721  , -77098.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.10462e-33,  2.2784e-06 ])
112722  , -77096.5    , array([ 0.305596   ,  0.00132551 ,  3.08967e-90,  8.09652e-33,  2.28068e-06])
112723  , -77098.5    , array([ 0.305596   ,  0.0013255  ,  3.08967e-90,  8.09652e-33,  2.27841e-06])
112724  , -77098.5    , array([ 0.305596   ,  0.0013255  ,  3.08967e-90,  8.09652e-33,  2.27841e-06])
112725  , -77098.5    , array([ 0.305901   ,  0.0013255  ,  3.08967e-90,  8.09652e-33,  2.27841e-06])
112726  , -77100.4    , array([ 0.305596   ,  0.00132683 ,  3.08967e-90,  8.09652e-33,  2.27841e-06])
112727  , -77098.5    , array([ 0.305596   ,  0.0013255  ,  3.09276e-90,  8.09652e-33,  2.27841e-06])
112728  , -77098.5    , array([ 0.305596   ,  0.0013255  ,  3.08967e-90,  8.10462e-33,  2.27841e-06])
112729  , -77096.5    , array([ 0.305596   ,  0.0013255  ,  3.08967e-90,  8.09652e-33,  2.28069e-06])
