Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.68	797.36	599.32	28581.47	3.1627,0.2606,3.1252,0.6416
our_model	Round_1_Replicate_2	-395.05	798.1	600.74	54004.67	1.1758,0.1374,0.01,0.303
our_model	Round_1_Replicate_3	-397.32	802.64	605.03	3262.32	30.0,2.2672,21.9194,4.8985
our_model	Round_1_Replicate_4	-395.8	799.6	601.15	47232.33	1.0389,0.1576,29.9908,0.3306
our_model	Round_1_Replicate_5	-395.1	798.2	600.9	52264.05	1.0238,0.1419,29.9999,0.3111
our_model	Round_1_Replicate_6	-393.5	795.0	597.9	114439.4	0.8241,0.065,26.0914,0.1839
our_model	Round_1_Replicate_7	-393.27	794.54	597.46	8398.88	29.926,0.8857,25.7778,2.9375
our_model	Round_1_Replicate_8	-395.63	799.26	601.19	20400.64	2.4963,0.3644,8.9103,0.772
our_model	Round_1_Replicate_9	-396.59	801.18	603.69	15121.76	2.902,0.4895,30.0,0.9568
our_model	Round_1_Replicate_10	-398.44	804.88	607.08	10027.95	30.0,0.7367,5.0958,1.6401
our_model	Round_2_Replicate_1	-394.63	797.26	600.04	14911.72	3.9515,0.4978,30.0,1.1467
our_model	Round_2_Replicate_2	-396.49	800.98	603.5	8255.8	5.3941,0.8968,30.0,1.7653
our_model	Round_2_Replicate_3	-396.09	800.18	601.37	3556.93	18.954,2.0957,28.624,4.6026
our_model	Round_2_Replicate_4	-400.64	809.28	611.07	2123.76	30.0,3.472,30.0,6.4833
our_model	Round_2_Replicate_5	-393.88	795.76	598.61	4705.88	30.0,1.5792,30.0,4.4055
our_model	Round_2_Replicate_6	-398.89	805.78	607.9	8486.33	30.0,0.8702,6.0935,1.9047
our_model	Round_2_Replicate_7	-398.24	804.48	606.73	2396.16	30.0,3.0837,30.0,6.2168
our_model	Round_2_Replicate_8	-395.26	798.52	600.25	18110.75	2.9332,0.4112,30.0,0.9007
our_model	Round_2_Replicate_9	-396.95	801.9	604.35	4654.86	9.702,1.5896,30.0,3.0812
our_model	Round_2_Replicate_10	-397.1	802.2	604.63	2678.4	26.9582,2.7621,30.0,5.7815
our_model	Round_3_Replicate_1	-396.71	801.42	603.9	5837.89	7.6258,1.2679,30.0,2.4735
our_model	Round_3_Replicate_2	-392.98	793.96	596.9	29833.92	30.0,0.2495,19.9513,1.1122
our_model	Round_3_Replicate_3	-394.72	797.44	599.34	5604.22	30.0,1.3292,17.6981,3.4904
our_model	Round_3_Replicate_4	-398.57	805.14	607.33	6158.41	30.0,1.1994,9.2223,2.6183
our_model	Round_3_Replicate_5	-398.87	805.74	607.86	4488.18	30.0,1.6453,13.1641,3.4913
our_model	Round_3_Replicate_6	-397.27	802.54	604.94	2613.0	30.0,2.8307,29.3251,5.9592
our_model	Round_3_Replicate_7	-395.65	799.3	600.82	10780.47	20.6691,0.6909,6.8098,1.7341
our_model	Round_3_Replicate_8	-393.52	795.04	597.93	5875.62	30.0,1.2656,29.5456,3.8235
our_model	Round_3_Replicate_9	-395.37	798.74	600.68	17811.05	3.1256,0.4176,8.2882,0.9128
our_model	Round_3_Replicate_10	-400.24	808.48	610.36	2159.2	30.0,3.416,30.0,6.4493
our_model	Round_4_Replicate_1	-393.75	795.5	597.78	15265.92	7.6138,0.4881,10.8195,1.3693
our_model	Round_4_Replicate_2	-392.94	793.88	596.83	93562.52	29.9748,0.0796,29.6299,0.4655
our_model	Round_4_Replicate_3	-394.31	796.62	599.44	34538.16	1.8573,0.215,29.9994,0.5164
our_model	Round_4_Replicate_4	-393.76	795.52	598.39	20561.44	30.0,0.3615,5.3453,1.1095
our_model	Round_4_Replicate_5	-399.59	807.18	609.18	10369.83	30.0,0.7117,4.4847,1.532
our_model	Round_4_Replicate_6	-395.39	798.78	600.93	28968.36	1.7765,0.2565,9.0577,0.5507
our_model	Round_4_Replicate_7	-397.41	802.82	605.19	2586.37	30.0,2.8595,29.3058,5.9832
our_model	Round_4_Replicate_8	-394.13	796.26	599.09	10392.82	29.9447,0.7148,10.1171,2.0403
our_model	Round_4_Replicate_9	-393.23	794.46	597.38	8089.97	29.8062,0.9196,29.5882,3.0888
our_model	Round_4_Replicate_10	-394.68	797.36	599.53	45143.98	1.3065,0.1648,29.9747,0.3806
our_model	Round_5_Replicate_1	-392.99	793.98	596.92	128239.97	2.3963,0.058,30.0,0.2362
our_model	Round_5_Replicate_2	-394.15	796.3	599.13	64451.91	1.0491,0.1152,27.819,0.2837
our_model	Round_5_Replicate_3	-392.95	793.9	596.86	116080.16	4.7725,0.0641,19.6114,0.2985
our_model	Round_5_Replicate_4	-392.95	793.9	596.84	99658.62	7.9324,0.0747,29.7119,0.3739
our_model	Round_5_Replicate_5	-392.94	793.88	596.84	69186.76	29.9682,0.1076,30.0,0.5977
our_model	Round_5_Replicate_6	-393.07	794.14	597.07	51468.97	3.6287,0.1446,30.0,0.5141
our_model	Round_5_Replicate_7	-392.96	793.92	596.86	50614.43	30.0,0.1471,15.6737,0.7098
our_model	Round_5_Replicate_8	-392.94	793.88	596.83	107880.07	30.0,0.069,29.6474,0.4136
our_model	Round_5_Replicate_9	-392.95	793.9	596.85	71315.04	11.2937,0.1044,29.7042,0.5196
our_model	Round_5_Replicate_10	-393.25	794.5	597.41	68737.39	1.8083,0.1082,29.9992,0.3385
our_model	Round_5_Replicate_11	-392.94	793.88	596.84	109491.88	30.0,0.068,17.7477,0.3867
our_model	Round_5_Replicate_12	-395.88	799.76	602.37	47515.44	0.9866,0.1559,0.01,0.3198
our_model	Round_5_Replicate_13	-392.94	793.88	596.84	75683.46	30.0,0.0984,29.7959,0.5549
our_model	Round_5_Replicate_14	-393.58	795.16	598.05	53956.76	1.651,0.1378,30.0,0.3814
our_model	Round_5_Replicate_15	-392.94	793.88	596.84	79949.19	29.893,0.0931,29.649,0.53
our_model	Round_5_Replicate_16	-394.16	796.32	599.12	63695.17	1.0588,0.1166,29.9985,0.2867
our_model	Round_5_Replicate_17	-392.95	793.9	596.85	64724.83	29.8673,0.115,19.1349,0.5992
our_model	Round_5_Replicate_18	-392.95	793.9	596.84	52675.7	30.0,0.1413,26.5178,0.7364
our_model	Round_5_Replicate_19	-392.94	793.88	596.84	112534.42	30.0,0.0661,16.6697,0.3752
our_model	Round_5_Replicate_20	-392.96	793.92	596.86	56470.84	10.1379,0.1318,29.7129,0.6132
