5994    , -79088.3    , array([ 0.209554   ,  1.44376    ,  3.49893e-33,  0.000197044,  2.39258e-07])
5995    , -79088.3    , array([ 0.209764   ,  1.44376    ,  3.49893e-33,  0.000197044,  2.39258e-07])
5996    , -79088.3    , array([ 0.209554   ,  1.44521    ,  3.49893e-33,  0.000197044,  2.39258e-07])
5997    , -79088.3    , array([ 0.209554   ,  1.44376    ,  3.50243e-33,  0.000197044,  2.39258e-07])
5998    , -79088.3    , array([ 0.209554   ,  1.44376    ,  3.49893e-33,  0.000197241,  2.39258e-07])
5999    , -79088.3    , array([ 0.209554   ,  1.44376    ,  3.49893e-33,  0.000197044,  2.39498e-07])
6000    , -79088.3    , array([ 0.209554   ,  1.44376    ,  3.49893e-33,  0.000197044,  2.39258e-07])
6001    , -79085.2    , array([ 0.111078   ,  1.26075    ,  3.49893e-33,  0.000197044,  5.18727e-07])
6002    , -79085.2    , array([ 0.111078   ,  1.26075    ,  3.49893e-33,  0.000197044,  5.18727e-07])
6003    , -79085.2    , array([ 0.111189   ,  1.26075    ,  3.49893e-33,  0.000197044,  5.18727e-07])
6004    , -79085.2    , array([ 0.111078   ,  1.26201    ,  3.49893e-33,  0.000197044,  5.18727e-07])
6005    , -79085.2    , array([ 0.111078   ,  1.26075    ,  3.50243e-33,  0.000197044,  5.18727e-07])
6006    , -79085.2    , array([ 0.111078   ,  1.26075    ,  3.49893e-33,  0.000197241,  5.18727e-07])
6007    , -79085.2    , array([ 0.111078   ,  1.26075    ,  3.49893e-33,  0.000197044,  5.19246e-07])
6008    , -78047.7    , array([ 0.00876914 ,  0.733089   ,  3.49893e-33,  0.000197043,  1.14611e-05])
6009    , -78047.7    , array([ 0.00876914 ,  0.733089   ,  3.49893e-33,  0.000197043,  1.14611e-05])
6010    , -78048.7    , array([ 0.00877792 ,  0.733089   ,  3.49893e-33,  0.000197043,  1.14611e-05])
6011    , -78047.7    , array([ 0.00876914 ,  0.733823   ,  3.49893e-33,  0.000197043,  1.14611e-05])
