68516   , -88992.3    , array([ 0.0291344  ,  0.0280488  ,  6.74401e-85,  6.73457e-76,  0.0317645  ])
68517   , -88925.7    , array([ 0.0291636  ,  0.0280488  ,  6.74401e-85,  6.73457e-76,  0.0317645  ])
68518   , -88971.7    , array([ 0.0291344  ,  0.0280769  ,  6.74401e-85,  6.73457e-76,  0.0317645  ])
68519   , -88992.3    , array([ 0.0291344  ,  0.0280488  ,  6.75076e-85,  6.73457e-76,  0.0317645  ])
68520   , -88992.3    , array([ 0.0291344  ,  0.0280488  ,  6.74401e-85,  6.74131e-76,  0.0317645  ])
68521   , -89072.5    , array([ 0.0291344  ,  0.0280488  ,  6.74401e-85,  6.73457e-76,  0.0317963  ])
68522   , -88992.3    , array([ 0.0291344  ,  0.0280488  ,  6.74401e-85,  6.73457e-76,  0.0317645  ])
68523   , -22337.9    , array([ 0.0548793  ,  0.0341047  ,  6.74401e-85,  6.73457e-76,  0.0148228  ])
68524   , -22337.9    , array([ 0.0548793  ,  0.0341047  ,  6.74401e-85,  6.73457e-76,  0.0148228  ])
68525   , -22311.6    , array([ 0.0549343  ,  0.0341047  ,  6.74401e-85,  6.73457e-76,  0.0148228  ])
68526   , -22337.2    , array([ 0.0548793  ,  0.0341388  ,  6.74401e-85,  6.73457e-76,  0.0148228  ])
68527   , -22337.9    , array([ 0.0548793  ,  0.0341047  ,  6.75076e-85,  6.73457e-76,  0.0148228  ])
68528   , -22337.9    , array([ 0.0548793  ,  0.0341047  ,  6.74401e-85,  6.74131e-76,  0.0148228  ])
68529   , -22362.5    , array([ 0.0548793  ,  0.0341047  ,  6.74401e-85,  6.73457e-76,  0.0148376  ])
68537   , -22307.8    , array([ 0.0549682  ,  0.0340343  ,  6.74401e-85,  6.73457e-76,  0.0148293  ])
68538   , -22307.8    , array([ 0.0549682  ,  0.0340343  ,  6.74401e-85,  6.73457e-76,  0.0148293  ])
68539   , -22281.6    , array([ 0.0550232  ,  0.0340343  ,  6.74401e-85,  6.73457e-76,  0.0148293  ])
68540   , -22307      , array([ 0.0549682  ,  0.0340684  ,  6.74401e-85,  6.73457e-76,  0.0148293  ])
68541   , -22307.8    , array([ 0.0549682  ,  0.0340343  ,  6.75076e-85,  6.73457e-76,  0.0148293  ])
68542   , -22307.8    , array([ 0.0549682  ,  0.0340343  ,  6.74401e-85,  6.74131e-76,  0.0148293  ])
68543   , -22332.5    , array([ 0.0549682  ,  0.0340343  ,  6.74401e-85,  6.73457e-76,  0.0148441  ])
68544   , -21287.9    , array([ 0.0587602  ,  0.0312543  ,  6.74401e-85,  6.73457e-76,  0.015099   ])
68545   , -21287.9    , array([ 0.0587602  ,  0.0312543  ,  6.74401e-85,  6.73457e-76,  0.015099   ])
68546   , -21263.8    , array([ 0.0588189  ,  0.0312543  ,  6.74401e-85,  6.73457e-76,  0.015099   ])
68547   , -21283.9    , array([ 0.0587602  ,  0.0312856  ,  6.74401e-85,  6.73457e-76,  0.015099   ])
68548   , -21287.9    , array([ 0.0587602  ,  0.0312543  ,  6.75076e-85,  6.73457e-76,  0.015099   ])
68549   , -21287.9    , array([ 0.0587602  ,  0.0312543  ,  6.74401e-85,  6.74131e-76,  0.015099   ])
68550   , -21313.8    , array([ 0.0587602  ,  0.0312543  ,  6.74401e-85,  6.73457e-76,  0.0151141  ])
68558   , -21287.9    , array([ 0.0587594  ,  0.0312539  ,  6.74401e-85,  6.73457e-76,  0.0150987  ])
68559   , -21287.9    , array([ 0.0587594  ,  0.0312539  ,  6.74401e-85,  6.73457e-76,  0.0150987  ])
68560   , -21263.8    , array([ 0.0588182  ,  0.0312539  ,  6.74401e-85,  6.73457e-76,  0.0150987  ])
68561   , -21283.9    , array([ 0.0587594  ,  0.0312852  ,  6.74401e-85,  6.73457e-76,  0.0150987  ])
68562   , -21287.9    , array([ 0.0587594  ,  0.0312539  ,  6.75076e-85,  6.73457e-76,  0.0150987  ])
68563   , -21287.9    , array([ 0.0587594  ,  0.0312539  ,  6.74401e-85,  6.74131e-76,  0.0150987  ])
68564   , -21313.8    , array([ 0.0587594  ,  0.0312539  ,  6.74401e-85,  6.73457e-76,  0.0151138  ])
68565   , -21287.9    , array([ 0.0587587  ,  0.0312535  ,  6.74401e-85,  6.73457e-76,  0.0150985  ])
68566   , -21287.9    , array([ 0.0587587  ,  0.0312535  ,  6.74401e-85,  6.73457e-76,  0.0150985  ])
68567   , -21263.8    , array([ 0.0588175  ,  0.0312535  ,  6.74401e-85,  6.73457e-76,  0.0150985  ])
68568   , -21283.9    , array([ 0.0587587  ,  0.0312848  ,  6.74401e-85,  6.73457e-76,  0.0150985  ])
68569   , -21287.9    , array([ 0.0587587  ,  0.0312535  ,  6.75076e-85,  6.73457e-76,  0.0150985  ])
68570   , -21287.9    , array([ 0.0587587  ,  0.0312535  ,  6.74401e-85,  6.74131e-76,  0.0150985  ])
68571   , -21313.8    , array([ 0.0587587  ,  0.0312535  ,  6.74401e-85,  6.73457e-76,  0.0151136  ])
68572   , -18508      , array([ 0.00990465 ,  0.00463242 ,  6.74401e-85,  6.73457e-76,  0.00206729 ])
68573   , -18508      , array([ 0.00990465 ,  0.00463242 ,  6.74401e-85,  6.73457e-76,  0.00206729 ])
68574   , -18487.1    , array([ 0.00991456 ,  0.00463242 ,  6.74401e-85,  6.73457e-76,  0.00206729 ])
68575   , -18504.9    , array([ 0.00990465 ,  0.00463706 ,  6.74401e-85,  6.73457e-76,  0.00206729 ])
68576   , -18508      , array([ 0.00990465 ,  0.00463242 ,  6.75076e-85,  6.73457e-76,  0.00206729 ])
68577   , -18508      , array([ 0.00990465 ,  0.00463242 ,  6.74401e-85,  6.74131e-76,  0.00206729 ])
