220316  , -54750.4    , array([ 2.3144     ,  0.164892   ,  1.82566e-26,  4.79333e-33,  0.00413337 ])
220317  , -54751.2    , array([ 2.31671    ,  0.164892   ,  1.82566e-26,  4.79333e-33,  0.00413337 ])
220318  , -54768.6    , array([ 2.3144     ,  0.165057   ,  1.82566e-26,  4.79333e-33,  0.00413337 ])
220319  , -54750.4    , array([ 2.3144     ,  0.164892   ,  1.82748e-26,  4.79333e-33,  0.00413337 ])
220320  , -54750.4    , array([ 2.3144     ,  0.164892   ,  1.82566e-26,  4.79812e-33,  0.00413337 ])
220321  , -54731.3    , array([ 2.3144     ,  0.164892   ,  1.82566e-26,  4.79333e-33,  0.00413751 ])
220322  , -54750.4    , array([ 2.3144     ,  0.164892   ,  1.82566e-26,  4.79333e-33,  0.00413337 ])
220323  , -20318.5    , array([ 2.24102    ,  0.0820763  ,  1.82566e-26,  4.79333e-33,  0.0085739  ])
220324  , -20318.5    , array([ 2.24102    ,  0.0820763  ,  1.82566e-26,  4.79333e-33,  0.0085739  ])
220325  , -20319.1    , array([ 2.24326    ,  0.0820763  ,  1.82566e-26,  4.79333e-33,  0.0085739  ])
220326  , -20343.5    , array([ 2.24102    ,  0.0821585  ,  1.82566e-26,  4.79333e-33,  0.0085739  ])
220327  , -20318.5    , array([ 2.24102    ,  0.0820763  ,  1.82748e-26,  4.79333e-33,  0.0085739  ])
220328  , -20318.5    , array([ 2.24102    ,  0.0820763  ,  1.82566e-26,  4.79812e-33,  0.0085739  ])
220329  , -20293.1    , array([ 2.24102    ,  0.0820763  ,  1.82566e-26,  4.79333e-33,  0.00858248 ])
220330  , -1.08828e+06, array([ 1.97005    ,  0.00503838 ,  1.82566e-26,  4.79333e-33,  0.158736   ])
220331  , -1.08828e+06, array([ 1.97005    ,  0.00503838 ,  1.82566e-26,  4.79333e-33,  0.158736   ])
220332  , -1.08828e+06, array([ 1.97202    ,  0.00503838 ,  1.82566e-26,  4.79333e-33,  0.158736   ])
220333  , -1.08719e+06, array([ 1.97005    ,  0.00504342 ,  1.82566e-26,  4.79333e-33,  0.158736   ])
220334  , -1.08828e+06, array([ 1.97005    ,  0.00503838 ,  1.82748e-26,  4.79333e-33,  0.158736   ])
