9025    , -2336.8     , array([ 0.0791821  ,  0.0189285  ,  3.00469e-09,  6.70601e-27])
9026    , -2336.8     , array([ 0.0792613  ,  0.0189285  ,  3.00469e-09,  6.70601e-27])
9027    , -2336.8     , array([ 0.0791821  ,  0.0189474  ,  3.00469e-09,  6.70601e-27])
9028    , -2336.8     , array([ 0.0791821  ,  0.0189285  ,  3.0077e-09 ,  6.70601e-27])
9029    , -2336.8     , array([ 0.0791821  ,  0.0189285  ,  3.00469e-09,  6.71272e-27])
9030    , -2336.8     , array([ 0.0791821  ,  0.0189285  ,  3.00469e-09,  6.70601e-27])
9031    , -2336.8     , array([ 0.0791244  ,  0.0189285  ,  3.00671e-09,  6.70601e-27])
9032    , -2336.8     , array([ 0.0791244  ,  0.0189285  ,  3.00671e-09,  6.70601e-27])
9033    , -2336.8     , array([ 0.0792036  ,  0.0189285  ,  3.00671e-09,  6.70601e-27])
9034    , -2336.8     , array([ 0.0791244  ,  0.0189474  ,  3.00671e-09,  6.70601e-27])
9035    , -2336.8     , array([ 0.0791244  ,  0.0189285  ,  3.00972e-09,  6.70601e-27])
9036    , -2336.8     , array([ 0.0791244  ,  0.0189285  ,  3.00671e-09,  6.71272e-27])
9037    , -2336.8     , array([ 0.0788941  ,  0.0189285  ,  3.0148e-09 ,  6.70601e-27])
9038    , -2336.8     , array([ 0.0788941  ,  0.0189285  ,  3.0148e-09 ,  6.70601e-27])
9039    , -2336.8     , array([ 0.0789731  ,  0.0189285  ,  3.0148e-09 ,  6.70601e-27])
9040    , -2336.8     , array([ 0.0788941  ,  0.0189474  ,  3.0148e-09 ,  6.70601e-27])
9041    , -2336.8     , array([ 0.0788941  ,  0.0189285  ,  3.01781e-09,  6.70601e-27])
9042    , -2336.8     , array([ 0.0788941  ,  0.0189285  ,  3.0148e-09 ,  6.71272e-27])
9043    , -2336.8     , array([ 0.0779796  ,  0.0189285  ,  3.04737e-09,  6.70601e-27])
9044    , -2336.8     , array([ 0.0779796  ,  0.0189285  ,  3.04737e-09,  6.70601e-27])
9045    , -2336.8     , array([ 0.0780576  ,  0.0189285  ,  3.04737e-09,  6.70601e-27])
9046    , -2336.8     , array([ 0.0779796  ,  0.0189474  ,  3.04737e-09,  6.70601e-27])
9047    , -2336.8     , array([ 0.0779796  ,  0.0189285  ,  3.05042e-09,  6.70601e-27])
9048    , -2336.8     , array([ 0.0779796  ,  0.0189285  ,  3.04737e-09,  6.71272e-27])
9049    , -2336.8     , array([ 0.0744264  ,  0.0189285  ,  3.18123e-09,  6.70601e-27])
9050    , -2336.8     , array([ 0.0744264  ,  0.0189285  ,  3.18123e-09,  6.70601e-27])
