32087   , -2336.8     , array([ 0.491809   ,  0.278114   ,  2.34393e-07,  1.7189e-49 ])
32088   , -2336.8     , array([ 0.492301   ,  0.278114   ,  2.34393e-07,  1.7189e-49 ])
32089   , -2336.8     , array([ 0.491809   ,  0.278392   ,  2.34393e-07,  1.7189e-49 ])
32090   , -2336.8     , array([ 0.491809   ,  0.278114   ,  2.34627e-07,  1.7189e-49 ])
32091   , -2336.8     , array([ 0.491809   ,  0.278114   ,  2.34393e-07,  1.72062e-49])
32092   , -2336.8     , array([ 0.491809   ,  0.278114   ,  2.34393e-07,  1.7189e-49 ])
32093   , -2336.8     , array([ 0.487329   ,  0.278114   ,  2.35487e-07,  1.7189e-49 ])
32094   , -2336.8     , array([ 0.487329   ,  0.278114   ,  2.35487e-07,  1.7189e-49 ])
32095   , -2336.8     , array([ 0.487816   ,  0.278114   ,  2.35487e-07,  1.7189e-49 ])
32096   , -2336.8     , array([ 0.487329   ,  0.278392   ,  2.35487e-07,  1.7189e-49 ])
32097   , -2336.8     , array([ 0.487329   ,  0.278114   ,  2.35722e-07,  1.7189e-49 ])
32098   , -2336.8     , array([ 0.487329   ,  0.278114   ,  2.35487e-07,  1.72062e-49])
32099   , -2336.8     , array([ 0.469811   ,  0.278114   ,  2.39913e-07,  1.7189e-49 ])
32100   , -2336.8     , array([ 0.469811   ,  0.278114   ,  2.39913e-07,  1.7189e-49 ])
32101   , -2336.8     , array([ 0.470281   ,  0.278114   ,  2.39913e-07,  1.7189e-49 ])
32102   , -2336.8     , array([ 0.469811   ,  0.278392   ,  2.39913e-07,  1.7189e-49 ])
32103   , -2336.8     , array([ 0.469811   ,  0.278114   ,  2.40153e-07,  1.7189e-49 ])
32104   , -2336.8     , array([ 0.469811   ,  0.278114   ,  2.39913e-07,  1.72062e-49])
32105   , -2336.8     , array([ 0.405814   ,  0.278114   ,  2.58467e-07,  1.7189e-49 ])
32106   , -2336.8     , array([ 0.405814   ,  0.278114   ,  2.58467e-07,  1.7189e-49 ])
32107   , -2336.8     , array([ 0.40622    ,  0.278114   ,  2.58467e-07,  1.7189e-49 ])
32108   , -2336.8     , array([ 0.405814   ,  0.278392   ,  2.58467e-07,  1.7189e-49 ])
32109   , -2336.8     , array([ 0.405814   ,  0.278114   ,  2.58726e-07,  1.7189e-49 ])
32110   , -2336.8     , array([ 0.405814   ,  0.278114   ,  2.58467e-07,  1.72062e-49])
32111   , -2336.78    , array([ 0.225914   ,  0.278114   ,  3.48185e-07,  1.7189e-49 ])
32112   , -2336.78    , array([ 0.225914   ,  0.278114   ,  3.48185e-07,  1.7189e-49 ])
32113   , -2336.78    , array([ 0.22614    ,  0.278114   ,  3.48185e-07,  1.7189e-49 ])
32114   , -2336.78    , array([ 0.225914   ,  0.278392   ,  3.48185e-07,  1.7189e-49 ])
32115   , -2336.78    , array([ 0.225914   ,  0.278114   ,  3.48534e-07,  1.7189e-49 ])
32116   , -2336.78    , array([ 0.225914   ,  0.278114   ,  3.48185e-07,  1.72062e-49])
32117   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32118   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32119   , -2335.81    , array([ 0.0217191  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32120   , -2335.81    , array([ 0.0216974  ,  0.278392   ,  1.14665e-06,  1.7189e-49 ])
32121   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.1478e-06 ,  1.7189e-49 ])
32122   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.72062e-49])
32129   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32130   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32131   , -2335.81    , array([ 0.0217191  ,  0.278114   ,  1.14665e-06,  1.7189e-49 ])
32132   , -2335.81    , array([ 0.0216974  ,  0.278392   ,  1.14665e-06,  1.7189e-49 ])
32133   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.1478e-06 ,  1.7189e-49 ])
32134   , -2335.81    , array([ 0.0216974  ,  0.278114   ,  1.14665e-06,  1.72062e-49])
