419     , -52110.4    , array([ 0.0448958  ,  1.60846    ,  3.00624e-59,  7.08528e-41,  0.00498858 ])
420     , -52107.1    , array([ 0.0449407  ,  1.60846    ,  3.00624e-59,  7.08528e-41,  0.00498858 ])
421     , -52112      , array([ 0.0448958  ,  1.61006    ,  3.00624e-59,  7.08528e-41,  0.00498858 ])
422     , -52110.4    , array([ 0.0448958  ,  1.60846    ,  3.00924e-59,  7.08528e-41,  0.00498858 ])
423     , -52110.4    , array([ 0.0448958  ,  1.60846    ,  3.00624e-59,  7.09237e-41,  0.00498858 ])
424     , -52110.8    , array([ 0.0448958  ,  1.60846    ,  3.00624e-59,  7.08528e-41,  0.00499357 ])
425     , -52110.4    , array([ 0.0448958  ,  1.60846    ,  3.00624e-59,  7.08528e-41,  0.00498858 ])
426     , -56254.1    , array([ 0.111168   ,  1.04042    ,  3.00624e-59,  7.08528e-41,  0.00455672 ])
427     , -56254.1    , array([ 0.111168   ,  1.04042    ,  3.00624e-59,  7.08528e-41,  0.00455672 ])
428     , -56263.3    , array([ 0.11128    ,  1.04042    ,  3.00624e-59,  7.08528e-41,  0.00455672 ])
429     , -56257.2    , array([ 0.111168   ,  1.04146    ,  3.00624e-59,  7.08528e-41,  0.00455672 ])
430     , -56254.1    , array([ 0.111168   ,  1.04042    ,  3.00924e-59,  7.08528e-41,  0.00455672 ])
431     , -56254.1    , array([ 0.111168   ,  1.04042    ,  3.00624e-59,  7.09237e-41,  0.00455672 ])
432     , -56241.3    , array([ 0.111168   ,  1.04042    ,  3.00624e-59,  7.08528e-41,  0.00456128 ])
433     , -51799.6    , array([ 0.0526077  ,  1.4905     ,  3.00624e-59,  7.08528e-41,  0.00491023 ])
434     , -51799.6    , array([ 0.0526077  ,  1.4905     ,  3.00624e-59,  7.08528e-41,  0.00491023 ])
435     , -51800.2    , array([ 0.0526604  ,  1.4905     ,  3.00624e-59,  7.08528e-41,  0.00491023 ])
436     , -51801.4    , array([ 0.0526077  ,  1.49199    ,  3.00624e-59,  7.08528e-41,  0.00491023 ])
437     , -51799.6    , array([ 0.0526077  ,  1.4905     ,  3.00924e-59,  7.08528e-41,  0.00491023 ])
438     , -51799.6    , array([ 0.0526077  ,  1.4905     ,  3.00624e-59,  7.09237e-41,  0.00491023 ])
439     , -51796      , array([ 0.0526077  ,  1.4905     ,  3.00624e-59,  7.08528e-41,  0.00491514 ])
440     , -51095.8    , array([ 0.0599929  ,  1.28977    ,  3.00624e-59,  7.08528e-41,  0.00556425 ])
441     , -51095.8    , array([ 0.0599929  ,  1.28977    ,  3.00624e-59,  7.08528e-41,  0.00556425 ])
442     , -51096.5    , array([ 0.0600529  ,  1.28977    ,  3.00624e-59,  7.08528e-41,  0.00556425 ])
443     , -51098.1    , array([ 0.0599929  ,  1.29106    ,  3.00624e-59,  7.08528e-41,  0.00556425 ])
444     , -51095.8    , array([ 0.0599929  ,  1.28977    ,  3.00924e-59,  7.08528e-41,  0.00556425 ])
445     , -51095.8    , array([ 0.0599929  ,  1.28977    ,  3.00624e-59,  7.09237e-41,  0.00556425 ])
446     , -51091.5    , array([ 0.0599929  ,  1.28977    ,  3.00624e-59,  7.08528e-41,  0.00556982 ])
447     , -46135.9    , array([ 0.101461   ,  0.723172   ,  3.00624e-59,  7.08528e-41,  0.00917546 ])
448     , -46135.9    , array([ 0.101461   ,  0.723172   ,  3.00624e-59,  7.08528e-41,  0.00917546 ])
449     , -46136.4    , array([ 0.101563   ,  0.723172   ,  3.00624e-59,  7.08528e-41,  0.00917546 ])
450     , -46141.9    , array([ 0.101461   ,  0.723896   ,  3.00624e-59,  7.08528e-41,  0.00917546 ])
451     , -46135.9    , array([ 0.101461   ,  0.723172   ,  3.00924e-59,  7.08528e-41,  0.00917546 ])
452     , -46135.9    , array([ 0.101461   ,  0.723172   ,  3.00624e-59,  7.09237e-41,  0.00917546 ])
453     , -46127.7    , array([ 0.101461   ,  0.723172   ,  3.00624e-59,  7.08528e-41,  0.00918464 ])
454     , -18066.7    , array([ 0.830048   ,  0.0714752  ,  3.00624e-59,  7.08528e-41,  0.0678442  ])
455     , -18066.7    , array([ 0.830048   ,  0.0714752  ,  3.00624e-59,  7.08528e-41,  0.0678442  ])
456     , -18064      , array([ 0.830878   ,  0.0714752  ,  3.00624e-59,  7.08528e-41,  0.0678442  ])
457     , -18035.2    , array([ 0.830048   ,  0.0715467  ,  3.00624e-59,  7.08528e-41,  0.0678442  ])
458     , -18066.7    , array([ 0.830048   ,  0.0714752  ,  3.00924e-59,  7.08528e-41,  0.0678442  ])
459     , -18066.7    , array([ 0.830048   ,  0.0714752  ,  3.00624e-59,  7.09237e-41,  0.0678442  ])
460     , -18101      , array([ 0.830048   ,  0.0714752  ,  3.00624e-59,  7.08528e-41,  0.0679121  ])
461     , -39225.2    , array([ 0.147276   ,  0.479789   ,  3.00624e-59,  7.08528e-41,  0.0130819  ])
462     , -39225.2    , array([ 0.147276   ,  0.479789   ,  3.00624e-59,  7.08528e-41,  0.0130819  ])
463     , -39224.6    , array([ 0.147423   ,  0.479789   ,  3.00624e-59,  7.08528e-41,  0.0130819  ])
464     , -39235.9    , array([ 0.147276   ,  0.480269   ,  3.00624e-59,  7.08528e-41,  0.0130819  ])
465     , -39225.2    , array([ 0.147276   ,  0.479789   ,  3.00924e-59,  7.08528e-41,  0.0130819  ])
466     , -39225.2    , array([ 0.147276   ,  0.479789   ,  3.00624e-59,  7.09237e-41,  0.0130819  ])
467     , -39213.3    , array([ 0.147276   ,  0.479789   ,  3.00624e-59,  7.08528e-41,  0.013095   ])
468     , -4027.13    , array([ 0.509843   ,  0.122242   ,  3.00624e-59,  7.08528e-41,  0.0426609  ])
469     , -4027.13    , array([ 0.509843   ,  0.122242   ,  3.00624e-59,  7.08528e-41,  0.0426609  ])
470     , -4022.08    , array([ 0.510353   ,  0.122242   ,  3.00624e-59,  7.08528e-41,  0.0426609  ])
471     , -4027.99    , array([ 0.509843   ,  0.122365   ,  3.00624e-59,  7.08528e-41,  0.0426609  ])
472     , -4027.13    , array([ 0.509843   ,  0.122242   ,  3.00924e-59,  7.08528e-41,  0.0426609  ])
473     , -4027.13    , array([ 0.509843   ,  0.122242   ,  3.00624e-59,  7.09237e-41,  0.0426609  ])
474     , -4031.03    , array([ 0.509843   ,  0.122242   ,  3.00624e-59,  7.08528e-41,  0.0427035  ])
482     , -4014.73    , array([ 0.506541   ,  0.119608   ,  3.00624e-59,  7.08528e-41,  0.0423382  ])
483     , -4014.73    , array([ 0.506541   ,  0.119608   ,  3.00624e-59,  7.08528e-41,  0.0423382  ])
484     , -4009.69    , array([ 0.507047   ,  0.119608   ,  3.00624e-59,  7.08528e-41,  0.0423382  ])
485     , -4015.22    , array([ 0.506541   ,  0.119728   ,  3.00624e-59,  7.08528e-41,  0.0423382  ])
486     , -4014.73    , array([ 0.506541   ,  0.119608   ,  3.00924e-59,  7.08528e-41,  0.0423382  ])
487     , -4014.73    , array([ 0.506541   ,  0.119608   ,  3.00624e-59,  7.09237e-41,  0.0423382  ])
488     , -4018.96    , array([ 0.506541   ,  0.119608   ,  3.00624e-59,  7.08528e-41,  0.0423805  ])
489     , -3989.81    , array([ 0.521478   ,  0.122486   ,  3.00624e-59,  7.08528e-41,  0.0434485  ])
490     , -3989.81    , array([ 0.521478   ,  0.122486   ,  3.00624e-59,  7.08528e-41,  0.0434485  ])
491     , -3984.84    , array([ 0.521999   ,  0.122486   ,  3.00624e-59,  7.08528e-41,  0.0434485  ])
