1       , -27331.5    , array([ 0.00528903 ,  0.587415   ,  0.00787261 ,  0.0807697  ])
2       , -27333.6    , array([ 0.00529432 ,  0.587415   ,  0.00787261 ,  0.0807697  ])
3       , -27328.9    , array([ 0.00528903 ,  0.588002   ,  0.00787261 ,  0.0807697  ])
4       , -27329.4    , array([ 0.00528903 ,  0.587415   ,  0.00788049 ,  0.0807697  ])
5       , -27333.1    , array([ 0.00528903 ,  0.587415   ,  0.00787261 ,  0.0808505  ])
6       , -27331.5    , array([ 0.00528903 ,  0.587415   ,  0.00787261 ,  0.0807697  ])
7       , -39789.4    , array([ 0.00318384 ,  1.08481    ,  0.0128022  ,  0.0548494  ])
8       , -39789.4    , array([ 0.00318384 ,  1.08481    ,  0.0128022  ,  0.0548494  ])
9       , -39745.6    , array([ 0.00318702 ,  1.08481    ,  0.0128022  ,  0.0548494  ])
10      , -39791      , array([ 0.00318384 ,  1.0859     ,  0.0128022  ,  0.0548494  ])
11      , -39832.2    , array([ 0.00318384 ,  1.08481    ,  0.012815   ,  0.0548494  ])
12      , -39799.5    , array([ 0.00318384 ,  1.08481    ,  0.0128022  ,  0.0549042  ])
13      , -26805.5    , array([ 0.00483454 ,  0.654796   ,  0.00858026 ,  0.0754214  ])
14      , -26805.5    , array([ 0.00483454 ,  0.654796   ,  0.00858026 ,  0.0754214  ])
15      , -26804.6    , array([ 0.00483938 ,  0.654796   ,  0.00858026 ,  0.0754214  ])
16      , -26803.5    , array([ 0.00483454 ,  0.655451   ,  0.00858026 ,  0.0754214  ])
17      , -26806.5    , array([ 0.00483454 ,  0.654796   ,  0.00858884 ,  0.0754214  ])
18      , -26808.3    , array([ 0.00483454 ,  0.654796   ,  0.00858026 ,  0.0754969  ])
19      , -25823.4    , array([ 0.00470995 ,  0.818887   ,  0.00872578 ,  0.0595011  ])
20      , -25823.4    , array([ 0.00470995 ,  0.818887   ,  0.00872578 ,  0.0595011  ])
21      , -25822.8    , array([ 0.00471466 ,  0.818887   ,  0.00872578 ,  0.0595011  ])
22      , -25821.7    , array([ 0.00470995 ,  0.819706   ,  0.00872578 ,  0.0595011  ])
23      , -25824      , array([ 0.00470995 ,  0.818887   ,  0.00873451 ,  0.0595011  ])
24      , -25825.6    , array([ 0.00470995 ,  0.818887   ,  0.00872578 ,  0.0595606  ])
31      , -25823.4    , array([ 0.00470983 ,  0.818895   ,  0.00872551 ,  0.0595015  ])
32      , -25823.4    , array([ 0.00470983 ,  0.818895   ,  0.00872551 ,  0.0595015  ])
33      , -25822.8    , array([ 0.00471454 ,  0.818895   ,  0.00872551 ,  0.0595015  ])
34      , -25821.7    , array([ 0.00470983 ,  0.819715   ,  0.00872551 ,  0.0595015  ])
35      , -25824      , array([ 0.00470983 ,  0.818895   ,  0.00873424 ,  0.0595015  ])
36      , -25825.6    , array([ 0.00470983 ,  0.818895   ,  0.00872551 ,  0.0595611  ])
37      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
38      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
39      , -25701.2    , array([ 0.00181244 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
40      , -25699.8    , array([ 0.00181063 ,  1.22957    ,  0.00277065 ,  0.0799588  ])
41      , -25701.5    , array([ 0.00181063 ,  1.22834    ,  0.00277342 ,  0.0799588  ])
42      , -25703.5    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0800388  ])
49      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
50      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
51      , -25701.2    , array([ 0.00181244 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
52      , -25699.8    , array([ 0.00181063 ,  1.22957    ,  0.00277065 ,  0.0799588  ])
53      , -25701.5    , array([ 0.00181063 ,  1.22834    ,  0.00277342 ,  0.0799588  ])
54      , -25703.5    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0800388  ])
61      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
62      , -25701.3    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
63      , -25701.2    , array([ 0.00181244 ,  1.22834    ,  0.00277065 ,  0.0799588  ])
64      , -25699.8    , array([ 0.00181063 ,  1.22957    ,  0.00277065 ,  0.0799588  ])
65      , -25701.5    , array([ 0.00181063 ,  1.22834    ,  0.00277342 ,  0.0799588  ])
66      , -25703.5    , array([ 0.00181063 ,  1.22834    ,  0.00277065 ,  0.0800388  ])
67      , -25611.2    , array([ 0.0010569  ,  1.12759    ,  0.00171266 ,  0.0720504  ])
68      , -25611.2    , array([ 0.0010569  ,  1.12759    ,  0.00171266 ,  0.0720504  ])
69      , -25611      , array([ 0.00105796 ,  1.12759    ,  0.00171266 ,  0.0720504  ])
70      , -25609.7    , array([ 0.0010569  ,  1.12872    ,  0.00171266 ,  0.0720504  ])
71      , -25611.4    , array([ 0.0010569  ,  1.12759    ,  0.00171437 ,  0.0720504  ])
72      , -25613.3    , array([ 0.0010569  ,  1.12759    ,  0.00171266 ,  0.0721225  ])
73      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
74      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
75      , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
76      , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
77      , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
78      , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
85      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
86      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
87      , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
88      , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
89      , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
90      , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
97      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
98      , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
99      , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
100     , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
101     , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
102     , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
109     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
110     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
111     , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
112     , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
113     , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
114     , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
121     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
122     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
123     , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
124     , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
125     , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
126     , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
133     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
134     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
135     , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
136     , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
137     , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
138     , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
145     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
146     , -25436.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
147     , -25436.1    , array([ 0.00101626 ,  1.19829    ,  0.0016576  ,  0.0690838  ])
148     , -25434.8    , array([ 0.00101525 ,  1.19949    ,  0.0016576  ,  0.0690838  ])
149     , -25436.3    , array([ 0.00101525 ,  1.19829    ,  0.00165926 ,  0.0690838  ])
150     , -25438.2    , array([ 0.00101525 ,  1.19829    ,  0.0016576  ,  0.0691529  ])
151     , -25381.1    , array([ 0.00100184 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
152     , -25381.1    , array([ 0.00100184 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
153     , -25381.1    , array([ 0.00100284 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
154     , -25379.7    , array([ 0.00100184 ,  1.22385    ,  0.00163979 ,  0.0681301  ])
155     , -25381.2    , array([ 0.00100184 ,  1.22262    ,  0.00164143 ,  0.0681301  ])
156     , -25383      , array([ 0.00100184 ,  1.22262    ,  0.00163979 ,  0.0681983  ])
163     , -25381.1    , array([ 0.00100184 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
164     , -25381.1    , array([ 0.00100184 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
165     , -25381.1    , array([ 0.00100284 ,  1.22262    ,  0.00163979 ,  0.0681301  ])
166     , -25379.7    , array([ 0.00100184 ,  1.22385    ,  0.00163979 ,  0.0681301  ])
