215102  , -79089.4    , array([ 5.4504     ,  2.54412    ,  0.145534   ,  0.0629922  ,  8.33756e-09])
215103  , -79089.4    , array([ 5.45586    ,  2.54412    ,  0.145534   ,  0.0629922  ,  8.33756e-09])
215104  , -79089.4    , array([ 5.4504     ,  2.54667    ,  0.145534   ,  0.0629922  ,  8.33756e-09])
215105  , -79089.4    , array([ 5.4504     ,  2.54412    ,  0.14568    ,  0.0629922  ,  8.33756e-09])
215106  , -79089.4    , array([ 5.4504     ,  2.54412    ,  0.145534   ,  0.0630553  ,  8.33756e-09])
215107  , -79089.4    , array([ 5.4504     ,  2.54412    ,  0.145534   ,  0.0629922  ,  8.3459e-09 ])
215108  , -79089.4    , array([ 5.4504     ,  2.54412    ,  0.145534   ,  0.0629922  ,  8.33756e-09])
215109  , -79089.4    , array([ 5.44375    ,  2.53435    ,  0.145535   ,  0.0629921  ,  8.38115e-09])
215110  , -79089.4    , array([ 5.44375    ,  2.53435    ,  0.145535   ,  0.0629921  ,  8.38115e-09])
215111  , -79089.4    , array([ 5.4492     ,  2.53435    ,  0.145535   ,  0.0629921  ,  8.38115e-09])
215112  , -79089.4    , array([ 5.44375    ,  2.53688    ,  0.145535   ,  0.0629921  ,  8.38115e-09])
215113  , -79089.4    , array([ 5.44375    ,  2.53435    ,  0.145681   ,  0.0629921  ,  8.38115e-09])
215114  , -79089.4    , array([ 5.44375    ,  2.53435    ,  0.145535   ,  0.0630552  ,  8.38115e-09])
215115  , -79089.4    , array([ 5.44375    ,  2.53435    ,  0.145535   ,  0.0629921  ,  8.38954e-09])
215116  , -79089.4    , array([ 5.41723    ,  2.49563    ,  0.145537   ,  0.0629918  ,  8.55783e-09])
215117  , -79089.4    , array([ 5.41723    ,  2.49563    ,  0.145537   ,  0.0629918  ,  8.55783e-09])
215118  , -79089.4    , array([ 5.42265    ,  2.49563    ,  0.145537   ,  0.0629918  ,  8.55783e-09])
215119  , -79089.4    , array([ 5.41723    ,  2.49813    ,  0.145537   ,  0.0629918  ,  8.55783e-09])
215120  , -79089.4    , array([ 5.41723    ,  2.49563    ,  0.145683   ,  0.0629918  ,  8.55783e-09])
215121  , -79089.4    , array([ 5.41723    ,  2.49563    ,  0.145537   ,  0.0630549  ,  8.55783e-09])
215122  , -79089.4    , array([ 5.41723    ,  2.49563    ,  0.145537   ,  0.0629918  ,  8.5664e-09 ])
215123  , -79089.4    , array([ 5.31241    ,  2.34658    ,  0.145545   ,  0.0629905  ,  9.3026e-09 ])
215124  , -79089.4    , array([ 5.31241    ,  2.34658    ,  0.145545   ,  0.0629905  ,  9.3026e-09 ])
215125  , -79089.4    , array([ 5.31773    ,  2.34658    ,  0.145545   ,  0.0629905  ,  9.3026e-09 ])
215126  , -79089.4    , array([ 5.31241    ,  2.34893    ,  0.145545   ,  0.0629905  ,  9.3026e-09 ])
215127  , -79089.4    , array([ 5.31241    ,  2.34658    ,  0.14569    ,  0.0629905  ,  9.3026e-09 ])
215128  , -79089.4    , array([ 5.31241    ,  2.34658    ,  0.145545   ,  0.0630536  ,  9.3026e-09 ])
215129  , -79089.4    , array([ 5.31241    ,  2.34658    ,  0.145545   ,  0.0629905  ,  9.31191e-09])
215130  , -79089.4    , array([ 4.91305    ,  1.83425    ,  0.145576   ,  0.0629854  ,  1.29887e-08])
