253240  , -79084.5    , array([ 0.149205   ,  0.521942   ,  1.0992e-48 ,  2.81137e-32,  6.44023e-07])
253241  , -79084.5    , array([ 0.149354   ,  0.521942   ,  1.0992e-48 ,  2.81137e-32,  6.44023e-07])
253242  , -79084.5    , array([ 0.149205   ,  0.522464   ,  1.0992e-48 ,  2.81137e-32,  6.44023e-07])
253243  , -79084.5    , array([ 0.149205   ,  0.521942   ,  1.1003e-48 ,  2.81137e-32,  6.44023e-07])
253244  , -79084.5    , array([ 0.149205   ,  0.521942   ,  1.0992e-48 ,  2.81418e-32,  6.44023e-07])
253245  , -79084.5    , array([ 0.149205   ,  0.521942   ,  1.0992e-48 ,  2.81137e-32,  6.44667e-07])
253246  , -79084.5    , array([ 0.149205   ,  0.521942   ,  1.0992e-48 ,  2.81137e-32,  6.44023e-07])
253247  , -79071.8    , array([ 0.0848945  ,  0.411732   ,  1.0992e-48 ,  2.81137e-32,  1.43854e-06])
253248  , -79071.8    , array([ 0.0848945  ,  0.411732   ,  1.0992e-48 ,  2.81137e-32,  1.43854e-06])
253249  , -79071.8    , array([ 0.0849794  ,  0.411732   ,  1.0992e-48 ,  2.81137e-32,  1.43854e-06])
253250  , -79071.8    , array([ 0.0848945  ,  0.412144   ,  1.0992e-48 ,  2.81137e-32,  1.43854e-06])
253251  , -79071.8    , array([ 0.0848945  ,  0.411732   ,  1.1003e-48 ,  2.81137e-32,  1.43854e-06])
253252  , -79071.8    , array([ 0.0848945  ,  0.411732   ,  1.0992e-48 ,  2.81418e-32,  1.43854e-06])
253253  , -79071.8    , array([ 0.0848945  ,  0.411732   ,  1.0992e-48 ,  2.81137e-32,  1.43997e-06])
253254  , -75812.5    , array([ 0.00889746 ,  0.159436   ,  1.0992e-48 ,  2.81137e-32,  3.58095e-05])
253255  , -75812.5    , array([ 0.00889746 ,  0.159436   ,  1.0992e-48 ,  2.81137e-32,  3.58095e-05])
253256  , -75815.3    , array([ 0.00890636 ,  0.159436   ,  1.0992e-48 ,  2.81137e-32,  3.58095e-05])
253257  , -75812.7    , array([ 0.00889746 ,  0.159595   ,  1.0992e-48 ,  2.81137e-32,  3.58095e-05])
253258  , -75812.5    , array([ 0.00889746 ,  0.159436   ,  1.1003e-48 ,  2.81137e-32,  3.58095e-05])
253259  , -75812.5    , array([ 0.00889746 ,  0.159436   ,  1.0992e-48 ,  2.81418e-32,  3.58095e-05])
