120758  , -60085.3    , array([ 15.917     ,  0.0108029  ,  1.63512e-94,  7.5304e-68 ,  0.000208867])
120759  , -60085.3    , array([ 15.933     ,  0.0108029  ,  1.63512e-94,  7.5304e-68 ,  0.000208867])
120760  , -60101.2    , array([ 15.917     ,  0.0108137  ,  1.63512e-94,  7.5304e-68 ,  0.000208867])
120761  , -60085.3    , array([ 15.917     ,  0.0108029  ,  1.63675e-94,  7.5304e-68 ,  0.000208867])
120762  , -60085.3    , array([ 15.917     ,  0.0108029  ,  1.63512e-94,  7.53793e-68,  0.000208867])
120763  , -60069.4    , array([ 15.917     ,  0.0108029  ,  1.63512e-94,  7.5304e-68 ,  0.000209076])
120764  , -60085.3    , array([ 15.917     ,  0.0108029  ,  1.63512e-94,  7.5304e-68 ,  0.000208867])
120765  , -27676.8    , array([ 15.912     ,  0.00529138 ,  1.63512e-94,  7.5304e-68 ,  0.0004268  ])
120766  , -27676.8    , array([ 15.912     ,  0.00529138 ,  1.63512e-94,  7.5304e-68 ,  0.0004268  ])
120767  , -27676.8    , array([ 15.9279    ,  0.00529138 ,  1.63512e-94,  7.5304e-68 ,  0.0004268  ])
120768  , -27703.5    , array([ 15.912     ,  0.00529667 ,  1.63512e-94,  7.5304e-68 ,  0.0004268  ])
120769  , -27676.8    , array([ 15.912     ,  0.00529138 ,  1.63675e-94,  7.5304e-68 ,  0.0004268  ])
120770  , -27676.8    , array([ 15.912     ,  0.00529138 ,  1.63512e-94,  7.53793e-68,  0.0004268  ])
120771  , -27650      , array([ 15.912     ,  0.00529138 ,  1.63512e-94,  7.5304e-68 ,  0.000427227])
120779  , -27637.9    , array([ 15.912     ,  0.00528754 ,  1.63512e-94,  7.5304e-68 ,  0.000427111])
120780  , -27637.9    , array([ 15.912     ,  0.00528754 ,  1.63512e-94,  7.5304e-68 ,  0.000427111])
120781  , -27637.9    , array([ 15.9279    ,  0.00528754 ,  1.63512e-94,  7.5304e-68 ,  0.000427111])
120782  , -27664.7    , array([ 15.912     ,  0.00529283 ,  1.63512e-94,  7.5304e-68 ,  0.000427111])
120783  , -27637.9    , array([ 15.912     ,  0.00528754 ,  1.63675e-94,  7.5304e-68 ,  0.000427111])
120784  , -27637.9    , array([ 15.912     ,  0.00528754 ,  1.63512e-94,  7.53793e-68,  0.000427111])
120785  , -27611.2    , array([ 15.912     ,  0.00528754 ,  1.63512e-94,  7.5304e-68 ,  0.000427538])
120786  , -3198.76    , array([ 15.9075    ,  0.00281509 ,  1.63512e-94,  7.5304e-68 ,  0.000802858])
120787  , -3198.76    , array([ 15.9075    ,  0.00281509 ,  1.63512e-94,  7.5304e-68 ,  0.000802858])
120788  , -3198.76    , array([ 15.9234    ,  0.00281509 ,  1.63512e-94,  7.5304e-68 ,  0.000802858])
120789  , -3204.63    , array([ 15.9075    ,  0.00281791 ,  1.63512e-94,  7.5304e-68 ,  0.000802858])
120790  , -3198.76    , array([ 15.9075    ,  0.00281509 ,  1.63675e-94,  7.5304e-68 ,  0.000802858])
120791  , -3198.76    , array([ 15.9075    ,  0.00281509 ,  1.63512e-94,  7.53793e-68,  0.000802858])
120792  , -3192.85    , array([ 15.9075    ,  0.00281509 ,  1.63512e-94,  7.5304e-68 ,  0.000803661])
120800  , -3198.58    , array([ 15.908     ,  0.00281593 ,  1.63512e-94,  7.5304e-68 ,  0.000803119])
120801  , -3198.58    , array([ 15.908     ,  0.00281593 ,  1.63512e-94,  7.5304e-68 ,  0.000803119])
120802  , -3198.58    , array([ 15.9239    ,  0.00281593 ,  1.63512e-94,  7.5304e-68 ,  0.000803119])
120803  , -3204.46    , array([ 15.908     ,  0.00281875 ,  1.63512e-94,  7.5304e-68 ,  0.000803119])
120804  , -3198.58    , array([ 15.908     ,  0.00281593 ,  1.63675e-94,  7.5304e-68 ,  0.000803119])
120805  , -3198.58    , array([ 15.908     ,  0.00281593 ,  1.63512e-94,  7.53793e-68,  0.000803119])
120806  , -3192.67    , array([ 15.908     ,  0.00281593 ,  1.63512e-94,  7.5304e-68 ,  0.000803922])
120807  , -3198.35    , array([ 15.9086    ,  0.00281703 ,  1.63512e-94,  7.5304e-68 ,  0.000803461])
120808  , -3198.35    , array([ 15.9086    ,  0.00281703 ,  1.63512e-94,  7.5304e-68 ,  0.000803461])
120809  , -3198.35    , array([ 15.9245    ,  0.00281703 ,  1.63512e-94,  7.5304e-68 ,  0.000803461])
120810  , -3204.22    , array([ 15.9086    ,  0.00281985 ,  1.63512e-94,  7.5304e-68 ,  0.000803461])
120811  , -3198.35    , array([ 15.9086    ,  0.00281703 ,  1.63675e-94,  7.5304e-68 ,  0.000803461])
120812  , -3198.35    , array([ 15.9086    ,  0.00281703 ,  1.63512e-94,  7.53793e-68,  0.000803461])
120813  , -3192.44    , array([ 15.9086    ,  0.00281703 ,  1.63512e-94,  7.5304e-68 ,  0.000804265])
120821  , -3198.3     , array([ 15.9087    ,  0.00281724 ,  1.63512e-94,  7.5304e-68 ,  0.000803527])
120822  , -3198.3     , array([ 15.9087    ,  0.00281724 ,  1.63512e-94,  7.5304e-68 ,  0.000803527])
120823  , -3198.3     , array([ 15.9246    ,  0.00281724 ,  1.63512e-94,  7.5304e-68 ,  0.000803527])
120824  , -3204.18    , array([ 15.9087    ,  0.00282006 ,  1.63512e-94,  7.5304e-68 ,  0.000803527])
120825  , -3198.3     , array([ 15.9087    ,  0.00281724 ,  1.63675e-94,  7.5304e-68 ,  0.000803527])
120826  , -3198.3     , array([ 15.9087    ,  0.00281724 ,  1.63512e-94,  7.53793e-68,  0.000803527])
120827  , -3192.4     , array([ 15.9087    ,  0.00281724 ,  1.63512e-94,  7.5304e-68 ,  0.00080433 ])
120828  , -3198.24    , array([ 15.9089    ,  0.00281751 ,  1.63512e-94,  7.5304e-68 ,  0.000803612])
120829  , -3198.24    , array([ 15.9089    ,  0.00281751 ,  1.63512e-94,  7.5304e-68 ,  0.000803612])
120830  , -3198.25    , array([ 15.9248    ,  0.00281751 ,  1.63512e-94,  7.5304e-68 ,  0.000803612])
120831  , -3204.12    , array([ 15.9089    ,  0.00282033 ,  1.63512e-94,  7.5304e-68 ,  0.000803612])
120832  , -3198.24    , array([ 15.9089    ,  0.00281751 ,  1.63675e-94,  7.5304e-68 ,  0.000803612])
120833  , -3198.24    , array([ 15.9089    ,  0.00281751 ,  1.63512e-94,  7.53793e-68,  0.000803612])
120834  , -3192.34    , array([ 15.9089    ,  0.00281751 ,  1.63512e-94,  7.5304e-68 ,  0.000804416])
120835  , -6210.51    , array([ 24.6519    ,  0.238657   ,  1.63512e-94,  7.5304e-68 ,  0.101838   ])
120836  , -6210.51    , array([ 24.6519    ,  0.238657   ,  1.63512e-94,  7.5304e-68 ,  0.101838   ])
120837  , -6210.93    , array([ 24.6765    ,  0.238657   ,  1.63512e-94,  7.5304e-68 ,  0.101838   ])
