709     , -2333.86    , array([ 0.531952   ,  0.0329693  ,  0.000174858,  1.18474e-40])
710     , -2333.86    , array([ 0.532484   ,  0.0329693  ,  0.000174858,  1.18474e-40])
711     , -2333.86    , array([ 0.531952   ,  0.0330023  ,  0.000174858,  1.18474e-40])
712     , -2333.85    , array([ 0.531952   ,  0.0329693  ,  0.000175033,  1.18474e-40])
713     , -2333.86    , array([ 0.531952   ,  0.0329693  ,  0.000174858,  1.18592e-40])
714     , -2333.86    , array([ 0.531952   ,  0.0329693  ,  0.000174858,  1.18474e-40])
715     , -2318.05    , array([ 0.213146   ,  0.0329693  ,  0.000268412,  1.18474e-40])
716     , -2318.05    , array([ 0.213146   ,  0.0329693  ,  0.000268412,  1.18474e-40])
717     , -2318.07    , array([ 0.21336    ,  0.0329693  ,  0.000268412,  1.18474e-40])
718     , -2318.05    , array([ 0.213146   ,  0.0330023  ,  0.000268412,  1.18474e-40])
719     , -2318.03    , array([ 0.213146   ,  0.0329693  ,  0.000268681,  1.18474e-40])
720     , -2318.05    , array([ 0.213146   ,  0.0329693  ,  0.000268412,  1.18592e-40])
721     , -2644.73    , array([ 0.00549414 ,  0.0329693  ,  0.00149028 ,  1.18474e-40])
722     , -2644.73    , array([ 0.00549414 ,  0.0329693  ,  0.00149028 ,  1.18474e-40])
723     , -2642.89    , array([ 0.00549964 ,  0.0329693  ,  0.00149028 ,  1.18474e-40])
724     , -2644.73    , array([ 0.00549414 ,  0.0330023  ,  0.00149028 ,  1.18474e-40])
725     , -2646.51    , array([ 0.00549414 ,  0.0329693  ,  0.00149177 ,  1.18474e-40])
726     , -2644.73    , array([ 0.00549414 ,  0.0329693  ,  0.00149028 ,  1.18592e-40])
727     , -2177.73    , array([ 0.051846   ,  0.0329693  ,  0.000520584,  1.18474e-40])
728     , -2177.73    , array([ 0.051846   ,  0.0329693  ,  0.000520584,  1.18474e-40])
729     , -2177.87    , array([ 0.0518979  ,  0.0329693  ,  0.000520584,  1.18474e-40])
730     , -2177.73    , array([ 0.051846   ,  0.0330023  ,  0.000520584,  1.18474e-40])
731     , -2177.59    , array([ 0.051846   ,  0.0329693  ,  0.000521105,  1.18474e-40])
732     , -2177.73    , array([ 0.051846   ,  0.0329693  ,  0.000520584,  1.18592e-40])
733     , -1794.13    , array([ 0.0138323  ,  0.0329693  ,  0.000966877,  1.18474e-40])
734     , -1794.13    , array([ 0.0138323  ,  0.0329693  ,  0.000966877,  1.18474e-40])
735     , -1794.21    , array([ 0.0138461  ,  0.0329693  ,  0.000966877,  1.18474e-40])
736     , -1794.13    , array([ 0.0138323  ,  0.0330023  ,  0.000966877,  1.18474e-40])
737     , -1794.04    , array([ 0.0138323  ,  0.0329693  ,  0.000967844,  1.18474e-40])
738     , -1794.13    , array([ 0.0138323  ,  0.0329693  ,  0.000966877,  1.18592e-40])
739     , -1791.42    , array([ 0.0114658  ,  0.0329693  ,  0.00105574 ,  1.18474e-40])
740     , -1791.42    , array([ 0.0114658  ,  0.0329693  ,  0.00105574 ,  1.18474e-40])
741     , -1791.33    , array([ 0.0114772  ,  0.0329693  ,  0.00105574 ,  1.18474e-40])
742     , -1791.42    , array([ 0.0114658  ,  0.0330023  ,  0.00105574 ,  1.18474e-40])
743     , -1791.49    , array([ 0.0114658  ,  0.0329693  ,  0.00105679 ,  1.18474e-40])
744     , -1791.42    , array([ 0.0114658  ,  0.0329693  ,  0.00105574 ,  1.18592e-40])
745     , -1786.88    , array([ 0.0125515  ,  0.0329693  ,  0.00101192 ,  1.18474e-40])
746     , -1786.88    , array([ 0.0125515  ,  0.0329693  ,  0.00101192 ,  1.18474e-40])
747     , -1786.89    , array([ 0.012564   ,  0.0329693  ,  0.00101192 ,  1.18474e-40])
748     , -1786.88    , array([ 0.0125515  ,  0.0330023  ,  0.00101192 ,  1.18474e-40])
749     , -1786.87    , array([ 0.0125515  ,  0.0329693  ,  0.00101293 ,  1.18474e-40])
750     , -1786.88    , array([ 0.0125515  ,  0.0329693  ,  0.00101192 ,  1.18592e-40])
751     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
752     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
753     , -1786.8     , array([ 0.0124241  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
754     , -1786.8     , array([ 0.0124117  ,  0.0330023  ,  0.00101724 ,  1.18474e-40])
755     , -1786.79    , array([ 0.0124117  ,  0.0329693  ,  0.00101826 ,  1.18474e-40])
756     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18592e-40])
763     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
764     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
765     , -1786.8     , array([ 0.0124241  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
766     , -1786.8     , array([ 0.0124117  ,  0.0330023  ,  0.00101724 ,  1.18474e-40])
767     , -1786.79    , array([ 0.0124117  ,  0.0329693  ,  0.00101826 ,  1.18474e-40])
768     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18592e-40])
769     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
770     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
771     , -1786.8     , array([ 0.0124241  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
772     , -1786.8     , array([ 0.0124117  ,  0.0330023  ,  0.00101724 ,  1.18474e-40])
773     , -1786.79    , array([ 0.0124117  ,  0.0329693  ,  0.00101826 ,  1.18474e-40])
774     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18592e-40])
781     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
782     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
783     , -1786.8     , array([ 0.0124241  ,  0.0329693  ,  0.00101724 ,  1.18474e-40])
784     , -1786.8     , array([ 0.0124117  ,  0.0330023  ,  0.00101724 ,  1.18474e-40])
785     , -1786.79    , array([ 0.0124117  ,  0.0329693  ,  0.00101826 ,  1.18474e-40])
786     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101724 ,  1.18592e-40])
787     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101725 ,  1.18474e-40])
788     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101725 ,  1.18474e-40])
789     , -1786.8     , array([ 0.0124241  ,  0.0329693  ,  0.00101725 ,  1.18474e-40])
790     , -1786.8     , array([ 0.0124117  ,  0.0330023  ,  0.00101725 ,  1.18474e-40])
791     , -1786.79    , array([ 0.0124117  ,  0.0329693  ,  0.00101826 ,  1.18474e-40])
792     , -1786.8     , array([ 0.0124117  ,  0.0329693  ,  0.00101725 ,  1.18592e-40])
793     , -2072.66    , array([ 0.00254085 ,  0.0329693  ,  0.0239982  ,  1.18474e-40])
794     , -2072.66    , array([ 0.00254085 ,  0.0329693  ,  0.0239982  ,  1.18474e-40])
795     , -2070.55    , array([ 0.00254339 ,  0.0329693  ,  0.0239982  ,  1.18474e-40])
796     , -2072.66    , array([ 0.00254085 ,  0.0330023  ,  0.0239982  ,  1.18474e-40])
797     , -2075.01    , array([ 0.00254085 ,  0.0329693  ,  0.0240222  ,  1.18474e-40])
798     , -2072.66    , array([ 0.00254085 ,  0.0329693  ,  0.0239982  ,  1.18592e-40])
799     , -3554.84    , array([ 0.00724374 ,  0.0329693  ,  0.00297495 ,  1.18474e-40])
800     , -3554.84    , array([ 0.00724374 ,  0.0329693  ,  0.00297495 ,  1.18474e-40])
801     , -3551.91    , array([ 0.00725099 ,  0.0329693  ,  0.00297495 ,  1.18474e-40])
802     , -3554.84    , array([ 0.00724374 ,  0.0330023  ,  0.00297495 ,  1.18474e-40])
803     , -3557.6     , array([ 0.00724374 ,  0.0329693  ,  0.00297793 ,  1.18474e-40])
804     , -3554.84    , array([ 0.00724374 ,  0.0329693  ,  0.00297495 ,  1.18592e-40])
805     , -1786.79    , array([ 0.0123917  ,  0.0329693  ,  0.00102052 ,  1.18474e-40])
806     , -1786.79    , array([ 0.0123917  ,  0.0329693  ,  0.00102052 ,  1.18474e-40])
807     , -1786.78    , array([ 0.0124041  ,  0.0329693  ,  0.00102052 ,  1.18474e-40])
808     , -1786.79    , array([ 0.0123917  ,  0.0330023  ,  0.00102052 ,  1.18474e-40])
809     , -1786.78    , array([ 0.0123917  ,  0.0329693  ,  0.00102154 ,  1.18474e-40])
810     , -1786.79    , array([ 0.0123917  ,  0.0329693  ,  0.00102052 ,  1.18592e-40])
811     , -1786.76    , array([ 0.0124187  ,  0.0329693  ,  0.00102285 ,  1.18474e-40])
