8577    , -2337.09    , array([ 1.30985    ,  0.105291   ,  6.22698e-05,  2.8337e-24 ])
8578    , -2337.09    , array([ 1.31116    ,  0.105291   ,  6.22698e-05,  2.8337e-24 ])
8579    , -2337.09    , array([ 1.30985    ,  0.105396   ,  6.22698e-05,  2.8337e-24 ])
8580    , -2337.09    , array([ 1.30985    ,  0.105291   ,  6.23321e-05,  2.8337e-24 ])
8581    , -2337.09    , array([ 1.30985    ,  0.105291   ,  6.22698e-05,  2.83653e-24])
8582    , -2337.09    , array([ 1.30985    ,  0.105291   ,  6.22698e-05,  2.8337e-24 ])
8583    , -2335.99    , array([ 0.525459   ,  0.105291   ,  4.69071e-05,  2.8337e-24 ])
8584    , -2335.99    , array([ 0.525459   ,  0.105291   ,  4.69071e-05,  2.8337e-24 ])
8585    , -2335.99    , array([ 0.525984   ,  0.105291   ,  4.69071e-05,  2.8337e-24 ])
8586    , -2335.99    , array([ 0.525459   ,  0.105396   ,  4.69071e-05,  2.8337e-24 ])
8587    , -2335.99    , array([ 0.525459   ,  0.105291   ,  4.6954e-05 ,  2.8337e-24 ])
8588    , -2335.99    , array([ 0.525459   ,  0.105291   ,  4.69071e-05,  2.83653e-24])
8589    , -2316.12    , array([ 0.0136085  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8590    , -2316.12    , array([ 0.0136085  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8591    , -2316.14    , array([ 0.0136221  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8592    , -2316.12    , array([ 0.0136085  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8593    , -2316.1     , array([ 0.0136085  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8594    , -2316.12    , array([ 0.0136085  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8601    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8602    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8603    , -2316.14    , array([ 0.0136221  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8604    , -2316.12    , array([ 0.0136084  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8605    , -2316.1     , array([ 0.0136084  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8606    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8607    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8608    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8609    , -2316.14    , array([ 0.013622   ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8610    , -2316.12    , array([ 0.0136084  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8611    , -2316.1     , array([ 0.0136084  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8612    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8619    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8620    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8621    , -2316.14    , array([ 0.013622   ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8622    , -2316.12    , array([ 0.0136084  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8623    , -2316.1     , array([ 0.0136084  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8624    , -2316.12    , array([ 0.0136084  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8625    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8626    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8627    , -2316.14    , array([ 0.013622   ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8628    , -2316.12    , array([ 0.0136083  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8629    , -2316.1     , array([ 0.0136083  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8630    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8637    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8638    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8639    , -2316.14    , array([ 0.013622   ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8640    , -2316.12    , array([ 0.0136083  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8641    , -2316.1     , array([ 0.0136083  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8642    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8643    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8644    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8645    , -2316.14    , array([ 0.0136219  ,  0.105291   ,  1.51036e-05,  2.8337e-24 ])
8646    , -2316.12    , array([ 0.0136083  ,  0.105396   ,  1.51036e-05,  2.8337e-24 ])
8647    , -2316.1     , array([ 0.0136083  ,  0.105291   ,  1.51187e-05,  2.8337e-24 ])
8648    , -2316.12    , array([ 0.0136083  ,  0.105291   ,  1.51036e-05,  2.83653e-24])
8649    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8650    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8651    , -2266.17    , array([ 0.00219218 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8652    , -2266.1     , array([ 0.00218999 ,  0.105396   ,  8.5704e-06 ,  2.8337e-24 ])
8653    , -2266.03    , array([ 0.00218999 ,  0.105291   ,  8.57897e-06,  2.8337e-24 ])
8654    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.83653e-24])
8655    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8656    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8657    , -2266.17    , array([ 0.00219218 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8658    , -2266.1     , array([ 0.00218999 ,  0.105396   ,  8.5704e-06 ,  2.8337e-24 ])
8659    , -2266.03    , array([ 0.00218999 ,  0.105291   ,  8.57897e-06,  2.8337e-24 ])
8660    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.83653e-24])
8661    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8662    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8663    , -2266.17    , array([ 0.00219218 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8664    , -2266.1     , array([ 0.00218999 ,  0.105396   ,  8.5704e-06 ,  2.8337e-24 ])
8665    , -2266.03    , array([ 0.00218999 ,  0.105291   ,  8.57897e-06,  2.8337e-24 ])
8666    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.83653e-24])
8673    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8674    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8675    , -2266.17    , array([ 0.00219218 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8676    , -2266.1     , array([ 0.00218999 ,  0.105396   ,  8.5704e-06 ,  2.8337e-24 ])
8677    , -2266.03    , array([ 0.00218999 ,  0.105291   ,  8.57897e-06,  2.8337e-24 ])
8678    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.83653e-24])
8679    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8680    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8681    , -2266.17    , array([ 0.00219218 ,  0.105291   ,  8.5704e-06 ,  2.8337e-24 ])
8682    , -2266.1     , array([ 0.00218999 ,  0.105396   ,  8.5704e-06 ,  2.8337e-24 ])
8683    , -2266.03    , array([ 0.00218999 ,  0.105291   ,  8.57897e-06,  2.8337e-24 ])
8684    , -2266.1     , array([ 0.00218999 ,  0.105291   ,  8.5704e-06 ,  2.83653e-24])
8685    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8686    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8687    , -2241.99    , array([ 0.00138847 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8688    , -2241.9     , array([ 0.00138708 ,  0.105396   ,  7.43843e-06,  2.8337e-24 ])
8689    , -2241.82    , array([ 0.00138708 ,  0.105291   ,  7.44587e-06,  2.8337e-24 ])
8690    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.83653e-24])
8691    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8692    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8693    , -2241.99    , array([ 0.00138847 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8694    , -2241.9     , array([ 0.00138708 ,  0.105396   ,  7.43843e-06,  2.8337e-24 ])
8695    , -2241.82    , array([ 0.00138708 ,  0.105291   ,  7.44587e-06,  2.8337e-24 ])
8696    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.83653e-24])
8697    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8698    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8699    , -2241.99    , array([ 0.00138847 ,  0.105291   ,  7.43843e-06,  2.8337e-24 ])
8700    , -2241.9     , array([ 0.00138708 ,  0.105396   ,  7.43843e-06,  2.8337e-24 ])
8701    , -2241.82    , array([ 0.00138708 ,  0.105291   ,  7.44587e-06,  2.8337e-24 ])
8702    , -2241.9     , array([ 0.00138708 ,  0.105291   ,  7.43843e-06,  2.83653e-24])
8703    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8704    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8705    , -2227.27    , array([ 0.00110501 ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8706    , -2227.17    , array([ 0.0011039  ,  0.105396   ,  6.92981e-06,  2.8337e-24 ])
8707    , -2227.07    , array([ 0.0011039  ,  0.105291   ,  6.93675e-06,  2.8337e-24 ])
8708    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.83653e-24])
8709    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8710    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8711    , -2227.27    , array([ 0.00110501 ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8712    , -2227.17    , array([ 0.0011039  ,  0.105396   ,  6.92981e-06,  2.8337e-24 ])
8713    , -2227.07    , array([ 0.0011039  ,  0.105291   ,  6.93675e-06,  2.8337e-24 ])
8714    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.83653e-24])
8715    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8716    , -2227.17    , array([ 0.0011039  ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8717    , -2227.27    , array([ 0.00110501 ,  0.105291   ,  6.92981e-06,  2.8337e-24 ])
8718    , -2227.17    , array([ 0.0011039  ,  0.105396   ,  6.92981e-06,  2.8337e-24 ])
