552     , -2340.47    , array([ 1.32264    ,  2.13229    ,  1.30874e-29,  0.000357868])
553     , -2340.47    , array([ 1.32397    ,  2.13229    ,  1.30874e-29,  0.000357868])
554     , -2340.47    , array([ 1.32264    ,  2.13442    ,  1.30874e-29,  0.000357868])
555     , -2340.47    , array([ 1.32264    ,  2.13229    ,  1.31005e-29,  0.000357868])
556     , -2340.47    , array([ 1.32264    ,  2.13229    ,  1.30874e-29,  0.000358226])
557     , -2340.47    , array([ 1.32264    ,  2.13229    ,  1.30874e-29,  0.000357868])
558     , -2337.08    , array([ 1.32264    ,  1.09316    ,  1.30874e-29,  0.000167792])
559     , -2337.08    , array([ 1.32264    ,  1.09316    ,  1.30874e-29,  0.000167792])
560     , -2337.08    , array([ 1.32397    ,  1.09316    ,  1.30874e-29,  0.000167792])
561     , -2337.08    , array([ 1.32264    ,  1.09426    ,  1.30874e-29,  0.000167792])
562     , -2337.08    , array([ 1.32264    ,  1.09316    ,  1.31005e-29,  0.000167792])
563     , -2337.08    , array([ 1.32264    ,  1.09316    ,  1.30874e-29,  0.00016796 ])
564     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152478])
565     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152478])
566     , -2313.15    , array([ 1.32397    ,  0.10834    ,  1.30874e-29,  0.000152478])
567     , -2313.18    , array([ 1.32264    ,  0.108449   ,  1.30874e-29,  0.000152478])
568     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.31005e-29,  0.000152478])
569     , -2313.13    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152631])
576     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152478])
577     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152478])
578     , -2313.15    , array([ 1.32397    ,  0.10834    ,  1.30874e-29,  0.000152478])
579     , -2313.18    , array([ 1.32264    ,  0.108448   ,  1.30874e-29,  0.000152478])
580     , -2313.15    , array([ 1.32264    ,  0.10834    ,  1.31005e-29,  0.000152478])
581     , -2313.13    , array([ 1.32264    ,  0.10834    ,  1.30874e-29,  0.000152631])
582     , -2313.15    , array([ 1.32264    ,  0.108339   ,  1.30874e-29,  0.000152478])
583     , -2313.15    , array([ 1.32264    ,  0.108339   ,  1.30874e-29,  0.000152478])
584     , -2313.15    , array([ 1.32397    ,  0.108339   ,  1.30874e-29,  0.000152478])
585     , -2313.18    , array([ 1.32264    ,  0.108448   ,  1.30874e-29,  0.000152478])
586     , -2313.15    , array([ 1.32264    ,  0.108339   ,  1.31005e-29,  0.000152478])
587     , -2313.13    , array([ 1.32264    ,  0.108339   ,  1.30874e-29,  0.000152631])
588     , -1861.07    , array([ 1.32264    ,  0.00106414 ,  1.30874e-29,  0.000125917])
589     , -1861.07    , array([ 1.32264    ,  0.00106414 ,  1.30874e-29,  0.000125917])
590     , -1861.07    , array([ 1.32397    ,  0.00106414 ,  1.30874e-29,  0.000125917])
591     , -1860.72    , array([ 1.32264    ,  0.0010652  ,  1.30874e-29,  0.000125917])
592     , -1861.07    , array([ 1.32264    ,  0.00106414 ,  1.31005e-29,  0.000125917])
593     , -1861.42    , array([ 1.32264    ,  0.00106414 ,  1.30874e-29,  0.000126043])
594     , -2303.83    , array([ 1.32264    ,  0.0786495  ,  1.30874e-29,  0.00015047 ])
595     , -2303.83    , array([ 1.32264    ,  0.0786495  ,  1.30874e-29,  0.00015047 ])
596     , -2303.83    , array([ 1.32397    ,  0.0786495  ,  1.30874e-29,  0.00015047 ])
597     , -2303.87    , array([ 1.32264    ,  0.0787282  ,  1.30874e-29,  0.00015047 ])
598     , -2303.83    , array([ 1.32264    ,  0.0786495  ,  1.31005e-29,  0.00015047 ])
599     , -2303.8     , array([ 1.32264    ,  0.0786495  ,  1.30874e-29,  0.000150621])
600     , -1850.91    , array([ 1.32264    ,  0.0026777  ,  1.30874e-29,  0.00013082 ])
601     , -1850.91    , array([ 1.32264    ,  0.0026777  ,  1.30874e-29,  0.00013082 ])
602     , -1850.91    , array([ 1.32397    ,  0.0026777  ,  1.30874e-29,  0.00013082 ])
603     , -1851.1     , array([ 1.32264    ,  0.00268038 ,  1.30874e-29,  0.00013082 ])
604     , -1850.91    , array([ 1.32264    ,  0.0026777  ,  1.31005e-29,  0.00013082 ])
605     , -1850.72    , array([ 1.32264    ,  0.0026777  ,  1.30874e-29,  0.000130951])
606     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128144])
607     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128144])
608     , -1797.23    , array([ 1.32397    ,  0.00162545 ,  1.30874e-29,  0.000128144])
609     , -1797.23    , array([ 1.32264    ,  0.00162708 ,  1.30874e-29,  0.000128144])
610     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.31005e-29,  0.000128144])
611     , -1797.22    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128273])
618     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128144])
619     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128144])
620     , -1797.23    , array([ 1.32397    ,  0.00162545 ,  1.30874e-29,  0.000128144])
621     , -1797.23    , array([ 1.32264    ,  0.00162708 ,  1.30874e-29,  0.000128144])
622     , -1797.23    , array([ 1.32264    ,  0.00162545 ,  1.31005e-29,  0.000128144])
623     , -1797.22    , array([ 1.32264    ,  0.00162545 ,  1.30874e-29,  0.000128273])
624     , -1797.22    , array([ 1.32264    ,  0.00162122 ,  1.30874e-29,  0.000128173])
625     , -1797.22    , array([ 1.32264    ,  0.00162122 ,  1.30874e-29,  0.000128173])
626     , -1797.22    , array([ 1.32397    ,  0.00162122 ,  1.30874e-29,  0.000128173])
627     , -1797.22    , array([ 1.32264    ,  0.00162284 ,  1.30874e-29,  0.000128173])
628     , -1797.22    , array([ 1.32264    ,  0.00162122 ,  1.31005e-29,  0.000128173])
629     , -1797.22    , array([ 1.32264    ,  0.00162122 ,  1.30874e-29,  0.000128301])
630     , -1797.22    , array([ 1.32264    ,  0.00162756 ,  1.30874e-29,  0.000128676])
631     , -1797.22    , array([ 1.32264    ,  0.00162756 ,  1.30874e-29,  0.000128676])
632     , -1797.22    , array([ 1.32397    ,  0.00162756 ,  1.30874e-29,  0.000128676])
633     , -1797.22    , array([ 1.32264    ,  0.00162919 ,  1.30874e-29,  0.000128676])
634     , -1797.22    , array([ 1.32264    ,  0.00162756 ,  1.31005e-29,  0.000128676])
635     , -1797.22    , array([ 1.32264    ,  0.00162756 ,  1.30874e-29,  0.000128804])
636     , -1797.19    , array([ 1.32264    ,  0.00165318 ,  1.30874e-29,  0.000130707])
637     , -1797.19    , array([ 1.32264    ,  0.00165318 ,  1.30874e-29,  0.000130707])
638     , -1797.19    , array([ 1.32397    ,  0.00165318 ,  1.30874e-29,  0.000130707])
639     , -1797.19    , array([ 1.32264    ,  0.00165483 ,  1.30874e-29,  0.000130707])
640     , -1797.19    , array([ 1.32264    ,  0.00165318 ,  1.31005e-29,  0.000130707])
641     , -1797.19    , array([ 1.32264    ,  0.00165318 ,  1.30874e-29,  0.000130838])
642     , -1797.09    , array([ 1.32264    ,  0.00175975 ,  1.30874e-29,  0.000139158])
643     , -1797.09    , array([ 1.32264    ,  0.00175975 ,  1.30874e-29,  0.000139158])
644     , -1797.09    , array([ 1.32397    ,  0.00175975 ,  1.30874e-29,  0.000139158])
645     , -1797.09    , array([ 1.32264    ,  0.00176151 ,  1.30874e-29,  0.000139158])
646     , -1797.09    , array([ 1.32264    ,  0.00175975 ,  1.31005e-29,  0.000139158])
