304109  , -39813.6    , array([ 3.48916    ,  5.67403    ,  2.42578e-33,  1.40143e-12,  0.370241   ])
304110  , -39819      , array([ 3.49265    ,  5.67403    ,  2.42578e-33,  1.40143e-12,  0.370241   ])
304111  , -39828.2    , array([ 3.48916    ,  5.67971    ,  2.42578e-33,  1.40143e-12,  0.370241   ])
304112  , -39813.6    , array([ 3.48916    ,  5.67403    ,  2.4282e-33 ,  1.40143e-12,  0.370241   ])
304113  , -39813.6    , array([ 3.48916    ,  5.67403    ,  2.42578e-33,  1.40283e-12,  0.370241   ])
304114  , -39812      , array([ 3.48916    ,  5.67403    ,  2.42578e-33,  1.40143e-12,  0.370611   ])
304115  , -39813.6    , array([ 3.48916    ,  5.67403    ,  2.42578e-33,  1.40143e-12,  0.370241   ])
304116  , -26833.3    , array([ 2.46113    ,  2.21187    ,  2.42578e-33,  1.40143e-12,  0.410769   ])
304117  , -26833.3    , array([ 2.46113    ,  2.21187    ,  2.42578e-33,  1.40143e-12,  0.410769   ])
304118  , -26827.7    , array([ 2.46359    ,  2.21187    ,  2.42578e-33,  1.40143e-12,  0.410769   ])
304119  , -26845.3    , array([ 2.46113    ,  2.21409    ,  2.42578e-33,  1.40143e-12,  0.410769   ])
304120  , -26833.3    , array([ 2.46113    ,  2.21187    ,  2.4282e-33 ,  1.40143e-12,  0.410769   ])
304121  , -26833.3    , array([ 2.46113    ,  2.21187    ,  2.42578e-33,  1.40283e-12,  0.410769   ])
304122  , -26844.1    , array([ 2.46113    ,  2.21187    ,  2.42578e-33,  1.40143e-12,  0.41118    ])
304123  , -18044.5    , array([ 2.19934    ,  0.361386   ,  2.42578e-33,  1.40143e-12,  0.254154   ])
304124  , -18044.5    , array([ 2.19934    ,  0.361386   ,  2.42578e-33,  1.40143e-12,  0.254154   ])
304125  , -18042.3    , array([ 2.20154    ,  0.361386   ,  2.42578e-33,  1.40143e-12,  0.254154   ])
304126  , -18027      , array([ 2.19934    ,  0.361748   ,  2.42578e-33,  1.40143e-12,  0.254154   ])
304127  , -18044.5    , array([ 2.19934    ,  0.361386   ,  2.4282e-33 ,  1.40143e-12,  0.254154   ])
304128  , -18044.5    , array([ 2.19934    ,  0.361386   ,  2.42578e-33,  1.40283e-12,  0.254154   ])
304129  , -18075.4    , array([ 2.19934    ,  0.361386   ,  2.42578e-33,  1.40143e-12,  0.254408   ])
304130  , -7866.77    , array([ 0.719125   ,  0.14189    ,  2.42578e-33,  1.40143e-12,  0.0779949  ])
304131  , -7866.77    , array([ 0.719125   ,  0.14189    ,  2.42578e-33,  1.40143e-12,  0.0779949  ])
304132  , -7861.05    , array([ 0.719844   ,  0.14189    ,  2.42578e-33,  1.40143e-12,  0.0779949  ])
304133  , -7855.55    , array([ 0.719125   ,  0.142032   ,  2.42578e-33,  1.40143e-12,  0.0779949  ])
304134  , -7866.77    , array([ 0.719125   ,  0.14189    ,  2.4282e-33 ,  1.40143e-12,  0.0779949  ])
304135  , -7866.77    , array([ 0.719125   ,  0.14189    ,  2.42578e-33,  1.40283e-12,  0.0779949  ])
304136  , -7884.74    , array([ 0.719125   ,  0.14189    ,  2.42578e-33,  1.40143e-12,  0.0780729  ])
304137  , -3535.95    , array([ 0.815823   ,  0.17183    ,  2.42578e-33,  1.40143e-12,  0.0591377  ])
304138  , -3535.95    , array([ 0.815823   ,  0.17183    ,  2.42578e-33,  1.40143e-12,  0.0591377  ])
