271327  , -60704.2    , array([ 0.0961088  ,  1.62585    ,  2.3325e-76 ,  4.28262e-19,  0.0351463  ])
271328  , -60666.5    , array([ 0.0962049  ,  1.62585    ,  2.3325e-76 ,  4.28262e-19,  0.0351463  ])
271329  , -60710.4    , array([ 0.0961088  ,  1.62748    ,  2.3325e-76 ,  4.28262e-19,  0.0351463  ])
271330  , -60704.2    , array([ 0.0961088  ,  1.62585    ,  2.33483e-76,  4.28262e-19,  0.0351463  ])
271331  , -60704.2    , array([ 0.0961088  ,  1.62585    ,  2.3325e-76 ,  4.2869e-19 ,  0.0351463  ])
271332  , -60727.7    , array([ 0.0961088  ,  1.62585    ,  2.3325e-76 ,  4.28262e-19,  0.0351815  ])
271333  , -60704.2    , array([ 0.0961088  ,  1.62585    ,  2.3325e-76 ,  4.28262e-19,  0.0351463  ])
271334  , -43561.6    , array([ 0.224677   ,  1.41487    ,  2.3325e-76 ,  4.28262e-19,  0.0207114  ])
271335  , -43561.6    , array([ 0.224677   ,  1.41487    ,  2.3325e-76 ,  4.28262e-19,  0.0207114  ])
271336  , -43563.1    , array([ 0.224902   ,  1.41487    ,  2.3325e-76 ,  4.28262e-19,  0.0207114  ])
271337  , -43568.1    , array([ 0.224677   ,  1.41629    ,  2.3325e-76 ,  4.28262e-19,  0.0207114  ])
271338  , -43561.6    , array([ 0.224677   ,  1.41487    ,  2.33483e-76,  4.28262e-19,  0.0207114  ])
271339  , -43561.6    , array([ 0.224677   ,  1.41487    ,  2.3325e-76 ,  4.2869e-19 ,  0.0207114  ])
271340  , -43551.3    , array([ 0.224677   ,  1.41487    ,  2.3325e-76 ,  4.28262e-19,  0.0207321  ])
271341  , -34864      , array([ 1.29987    ,  0.112726   ,  2.3325e-76 ,  4.28262e-19,  0.154613   ])
271342  , -34864      , array([ 1.29987    ,  0.112726   ,  2.3325e-76 ,  4.28262e-19,  0.154613   ])
271343  , -34861.5    , array([ 1.30117    ,  0.112726   ,  2.3325e-76 ,  4.28262e-19,  0.154613   ])
271344  , -34818      , array([ 1.29987    ,  0.112838   ,  2.3325e-76 ,  4.28262e-19,  0.154613   ])
271345  , -34864      , array([ 1.29987    ,  0.112726   ,  2.33483e-76,  4.28262e-19,  0.154613   ])
271346  , -34864      , array([ 1.29987    ,  0.112726   ,  2.3325e-76 ,  4.2869e-19 ,  0.154613   ])
271347  , -34917.1    , array([ 1.29987    ,  0.112726   ,  2.3325e-76 ,  4.28262e-19,  0.154768   ])
271348  , -37791.9    , array([ 0.285639   ,  1.00105    ,  2.3325e-76 ,  4.28262e-19,  0.0272651  ])
271349  , -37791.9    , array([ 0.285639   ,  1.00105    ,  2.3325e-76 ,  4.28262e-19,  0.0272651  ])
271350  , -37791.8    , array([ 0.285925   ,  1.00105    ,  2.3325e-76 ,  4.28262e-19,  0.0272651  ])
271351  , -37802      , array([ 0.285639   ,  1.00206    ,  2.3325e-76 ,  4.28262e-19,  0.0272651  ])
271352  , -37791.9    , array([ 0.285639   ,  1.00105    ,  2.33483e-76,  4.28262e-19,  0.0272651  ])
271353  , -37791.9    , array([ 0.285639   ,  1.00105    ,  2.3325e-76 ,  4.2869e-19 ,  0.0272651  ])
271354  , -37779.7    , array([ 0.285639   ,  1.00105    ,  2.3325e-76 ,  4.28262e-19,  0.0272924  ])
271355  , -6008.7     , array([ 0.751296   ,  0.248404   ,  2.3325e-76 ,  4.28262e-19,  0.0825249  ])
271356  , -6008.7     , array([ 0.751296   ,  0.248404   ,  2.3325e-76 ,  4.28262e-19,  0.0825249  ])
271357  , -6002.32    , array([ 0.752048   ,  0.248404   ,  2.3325e-76 ,  4.28262e-19,  0.0825249  ])
