65227   , -78783.6    , array([ 12.4117    ,  22.229     ,  7.74909e-09,  9.22314e-15,  0.00240194 ])
65228   , -78783.7    , array([ 12.4241    ,  22.229     ,  7.74909e-09,  9.22314e-15,  0.00240194 ])
65229   , -78783.7    , array([ 12.4117    ,  22.2513    ,  7.74909e-09,  9.22314e-15,  0.00240194 ])
65230   , -78783.6    , array([ 12.4117    ,  22.229     ,  7.75684e-09,  9.22314e-15,  0.00240194 ])
65231   , -78783.6    , array([ 12.4117    ,  22.229     ,  7.74909e-09,  9.23237e-15,  0.00240194 ])
65232   , -78783.3    , array([ 12.4117    ,  22.229     ,  7.74909e-09,  9.22314e-15,  0.00240434 ])
65233   , -78783.6    , array([ 12.4117    ,  22.229     ,  7.74909e-09,  9.22314e-15,  0.00240194 ])
65234   , -78104.1    , array([ 7.96165    ,  15.4979    ,  7.74909e-09,  9.22314e-15,  0.00552154 ])
65235   , -78104.1    , array([ 7.96165    ,  15.4979    ,  7.74909e-09,  9.22314e-15,  0.00552154 ])
65236   , -78104.7    , array([ 7.96962    ,  15.4979    ,  7.74909e-09,  9.22314e-15,  0.00552154 ])
65237   , -78104.5    , array([ 7.96165    ,  15.5134    ,  7.74909e-09,  9.22314e-15,  0.00552154 ])
65238   , -78104.1    , array([ 7.96165    ,  15.4979    ,  7.75684e-09,  9.22314e-15,  0.00552154 ])
65239   , -78104.1    , array([ 7.96165    ,  15.4979    ,  7.74909e-09,  9.23237e-15,  0.00552154 ])
65240   , -78103.2    , array([ 7.96165    ,  15.4979    ,  7.74909e-09,  9.22314e-15,  0.00552707 ])
65241   , -34304.9    , array([ 1.348      ,  3.66164    ,  7.74909e-09,  9.22314e-15,  0.15419    ])
65242   , -34304.9    , array([ 1.348      ,  3.66164    ,  7.74909e-09,  9.22314e-15,  0.15419    ])
65243   , -34307.1    , array([ 1.34935    ,  3.66164    ,  7.74909e-09,  9.22314e-15,  0.15419    ])
65244   , -34316.5    , array([ 1.348      ,  3.66531    ,  7.74909e-09,  9.22314e-15,  0.15419    ])
65245   , -34304.9    , array([ 1.348      ,  3.66164    ,  7.75684e-09,  9.22314e-15,  0.15419    ])
65246   , -34304.9    , array([ 1.348      ,  3.66164    ,  7.74909e-09,  9.23237e-15,  0.15419    ])
65247   , -34298      , array([ 1.348      ,  3.66164    ,  7.74909e-09,  9.22314e-15,  0.154344   ])
65255   , -34254.2    , array([ 1.34522    ,  3.65549    ,  7.74909e-09,  9.22314e-15,  0.154789   ])
65256   , -34254.2    , array([ 1.34522    ,  3.65549    ,  7.74909e-09,  9.22314e-15,  0.154789   ])
65257   , -34256.3    , array([ 1.34656    ,  3.65549    ,  7.74909e-09,  9.22314e-15,  0.154789   ])
65258   , -34265.8    , array([ 1.34522    ,  3.65915    ,  7.74909e-09,  9.22314e-15,  0.154789   ])
65259   , -34254.2    , array([ 1.34522    ,  3.65549    ,  7.75684e-09,  9.22314e-15,  0.154789   ])
65260   , -34254.2    , array([ 1.34522    ,  3.65549    ,  7.74909e-09,  9.23237e-15,  0.154789   ])
65261   , -34247.4    , array([ 1.34522    ,  3.65549    ,  7.74909e-09,  9.22314e-15,  0.154944   ])
65262   , -33582.5    , array([ 1.30468    ,  3.56575    ,  7.74909e-09,  9.22314e-15,  0.163928   ])
