4290    , -78558      , array([ 0.0149858  ,  1.79894    ,  1.18761e-24,  7.27571e-53,  9.94733e-06])
4291    , -78558.5    , array([ 0.0150008  ,  1.79894    ,  1.18761e-24,  7.27571e-53,  9.94733e-06])
4292    , -78558      , array([ 0.0149858  ,  1.80074    ,  1.18761e-24,  7.27571e-53,  9.94733e-06])
4293    , -78558      , array([ 0.0149858  ,  1.79894    ,  1.18879e-24,  7.27571e-53,  9.94733e-06])
4294    , -78558      , array([ 0.0149858  ,  1.79894    ,  1.18761e-24,  7.28299e-53,  9.94733e-06])
4295    , -78557.5    , array([ 0.0149858  ,  1.79894    ,  1.18761e-24,  7.27571e-53,  9.95728e-06])
4296    , -78558      , array([ 0.0149858  ,  1.79894    ,  1.18761e-24,  7.27571e-53,  9.94733e-06])
4297    , -76954.3    , array([ 0.00737312 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04159e-05])
4298    , -76954.3    , array([ 0.00737312 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04159e-05])
4299    , -76956.3    , array([ 0.0073805  ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04159e-05])
4300    , -76954.3    , array([ 0.00737312 ,  1.785      ,  1.18761e-24,  7.27571e-53,  2.04159e-05])
4301    , -76954.3    , array([ 0.00737312 ,  1.78321    ,  1.18879e-24,  7.27571e-53,  2.04159e-05])
4302    , -76954.3    , array([ 0.00737312 ,  1.78321    ,  1.18761e-24,  7.28299e-53,  2.04159e-05])
4303    , -76952.3    , array([ 0.00737312 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04363e-05])
4311    , -76954.1    , array([ 0.00737272 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.0417e-05 ])
4312    , -76954.1    , array([ 0.00737272 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.0417e-05 ])
4313    , -76956.1    , array([ 0.00738009 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.0417e-05 ])
4314    , -76954.1    , array([ 0.00737272 ,  1.785      ,  1.18761e-24,  7.27571e-53,  2.0417e-05 ])
4315    , -76954.1    , array([ 0.00737272 ,  1.78321    ,  1.18879e-24,  7.27571e-53,  2.0417e-05 ])
4316    , -76954.1    , array([ 0.00737272 ,  1.78321    ,  1.18761e-24,  7.28299e-53,  2.0417e-05 ])
4317    , -76952      , array([ 0.00737272 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04375e-05])
4318    , -76953.9    , array([ 0.00737231 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04182e-05])
4319    , -76953.9    , array([ 0.00737231 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04182e-05])
4320    , -76955.9    , array([ 0.00737969 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04182e-05])
4321    , -76953.9    , array([ 0.00737231 ,  1.78499    ,  1.18761e-24,  7.27571e-53,  2.04182e-05])
4322    , -76953.9    , array([ 0.00737231 ,  1.78321    ,  1.18879e-24,  7.27571e-53,  2.04182e-05])
4323    , -76953.9    , array([ 0.00737231 ,  1.78321    ,  1.18761e-24,  7.28299e-53,  2.04182e-05])
4324    , -76951.8    , array([ 0.00737231 ,  1.78321    ,  1.18761e-24,  7.27571e-53,  2.04386e-05])
4325    , -58527      , array([ 0.00178473 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60035e-05])
4326    , -58527      , array([ 0.00178473 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60035e-05])
4327    , -58536      , array([ 0.00178652 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60035e-05])
4328    , -58527.1    , array([ 0.00178473 ,  1.75392    ,  1.18761e-24,  7.27571e-53,  8.60035e-05])
4329    , -58527      , array([ 0.00178473 ,  1.75217    ,  1.18879e-24,  7.27571e-53,  8.60035e-05])
4330    , -58527      , array([ 0.00178473 ,  1.75217    ,  1.18761e-24,  7.28299e-53,  8.60035e-05])
4331    , -58518      , array([ 0.00178473 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60896e-05])
4332    , -58525.9    , array([ 0.00178462 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60088e-05])
4333    , -58525.9    , array([ 0.00178462 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60088e-05])
4334    , -58534.9    , array([ 0.00178641 ,  1.75217    ,  1.18761e-24,  7.27571e-53,  8.60088e-05])
4335    , -58526      , array([ 0.00178462 ,  1.75392    ,  1.18761e-24,  7.27571e-53,  8.60088e-05])
