262147  , -309369     , array([ 0.292982   ,  0.0229898  ,  4.74986e-28,  3.35339e-45,  0.19821    ])
262148  , -309342     , array([ 0.293276   ,  0.0229898  ,  4.74986e-28,  3.35339e-45,  0.19821    ])
262149  , -309066     , array([ 0.292982   ,  0.0230128  ,  4.74986e-28,  3.35339e-45,  0.19821    ])
262150  , -309369     , array([ 0.292982   ,  0.0229898  ,  4.75461e-28,  3.35339e-45,  0.19821    ])
262151  , -309369     , array([ 0.292982   ,  0.0229898  ,  4.74986e-28,  3.35674e-45,  0.19821    ])
262152  , -309698     , array([ 0.292982   ,  0.0229898  ,  4.74986e-28,  3.35339e-45,  0.198408   ])
262153  , -309369     , array([ 0.292982   ,  0.0229898  ,  4.74986e-28,  3.35339e-45,  0.19821    ])
262154  , -65506.2    , array([ 0.311876   ,  0.0455701  ,  4.74986e-28,  3.35339e-45,  0.094539   ])
262155  , -65506.2    , array([ 0.311876   ,  0.0455701  ,  4.74986e-28,  3.35339e-45,  0.094539   ])
262156  , -65492      , array([ 0.312188   ,  0.0455701  ,  4.74986e-28,  3.35339e-45,  0.094539   ])
262157  , -65435.5    , array([ 0.311876   ,  0.0456157  ,  4.74986e-28,  3.35339e-45,  0.094539   ])
262158  , -65506.2    , array([ 0.311876   ,  0.0455701  ,  4.75461e-28,  3.35339e-45,  0.094539   ])
262159  , -65506.2    , array([ 0.311876   ,  0.0455701  ,  4.74986e-28,  3.35674e-45,  0.094539   ])
262160  , -65588.8    , array([ 0.311876   ,  0.0455701  ,  4.74986e-28,  3.35339e-45,  0.0946336  ])
262168  , -65118.5    , array([ 0.321804   ,  0.044971   ,  4.74986e-28,  3.35339e-45,  0.093522   ])
262169  , -65118.5    , array([ 0.321804   ,  0.044971   ,  4.74986e-28,  3.35339e-45,  0.093522   ])
262170  , -65104.9    , array([ 0.322126   ,  0.044971   ,  4.74986e-28,  3.35339e-45,  0.093522   ])
262171  , -65047.4    , array([ 0.321804   ,  0.045016   ,  4.74986e-28,  3.35339e-45,  0.093522   ])
262172  , -65118.5    , array([ 0.321804   ,  0.044971   ,  4.75461e-28,  3.35339e-45,  0.093522   ])
262173  , -65118.5    , array([ 0.321804   ,  0.044971   ,  4.74986e-28,  3.35674e-45,  0.093522   ])
262174  , -65200.7    , array([ 0.321804   ,  0.044971   ,  4.74986e-28,  3.35339e-45,  0.0936155  ])
262175  , -62475      , array([ 0.47352    ,  0.0382017  ,  4.74986e-28,  3.35339e-45,  0.0818488  ])
262176  , -62475      , array([ 0.47352    ,  0.0382017  ,  4.74986e-28,  3.35339e-45,  0.0818488  ])
262177  , -62468.4    , array([ 0.473994   ,  0.0382017  ,  4.74986e-28,  3.35339e-45,  0.0818488  ])
262178  , -62399.9    , array([ 0.47352    ,  0.0382399  ,  4.74986e-28,  3.35339e-45,  0.0818488  ])
262179  , -62475      , array([ 0.47352    ,  0.0382017  ,  4.75461e-28,  3.35339e-45,  0.0818488  ])
262180  , -62475      , array([ 0.47352    ,  0.0382017  ,  4.74986e-28,  3.35674e-45,  0.0818488  ])
262181  , -62555.1    , array([ 0.47352    ,  0.0382017  ,  4.74986e-28,  3.35339e-45,  0.0819307  ])
262189  , -62475      , array([ 0.473538   ,  0.0382033  ,  4.74986e-28,  3.35339e-45,  0.0818522  ])
262190  , -62475      , array([ 0.473538   ,  0.0382033  ,  4.74986e-28,  3.35339e-45,  0.0818522  ])
262191  , -62468.3    , array([ 0.474012   ,  0.0382033  ,  4.74986e-28,  3.35339e-45,  0.0818522  ])
262192  , -62399.8    , array([ 0.473538   ,  0.0382415  ,  4.74986e-28,  3.35339e-45,  0.0818522  ])
262193  , -62475      , array([ 0.473538   ,  0.0382033  ,  4.75461e-28,  3.35339e-45,  0.0818522  ])
262194  , -62475      , array([ 0.473538   ,  0.0382033  ,  4.74986e-28,  3.35674e-45,  0.0818522  ])
262195  , -62555      , array([ 0.473538   ,  0.0382033  ,  4.74986e-28,  3.35339e-45,  0.0819341  ])
262196  , -62474.9    , array([ 0.473561   ,  0.0382053  ,  4.74986e-28,  3.35339e-45,  0.0818566  ])
262197  , -62474.9    , array([ 0.473561   ,  0.0382053  ,  4.74986e-28,  3.35339e-45,  0.0818566  ])
262198  , -62468.2    , array([ 0.474035   ,  0.0382053  ,  4.74986e-28,  3.35339e-45,  0.0818566  ])
262199  , -62399.7    , array([ 0.473561   ,  0.0382435  ,  4.74986e-28,  3.35339e-45,  0.0818566  ])
262200  , -62474.9    , array([ 0.473561   ,  0.0382053  ,  4.75461e-28,  3.35339e-45,  0.0818566  ])
262201  , -62474.9    , array([ 0.473561   ,  0.0382053  ,  4.74986e-28,  3.35674e-45,  0.0818566  ])
262202  , -62554.9    , array([ 0.473561   ,  0.0382053  ,  4.74986e-28,  3.35339e-45,  0.0819385  ])
262203  , -77169.6    , array([ 3.09346    ,  0.301618   ,  4.74986e-28,  3.35339e-45,  0.6405     ])
262204  , -77169.6    , array([ 3.09346    ,  0.301618   ,  4.74986e-28,  3.35339e-45,  0.6405     ])
262205  , -77167.9    , array([ 3.09655    ,  0.301618   ,  4.74986e-28,  3.35339e-45,  0.6405     ])
262206  , -77099.6    , array([ 3.09346    ,  0.30192    ,  4.74986e-28,  3.35339e-45,  0.6405     ])
262207  , -77169.6    , array([ 3.09346    ,  0.301618   ,  4.75461e-28,  3.35339e-45,  0.6405     ])
262208  , -77169.6    , array([ 3.09346    ,  0.301618   ,  4.74986e-28,  3.35674e-45,  0.6405     ])
262209  , -77260.5    , array([ 3.09346    ,  0.301618   ,  4.74986e-28,  3.35339e-45,  0.64114    ])
262210  , -62242      , array([ 0.577416   ,  0.0475257  ,  4.74986e-28,  3.35339e-45,  0.10173    ])
262211  , -62242      , array([ 0.577416   ,  0.0475257  ,  4.74986e-28,  3.35339e-45,  0.10173    ])
262212  , -62235.7    , array([ 0.577994   ,  0.0475257  ,  4.74986e-28,  3.35339e-45,  0.10173    ])
262213  , -62167.4    , array([ 0.577416   ,  0.0475732  ,  4.74986e-28,  3.35339e-45,  0.10173    ])
262214  , -62242      , array([ 0.577416   ,  0.0475257  ,  4.75461e-28,  3.35339e-45,  0.10173    ])
262215  , -62242      , array([ 0.577416   ,  0.0475257  ,  4.74986e-28,  3.35674e-45,  0.10173    ])
262216  , -62322.3    , array([ 0.577416   ,  0.0475257  ,  4.74986e-28,  3.35339e-45,  0.101832   ])
262217  , -61772.9    , array([ 0.578576   ,  0.0476363  ,  4.74986e-28,  3.35339e-45,  0.10137    ])
262218  , -61772.9    , array([ 0.578576   ,  0.0476363  ,  4.74986e-28,  3.35339e-45,  0.10137    ])
262219  , -61766.6    , array([ 0.579155   ,  0.0476363  ,  4.74986e-28,  3.35339e-45,  0.10137    ])
262220  , -61698.7    , array([ 0.578576   ,  0.0476839  ,  4.74986e-28,  3.35339e-45,  0.10137    ])
262221  , -61772.9    , array([ 0.578576   ,  0.0476363  ,  4.75461e-28,  3.35339e-45,  0.10137    ])
262222  , -61772.9    , array([ 0.578576   ,  0.0476363  ,  4.74986e-28,  3.35674e-45,  0.10137    ])
262223  , -61852.7    , array([ 0.578576   ,  0.0476363  ,  4.74986e-28,  3.35339e-45,  0.101472   ])
262224  , -59924.2    , array([ 0.583237   ,  0.0480813  ,  4.74986e-28,  3.35339e-45,  0.0999433  ])
262225  , -59924.2    , array([ 0.583237   ,  0.0480813  ,  4.74986e-28,  3.35339e-45,  0.0999433  ])
262226  , -59918.1    , array([ 0.583821   ,  0.0480813  ,  4.74986e-28,  3.35339e-45,  0.0999433  ])
262227  , -59851.8    , array([ 0.583237   ,  0.0481294  ,  4.74986e-28,  3.35339e-45,  0.0999433  ])
262228  , -59924.2    , array([ 0.583237   ,  0.0480813  ,  4.75461e-28,  3.35339e-45,  0.0999433  ])
262229  , -59924.2    , array([ 0.583237   ,  0.0480813  ,  4.74986e-28,  3.35674e-45,  0.0999433  ])
262230  , -60002.1    , array([ 0.583237   ,  0.0480813  ,  4.74986e-28,  3.35339e-45,  0.100043   ])
262231  , -52959.7    , array([ 0.60226    ,  0.0499033  ,  4.74986e-28,  3.35339e-45,  0.0944337  ])
262232  , -52959.7    , array([ 0.60226    ,  0.0499033  ,  4.74986e-28,  3.35339e-45,  0.0944337  ])
262233  , -52954.1    , array([ 0.602863   ,  0.0499033  ,  4.74986e-28,  3.35339e-45,  0.0944337  ])
262234  , -52894      , array([ 0.60226    ,  0.0499533  ,  4.74986e-28,  3.35339e-45,  0.0944337  ])
262235  , -52959.7    , array([ 0.60226    ,  0.0499033  ,  4.75461e-28,  3.35339e-45,  0.0944337  ])
262236  , -52959.7    , array([ 0.60226    ,  0.0499033  ,  4.74986e-28,  3.35674e-45,  0.0944337  ])
262237  , -53030.5    , array([ 0.60226    ,  0.0499033  ,  4.74986e-28,  3.35339e-45,  0.0945282  ])
262238  , -36536.4    , array([ 0.65531    ,  0.0550941  ,  4.74986e-28,  3.35339e-45,  0.0799535  ])
262239  , -36536.4    , array([ 0.65531    ,  0.0550941  ,  4.74986e-28,  3.35339e-45,  0.0799535  ])
262240  , -36532.1    , array([ 0.655966   ,  0.0550941  ,  4.74986e-28,  3.35339e-45,  0.0799535  ])
262241  , -36486.3    , array([ 0.65531    ,  0.0551492  ,  4.74986e-28,  3.35339e-45,  0.0799535  ])
262242  , -36536.4    , array([ 0.65531    ,  0.0550941  ,  4.75461e-28,  3.35339e-45,  0.0799535  ])
262243  , -36536.4    , array([ 0.65531    ,  0.0550941  ,  4.74986e-28,  3.35674e-45,  0.0799535  ])
262244  , -36590.3    , array([ 0.65531    ,  0.0550941  ,  4.74986e-28,  3.35339e-45,  0.0800335  ])
262245  , -12252.9    , array([ 0.794563   ,  0.0685608  ,  4.74986e-28,  3.35339e-45,  0.0537881  ])
262246  , -12252.9    , array([ 0.794563   ,  0.0685608  ,  4.74986e-28,  3.35339e-45,  0.0537881  ])
262247  , -12250.6    , array([ 0.795358   ,  0.0685608  ,  4.74986e-28,  3.35339e-45,  0.0537881  ])
262248  , -12228.1    , array([ 0.794563   ,  0.0686294  ,  4.74986e-28,  3.35339e-45,  0.0537881  ])
262249  , -12252.9    , array([ 0.794563   ,  0.0685608  ,  4.75461e-28,  3.35339e-45,  0.0537881  ])
262250  , -12252.9    , array([ 0.794563   ,  0.0685608  ,  4.74986e-28,  3.35674e-45,  0.0537881  ])
262251  , -12279.8    , array([ 0.794563   ,  0.0685608  ,  4.74986e-28,  3.35339e-45,  0.0538419  ])
262252  , -2364.3     , array([ 0.950128   ,  0.0812758  ,  4.74986e-28,  3.35339e-45,  0.0347345  ])
262253  , -2364.3     , array([ 0.950128   ,  0.0812758  ,  4.74986e-28,  3.35339e-45,  0.0347345  ])
