159013  , -79088      , array([ 0.00923114 ,  0.160195   ,  2.83189e-21,  2.2073e-89 ,  1.48544e-08])
159014  , -79088.1    , array([ 0.00924037 ,  0.160195   ,  2.83189e-21,  2.2073e-89 ,  1.48544e-08])
159015  , -79088.1    , array([ 0.00923114 ,  0.160355   ,  2.83189e-21,  2.2073e-89 ,  1.48544e-08])
159016  , -79088      , array([ 0.00923114 ,  0.160195   ,  2.83472e-21,  2.2073e-89 ,  1.48544e-08])
159017  , -79088      , array([ 0.00923114 ,  0.160195   ,  2.83189e-21,  2.20951e-89,  1.48544e-08])
159018  , -79088      , array([ 0.00923114 ,  0.160195   ,  2.83189e-21,  2.2073e-89 ,  1.48692e-08])
159019  , -79088      , array([ 0.00923114 ,  0.160195   ,  2.83189e-21,  2.2073e-89 ,  1.48544e-08])
159020  , -79083.9    , array([ 0.00466261 ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11894e-08])
159021  , -79083.9    , array([ 0.00466261 ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11894e-08])
159022  , -79083.9    , array([ 0.00466727 ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11894e-08])
159023  , -79083.9    , array([ 0.00466261 ,  0.151333   ,  2.83189e-21,  2.2073e-89 ,  3.11894e-08])
159024  , -79083.9    , array([ 0.00466261 ,  0.151182   ,  2.83472e-21,  2.2073e-89 ,  3.11894e-08])
159025  , -79083.9    , array([ 0.00466261 ,  0.151182   ,  2.83189e-21,  2.20951e-89,  3.11894e-08])
159026  , -79083.9    , array([ 0.00466261 ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.12207e-08])
159034  , -79083.9    , array([ 0.0046626  ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11895e-08])
159035  , -79083.9    , array([ 0.0046626  ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11895e-08])
159036  , -79083.9    , array([ 0.00466727 ,  0.151182   ,  2.83189e-21,  2.2073e-89 ,  3.11895e-08])
159037  , -79083.9    , array([ 0.0046626  ,  0.151333   ,  2.83189e-21,  2.2073e-89 ,  3.11895e-08])
159038  , -79083.9    , array([ 0.0046626  ,  0.151182   ,  2.83472e-21,  2.2073e-89 ,  3.11895e-08])
