86677   , -53658      , array([ 0.127059   ,  5.08566    ,  1.09006e-85,  1.6514e-40 ,  0.0295447  ])
86678   , -53636.6    , array([ 0.127186   ,  5.08566    ,  1.09006e-85,  1.6514e-40 ,  0.0295447  ])
86679   , -53660.2    , array([ 0.127059   ,  5.09075    ,  1.09006e-85,  1.6514e-40 ,  0.0295447  ])
86680   , -53658      , array([ 0.127059   ,  5.08566    ,  1.09115e-85,  1.6514e-40 ,  0.0295447  ])
86681   , -53658      , array([ 0.127059   ,  5.08566    ,  1.09006e-85,  1.65306e-40,  0.0295447  ])
86682   , -53671.2    , array([ 0.127059   ,  5.08566    ,  1.09006e-85,  1.6514e-40 ,  0.0295743  ])
86683   , -53658      , array([ 0.127059   ,  5.08566    ,  1.09006e-85,  1.6514e-40 ,  0.0295447  ])
86684   , -52129      , array([ 0.299588   ,  4.66509    ,  1.09006e-85,  1.6514e-40 ,  0.0174561  ])
86685   , -52129      , array([ 0.299588   ,  4.66509    ,  1.09006e-85,  1.6514e-40 ,  0.0174561  ])
86686   , -52138      , array([ 0.299888   ,  4.66509    ,  1.09006e-85,  1.6514e-40 ,  0.0174561  ])
86687   , -52131.3    , array([ 0.299588   ,  4.66976    ,  1.09006e-85,  1.6514e-40 ,  0.0174561  ])
86688   , -52129      , array([ 0.299588   ,  4.66509    ,  1.09115e-85,  1.6514e-40 ,  0.0174561  ])
86689   , -52129      , array([ 0.299588   ,  4.66509    ,  1.09006e-85,  1.65306e-40,  0.0174561  ])
86690   , -52116.3    , array([ 0.299588   ,  4.66509    ,  1.09006e-85,  1.6514e-40 ,  0.0174736  ])
86691   , -48245.5    , array([ 0.441245   ,  3.30388    ,  1.09006e-85,  1.6514e-40 ,  0.0274672  ])
86692   , -48245.5    , array([ 0.441245   ,  3.30388    ,  1.09006e-85,  1.6514e-40 ,  0.0274672  ])
86693   , -48254      , array([ 0.441687   ,  3.30388    ,  1.09006e-85,  1.6514e-40 ,  0.0274672  ])
86694   , -48250.1    , array([ 0.441245   ,  3.30718    ,  1.09006e-85,  1.6514e-40 ,  0.0274672  ])
86695   , -48245.5    , array([ 0.441245   ,  3.30388    ,  1.09115e-85,  1.6514e-40 ,  0.0274672  ])
86696   , -48245.5    , array([ 0.441245   ,  3.30388    ,  1.09006e-85,  1.65306e-40,  0.0274672  ])
86697   , -48231.2    , array([ 0.441245   ,  3.30388    ,  1.09006e-85,  1.6514e-40 ,  0.0274947  ])
86698   , -12366.7    , array([ 2.07635    ,  0.831146   ,  1.09006e-85,  1.6514e-40 ,  0.168378   ])
86699   , -12366.7    , array([ 2.07635    ,  0.831146   ,  1.09006e-85,  1.6514e-40 ,  0.168378   ])
86700   , -12366.3    , array([ 2.07842    ,  0.831146   ,  1.09006e-85,  1.6514e-40 ,  0.168378   ])
86701   , -12379      , array([ 2.07635    ,  0.831977   ,  1.09006e-85,  1.6514e-40 ,  0.168378   ])
86702   , -12366.7    , array([ 2.07635    ,  0.831146   ,  1.09115e-85,  1.6514e-40 ,  0.168378   ])
86703   , -12366.7    , array([ 2.07635    ,  0.831146   ,  1.09006e-85,  1.65306e-40,  0.168378   ])
86704   , -12364      , array([ 2.07635    ,  0.831146   ,  1.09006e-85,  1.6514e-40 ,  0.168546   ])
86712   , -12353      , array([ 2.07829    ,  0.830452   ,  1.09006e-85,  1.6514e-40 ,  0.168562   ])
86713   , -12353      , array([ 2.07829    ,  0.830452   ,  1.09006e-85,  1.6514e-40 ,  0.168562   ])
86714   , -12352.5    , array([ 2.08037    ,  0.830452   ,  1.09006e-85,  1.6514e-40 ,  0.168562   ])
