9589    , -78755.9    , array([ 4.41742    ,  0.00698811 ,  3.72622e-25,  1.28046e-06,  1.987e-06  ])
9636    , -77711.2    , array([ 4.41403    ,  0.0034237  ,  3.72622e-25,  1.28174e-06,  4.06194e-06])
9637    , -77709.8    , array([ 4.41403    ,  0.0034237  ,  3.72622e-25,  1.28046e-06,  4.06601e-06])
9638    , -77711.1    , array([ 4.41403    ,  0.00342367 ,  3.72622e-25,  1.28046e-06,  4.06198e-06])
9639    , -77711.1    , array([ 4.41403    ,  0.00342367 ,  3.72622e-25,  1.28046e-06,  4.06198e-06])
9640    , -77711.1    , array([ 4.41845    ,  0.00342367 ,  3.72622e-25,  1.28046e-06,  4.06198e-06])
9641    , -77712.5    , array([ 4.41403    ,  0.0034271  ,  3.72622e-25,  1.28046e-06,  4.06198e-06])
9642    , -77711.1    , array([ 4.41403    ,  0.00342367 ,  3.72995e-25,  1.28046e-06,  4.06198e-06])
9643    , -77711.1    , array([ 4.41403    ,  0.00342367 ,  3.72622e-25,  1.28174e-06,  4.06198e-06])
9644    , -77709.8    , array([ 4.41403    ,  0.00342367 ,  3.72622e-25,  1.28046e-06,  4.06605e-06])
9645    , -73549.5    , array([ 4.41065    ,  0.00167756 ,  3.72622e-25,  1.28046e-06,  8.30281e-06])
9646    , -73549.5    , array([ 4.41065    ,  0.00167756 ,  3.72622e-25,  1.28046e-06,  8.30281e-06])
9647    , -73549.5    , array([ 4.41506    ,  0.00167756 ,  3.72622e-25,  1.28046e-06,  8.30281e-06])
9648    , -73554.8    , array([ 4.41065    ,  0.00167923 ,  3.72622e-25,  1.28046e-06,  8.30281e-06])
9649    , -73549.5    , array([ 4.41065    ,  0.00167756 ,  3.72995e-25,  1.28046e-06,  8.30281e-06])
9650    , -73549.5    , array([ 4.41065    ,  0.00167756 ,  3.72622e-25,  1.28174e-06,  8.30281e-06])
9651    , -73544.3    , array([ 4.41065    ,  0.00167756 ,  3.72622e-25,  1.28046e-06,  8.31112e-06])
9652    , -73549.4    , array([ 4.41065    ,  0.00167754 ,  3.72622e-25,  1.28046e-06,  8.30289e-06])
9653    , -73549.4    , array([ 4.41065    ,  0.00167754 ,  3.72622e-25,  1.28046e-06,  8.30289e-06])
9654    , -73549.4    , array([ 4.41506    ,  0.00167754 ,  3.72622e-25,  1.28046e-06,  8.30289e-06])
9655    , -73554.7    , array([ 4.41065    ,  0.00167922 ,  3.72622e-25,  1.28046e-06,  8.30289e-06])
9656    , -73549.4    , array([ 4.41065    ,  0.00167754 ,  3.72995e-25,  1.28046e-06,  8.30289e-06])
9657    , -73549.4    , array([ 4.41065    ,  0.00167754 ,  3.72622e-25,  1.28174e-06,  8.30289e-06])
9658    , -73544.2    , array([ 4.41065    ,  0.00167754 ,  3.72622e-25,  1.28046e-06,  8.31119e-06])
9659    , -73549.3    , array([ 4.41065    ,  0.00167753 ,  3.72622e-25,  1.28046e-06,  8.30296e-06])
9660    , -73549.3    , array([ 4.41065    ,  0.00167753 ,  3.72622e-25,  1.28046e-06,  8.30296e-06])
9661    , -73549.3    , array([ 4.41506    ,  0.00167753 ,  3.72622e-25,  1.28046e-06,  8.30296e-06])
9662    , -73554.6    , array([ 4.41065    ,  0.0016792  ,  3.72622e-25,  1.28046e-06,  8.30296e-06])
9663    , -73549.3    , array([ 4.41065    ,  0.00167753 ,  3.72995e-25,  1.28046e-06,  8.30296e-06])
9664    , -73549.3    , array([ 4.41065    ,  0.00167753 ,  3.72622e-25,  1.28174e-06,  8.30296e-06])
9665    , -73544.1    , array([ 4.41065    ,  0.00167753 ,  3.72622e-25,  1.28046e-06,  8.31127e-06])
9666    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9667    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9668    , -68311.1    , array([ 4.41337    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9669    , -68320.9    , array([ 4.40896    ,  0.00117544 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9670    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72995e-25,  1.28046e-06,  1.18706e-05])
9671    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28174e-06,  1.18706e-05])
9672    , -68301.4    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18825e-05])
9673    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9674    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9675    , -68311.1    , array([ 4.41337    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9676    , -68320.8    , array([ 4.40896    ,  0.00117543 ,  3.72622e-25,  1.28046e-06,  1.18706e-05])
9677    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72995e-25,  1.28046e-06,  1.18706e-05])
9678    , -68311.1    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28174e-06,  1.18706e-05])
9679    , -68301.3    , array([ 4.40896    ,  0.00117426 ,  3.72622e-25,  1.28046e-06,  1.18825e-05])
9680    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9681    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9682    , -68311      , array([ 4.41337    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9683    , -68320.7    , array([ 4.40896    ,  0.00117543 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9684    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72995e-25,  1.28046e-06,  1.18707e-05])
9685    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28174e-06,  1.18707e-05])
9686    , -68301.2    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18826e-05])
9694    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9695    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9696    , -68311      , array([ 4.41337    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9697    , -68320.7    , array([ 4.40896    ,  0.00117543 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9698    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72995e-25,  1.28046e-06,  1.18707e-05])
9699    , -68311      , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28174e-06,  1.18707e-05])
9700    , -68301.2    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18826e-05])
9701    , -68310.9    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9702    , -68310.9    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9703    , -68310.9    , array([ 4.41337    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9704    , -68320.7    , array([ 4.40896    ,  0.00117543 ,  3.72622e-25,  1.28046e-06,  1.18707e-05])
9705    , -68310.9    , array([ 4.40896    ,  0.00117425 ,  3.72995e-25,  1.28046e-06,  1.18707e-05])
9706    , -68310.9    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28174e-06,  1.18707e-05])
9707    , -68301.2    , array([ 4.40896    ,  0.00117425 ,  3.72622e-25,  1.28046e-06,  1.18826e-05])
9708    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9709    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9710    , -66434.4    , array([ 4.41295    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9711    , -66445.7    , array([ 4.40854    ,  0.00107515 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9712    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72995e-25,  1.28046e-06,  1.29803e-05])
9713    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28174e-06,  1.29803e-05])
9714    , -66423.1    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29933e-05])
9715    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9716    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9717    , -66434.4    , array([ 4.41295    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9718    , -66445.7    , array([ 4.40854    ,  0.00107515 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9719    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72995e-25,  1.28046e-06,  1.29803e-05])
9720    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28174e-06,  1.29803e-05])
9721    , -66423.1    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29933e-05])
9722    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9723    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9724    , -66434.4    , array([ 4.41295    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9725    , -66445.7    , array([ 4.40854    ,  0.00107515 ,  3.72622e-25,  1.28046e-06,  1.29803e-05])
9726    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72995e-25,  1.28046e-06,  1.29803e-05])
9727    , -66434.4    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28174e-06,  1.29803e-05])
9728    , -66423.1    , array([ 4.40854    ,  0.00107408 ,  3.72622e-25,  1.28046e-06,  1.29933e-05])
9729    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9730    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9731    , -65392.7    , array([ 4.41274    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9732    , -65404.8    , array([ 4.40832    ,  0.00102827 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9733    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72995e-25,  1.28046e-06,  1.35734e-05])
9734    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28174e-06,  1.35734e-05])
9735    , -65380.6    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.3587e-05 ])
9736    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9737    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9738    , -65392.7    , array([ 4.41274    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9739    , -65404.8    , array([ 4.40832    ,  0.00102827 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9740    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72995e-25,  1.28046e-06,  1.35734e-05])
9741    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28174e-06,  1.35734e-05])
9742    , -65380.6    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.3587e-05 ])
9743    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9744    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9745    , -65392.7    , array([ 4.41274    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9746    , -65404.8    , array([ 4.40832    ,  0.00102827 ,  3.72622e-25,  1.28046e-06,  1.35734e-05])
9747    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72995e-25,  1.28046e-06,  1.35734e-05])
9748    , -65392.7    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28174e-06,  1.35734e-05])
9749    , -65380.6    , array([ 4.40832    ,  0.00102724 ,  3.72622e-25,  1.28046e-06,  1.3587e-05 ])
9750    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9751    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9752    , -64844.5    , array([ 4.41263    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9753    , -64857      , array([ 4.40822    ,  0.0010056  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9754    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72995e-25,  1.28046e-06,  1.38801e-05])
9755    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28174e-06,  1.38801e-05])
9756    , -64832      , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.3894e-05 ])
9757    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9758    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9759    , -64844.5    , array([ 4.41263    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9760    , -64857      , array([ 4.40822    ,  0.0010056  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9761    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72995e-25,  1.28046e-06,  1.38801e-05])
9762    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28174e-06,  1.38801e-05])
9763    , -64832      , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.3894e-05 ])
9764    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9765    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9766    , -64844.5    , array([ 4.41263    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9767    , -64857      , array([ 4.40822    ,  0.0010056  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9768    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72995e-25,  1.28046e-06,  1.38801e-05])
9769    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28174e-06,  1.38801e-05])
9770    , -64832      , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.3894e-05 ])
9778    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9779    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9780    , -64844.5    , array([ 4.41263    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9781    , -64857      , array([ 4.40822    ,  0.0010056  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9782    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72995e-25,  1.28046e-06,  1.38801e-05])
9783    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28174e-06,  1.38801e-05])
9784    , -64832      , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.3894e-05 ])
9785    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9786    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9787    , -64844.5    , array([ 4.41263    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9788    , -64857      , array([ 4.40822    ,  0.0010056  ,  3.72622e-25,  1.28046e-06,  1.38801e-05])
9789    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72995e-25,  1.28046e-06,  1.38801e-05])
9790    , -64844.5    , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28174e-06,  1.38801e-05])
9791    , -64832      , array([ 4.40822    ,  0.0010046  ,  3.72622e-25,  1.28046e-06,  1.3894e-05 ])
9795    , -64717.2    , array([ 4.40819    ,  0.00100002 ,  3.72622e-25,  1.28046e-06,  1.39578e-05])
9799    , -64811.1    , array([ 4.40821    ,  0.00100326 ,  3.72622e-25,  1.28046e-06,  1.38987e-05])
9800    , -64811.1    , array([ 4.40821    ,  0.00100326 ,  3.72622e-25,  1.28046e-06,  1.38987e-05])
9801    , -64811.1    , array([ 4.41262    ,  0.00100326 ,  3.72622e-25,  1.28046e-06,  1.38987e-05])
9802    , -64823.6    , array([ 4.40821    ,  0.00100426 ,  3.72622e-25,  1.28046e-06,  1.38987e-05])
9803    , -64811.1    , array([ 4.40821    ,  0.00100326 ,  3.72995e-25,  1.28046e-06,  1.38987e-05])
9804    , -64811.1    , array([ 4.40821    ,  0.00100326 ,  3.72622e-25,  1.28174e-06,  1.38987e-05])
9805    , -64798.5    , array([ 4.40821    ,  0.00100326 ,  3.72622e-25,  1.28046e-06,  1.39126e-05])
9806    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9807    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9808    , -64771.9    , array([ 4.41262    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9809    , -64784.5    , array([ 4.40821    ,  0.00100269 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9810    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72995e-25,  1.28046e-06,  1.39205e-05])
9811    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28174e-06,  1.39205e-05])
9812    , -64759.4    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39344e-05])
9813    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9814    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9815    , -64771.9    , array([ 4.41262    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9816    , -64784.5    , array([ 4.40821    ,  0.00100269 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9817    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72995e-25,  1.28046e-06,  1.39205e-05])
9818    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28174e-06,  1.39205e-05])
9819    , -64759.4    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39344e-05])
9820    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9821    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9822    , -64771.9    , array([ 4.41262    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9823    , -64784.5    , array([ 4.40821    ,  0.00100269 ,  3.72622e-25,  1.28046e-06,  1.39205e-05])
9824    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72995e-25,  1.28046e-06,  1.39205e-05])
9825    , -64771.9    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28174e-06,  1.39205e-05])
9826    , -64759.4    , array([ 4.40821    ,  0.00100169 ,  3.72622e-25,  1.28046e-06,  1.39344e-05])
9827    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9828    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9829    , -64738.3    , array([ 4.41261    ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9830    , -64750.8    , array([ 4.4082     ,  0.00100135 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9831    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72995e-25,  1.28046e-06,  1.39391e-05])
9832    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28174e-06,  1.39391e-05])
9833    , -64725.7    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39531e-05])
9834    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9835    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9836    , -64738.3    , array([ 4.41261    ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9837    , -64750.8    , array([ 4.4082     ,  0.00100135 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9838    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72995e-25,  1.28046e-06,  1.39391e-05])
9839    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28174e-06,  1.39391e-05])
9840    , -64725.7    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39531e-05])
9841    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9842    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9843    , -64738.3    , array([ 4.41261    ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9844    , -64750.8    , array([ 4.4082     ,  0.00100135 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9845    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72995e-25,  1.28046e-06,  1.39391e-05])
9846    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28174e-06,  1.39391e-05])
9847    , -64725.7    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39531e-05])
9851    , -64734      , array([ 4.4082     ,  0.00100068 ,  3.72622e-25,  1.28046e-06,  1.39485e-05])
9855    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9856    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9857    , -64738.3    , array([ 4.41261    ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9858    , -64750.8    , array([ 4.4082     ,  0.00100135 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9859    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72995e-25,  1.28046e-06,  1.39391e-05])
9860    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28174e-06,  1.39391e-05])
9861    , -64725.7    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39531e-05])
9862    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9863    , -64738.3    , array([ 4.4082     ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
9864    , -64738.3    , array([ 4.41261    ,  0.00100035 ,  3.72622e-25,  1.28046e-06,  1.39391e-05])
