Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1403.1	2816.2	185.44	19881.97	0.9535,0.1345,5.5776,0.8838,0.0617
our_model	Round_1_Replicate_2	-1320.28	2650.56	18.88	19965.11	0.9985,0.1079,5.1809,1.7142,0.0514
our_model	Round_1_Replicate_3	-2033.48	4076.96	1389.38	5866.6	3.3,0.3139,0.8811,2.6781,30.0
our_model	Round_1_Replicate_4	-2563.78	5137.56	2362.23	4419.39	3.9774,0.7086,0.6597,1.1081,30.0
our_model	Round_1_Replicate_5	-1311.85	2633.7	1.85	20029.49	0.9808,0.1023,5.1404,2.2991,0.0507
our_model	Round_1_Replicate_6	-2259.14	4528.28	1818.98	3222.49	5.7293,0.7792,0.4761,1.0419,30.0
our_model	Round_1_Replicate_7	-1438.2	2886.4	253.08	19805.81	0.9525,0.1444,5.5486,0.8798,0.0675
our_model	Round_1_Replicate_8	-1322.32	2654.64	22.93	20104.63	0.9379,0.1075,5.4733,1.7833,0.0518
our_model	Round_1_Replicate_9	-2297.74	4605.48	1888.54	3550.83	5.1535,0.7339,0.5254,1.1002,30.0
our_model	Round_1_Replicate_10	-2088.9	4187.8	1499.12	3404.69	5.6111,0.6001,0.5057,1.3863,30.0
our_model	Round_2_Replicate_1	-1327.83	2665.66	34.19	19953.33	1.0991,0.0882,4.9175,2.9251,0.0431
our_model	Round_2_Replicate_2	-1336.75	2683.5	52.5	19936.76	1.1247,0.0842,4.6392,2.874,0.04
our_model	Round_2_Replicate_3	-1374.51	2759.02	130.75	20040.48	0.9443,0.1274,6.0294,1.3013,0.0629
our_model	Round_2_Replicate_4	-1320.04	2650.08	18.34	20078.34	0.9978,0.0881,4.8452,3.1194,0.0439
our_model	Round_2_Replicate_5	-1311.41	2632.82	0.96	19983.83	0.9988,0.1028,5.0279,2.3933,0.0516
our_model	Round_2_Replicate_6	-1312.1	2634.2	2.33	19937.8	1.0254,0.1027,4.9943,2.452,0.0515
our_model	Round_2_Replicate_7	-1323.2	2656.4	24.46	19833.91	1.0416,0.1134,5.0326,2.0083,0.0569
our_model	Round_2_Replicate_8	-1330.61	2671.22	40.2	20195.17	0.9659,0.0845,5.2485,2.8091,0.0407
our_model	Round_2_Replicate_9	-1311.15	2632.3	0.43	19986.01	1.0001,0.1019,5.0047,2.4186,0.051
our_model	Round_2_Replicate_10	-1316.74	2643.48	11.7	20101.28	0.9627,0.1022,5.47,2.0562,0.0498
our_model	Round_2_Replicate_11	-1310.98	2631.96	0.1	19992.5	1.0004,0.1006,4.9838,2.5023,0.0505
our_model	Round_2_Replicate_12	-1311.02	2632.04	0.17	20016.95	0.9913,0.1005,5.0526,2.4946,0.0504
our_model	Round_2_Replicate_13	-1340.27	2690.54	57.71	19672.11	1.0706,0.1201,4.6655,1.8677,0.059
our_model	Round_2_Replicate_14	-1323.88	2657.76	26.14	19943.84	1.083,0.0916,4.8544,2.3606,0.0434
our_model	Round_2_Replicate_15	-1364.81	2739.62	111.17	20207.81	0.984,0.0736,4.869,3.2417,0.0342
our_model	Round_2_Replicate_16	-1314.14	2638.28	6.42	19897.61	1.0591,0.1001,4.9041,2.6478,0.0505
our_model	Round_2_Replicate_17	-1313.81	2637.62	5.76	19894.29	1.0463,0.1037,4.9644,2.3983,0.0518
our_model	Round_2_Replicate_18	-1311.12	2632.24	0.37	20010.75	0.9997,0.0987,5.0009,2.6142,0.0497
our_model	Round_2_Replicate_19	-1310.98	2631.96	0.1	20003.9	1.002,0.0993,5.0136,2.5126,0.0496
our_model	Round_2_Replicate_20	-1313.25	2636.5	4.65	20039.0	1.0,0.0939,4.9272,2.7647,0.0468
