185044  , -79089.4    , array([ 0.13887    ,  2.178      ,  2.95484e-74,  6.97429e-21,  1.00285e-09])
185045  , -79089.4    , array([ 0.139009   ,  2.178      ,  2.95484e-74,  6.97429e-21,  1.00285e-09])
185046  , -79089.4    , array([ 0.13887    ,  2.18018    ,  2.95484e-74,  6.97429e-21,  1.00285e-09])
185047  , -79089.4    , array([ 0.13887    ,  2.178      ,  2.9578e-74 ,  6.97429e-21,  1.00285e-09])
185048  , -79089.4    , array([ 0.13887    ,  2.178      ,  2.95484e-74,  6.98127e-21,  1.00285e-09])
185049  , -79089.4    , array([ 0.13887    ,  2.178      ,  2.95484e-74,  6.97429e-21,  1.00385e-09])
185050  , -79089.4    , array([ 0.13887    ,  2.178      ,  2.95484e-74,  6.97429e-21,  1.00285e-09])
185051  , -79089.4    , array([ 0.138071   ,  2.17682    ,  2.95484e-74,  6.97429e-21,  1.00921e-09])
185052  , -79089.4    , array([ 0.138071   ,  2.17682    ,  2.95484e-74,  6.97429e-21,  1.00921e-09])
185053  , -79089.4    , array([ 0.13821    ,  2.17682    ,  2.95484e-74,  6.97429e-21,  1.00921e-09])
185054  , -79089.4    , array([ 0.138071   ,  2.179      ,  2.95484e-74,  6.97429e-21,  1.00921e-09])
185055  , -79089.4    , array([ 0.138071   ,  2.17682    ,  2.9578e-74 ,  6.97429e-21,  1.00921e-09])
185056  , -79089.4    , array([ 0.138071   ,  2.17682    ,  2.95484e-74,  6.98127e-21,  1.00921e-09])
185057  , -79089.4    , array([ 0.138071   ,  2.17682    ,  2.95484e-74,  6.97429e-21,  1.01022e-09])
185058  , -79089.4    , array([ 0.134924   ,  2.17212    ,  2.95484e-74,  6.97429e-21,  1.03508e-09])
185059  , -79089.4    , array([ 0.134924   ,  2.17212    ,  2.95484e-74,  6.97429e-21,  1.03508e-09])
185060  , -79089.4    , array([ 0.135059   ,  2.17212    ,  2.95484e-74,  6.97429e-21,  1.03508e-09])
