36071   , -79089.4    , array([ 0.324085   ,  37.2378    ,  5.42343    ,  8.37366e-50,  2.3774e-17 ])
36142   , -80182      , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00404306 ])
36143   , -58338.4    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00181753 ])
36144   , -59820.7    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.0019958  ])
36145   , -56063      , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00148616 ])
36146   , -54941.5    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.0009185  ])
36147   , -54745.9    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00102074 ])
36148   , -54733.5    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00108408 ])
36149   , -54729.2    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36150   , -54730.1    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.0010725  ])
36151   , -54730.4    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00105126 ])
36153   , -54729.2    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36154   , -78207.3    , array([ 1.011      ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36156   , -54729.2    , array([ 0.011003   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36158   , -76964.9    , array([ 0.392969   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36159   , -75155.6    , array([ 0.201806   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36162   , -70623.8    , array([ 0.0838833  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36164   , -64039.7    , array([ 0.0388408  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36166   , -58299.7    , array([ 0.0216361  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36168   , -55601.8    , array([ 0.0150645  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36170   , -54874.6    , array([ 0.0125544  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36171   , -54738      , array([ 0.0108073  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36172   , -54727.4    , array([ 0.0111893  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36173   , -54727.3    , array([ 0.011147   ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36174   , -54727.3    , array([ 0.0111492  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36175   , -54727.3    , array([ 0.0111507  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36176   , -54727.3    , array([ 0.0111492  ,  39.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36177   , -54727.7    , array([ 0.0111492  ,  40.8258    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36178   , -54726.6    , array([ 0.0111492  ,  38.2077    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36179   , -54725.5    , array([ 0.0111492  ,  35.5897    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36180   , -54723.1    , array([ 0.0111492  ,  31.3536    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36181   , -54717.7    , array([ 0.0111492  ,  24.4995    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36182   , -54697.1    , array([ 0.0111492  ,  13.4093    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36184   , -54697.1    , array([ 0.0111492  ,  13.4093    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36185   , -54649.7    , array([ 0.0111492  ,  6.55524    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36186   , -54480.5    , array([ 0.0111492  ,  2.31917    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36188   , -54588      , array([ 0.0111492  ,  3.93721    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36189   , -54282.9    , array([ 0.0111492  ,  1.31917    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36190   , -53882.1    , array([ 0.0111492  ,  0.70114    ,  5.79882    ,  2.02463    ,  0.00106188 ])
36191   , -52821.6    , array([ 0.0111492  ,  0.309894   ,  5.79882    ,  2.02463    ,  0.00106188 ])
36192   , -52821.6    , array([ 0.0111492  ,  0.309894   ,  5.79882    ,  2.02463    ,  0.00106188 ])
36193   , -52818.3    , array([ 0.0111492  ,  0.309894   ,  6.79882    ,  2.02463    ,  0.00106188 ])
36194   , -52813.1    , array([ 0.0111492  ,  0.309894   ,  8.41685    ,  2.02463    ,  0.00106188 ])
36196   , -52813.1    , array([ 0.0111492  ,  0.309894   ,  8.41685    ,  2.02463    ,  0.00106188 ])
36200   , -52808.8    , array([ 0.0111492  ,  0.309894   ,  9.75773    ,  2.02463    ,  0.00106188 ])
36201   , -52810.9    , array([ 0.0111492  ,  0.309894   ,  9.08729    ,  2.02463    ,  0.00106188 ])
36204   , -52809.6    , array([ 0.0111492  ,  0.309894   ,  9.50165    ,  2.02463    ,  0.00106188 ])
36205   , -52808.4    , array([ 0.0111492  ,  0.309894   ,  9.87864    ,  2.02463    ,  0.00106188 ])
36206   , -52808.2    , array([ 0.0111492  ,  0.309894   ,  9.95337    ,  2.02463    ,  0.00106188 ])
36207   , -52808.1    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  2.02463    ,  0.00106188 ])
36208   , -52808.1    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  2.02463    ,  0.00106188 ])
36209   , -52842.1    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  3.02463    ,  0.00106188 ])
36210   , -52752.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.4066     ,  0.00106188 ])
36212   , -52752.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.4066     ,  0.00106188 ])
36214   , -52774      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  1.02463    ,  0.00106188 ])
36215   , -52763.4    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.715617   ,  0.00106188 ])
36216   , -52739.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00106188 ])
36218   , -52744.8    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.170532   ,  0.00106188 ])
36220   , -52741.8    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0803622  ,  0.00106188 ])
36222   , -52740.6    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0459203  ,  0.00106188 ])
36223   , -52739.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00106188 ])
36224   , -131134     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  1.00106    ])
36226   , -52739.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00106188 ])
36228   , -135159     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.383028   ])
36229   , -140107     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.191379   ])
36232   , -147759     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.0737564  ])
36234   , -144882     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.0288287  ])
36236   , -114458     , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.0116679  ])
36238   , -81056.1    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00511301 ])
36240   , -60931.4    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00260928 ])
36241   , -62463      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.000328746])
36242   , -53448.4    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00151028 ])
36243   , -52756.9    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00105228 ])
36244   , -52661.5    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00117838 ])
36245   , -52809.8    , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00130515 ])
36246   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00115845 ])
36247   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36248   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00115997 ])
36249   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116196 ])
36251   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36252   , -74019.5    , array([ 1.01115    ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36254   , -52659      , array([ 0.0111492  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36256   , -72775.2    , array([ 0.393115   ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36257   , -70973      , array([ 0.201969   ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36260   , -66514.5    , array([ 0.084036   ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36262   , -60219.8    , array([ 0.0389895  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36264   , -55045.7    , array([ 0.0217832  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36266   , -52915.2    , array([ 0.015211   ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36267   , -52550.6    , array([ 0.0118957  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36268   , -52533.6    , array([ 0.0126781  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36269   , -52529.8    , array([ 0.0124212  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36270   , -52529.8    , array([ 0.0124429  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36271   , -52529.8    , array([ 0.0124558  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36272   , -52529.8    , array([ 0.0124429  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36273   , -54125.1    , array([ 0.0124429  ,  1.30989    ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36275   , -52529.8    , array([ 0.0124429  ,  0.309894   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36277   , -53677      , array([ 0.0124429  ,  0.69186    ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36278   , -53318.6    , array([ 0.0124429  ,  0.500868   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36279   , -46485.8    , array([ 0.0124429  ,  0.0738258  ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36281   , -50748.9    , array([ 0.0124429  ,  0.163996   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36282   , -29514.5    , array([ 0.0124429  ,  0.0180977  ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36284   , -40617.9    , array([ 0.0124429  ,  0.039384   ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36286   , -35327.6    , array([ 0.0124429  ,  0.0262284  ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36287   , -23886      , array([ 0.0124429  ,  0.0130727  ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36289   , -23886      , array([ 0.0124429  ,  0.0130727  ,  9.99955    ,  0.0246341  ,  0.00116097 ])
36291   , -23882.3    , array([ 0.0124429  ,  0.0130727  ,  8.38152    ,  0.0246341  ,  0.00116097 ])
36292   , -23884.1    , array([ 0.0124429  ,  0.0130727  ,  9.19053    ,  0.0246341  ,  0.00116097 ])
36293   , -23876.6    , array([ 0.0124429  ,  0.0130727  ,  5.76348    ,  0.0246341  ,  0.00116097 ])
36295   , -23876.6    , array([ 0.0124429  ,  0.0130727  ,  5.76348    ,  0.0246341  ,  0.00116097 ])
36297   , -23866.6    , array([ 0.0124429  ,  0.0130727  ,  0.535803   ,  0.0246341  ,  0.00116097 ])
36298   , -23871.4    , array([ 0.0124429  ,  0.0130727  ,  3.14964    ,  0.0246341  ,  0.00116097 ])
36301   , -23868.4    , array([ 0.0124429  ,  0.0130727  ,  1.5342     ,  0.0246341  ,  0.00116097 ])
36302   , -23865.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0246341  ,  0.00116097 ])
36304   , -23866.1    , array([ 0.0124429  ,  0.0130727  ,  0.244475   ,  0.0246341  ,  0.00116097 ])
36306   , -23865.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0246341  ,  0.00116097 ])
36307   , -23902      , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  1.02463    ,  0.00116097 ])
36309   , -23865.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0246341  ,  0.00116097 ])
36311   , -23879.6    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.4066     ,  0.00116097 ])
36312   , -23872.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.215617   ,  0.00116097 ])
36315   , -23868.4    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0975831  ,  0.00116097 ])
36317   , -23866.8    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0524981  ,  0.00116097 ])
36318   , -23865.3    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0114785  ,  0.00116097 ])
36319   , -23865      , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.00334788 ,  0.00116097 ])
36321   , -23865.1    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0064535  ,  0.00116097 ])
36322   , -23864.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.0014285  ,  0.00116097 ])
36323   , -23864.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00116097 ])
36325   , -23864.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000695366,  0.00116097 ])
36327   , -23864.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00116097 ])
36328   , -494531     , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  1.00116    ])
36330   , -23864.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00116097 ])
36332   , -470518     , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.383127   ])
36333   , -460668     , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.188556   ])
36336   , -410841     , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.0727393  ])
36338   , -182472     , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.0285015  ])
36340   , -80410.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.0116041  ])
36342   , -38946.3    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00514989 ])
36344   , -23915.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.0026846  ])
36345   , -21540      , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00191181 ])
36346   , -21547.8    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00191932 ])
36347   , -21479.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00182056 ])
36348   , -21704.4    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00156862 ])
36349   , -21474.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00177968 ])
36350   , -21474.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36351   , -21474.9    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00179211 ])
36353   , -21474.7    , array([ 0.0124429  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36354   , -14189.9    , array([ 1.01244    ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36355   , -14295.5    , array([ 2.63048    ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36356   , -14189.9    , array([ 1.01244    ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36357   , -14254.3    , array([ 1.63048    ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36358   , -14091.4    , array([ 0.630477   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36359   , -13945.9    , array([ 0.394409   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36360   , -13742.6    , array([ 0.248511   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36361   , -13485.1    , array([ 0.158341   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36362   , -13212.3    , array([ 0.102613   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36363   , -13023.7    , array([ 0.068171   ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36364   , -13082      , array([ 0.0468847  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36365   , -13019.1    , array([ 0.06682    ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36366   , -13008.1    , array([ 0.0619924  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36367   , -13010.5    , array([ 0.0562218  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36368   , -13006.6    , array([ 0.0599392  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36369   , -13006.6    , array([ 0.0594643  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36370   , -13006.7    , array([ 0.0589941  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36371   , -13006.6    , array([ 0.0594643  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36372   , -61515.5    , array([ 0.0594643  ,  1.01307    ,  0.0644237  ,  0.000242262,  0.00178586 ])
36374   , -13006.6    , array([ 0.0594643  ,  0.0130727  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36376   , -59354.9    , array([ 0.0594643  ,  0.395039   ,  0.0644237  ,  0.000242262,  0.00178586 ])
36377   , -56210.6    , array([ 0.0594643  ,  0.203681   ,  0.0644237  ,  0.000242262,  0.00178586 ])
36380   , -48356.9    , array([ 0.0594643  ,  0.0858786  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36382   , -36736      , array([ 0.0594643  ,  0.0408821  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36384   , -25530.8    , array([ 0.0594643  ,  0.023695   ,  0.0644237  ,  0.000242262,  0.00178586 ])
36386   , -18511.3    , array([ 0.0594643  ,  0.0171301  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36387   , -10109      , array([ 0.0594643  ,  0.0111534  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36389   , -11232.2    , array([ 0.0594643  ,  0.0118865  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36390   , -9408.46    , array([ 0.0594643  ,  0.0107003  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36391   , -8974.35    , array([ 0.0594643  ,  0.0104202  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36392   , -8705.97    , array([ 0.0594643  ,  0.0102472  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36393   , -8540.18    , array([ 0.0594643  ,  0.0101402  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36394   , -8437.76    , array([ 0.0594643  ,  0.0100741  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36395   , -8374.49    , array([ 0.0594643  ,  0.0100332  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36396   , -8327.44    , array([ 0.0594643  ,  0.0100028  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36397   , -8327.44    , array([ 0.0594643  ,  0.0100028  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36398   , -8343.5     , array([ 0.0594643  ,  0.0100028  ,  1.06442    ,  0.000242262,  0.00178586 ])
36400   , -8327.44    , array([ 0.0594643  ,  0.0100028  ,  0.0644237  ,  0.000242262,  0.00178586 ])
36402   , -8333.56    , array([ 0.0594643  ,  0.0100028  ,  0.44639    ,  0.000242262,  0.00178586 ])
36403   , -8330.5     , array([ 0.0594643  ,  0.0100028  ,  0.255407   ,  0.000242262,  0.00178586 ])
