492     , -88796.2    , array([ 0.1166     ,  5.12208    ,  2.30642e-13,  2.66519e-11,  0.0886262  ])
493     , -88736.5    , array([ 0.116716   ,  5.12208    ,  2.30642e-13,  2.66519e-11,  0.0886262  ])
494     , -88800.6    , array([ 0.1166     ,  5.1272     ,  2.30642e-13,  2.66519e-11,  0.0886262  ])
495     , -88796.2    , array([ 0.1166     ,  5.12208    ,  2.30873e-13,  2.66519e-11,  0.0886262  ])
496     , -88796.2    , array([ 0.1166     ,  5.12208    ,  2.30642e-13,  2.66786e-11,  0.0886262  ])
497     , -88842.2    , array([ 0.1166     ,  5.12208    ,  2.30642e-13,  2.66519e-11,  0.0887149  ])
498     , -88796.2    , array([ 0.1166     ,  5.12208    ,  2.30642e-13,  2.66519e-11,  0.0886262  ])
499     , -45764.8    , array([ 0.25907    ,  4.82453    ,  2.30642e-13,  2.66519e-11,  0.0478789  ])
500     , -45764.8    , array([ 0.25907    ,  4.82453    ,  2.30642e-13,  2.66519e-11,  0.0478789  ])
501     , -45753      , array([ 0.259329   ,  4.82453    ,  2.30642e-13,  2.66519e-11,  0.0478789  ])
502     , -45768.4    , array([ 0.25907    ,  4.82936    ,  2.30642e-13,  2.66519e-11,  0.0478789  ])
503     , -45764.8    , array([ 0.25907    ,  4.82453    ,  2.30873e-13,  2.66519e-11,  0.0478789  ])
504     , -45764.8    , array([ 0.25907    ,  4.82453    ,  2.30642e-13,  2.66786e-11,  0.0478789  ])
505     , -45768.7    , array([ 0.25907    ,  4.82453    ,  2.30642e-13,  2.66519e-11,  0.0479268  ])
513     , -45752.2    , array([ 0.259365   ,  4.81864    ,  2.30642e-13,  2.66519e-11,  0.0479422  ])
514     , -45752.2    , array([ 0.259365   ,  4.81864    ,  2.30642e-13,  2.66519e-11,  0.0479422  ])
515     , -45740.4    , array([ 0.259624   ,  4.81864    ,  2.30642e-13,  2.66519e-11,  0.0479422  ])
516     , -45755.8    , array([ 0.259365   ,  4.82346    ,  2.30642e-13,  2.66519e-11,  0.0479422  ])
517     , -45752.2    , array([ 0.259365   ,  4.81864    ,  2.30873e-13,  2.66519e-11,  0.0479422  ])
518     , -45752.2    , array([ 0.259365   ,  4.81864    ,  2.30642e-13,  2.66786e-11,  0.0479422  ])
519     , -45756.1    , array([ 0.259365   ,  4.81864    ,  2.30642e-13,  2.66519e-11,  0.0479901  ])
520     , -45739.5    , array([ 0.259661   ,  4.81275    ,  2.30642e-13,  2.66519e-11,  0.0480056  ])
521     , -45739.5    , array([ 0.259661   ,  4.81275    ,  2.30642e-13,  2.66519e-11,  0.0480056  ])
522     , -45727.8    , array([ 0.25992    ,  4.81275    ,  2.30642e-13,  2.66519e-11,  0.0480056  ])
523     , -45743.1    , array([ 0.259661   ,  4.81756    ,  2.30642e-13,  2.66519e-11,  0.0480056  ])
524     , -45739.5    , array([ 0.259661   ,  4.81275    ,  2.30873e-13,  2.66519e-11,  0.0480056  ])
525     , -45739.5    , array([ 0.259661   ,  4.81275    ,  2.30642e-13,  2.66786e-11,  0.0480056  ])
526     , -45743.4    , array([ 0.259661   ,  4.81275    ,  2.30642e-13,  2.66519e-11,  0.0480537  ])
527     , -918520     , array([ 13.2037    ,  0.0709155  ,  2.30642e-13,  2.66519e-11,  4.58941    ])
528     , -918520     , array([ 13.2037    ,  0.0709155  ,  2.30642e-13,  2.66519e-11,  4.58941    ])
529     , -918540     , array([ 13.2169    ,  0.0709155  ,  2.30642e-13,  2.66519e-11,  4.58941    ])
530     , -918480     , array([ 13.2037    ,  0.0709865  ,  2.30642e-13,  2.66519e-11,  4.58941    ])
531     , -918520     , array([ 13.2037    ,  0.0709155  ,  2.30873e-13,  2.66519e-11,  4.58941    ])
532     , -918485     , array([ 13.2037    ,  0.0709155  ,  2.30642e-13,  2.66786e-11,  4.58941    ])
533     , -918517     , array([ 13.2037    ,  0.0709155  ,  2.30642e-13,  2.66519e-11,  4.594      ])
534     , -45344.6    , array([ 0.26889    ,  4.63565    ,  2.30642e-13,  2.66519e-11,  0.0499917  ])
535     , -45344.6    , array([ 0.26889    ,  4.63565    ,  2.30642e-13,  2.66519e-11,  0.0499917  ])
536     , -45332.8    , array([ 0.269159   ,  4.63565    ,  2.30642e-13,  2.66519e-11,  0.0499917  ])
537     , -45348.4    , array([ 0.26889    ,  4.64029    ,  2.30642e-13,  2.66519e-11,  0.0499917  ])
538     , -45344.6    , array([ 0.26889    ,  4.63565    ,  2.30873e-13,  2.66519e-11,  0.0499917  ])
539     , -45344.6    , array([ 0.26889    ,  4.63565    ,  2.30642e-13,  2.66786e-11,  0.0499917  ])
540     , -45348.5    , array([ 0.26889    ,  4.63565    ,  2.30642e-13,  2.66519e-11,  0.0500417  ])
541     , -44930      , array([ 0.278588   ,  4.46263    ,  2.30642e-13,  2.66519e-11,  0.0520906  ])
542     , -44930      , array([ 0.278588   ,  4.46263    ,  2.30642e-13,  2.66519e-11,  0.0520906  ])
543     , -44918.1    , array([ 0.278867   ,  4.46263    ,  2.30642e-13,  2.66519e-11,  0.0520906  ])
544     , -44934      , array([ 0.278588   ,  4.4671     ,  2.30642e-13,  2.66519e-11,  0.0520906  ])
545     , -44930      , array([ 0.278588   ,  4.46263    ,  2.30873e-13,  2.66519e-11,  0.0520906  ])
546     , -44930      , array([ 0.278588   ,  4.46263    ,  2.30642e-13,  2.66786e-11,  0.0520906  ])
547     , -44933.7    , array([ 0.278588   ,  4.46263    ,  2.30642e-13,  2.66519e-11,  0.0521427  ])
548     , -35343.8    , array([ 1.91792    ,  0.562557   ,  2.30642e-13,  2.66519e-11,  0.488943   ])
549     , -35343.8    , array([ 1.91792    ,  0.562557   ,  2.30642e-13,  2.66519e-11,  0.488943   ])
550     , -35334.3    , array([ 1.91983    ,  0.562557   ,  2.30642e-13,  2.66519e-11,  0.488943   ])
551     , -35322.5    , array([ 1.91792    ,  0.563119   ,  2.30642e-13,  2.66519e-11,  0.488943   ])
552     , -35343.8    , array([ 1.91792    ,  0.562557   ,  2.30873e-13,  2.66519e-11,  0.488943   ])
553     , -35343.8    , array([ 1.91792    ,  0.562557   ,  2.30642e-13,  2.66786e-11,  0.488943   ])
554     , -35391      , array([ 1.91792    ,  0.562557   ,  2.30642e-13,  2.66519e-11,  0.489432   ])
555     , -40994.8    , array([ 0.371036   ,  3.28091    ,  2.30642e-13,  2.66519e-11,  0.0726457  ])
556     , -40994.8    , array([ 0.371036   ,  3.28091    ,  2.30642e-13,  2.66519e-11,  0.0726457  ])
557     , -40982.4    , array([ 0.371407   ,  3.28091    ,  2.30642e-13,  2.66519e-11,  0.0726457  ])
558     , -41001.4    , array([ 0.371036   ,  3.2842     ,  2.30642e-13,  2.66519e-11,  0.0726457  ])
559     , -40994.8    , array([ 0.371036   ,  3.28091    ,  2.30873e-13,  2.66519e-11,  0.0726457  ])
560     , -40994.8    , array([ 0.371036   ,  3.28091    ,  2.30642e-13,  2.66786e-11,  0.0726457  ])
561     , -40998.2    , array([ 0.371036   ,  3.28091    ,  2.30642e-13,  2.66519e-11,  0.0727183  ])
562     , -20864.9    , array([ 1.10111    ,  1.02063    ,  2.30642e-13,  2.66519e-11,  0.256765   ])
563     , -20864.9    , array([ 1.10111    ,  1.02063    ,  2.30642e-13,  2.66519e-11,  0.256765   ])
