200052  , -34230.9    , array([ 0.805513   ,  0.00739677 ,  0.0466947  ,  1.82857e-24,  0.000464254])
200104  , -3769.09    , array([ 0.802616   ,  0.00363402 ,  0.0466937  ,  1.82857e-24,  0.000950592])
200105  , -3760.77    , array([ 0.802616   ,  0.00363039 ,  0.0467404  ,  1.82857e-24,  0.000950592])
200106  , -3760.77    , array([ 0.802616   ,  0.00363039 ,  0.0466937  ,  1.8304e-24 ,  0.000950592])
200107  , -3752.38    , array([ 0.802616   ,  0.00363039 ,  0.0466937  ,  1.82857e-24,  0.000951543])
200108  , -2928.47    , array([ 35.8558    ,  0.134579   ,  0.042917   ,  1.82857e-24,  0.0418199  ])
200109  , -2928.47    , array([ 35.8558    ,  0.134579   ,  0.042917   ,  1.82857e-24,  0.0418199  ])
200110  , -2928.55    , array([ 35.8917    ,  0.134579   ,  0.042917   ,  1.82857e-24,  0.0418199  ])
200111  , -2933.94    , array([ 35.8558    ,  0.134714   ,  0.042917   ,  1.82857e-24,  0.0418199  ])
200112  , -2928.48    , array([ 35.8558    ,  0.134579   ,  0.04296    ,  1.82857e-24,  0.0418199  ])
200113  , -2928.47    , array([ 35.8558    ,  0.134579   ,  0.042917   ,  1.8304e-24 ,  0.0418199  ])
200114  , -2925.02    , array([ 35.8558    ,  0.134579   ,  0.042917   ,  1.82857e-24,  0.0418617  ])
200115  , -3457.17    , array([ 1.59736    ,  0.00698509 ,  0.0459857  ,  1.82857e-24,  0.00188662 ])
200116  , -3457.17    , array([ 1.59736    ,  0.00698509 ,  0.0459857  ,  1.82857e-24,  0.00188662 ])
200117  , -3457.21    , array([ 1.59896    ,  0.00698509 ,  0.0459857  ,  1.82857e-24,  0.00188662 ])
200118  , -3464.69    , array([ 1.59736    ,  0.00699208 ,  0.0459857  ,  1.82857e-24,  0.00188662 ])
200119  , -3457.17    , array([ 1.59736    ,  0.00698509 ,  0.0460318  ,  1.82857e-24,  0.00188662 ])
200120  , -3457.17    , array([ 1.59736    ,  0.00698509 ,  0.0459857  ,  1.8304e-24 ,  0.00188662 ])
200121  , -3449.53    , array([ 1.59736    ,  0.00698509 ,  0.0459857  ,  1.82857e-24,  0.0018885  ])
200122  , -2439.42    , array([ 13.5524    ,  0.0533563  ,  0.043854   ,  1.82857e-24,  0.0158689  ])
200123  , -2439.42    , array([ 13.5524    ,  0.0533563  ,  0.043854   ,  1.82857e-24,  0.0158689  ])
200124  , -2439.47    , array([ 13.566     ,  0.0533563  ,  0.043854   ,  1.82857e-24,  0.0158689  ])
200125  , -2445.11    , array([ 13.5524    ,  0.0534097  ,  0.043854   ,  1.82857e-24,  0.0158689  ])
200126  , -2439.43    , array([ 13.5524    ,  0.0533563  ,  0.0438979  ,  1.82857e-24,  0.0158689  ])
200127  , -2439.42    , array([ 13.5524    ,  0.0533563  ,  0.043854   ,  1.8304e-24 ,  0.0158689  ])
200128  , -2433.71    , array([ 13.5524    ,  0.0533563  ,  0.043854   ,  1.82857e-24,  0.0158848  ])
200136  , -2439.41    , array([ 13.551     ,  0.0533561  ,  0.0438531  ,  1.82857e-24,  0.0158689  ])
200137  , -2439.41    , array([ 13.551     ,  0.0533561  ,  0.0438531  ,  1.82857e-24,  0.0158689  ])
200138  , -2439.46    , array([ 13.5645    ,  0.0533561  ,  0.0438531  ,  1.82857e-24,  0.0158689  ])
200139  , -2445.09    , array([ 13.551     ,  0.0534095  ,  0.0438531  ,  1.82857e-24,  0.0158689  ])
200140  , -2439.41    , array([ 13.551     ,  0.0533561  ,  0.0438969  ,  1.82857e-24,  0.0158689  ])
200141  , -2439.41    , array([ 13.551     ,  0.0533561  ,  0.0438531  ,  1.8304e-24 ,  0.0158689  ])
200142  , -2433.69    , array([ 13.551     ,  0.0533561  ,  0.0438531  ,  1.82857e-24,  0.0158848  ])
200143  , -2439.4     , array([ 13.5495    ,  0.0533559  ,  0.0438521  ,  1.82857e-24,  0.0158689  ])
200144  , -2439.4     , array([ 13.5495    ,  0.0533559  ,  0.0438521  ,  1.82857e-24,  0.0158689  ])
200145  , -2439.45    , array([ 13.563     ,  0.0533559  ,  0.0438521  ,  1.82857e-24,  0.0158689  ])
200146  , -2445.08    , array([ 13.5495    ,  0.0534093  ,  0.0438521  ,  1.82857e-24,  0.0158689  ])
200147  , -2439.4     , array([ 13.5495    ,  0.0533559  ,  0.0438959  ,  1.82857e-24,  0.0158689  ])
200148  , -2439.4     , array([ 13.5495    ,  0.0533559  ,  0.0438521  ,  1.8304e-24 ,  0.0158689  ])
200149  , -2433.68    , array([ 13.5495    ,  0.0533559  ,  0.0438521  ,  1.82857e-24,  0.0158847  ])
200157  , -2439.4     , array([ 13.5491    ,  0.0533559  ,  0.0438518  ,  1.82857e-24,  0.0158688  ])
200158  , -2439.4     , array([ 13.5491    ,  0.0533559  ,  0.0438518  ,  1.82857e-24,  0.0158688  ])
200159  , -2439.44    , array([ 13.5626    ,  0.0533559  ,  0.0438518  ,  1.82857e-24,  0.0158688  ])
200160  , -2445.08    , array([ 13.5491    ,  0.0534093  ,  0.0438518  ,  1.82857e-24,  0.0158688  ])
200161  , -2439.4     , array([ 13.5491    ,  0.0533559  ,  0.0438957  ,  1.82857e-24,  0.0158688  ])
200162  , -2439.4     , array([ 13.5491    ,  0.0533559  ,  0.0438518  ,  1.8304e-24 ,  0.0158688  ])
200163  , -2433.68    , array([ 13.5491    ,  0.0533559  ,  0.0438518  ,  1.82857e-24,  0.0158847  ])
200164  , -2439.39    , array([ 13.5487    ,  0.0533558  ,  0.0438516  ,  1.82857e-24,  0.0158688  ])
200165  , -2439.39    , array([ 13.5487    ,  0.0533558  ,  0.0438516  ,  1.82857e-24,  0.0158688  ])
200166  , -2439.44    , array([ 13.5623    ,  0.0533558  ,  0.0438516  ,  1.82857e-24,  0.0158688  ])
200167  , -2445.08    , array([ 13.5487    ,  0.0534092  ,  0.0438516  ,  1.82857e-24,  0.0158688  ])
200168  , -2439.4     , array([ 13.5487    ,  0.0533558  ,  0.0438954  ,  1.82857e-24,  0.0158688  ])
200169  , -2439.39    , array([ 13.5487    ,  0.0533558  ,  0.0438516  ,  1.8304e-24 ,  0.0158688  ])
200170  , -2433.68    , array([ 13.5487    ,  0.0533558  ,  0.0438516  ,  1.82857e-24,  0.0158847  ])
200171  , -47971.6    , array([ 0.0278306  ,  0.0446857  ,  0.0124197  ,  1.82857e-24,  0.0142214  ])
200172  , -47971.6    , array([ 0.0278306  ,  0.0446857  ,  0.0124197  ,  1.82857e-24,  0.0142214  ])
200173  , -47921.9    , array([ 0.0278584  ,  0.0446857  ,  0.0124197  ,  1.82857e-24,  0.0142214  ])
200174  , -47982.9    , array([ 0.0278306  ,  0.0447304  ,  0.0124197  ,  1.82857e-24,  0.0142214  ])
200175  , -47971.6    , array([ 0.0278306  ,  0.0446857  ,  0.0124321  ,  1.82857e-24,  0.0142214  ])
200176  , -47971.6    , array([ 0.0278306  ,  0.0446857  ,  0.0124197  ,  1.8304e-24 ,  0.0142214  ])
200177  , -48006.3    , array([ 0.0278306  ,  0.0446857  ,  0.0124197  ,  1.82857e-24,  0.0142356  ])
200178  , -2201.38    , array([ 2.63394    ,  0.0509094  ,  0.0314032  ,  1.82857e-24,  0.0154151  ])
200179  , -2201.38    , array([ 2.63394    ,  0.0509094  ,  0.0314032  ,  1.82857e-24,  0.0154151  ])
200180  , -2201.52    , array([ 2.63657    ,  0.0509094  ,  0.0314032  ,  1.82857e-24,  0.0154151  ])
200181  , -2206.29    , array([ 2.63394    ,  0.0509604  ,  0.0314032  ,  1.82857e-24,  0.0154151  ])
200182  , -2201.39    , array([ 2.63394    ,  0.0509094  ,  0.0314346  ,  1.82857e-24,  0.0154151  ])
200183  , -2201.38    , array([ 2.63394    ,  0.0509094  ,  0.0314032  ,  1.8304e-24 ,  0.0154151  ])
200184  , -2196.23    , array([ 2.63394    ,  0.0509094  ,  0.0314032  ,  1.82857e-24,  0.0154305  ])
200185  , -2580.29    , array([ 0.369093   ,  0.0481216  ,  0.0210367  ,  1.82857e-24,  0.0148877  ])
200186  , -2580.29    , array([ 0.369093   ,  0.0481216  ,  0.0210367  ,  1.82857e-24,  0.0148877  ])
200187  , -2578.65    , array([ 0.369462   ,  0.0481216  ,  0.0210367  ,  1.82857e-24,  0.0148877  ])
200188  , -2583.74    , array([ 0.369093   ,  0.0481697  ,  0.0210367  ,  1.82857e-24,  0.0148877  ])
200189  , -2580.28    , array([ 0.369093   ,  0.0481216  ,  0.0210577  ,  1.82857e-24,  0.0148877  ])
200190  , -2580.29    , array([ 0.369093   ,  0.0481216  ,  0.0210367  ,  1.8304e-24 ,  0.0148877  ])
200191  , -2577.91    , array([ 0.369093   ,  0.0481216  ,  0.0210367  ,  1.82857e-24,  0.0149026  ])
200192  , -2070.14    , array([ 1.22696    ,  0.049807   ,  0.0268742  ,  1.82857e-24,  0.0152079  ])
200193  , -2070.14    , array([ 1.22696    ,  0.049807   ,  0.0268742  ,  1.82857e-24,  0.0152079  ])
200194  , -2070.22    , array([ 1.22819    ,  0.049807   ,  0.0268742  ,  1.82857e-24,  0.0152079  ])
200195  , -2074.55    , array([ 1.22696    ,  0.0498568  ,  0.0268742  ,  1.82857e-24,  0.0152079  ])
200196  , -2070.14    , array([ 1.22696    ,  0.049807   ,  0.0269011  ,  1.82857e-24,  0.0152079  ])
200197  , -2070.14    , array([ 1.22696    ,  0.049807   ,  0.0268742  ,  1.8304e-24 ,  0.0152079  ])
200198  , -2065.45    , array([ 1.22696    ,  0.049807   ,  0.0268742  ,  1.82857e-24,  0.0152231  ])
200199  , -2055.52    , array([ 0.827456   ,  0.0492479  ,  0.0248003  ,  1.82857e-24,  0.0151021  ])
200200  , -2055.52    , array([ 0.827456   ,  0.0492479  ,  0.0248003  ,  1.82857e-24,  0.0151021  ])
200201  , -2055.4     , array([ 0.828284   ,  0.0492479  ,  0.0248003  ,  1.82857e-24,  0.0151021  ])
200202  , -2059.62    , array([ 0.827456   ,  0.0492971  ,  0.0248003  ,  1.82857e-24,  0.0151021  ])
200203  , -2055.52    , array([ 0.827456   ,  0.0492479  ,  0.0248251  ,  1.82857e-24,  0.0151021  ])
200204  , -2055.52    , array([ 0.827456   ,  0.0492479  ,  0.0248003  ,  1.8304e-24 ,  0.0151021  ])
200205  , -2051.24    , array([ 0.827456   ,  0.0492479  ,  0.0248003  ,  1.82857e-24,  0.0151172  ])
200206  , -455243     , array([ 0.0485904  ,  3.8832     ,  0.00136584 ,  1.82857e-24,  1.2872     ])
200207  , -455243     , array([ 0.0485904  ,  3.8832     ,  0.00136584 ,  1.82857e-24,  1.2872     ])
200208  , -455173     , array([ 0.0486391  ,  3.8832     ,  0.00136584 ,  1.82857e-24,  1.2872     ])
200209  , -455275     , array([ 0.0485904  ,  3.88708    ,  0.00136584 ,  1.82857e-24,  1.2872     ])
200210  , -455205     , array([ 0.0485904  ,  3.8832     ,  0.00136721 ,  1.82857e-24,  1.2872     ])
200211  , -455243     , array([ 0.0485904  ,  3.8832     ,  0.00136584 ,  1.8304e-24 ,  1.2872     ])
200212  , -455250     , array([ 0.0485904  ,  3.8832     ,  0.00136584 ,  1.82857e-24,  1.28848    ])
200213  , -2055.13    , array([ 0.826426   ,  0.0493425  ,  0.0247687  ,  1.82857e-24,  0.0151316  ])
200214  , -2055.13    , array([ 0.826426   ,  0.0493425  ,  0.0247687  ,  1.82857e-24,  0.0151316  ])
200215  , -2055.01    , array([ 0.827253   ,  0.0493425  ,  0.0247687  ,  1.82857e-24,  0.0151316  ])
200216  , -2059.23    , array([ 0.826426   ,  0.0493919  ,  0.0247687  ,  1.82857e-24,  0.0151316  ])
200217  , -2055.13    , array([ 0.826426   ,  0.0493425  ,  0.0247935  ,  1.82857e-24,  0.0151316  ])
200218  , -2055.13    , array([ 0.826426   ,  0.0493425  ,  0.0247687  ,  1.8304e-24 ,  0.0151316  ])
200219  , -2050.85    , array([ 0.826426   ,  0.0493425  ,  0.0247687  ,  1.82857e-24,  0.0151468  ])
200220  , -2054.89    , array([ 0.825784   ,  0.0494016  ,  0.024749   ,  1.82857e-24,  0.0151501  ])
200221  , -2054.89    , array([ 0.825784   ,  0.0494016  ,  0.024749   ,  1.82857e-24,  0.0151501  ])
200222  , -2054.77    , array([ 0.82661    ,  0.0494016  ,  0.024749   ,  1.82857e-24,  0.0151501  ])
200223  , -2058.99    , array([ 0.825784   ,  0.049451   ,  0.024749   ,  1.82857e-24,  0.0151501  ])
200224  , -2054.89    , array([ 0.825784   ,  0.0494016  ,  0.0247737  ,  1.82857e-24,  0.0151501  ])
200225  , -2054.89    , array([ 0.825784   ,  0.0494016  ,  0.024749   ,  1.8304e-24 ,  0.0151501  ])
200226  , -2050.62    , array([ 0.825784   ,  0.0494016  ,  0.024749   ,  1.82857e-24,  0.0151653  ])
200227  , -50982.6    , array([ 0.200313   ,  0.437991   ,  0.00581405 ,  1.82857e-24,  0.139647   ])
200228  , -50982.6    , array([ 0.200313   ,  0.437991   ,  0.00581405 ,  1.82857e-24,  0.139647   ])
200229  , -50932.5    , array([ 0.200513   ,  0.437991   ,  0.00581405 ,  1.82857e-24,  0.139647   ])
200230  , -50992.2    , array([ 0.200313   ,  0.438429   ,  0.00581405 ,  1.82857e-24,  0.139647   ])
200231  , -50982.5    , array([ 0.200313   ,  0.437991   ,  0.00581987 ,  1.82857e-24,  0.139647   ])
200232  , -50982.6    , array([ 0.200313   ,  0.437991   ,  0.00581405 ,  1.8304e-24 ,  0.139647   ])
200233  , -51020.2    , array([ 0.200313   ,  0.437991   ,  0.00581405 ,  1.82857e-24,  0.139786   ])
200234  , -2098.25    , array([ 0.691201   ,  0.0649789  ,  0.0206323  ,  1.82857e-24,  0.0200248  ])
200235  , -2098.25    , array([ 0.691201   ,  0.0649789  ,  0.0206323  ,  1.82857e-24,  0.0200248  ])
200236  , -2097.63    , array([ 0.691892   ,  0.0649789  ,  0.0206323  ,  1.82857e-24,  0.0200248  ])
200237  , -2102.15    , array([ 0.691201   ,  0.065044   ,  0.0206323  ,  1.82857e-24,  0.0200248  ])
200238  , -2098.25    , array([ 0.691201   ,  0.0649789  ,  0.0206529  ,  1.82857e-24,  0.0200248  ])
200239  , -2098.25    , array([ 0.691201   ,  0.0649789  ,  0.0206323  ,  1.8304e-24 ,  0.0200248  ])
200240  , -2094.68    , array([ 0.691201   ,  0.0649789  ,  0.0206323  ,  1.82857e-24,  0.0200448  ])
200241  , -2045.32    , array([ 0.782014   ,  0.0537254  ,  0.0234083  ,  1.82857e-24,  0.0165007  ])
200242  , -2045.32    , array([ 0.782014   ,  0.0537254  ,  0.0234083  ,  1.82857e-24,  0.0165007  ])
200243  , -2045.09    , array([ 0.782797   ,  0.0537254  ,  0.0234083  ,  1.82857e-24,  0.0165007  ])
200244  , -2049.36    , array([ 0.782014   ,  0.0537791  ,  0.0234083  ,  1.82857e-24,  0.0165007  ])
200245  , -2045.32    , array([ 0.782014   ,  0.0537254  ,  0.0234318  ,  1.82857e-24,  0.0165007  ])
200246  , -2045.32    , array([ 0.782014   ,  0.0537254  ,  0.0234083  ,  1.8304e-24 ,  0.0165007  ])
200247  , -2041.21    , array([ 0.782014   ,  0.0537254  ,  0.0234083  ,  1.82857e-24,  0.0165172  ])
200248  , -2024.37    , array([ 0.801904   ,  0.0547623  ,  0.0214625  ,  1.82857e-24,  0.0168752  ])
200249  , -2024.37    , array([ 0.801904   ,  0.0547623  ,  0.0214625  ,  1.82857e-24,  0.0168752  ])
200250  , -2024.15    , array([ 0.802706   ,  0.0547623  ,  0.0214625  ,  1.82857e-24,  0.0168752  ])
200251  , -2028.33    , array([ 0.801904   ,  0.0548171  ,  0.0214625  ,  1.82857e-24,  0.0168752  ])
200252  , -2024.37    , array([ 0.801904   ,  0.0547623  ,  0.0214839  ,  1.82857e-24,  0.0168752  ])
200253  , -2024.37    , array([ 0.801904   ,  0.0547623  ,  0.0214625  ,  1.8304e-24 ,  0.0168752  ])
200254  , -2020.34    , array([ 0.801904   ,  0.0547623  ,  0.0214625  ,  1.82857e-24,  0.0168921  ])
200255  , -1945.94    , array([ 0.886651   ,  0.0591139  ,  0.0151676  ,  1.82857e-24,  0.01846    ])
200256  , -1945.94    , array([ 0.886651   ,  0.0591139  ,  0.0151676  ,  1.82857e-24,  0.01846    ])
200257  , -1945.75    , array([ 0.887538   ,  0.0591139  ,  0.0151676  ,  1.82857e-24,  0.01846    ])
200258  , -1949.61    , array([ 0.886651   ,  0.059173   ,  0.0151676  ,  1.82857e-24,  0.01846    ])
200259  , -1945.94    , array([ 0.886651   ,  0.0591139  ,  0.0151828  ,  1.82857e-24,  0.01846    ])
200260  , -1945.94    , array([ 0.886651   ,  0.0591139  ,  0.0151676  ,  1.8304e-24 ,  0.01846    ])
200261  , -1942.24    , array([ 0.886651   ,  0.0591139  ,  0.0151676  ,  1.82857e-24,  0.0184784  ])
200262  , -1778.32    , array([ 0.974212   ,  0.0593727  ,  0.00928622 ,  1.82857e-24,  0.0194778  ])
200263  , -1778.32    , array([ 0.974212   ,  0.0593727  ,  0.00928622 ,  1.82857e-24,  0.0194778  ])
200264  , -1778.16    , array([ 0.975187   ,  0.0593727  ,  0.00928622 ,  1.82857e-24,  0.0194778  ])
200265  , -1780.64    , array([ 0.974212   ,  0.0594321  ,  0.00928622 ,  1.82857e-24,  0.0194778  ])
200266  , -1778.32    , array([ 0.974212   ,  0.0593727  ,  0.00929551 ,  1.82857e-24,  0.0194778  ])
200267  , -1778.32    , array([ 0.974212   ,  0.0593727  ,  0.00928622 ,  1.8304e-24 ,  0.0194778  ])
200268  , -1775.94    , array([ 0.974212   ,  0.0593727  ,  0.00928622 ,  1.82857e-24,  0.0194973  ])
200269  , -1723.67    , array([ 1.88873    ,  0.0967877  ,  0.0036757  ,  1.82857e-24,  0.0346317  ])
200270  , -1723.67    , array([ 1.88873    ,  0.0967877  ,  0.0036757  ,  1.82857e-24,  0.0346317  ])
200271  , -1723.77    , array([ 1.89062    ,  0.0967877  ,  0.0036757  ,  1.82857e-24,  0.0346317  ])
200272  , -1724.04    , array([ 1.88873    ,  0.0968846  ,  0.0036757  ,  1.82857e-24,  0.0346317  ])
200273  , -1723.67    , array([ 1.88873    ,  0.0967877  ,  0.00367937 ,  1.82857e-24,  0.0346317  ])
200274  , -1723.67    , array([ 1.88873    ,  0.0967877  ,  0.0036757  ,  1.8304e-24 ,  0.0346317  ])
200275  , -1723.87    , array([ 1.88873    ,  0.0967877  ,  0.0036757  ,  1.82857e-24,  0.0346664  ])
200276  , -1666.2     , array([ 1.34362    ,  0.0752752  ,  0.00592075 ,  1.82857e-24,  0.0257581  ])
200277  , -1666.2     , array([ 1.34362    ,  0.0752752  ,  0.00592075 ,  1.82857e-24,  0.0257581  ])
200278  , -1666.15    , array([ 1.34497    ,  0.0752752  ,  0.00592075 ,  1.82857e-24,  0.0257581  ])
200279  , -1667.56    , array([ 1.34362    ,  0.0753505  ,  0.00592075 ,  1.82857e-24,  0.0257581  ])
200280  , -1666.2     , array([ 1.34362    ,  0.0752752  ,  0.00592667 ,  1.82857e-24,  0.0257581  ])
200281  , -1666.2     , array([ 1.34362    ,  0.0752752  ,  0.00592075 ,  1.8304e-24 ,  0.0257581  ])
200282  , -1664.97    , array([ 1.34362    ,  0.0752752  ,  0.00592075 ,  1.82857e-24,  0.0257839  ])
200283  , -1672.84    , array([ 1.29832    ,  0.0563447  ,  0.00558447 ,  1.82857e-24,  0.020906   ])
200284  , -1672.84    , array([ 1.29832    ,  0.0563447  ,  0.00558447 ,  1.82857e-24,  0.020906   ])
200285  , -1672.81    , array([ 1.29962    ,  0.0563447  ,  0.00558447 ,  1.82857e-24,  0.020906   ])
200286  , -1671.64    , array([ 1.29832    ,  0.0564011  ,  0.00558447 ,  1.82857e-24,  0.020906   ])
200287  , -1672.84    , array([ 1.29832    ,  0.0563447  ,  0.00559006 ,  1.82857e-24,  0.020906   ])
200288  , -1672.84    , array([ 1.29832    ,  0.0563447  ,  0.00558447 ,  1.8304e-24 ,  0.020906   ])
200289  , -1673.88    , array([ 1.29832    ,  0.0563447  ,  0.00558447 ,  1.82857e-24,  0.0209269  ])
200290  , -1635.84    , array([ 1.32256    ,  0.0658716  ,  0.00576338 ,  1.82857e-24,  0.0233968  ])
200291  , -1635.84    , array([ 1.32256    ,  0.0658716  ,  0.00576338 ,  1.82857e-24,  0.0233968  ])
200292  , -1635.8     , array([ 1.32388    ,  0.0658716  ,  0.00576338 ,  1.82857e-24,  0.0233968  ])
200293  , -1636.03    , array([ 1.32256    ,  0.0659375  ,  0.00576338 ,  1.82857e-24,  0.0233968  ])
200294  , -1635.84    , array([ 1.32256    ,  0.0658716  ,  0.00576915 ,  1.82857e-24,  0.0233968  ])
200295  , -1635.84    , array([ 1.32256    ,  0.0658716  ,  0.00576338 ,  1.8304e-24 ,  0.0233968  ])
200296  , -1635.62    , array([ 1.32256    ,  0.0658716  ,  0.00576338 ,  1.82857e-24,  0.0234202  ])
200297  , -1631.95    , array([ 1.43024    ,  0.0683291  ,  0.0070577  ,  1.82857e-24,  0.0245091  ])
200298  , -1631.95    , array([ 1.43024    ,  0.0683291  ,  0.0070577  ,  1.82857e-24,  0.0245091  ])
200299  , -1631.94    , array([ 1.43167    ,  0.0683291  ,  0.0070577  ,  1.82857e-24,  0.0245091  ])
200300  , -1631.91    , array([ 1.43024    ,  0.0683974  ,  0.0070577  ,  1.82857e-24,  0.0245091  ])
200301  , -1631.95    , array([ 1.43024    ,  0.0683291  ,  0.00706477 ,  1.82857e-24,  0.0245091  ])
200302  , -1631.95    , array([ 1.43024    ,  0.0683291  ,  0.0070577  ,  1.8304e-24 ,  0.0245091  ])
200303  , -1632       , array([ 1.43024    ,  0.0683291  ,  0.0070577  ,  1.82857e-24,  0.0245336  ])
200304  , -1631.92    , array([ 1.43177    ,  0.067816   ,  0.0100653  ,  1.82857e-24,  0.024299   ])
200305  , -1631.92    , array([ 1.43177    ,  0.067816   ,  0.0100653  ,  1.82857e-24,  0.024299   ])
200306  , -1631.92    , array([ 1.43321    ,  0.067816   ,  0.0100653  ,  1.82857e-24,  0.024299   ])
200307  , -1631.91    , array([ 1.43177    ,  0.0678838  ,  0.0100653  ,  1.82857e-24,  0.024299   ])
200308  , -1631.92    , array([ 1.43177    ,  0.067816   ,  0.0100753  ,  1.82857e-24,  0.024299   ])
200309  , -1631.92    , array([ 1.43177    ,  0.067816   ,  0.0100653  ,  1.8304e-24 ,  0.024299   ])
200310  , -1631.94    , array([ 1.43177    ,  0.067816   ,  0.0100653  ,  1.82857e-24,  0.0243233  ])
200311  , -1631.9     , array([ 1.43233    ,  0.0677535  ,  0.0109548  ,  1.82857e-24,  0.0242734  ])
200312  , -1631.9     , array([ 1.43233    ,  0.0677535  ,  0.0109548  ,  1.82857e-24,  0.0242734  ])
200313  , -1631.9     , array([ 1.43376    ,  0.0677535  ,  0.0109548  ,  1.82857e-24,  0.0242734  ])
200314  , -1631.89    , array([ 1.43233    ,  0.0678213  ,  0.0109548  ,  1.82857e-24,  0.0242734  ])
200315  , -1631.9     , array([ 1.43233    ,  0.0677535  ,  0.0109658  ,  1.82857e-24,  0.0242734  ])
200316  , -1631.9     , array([ 1.43233    ,  0.0677535  ,  0.0109548  ,  1.8304e-24 ,  0.0242734  ])
200317  , -1631.91    , array([ 1.43233    ,  0.0677535  ,  0.0109548  ,  1.82857e-24,  0.0242977  ])
