67659   , -79089.4    , array([ 0.746355   ,  0.0639701  ,  2.05535e-44,  0.209679   ,  2.5276e-11 ])
67765   , -79089.4    , array([ 0.644724   ,  0.00507466 ,  2.05535e-44,  0.209763   ,  3.71586e-10])
67766   , -79089.4    , array([ 0.645369   ,  0.00507466 ,  2.05535e-44,  0.209763   ,  3.71586e-10])
67767   , -79089.4    , array([ 0.644724   ,  0.00507974 ,  2.05535e-44,  0.209763   ,  3.71586e-10])
67768   , -79089.4    , array([ 0.644724   ,  0.00507466 ,  2.05741e-44,  0.209763   ,  3.71586e-10])
67769   , -79089.4    , array([ 0.644724   ,  0.00507466 ,  2.05535e-44,  0.209973   ,  3.71586e-10])
67770   , -79089.4    , array([ 0.644724   ,  0.00507466 ,  2.05535e-44,  0.209763   ,  3.71958e-10])
67771   , -79089.4    , array([ 0.64463    ,  0.00506196 ,  2.05535e-44,  0.209763   ,  3.72575e-10])
67772   , -79089.4    , array([ 0.64463    ,  0.00506196 ,  2.05535e-44,  0.209763   ,  3.72575e-10])
67773   , -79089.4    , array([ 0.645275   ,  0.00506196 ,  2.05535e-44,  0.209763   ,  3.72575e-10])
67774   , -79089.4    , array([ 0.64463    ,  0.00506703 ,  2.05535e-44,  0.209763   ,  3.72575e-10])
67775   , -79089.4    , array([ 0.64463    ,  0.00506196 ,  2.05741e-44,  0.209763   ,  3.72575e-10])
67776   , -79089.4    , array([ 0.64463    ,  0.00506196 ,  2.05535e-44,  0.209973   ,  3.72575e-10])
67777   , -79089.4    , array([ 0.64463    ,  0.00506196 ,  2.05535e-44,  0.209763   ,  3.72948e-10])
67778   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67779   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67780   , -79088.8    , array([ 0.610851   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67781   , -79088.8    , array([ 0.610241   ,  0.00196137 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67782   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05741e-44,  0.209794   ,  1.01958e-09])
67783   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.210004   ,  1.01958e-09])
67784   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.0206e-09 ])
67785   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67786   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67787   , -79088.8    , array([ 0.610851   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67788   , -79088.8    , array([ 0.610241   ,  0.00196137 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67789   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05741e-44,  0.209794   ,  1.01958e-09])
67790   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.210004   ,  1.01958e-09])
67791   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.0206e-09 ])
67792   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67793   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67794   , -79088.8    , array([ 0.610851   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67795   , -79088.8    , array([ 0.610241   ,  0.00196137 ,  2.05535e-44,  0.209794   ,  1.01958e-09])
67796   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05741e-44,  0.209794   ,  1.01958e-09])
67797   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.210004   ,  1.01958e-09])
67798   , -79088.8    , array([ 0.610241   ,  0.00195941 ,  2.05535e-44,  0.209794   ,  1.0206e-09 ])
67799   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67800   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67801   , -79087.8    , array([ 0.594334   ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67802   , -79087.8    , array([ 0.59374    ,  0.00122029 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67803   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05741e-44,  0.20981    ,  1.68664e-09])
67804   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.210019   ,  1.68664e-09])
67805   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68833e-09])
67806   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67807   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67808   , -79087.8    , array([ 0.594334   ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67809   , -79087.8    , array([ 0.59374    ,  0.00122029 ,  2.05535e-44,  0.20981    ,  1.68664e-09])
67810   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05741e-44,  0.20981    ,  1.68664e-09])
67811   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.210019   ,  1.68664e-09])
67812   , -79087.8    , array([ 0.59374    ,  0.00121907 ,  2.05535e-44,  0.20981    ,  1.68833e-09])
67813   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67814   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67815   , -79087.7    , array([ 0.592752   ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67816   , -79087.7    , array([ 0.59216    ,  0.00116527 ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67817   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05741e-44,  0.209811   ,  1.77123e-09])
67818   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.210021   ,  1.77123e-09])
67819   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.773e-09  ])
67827   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67828   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67829   , -79087.7    , array([ 0.592752   ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67830   , -79087.7    , array([ 0.59216    ,  0.00116527 ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67831   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05741e-44,  0.209811   ,  1.77123e-09])
67832   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.210021   ,  1.77123e-09])
67833   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.773e-09  ])
67834   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67835   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67836   , -79087.7    , array([ 0.592752   ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67837   , -79087.7    , array([ 0.59216    ,  0.00116527 ,  2.05535e-44,  0.209811   ,  1.77123e-09])
67838   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05741e-44,  0.209811   ,  1.77123e-09])
67839   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.210021   ,  1.77123e-09])
67840   , -79087.7    , array([ 0.59216    ,  0.0011641  ,  2.05535e-44,  0.209811   ,  1.773e-09  ])
67841   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67842   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67843   , -79087.2    , array([ 0.589096   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67844   , -79087.2    , array([ 0.588508   ,  0.00104691 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67845   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05741e-44,  0.209815   ,  1.98433e-09])
67846   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.210025   ,  1.98433e-09])
67847   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98631e-09])
67848   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67849   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67850   , -79087.2    , array([ 0.589096   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67851   , -79087.2    , array([ 0.588508   ,  0.00104691 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67852   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05741e-44,  0.209815   ,  1.98433e-09])
67853   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.210025   ,  1.98433e-09])
67854   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98631e-09])
67855   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67856   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67857   , -79087.2    , array([ 0.589096   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67858   , -79087.2    , array([ 0.588508   ,  0.00104691 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67859   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05741e-44,  0.209815   ,  1.98433e-09])
67860   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.210025   ,  1.98433e-09])
67861   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98631e-09])
67869   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67870   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67871   , -79087.2    , array([ 0.589096   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67872   , -79087.2    , array([ 0.588508   ,  0.00104691 ,  2.05535e-44,  0.209815   ,  1.98433e-09])
67873   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05741e-44,  0.209815   ,  1.98433e-09])
67874   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.210025   ,  1.98433e-09])
67875   , -79087.2    , array([ 0.588508   ,  0.00104586 ,  2.05535e-44,  0.209815   ,  1.98631e-09])
67876   , -79087.2    , array([ 0.588272   ,  0.00103863 ,  2.05535e-44,  0.209815   ,  1.999e-09  ])
67877   , -79087.2    , array([ 0.588272   ,  0.00103863 ,  2.05535e-44,  0.209815   ,  1.999e-09  ])
67878   , -79087.2    , array([ 0.58886    ,  0.00103863 ,  2.05535e-44,  0.209815   ,  1.999e-09  ])
67879   , -79087.2    , array([ 0.588272   ,  0.00103966 ,  2.05535e-44,  0.209815   ,  1.999e-09  ])
67880   , -79087.2    , array([ 0.588272   ,  0.00103863 ,  2.05741e-44,  0.209815   ,  1.999e-09  ])
67881   , -79087.2    , array([ 0.588272   ,  0.00103863 ,  2.05535e-44,  0.210025   ,  1.999e-09  ])
67882   , -79087.2    , array([ 0.588272   ,  0.00103863 ,  2.05535e-44,  0.209815   ,  2.001e-09  ])
67883   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67884   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67885   , -79087.1    , array([ 0.588068   ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67886   , -79087.1    , array([ 0.58748    ,  0.00101572 ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67887   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05741e-44,  0.209816   ,  2.04903e-09])
67888   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.210026   ,  2.04903e-09])
67889   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.05108e-09])
67890   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67891   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67892   , -79087.1    , array([ 0.588068   ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67893   , -79087.1    , array([ 0.58748    ,  0.00101572 ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67894   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05741e-44,  0.209816   ,  2.04903e-09])
67895   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.210026   ,  2.04903e-09])
67896   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.05108e-09])
67897   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67898   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67899   , -79087.1    , array([ 0.588068   ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67900   , -79087.1    , array([ 0.58748    ,  0.00101572 ,  2.05535e-44,  0.209816   ,  2.04903e-09])
67901   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05741e-44,  0.209816   ,  2.04903e-09])
67902   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.210026   ,  2.04903e-09])
67903   , -79087.1    , array([ 0.58748    ,  0.0010147  ,  2.05535e-44,  0.209816   ,  2.05108e-09])
67904   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67905   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67906   , -79087      , array([ 0.587672   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67907   , -79087      , array([ 0.587085   ,  0.00100395 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67908   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05741e-44,  0.209816   ,  2.07451e-09])
67909   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.210026   ,  2.07451e-09])
67910   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07658e-09])
67911   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67912   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67913   , -79087      , array([ 0.587672   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67914   , -79087      , array([ 0.587085   ,  0.00100395 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67915   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05741e-44,  0.209816   ,  2.07451e-09])
67916   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.210026   ,  2.07451e-09])
67917   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07658e-09])
67918   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67919   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67920   , -79087      , array([ 0.587672   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67921   , -79087      , array([ 0.587085   ,  0.00100395 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67922   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05741e-44,  0.209816   ,  2.07451e-09])
67923   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.210026   ,  2.07451e-09])
67924   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07658e-09])
67932   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67933   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67934   , -79087      , array([ 0.587672   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67935   , -79087      , array([ 0.587085   ,  0.00100395 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67936   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05741e-44,  0.209816   ,  2.07451e-09])
67937   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.210026   ,  2.07451e-09])
67938   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07658e-09])
67939   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67940   , -79087      , array([ 0.587085   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
67941   , -79087      , array([ 0.587672   ,  0.00100295 ,  2.05535e-44,  0.209816   ,  2.07451e-09])
