74889   , -4947.71    , array([ 0.39526    ,  0.0864287  ,  5.2825e-47 ,  3.57601e-20,  0.0363411  ])
74890   , -4941.72    , array([ 0.395656   ,  0.0864287  ,  5.2825e-47 ,  3.57601e-20,  0.0363411  ])
74891   , -4943.56    , array([ 0.39526    ,  0.0865152  ,  5.2825e-47 ,  3.57601e-20,  0.0363411  ])
74892   , -4947.71    , array([ 0.39526    ,  0.0864287  ,  5.28779e-47,  3.57601e-20,  0.0363411  ])
74893   , -4947.71    , array([ 0.39526    ,  0.0864287  ,  5.2825e-47 ,  3.57959e-20,  0.0363411  ])
74894   , -4957.02    , array([ 0.39526    ,  0.0864287  ,  5.2825e-47 ,  3.57601e-20,  0.0363774  ])
74895   , -4947.71    , array([ 0.39526    ,  0.0864287  ,  5.2825e-47 ,  3.57601e-20,  0.0363411  ])
74896   , -13152      , array([ 0.659532   ,  0.123205   ,  5.2825e-47 ,  3.57601e-20,  0.0164083  ])
74897   , -13152      , array([ 0.659532   ,  0.123205   ,  5.2825e-47 ,  3.57601e-20,  0.0164083  ])
74898   , -13152.8    , array([ 0.660192   ,  0.123205   ,  5.2825e-47 ,  3.57601e-20,  0.0164083  ])
74899   , -13172      , array([ 0.659532   ,  0.123328   ,  5.2825e-47 ,  3.57601e-20,  0.0164083  ])
74900   , -13152      , array([ 0.659532   ,  0.123205   ,  5.28779e-47,  3.57601e-20,  0.0164083  ])
74901   , -13152      , array([ 0.659532   ,  0.123205   ,  5.2825e-47 ,  3.57959e-20,  0.0164083  ])
74902   , -13131      , array([ 0.659532   ,  0.123205   ,  5.2825e-47 ,  3.57601e-20,  0.0164247  ])
74903   , -3372.8     , array([ 0.452403   ,  0.0948998  ,  5.2825e-47 ,  3.57601e-20,  0.029466   ])
74904   , -3372.8     , array([ 0.452403   ,  0.0948998  ,  5.2825e-47 ,  3.57601e-20,  0.029466   ])
74905   , -3369.21    , array([ 0.452856   ,  0.0948998  ,  5.2825e-47 ,  3.57601e-20,  0.029466   ])
74906   , -3376.35    , array([ 0.452403   ,  0.0949948  ,  5.2825e-47 ,  3.57601e-20,  0.029466   ])
74907   , -3372.8     , array([ 0.452403   ,  0.0948998  ,  5.28779e-47,  3.57601e-20,  0.029466   ])
74908   , -3372.8     , array([ 0.452403   ,  0.0948998  ,  5.2825e-47 ,  3.57959e-20,  0.029466   ])
74909   , -3372.33    , array([ 0.452403   ,  0.0948998  ,  5.2825e-47 ,  3.57601e-20,  0.0294955  ])
74910   , -1910.41    , array([ 0.793022   ,  0.067104   ,  5.2825e-47 ,  3.57601e-20,  0.0257441  ])
74911   , -1910.41    , array([ 0.793022   ,  0.067104   ,  5.2825e-47 ,  3.57601e-20,  0.0257441  ])
74912   , -1909.59    , array([ 0.793815   ,  0.067104   ,  5.2825e-47 ,  3.57601e-20,  0.0257441  ])
74913   , -1908.21    , array([ 0.793022   ,  0.0671712  ,  5.2825e-47 ,  3.57601e-20,  0.0257441  ])
74914   , -1910.41    , array([ 0.793022   ,  0.067104   ,  5.28779e-47,  3.57601e-20,  0.0257441  ])
74915   , -1910.41    , array([ 0.793022   ,  0.067104   ,  5.2825e-47 ,  3.57959e-20,  0.0257441  ])
74916   , -1913.14    , array([ 0.793022   ,  0.067104   ,  5.2825e-47 ,  3.57601e-20,  0.0257699  ])
74924   , -1910.39    , array([ 0.793085   ,  0.0671099  ,  5.2825e-47 ,  3.57601e-20,  0.0257464  ])
74925   , -1910.39    , array([ 0.793085   ,  0.0671099  ,  5.2825e-47 ,  3.57601e-20,  0.0257464  ])
74926   , -1909.58    , array([ 0.793878   ,  0.0671099  ,  5.2825e-47 ,  3.57601e-20,  0.0257464  ])
74927   , -1908.2     , array([ 0.793085   ,  0.067177   ,  5.2825e-47 ,  3.57601e-20,  0.0257464  ])
74928   , -1910.39    , array([ 0.793085   ,  0.0671099  ,  5.28779e-47,  3.57601e-20,  0.0257464  ])
74929   , -1910.39    , array([ 0.793085   ,  0.0671099  ,  5.2825e-47 ,  3.57959e-20,  0.0257464  ])
74930   , -1913.13    , array([ 0.793085   ,  0.0671099  ,  5.2825e-47 ,  3.57601e-20,  0.0257722  ])
74931   , -1910.38    , array([ 0.79312    ,  0.0671132  ,  5.2825e-47 ,  3.57601e-20,  0.0257477  ])
74932   , -1910.38    , array([ 0.79312    ,  0.0671132  ,  5.2825e-47 ,  3.57601e-20,  0.0257477  ])
74933   , -1909.57    , array([ 0.793913   ,  0.0671132  ,  5.2825e-47 ,  3.57601e-20,  0.0257477  ])
74934   , -1908.19    , array([ 0.79312    ,  0.0671803  ,  5.2825e-47 ,  3.57601e-20,  0.0257477  ])
74935   , -1910.38    , array([ 0.79312    ,  0.0671132  ,  5.28779e-47,  3.57601e-20,  0.0257477  ])
74936   , -1910.38    , array([ 0.79312    ,  0.0671132  ,  5.2825e-47 ,  3.57959e-20,  0.0257477  ])
74937   , -1913.12    , array([ 0.79312    ,  0.0671132  ,  5.2825e-47 ,  3.57601e-20,  0.0257734  ])
74945   , -1910.37    , array([ 0.793135   ,  0.0671147  ,  5.2825e-47 ,  3.57601e-20,  0.0257482  ])
74946   , -1910.37    , array([ 0.793135   ,  0.0671147  ,  5.2825e-47 ,  3.57601e-20,  0.0257482  ])
74947   , -1909.56    , array([ 0.793929   ,  0.0671147  ,  5.2825e-47 ,  3.57601e-20,  0.0257482  ])
74948   , -1908.18    , array([ 0.793135   ,  0.0671818  ,  5.2825e-47 ,  3.57601e-20,  0.0257482  ])
74949   , -1910.37    , array([ 0.793135   ,  0.0671147  ,  5.28779e-47,  3.57601e-20,  0.0257482  ])
74950   , -1910.37    , array([ 0.793135   ,  0.0671147  ,  5.2825e-47 ,  3.57959e-20,  0.0257482  ])
74951   , -1913.11    , array([ 0.793135   ,  0.0671147  ,  5.2825e-47 ,  3.57601e-20,  0.025774   ])
74952   , -1910.37    , array([ 0.793144   ,  0.0671155  ,  5.2825e-47 ,  3.57601e-20,  0.0257486  ])
74953   , -1910.37    , array([ 0.793144   ,  0.0671155  ,  5.2825e-47 ,  3.57601e-20,  0.0257486  ])
74954   , -1909.56    , array([ 0.793938   ,  0.0671155  ,  5.2825e-47 ,  3.57601e-20,  0.0257486  ])
74955   , -1908.18    , array([ 0.793144   ,  0.0671826  ,  5.2825e-47 ,  3.57601e-20,  0.0257486  ])
74956   , -1910.37    , array([ 0.793144   ,  0.0671155  ,  5.28779e-47,  3.57601e-20,  0.0257486  ])
