257602  , -51406      , array([ 13.6269    ,  4.07645    ,  5.3821e-34 ,  6.29304e-52,  1.35779    ])
257603  , -51411.1    , array([ 13.6406    ,  4.07645    ,  5.3821e-34 ,  6.29304e-52,  1.35779    ])
257604  , -51410.9    , array([ 13.6269    ,  4.08053    ,  5.3821e-34 ,  6.29304e-52,  1.35779    ])
257605  , -51406      , array([ 13.6269    ,  4.07645    ,  5.38748e-34,  6.29304e-52,  1.35779    ])
257606  , -51406      , array([ 13.6269    ,  4.07645    ,  5.3821e-34 ,  6.29933e-52,  1.35779    ])
257607  , -51427.6    , array([ 13.6269    ,  4.07645    ,  5.3821e-34 ,  6.29304e-52,  1.35915    ])
257608  , -51406      , array([ 13.6269    ,  4.07645    ,  5.3821e-34 ,  6.29304e-52,  1.35779    ])
257609  , -37342.6    , array([ 10.8876    ,  3.28413    ,  5.3821e-34 ,  6.29304e-52,  0.519502   ])
257610  , -37342.6    , array([ 10.8876    ,  3.28413    ,  5.3821e-34 ,  6.29304e-52,  0.519502   ])
257611  , -37349.6    , array([ 10.8985    ,  3.28413    ,  5.3821e-34 ,  6.29304e-52,  0.519502   ])
257612  , -37360.8    , array([ 10.8876    ,  3.28742    ,  5.3821e-34 ,  6.29304e-52,  0.519502   ])
257613  , -37342.6    , array([ 10.8876    ,  3.28413    ,  5.38748e-34,  6.29304e-52,  0.519502   ])
257614  , -37342.6    , array([ 10.8876    ,  3.28413    ,  5.3821e-34 ,  6.29933e-52,  0.519502   ])
257615  , -37343      , array([ 10.8876    ,  3.28413    ,  5.3821e-34 ,  6.29304e-52,  0.520021   ])
257616  , -14324      , array([ 5.81695    ,  0.884611   ,  5.3821e-34 ,  6.29304e-52,  0.216643   ])
257617  , -14324      , array([ 5.81695    ,  0.884611   ,  5.3821e-34 ,  6.29304e-52,  0.216643   ])
257618  , -14326.8    , array([ 5.82277    ,  0.884611   ,  5.3821e-34 ,  6.29304e-52,  0.216643   ])
257619  , -14335.5    , array([ 5.81695    ,  0.885496   ,  5.3821e-34 ,  6.29304e-52,  0.216643   ])
257620  , -14324      , array([ 5.81695    ,  0.884611   ,  5.38748e-34,  6.29304e-52,  0.216643   ])
257621  , -14324      , array([ 5.81695    ,  0.884611   ,  5.3821e-34 ,  6.29933e-52,  0.216643   ])
257622  , -14324.2    , array([ 5.81695    ,  0.884611   ,  5.3821e-34 ,  6.29304e-52,  0.21686    ])
257630  , -14320.4    , array([ 5.82181    ,  0.884158   ,  5.3821e-34 ,  6.29304e-52,  0.21659    ])
257631  , -14320.4    , array([ 5.82181    ,  0.884158   ,  5.3821e-34 ,  6.29304e-52,  0.21659    ])
257632  , -14323.2    , array([ 5.82763    ,  0.884158   ,  5.3821e-34 ,  6.29304e-52,  0.21659    ])
257633  , -14331.9    , array([ 5.82181    ,  0.885043   ,  5.3821e-34 ,  6.29304e-52,  0.21659    ])
257634  , -14320.4    , array([ 5.82181    ,  0.884158   ,  5.38748e-34,  6.29304e-52,  0.21659    ])
257635  , -14320.4    , array([ 5.82181    ,  0.884158   ,  5.3821e-34 ,  6.29933e-52,  0.21659    ])
257636  , -14320.6    , array([ 5.82181    ,  0.884158   ,  5.3821e-34 ,  6.29304e-52,  0.216807   ])
257644  , -14319.7    , array([ 5.82267    ,  0.884077   ,  5.3821e-34 ,  6.29304e-52,  0.21658    ])
257645  , -14319.7    , array([ 5.82267    ,  0.884077   ,  5.3821e-34 ,  6.29304e-52,  0.21658    ])
257646  , -14322.5    , array([ 5.8285     ,  0.884077   ,  5.3821e-34 ,  6.29304e-52,  0.21658    ])
257647  , -14331.2    , array([ 5.82267    ,  0.884962   ,  5.3821e-34 ,  6.29304e-52,  0.21658    ])
257648  , -14319.7    , array([ 5.82267    ,  0.884077   ,  5.38748e-34,  6.29304e-52,  0.21658    ])
257649  , -14319.7    , array([ 5.82267    ,  0.884077   ,  5.3821e-34 ,  6.29933e-52,  0.21658    ])
257650  , -14319.9    , array([ 5.82267    ,  0.884077   ,  5.3821e-34 ,  6.29304e-52,  0.216797   ])
257658  , -14319.5    , array([ 5.82305    ,  0.884042   ,  5.3821e-34 ,  6.29304e-52,  0.216576   ])
257659  , -14319.5    , array([ 5.82305    ,  0.884042   ,  5.3821e-34 ,  6.29304e-52,  0.216576   ])
257660  , -14322.3    , array([ 5.82887    ,  0.884042   ,  5.3821e-34 ,  6.29304e-52,  0.216576   ])
257661  , -14330.9    , array([ 5.82305    ,  0.884926   ,  5.3821e-34 ,  6.29304e-52,  0.216576   ])
257662  , -14319.5    , array([ 5.82305    ,  0.884042   ,  5.38748e-34,  6.29304e-52,  0.216576   ])
257663  , -14319.5    , array([ 5.82305    ,  0.884042   ,  5.3821e-34 ,  6.29933e-52,  0.216576   ])
257664  , -14319.6    , array([ 5.82305    ,  0.884042   ,  5.3821e-34 ,  6.29304e-52,  0.216793   ])
257665  , -8090.05    , array([ 42.1164    ,  0.26182    ,  5.3821e-34 ,  6.29304e-52,  0.120636   ])
257666  , -8090.05    , array([ 42.1164    ,  0.26182    ,  5.3821e-34 ,  6.29304e-52,  0.120636   ])
257667  , -8090.4     , array([ 42.1586    ,  0.26182    ,  5.3821e-34 ,  6.29304e-52,  0.120636   ])
257668  , -8084.86    , array([ 42.1164    ,  0.262082   ,  5.3821e-34 ,  6.29304e-52,  0.120636   ])
257669  , -8090.05    , array([ 42.1164    ,  0.26182    ,  5.38748e-34,  6.29304e-52,  0.120636   ])
257670  , -8090.05    , array([ 42.1164    ,  0.26182    ,  5.3821e-34 ,  6.29933e-52,  0.120636   ])
257671  , -8104.21    , array([ 42.1164    ,  0.26182    ,  5.3821e-34 ,  6.29304e-52,  0.120757   ])
257679  , -8089.81    , array([ 42.1177    ,  0.261812   ,  5.3821e-34 ,  6.29304e-52,  0.120633   ])
257680  , -8089.81    , array([ 42.1177    ,  0.261812   ,  5.3821e-34 ,  6.29304e-52,  0.120633   ])
257681  , -8090.16    , array([ 42.1599    ,  0.261812   ,  5.3821e-34 ,  6.29304e-52,  0.120633   ])
257682  , -8084.62    , array([ 42.1177    ,  0.262074   ,  5.3821e-34 ,  6.29304e-52,  0.120633   ])
257683  , -8089.81    , array([ 42.1177    ,  0.261812   ,  5.38748e-34,  6.29304e-52,  0.120633   ])
257684  , -8089.81    , array([ 42.1177    ,  0.261812   ,  5.3821e-34 ,  6.29933e-52,  0.120633   ])
257685  , -8103.98    , array([ 42.1177    ,  0.261812   ,  5.3821e-34 ,  6.29304e-52,  0.120753   ])
257693  , -8089.71    , array([ 42.1183    ,  0.261809   ,  5.3821e-34 ,  6.29304e-52,  0.120631   ])
257694  , -8089.71    , array([ 42.1183    ,  0.261809   ,  5.3821e-34 ,  6.29304e-52,  0.120631   ])
257695  , -8090.06    , array([ 42.1604    ,  0.261809   ,  5.3821e-34 ,  6.29304e-52,  0.120631   ])
257696  , -8084.52    , array([ 42.1183    ,  0.262071   ,  5.3821e-34 ,  6.29304e-52,  0.120631   ])
257697  , -8089.71    , array([ 42.1183    ,  0.261809   ,  5.38748e-34,  6.29304e-52,  0.120631   ])
257698  , -8089.71    , array([ 42.1183    ,  0.261809   ,  5.3821e-34 ,  6.29933e-52,  0.120631   ])
257699  , -8103.88    , array([ 42.1183    ,  0.261809   ,  5.3821e-34 ,  6.29304e-52,  0.120752   ])
257700  , -4568.81    , array([ 81.5576    ,  0.136948   ,  5.3821e-34 ,  6.29304e-52,  0.0650415  ])
257701  , -4568.81    , array([ 81.5576    ,  0.136948   ,  5.3821e-34 ,  6.29304e-52,  0.0650415  ])
257702  , -4568.87    , array([ 81.6392    ,  0.136948   ,  5.3821e-34 ,  6.29304e-52,  0.0650415  ])
257703  , -4561.47    , array([ 81.5576    ,  0.137085   ,  5.3821e-34 ,  6.29304e-52,  0.0650415  ])
257704  , -4568.81    , array([ 81.5576    ,  0.136948   ,  5.38748e-34,  6.29304e-52,  0.0650415  ])
257705  , -4568.81    , array([ 81.5576    ,  0.136948   ,  5.3821e-34 ,  6.29933e-52,  0.0650415  ])
257706  , -4579.95    , array([ 81.5576    ,  0.136948   ,  5.3821e-34 ,  6.29304e-52,  0.0651066  ])
257707  , -3950.91    , array([ 14.2254    ,  0.143144   ,  5.3821e-34 ,  6.29304e-52,  0.0374421  ])
257708  , -3950.91    , array([ 14.2254    ,  0.143144   ,  5.3821e-34 ,  6.29304e-52,  0.0374421  ])
257709  , -3951.09    , array([ 14.2396    ,  0.143144   ,  5.3821e-34 ,  6.29304e-52,  0.0374421  ])
257710  , -3960.94    , array([ 14.2254    ,  0.143288   ,  5.3821e-34 ,  6.29304e-52,  0.0374421  ])
257711  , -3950.91    , array([ 14.2254    ,  0.143144   ,  5.38748e-34,  6.29304e-52,  0.0374421  ])
257712  , -3950.91    , array([ 14.2254    ,  0.143144   ,  5.3821e-34 ,  6.29933e-52,  0.0374421  ])
257713  , -3942.51    , array([ 14.2254    ,  0.143144   ,  5.3821e-34 ,  6.29304e-52,  0.0374796  ])
257714  , -2896.06    , array([ 24.0635    ,  0.119182   ,  5.3821e-34 ,  6.29304e-52,  0.0352964  ])
257715  , -2896.06    , array([ 24.0635    ,  0.119182   ,  5.3821e-34 ,  6.29304e-52,  0.0352964  ])
257716  , -2896.14    , array([ 24.0876    ,  0.119182   ,  5.3821e-34 ,  6.29304e-52,  0.0352964  ])
257717  , -2902.65    , array([ 24.0635    ,  0.119301   ,  5.3821e-34 ,  6.29304e-52,  0.0352964  ])
257718  , -2896.06    , array([ 24.0635    ,  0.119182   ,  5.38748e-34,  6.29304e-52,  0.0352964  ])
257719  , -2896.06    , array([ 24.0635    ,  0.119182   ,  5.3821e-34 ,  6.29933e-52,  0.0352964  ])
257720  , -2890.88    , array([ 24.0635    ,  0.119182   ,  5.3821e-34 ,  6.29304e-52,  0.0353317  ])
257721  , -2028.42    , array([ 93.3087    ,  0.0665073  ,  5.3821e-34 ,  6.29304e-52,  0.0256572  ])
257722  , -2028.42    , array([ 93.3087    ,  0.0665073  ,  5.3821e-34 ,  6.29304e-52,  0.0256572  ])
257723  , -2028.43    , array([ 93.402     ,  0.0665073  ,  5.3821e-34 ,  6.29304e-52,  0.0256572  ])
257724  , -2026.58    , array([ 93.3087    ,  0.0665738  ,  5.3821e-34 ,  6.29304e-52,  0.0256572  ])
257725  , -2028.42    , array([ 93.3087    ,  0.0665073  ,  5.38748e-34,  6.29304e-52,  0.0256572  ])
257726  , -2028.42    , array([ 93.3087    ,  0.0665073  ,  5.3821e-34 ,  6.29933e-52,  0.0256572  ])
257727  , -2030.64    , array([ 93.3087    ,  0.0665073  ,  5.3821e-34 ,  6.29304e-52,  0.0256829  ])
257728  , -1955.46    , array([ 78.9124    ,  0.0668138  ,  5.3821e-34 ,  6.29304e-52,  0.0244559  ])
257729  , -1955.46    , array([ 78.9124    ,  0.0668138  ,  5.3821e-34 ,  6.29304e-52,  0.0244559  ])
257730  , -1955.48    , array([ 78.9914    ,  0.0668138  ,  5.3821e-34 ,  6.29304e-52,  0.0244559  ])
257731  , -1955.25    , array([ 78.9124    ,  0.0668806  ,  5.3821e-34 ,  6.29304e-52,  0.0244559  ])
257732  , -1955.46    , array([ 78.9124    ,  0.0668138  ,  5.38748e-34,  6.29304e-52,  0.0244559  ])
257733  , -1955.46    , array([ 78.9124    ,  0.0668138  ,  5.3821e-34 ,  6.29933e-52,  0.0244559  ])
257734  , -1956.03    , array([ 78.9124    ,  0.0668138  ,  5.3821e-34 ,  6.29304e-52,  0.0244804  ])
257735  , -1930.75    , array([ 80.9459    ,  0.0614685  ,  5.3821e-34 ,  6.29304e-52,  0.0221241  ])
257736  , -1930.75    , array([ 80.9459    ,  0.0614685  ,  5.3821e-34 ,  6.29304e-52,  0.0221241  ])
257737  , -1930.76    , array([ 81.0269    ,  0.0614685  ,  5.3821e-34 ,  6.29304e-52,  0.0221241  ])
257738  , -1930.95    , array([ 80.9459    ,  0.06153    ,  5.3821e-34 ,  6.29304e-52,  0.0221241  ])
257739  , -1930.75    , array([ 80.9459    ,  0.0614685  ,  5.38748e-34,  6.29304e-52,  0.0221241  ])
257740  , -1930.75    , array([ 80.9459    ,  0.0614685  ,  5.3821e-34 ,  6.29933e-52,  0.0221241  ])
257741  , -1930.75    , array([ 80.9459    ,  0.0614685  ,  5.3821e-34 ,  6.29304e-52,  0.0221462  ])
257742  , -1920.89    , array([ 88.5597    ,  0.0551669  ,  5.3821e-34 ,  6.29304e-52,  0.0197994  ])
257743  , -1920.89    , array([ 88.5597    ,  0.0551669  ,  5.3821e-34 ,  6.29304e-52,  0.0197994  ])
257744  , -1920.9     , array([ 88.6484    ,  0.0551669  ,  5.3821e-34 ,  6.29304e-52,  0.0197994  ])
257745  , -1921.07    , array([ 88.5597    ,  0.0552221  ,  5.3821e-34 ,  6.29304e-52,  0.0197994  ])
257746  , -1920.89    , array([ 88.5597    ,  0.0551669  ,  5.38748e-34,  6.29304e-52,  0.0197994  ])
257747  , -1920.89    , array([ 88.5597    ,  0.0551669  ,  5.3821e-34 ,  6.29933e-52,  0.0197994  ])
257748  , -1920.78    , array([ 88.5597    ,  0.0551669  ,  5.3821e-34 ,  6.29304e-52,  0.0198192  ])
257749  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257750  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257751  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257752  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257753  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257754  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257755  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257756  , -1920.87    , array([ 92.9637    ,  0.0524939  ,  5.3821e-34 ,  6.29304e-52,  0.0188975  ])
257757  , -1920.87    , array([ 92.9637    ,  0.0524939  ,  5.3821e-34 ,  6.29304e-52,  0.0188975  ])
257758  , -1920.88    , array([ 93.0567    ,  0.0524939  ,  5.3821e-34 ,  6.29304e-52,  0.0188975  ])
257759  , -1920.91    , array([ 92.9637    ,  0.0525465  ,  5.3821e-34 ,  6.29304e-52,  0.0188975  ])
257760  , -1920.87    , array([ 92.9637    ,  0.0524939  ,  5.38748e-34,  6.29304e-52,  0.0188975  ])
257761  , -1920.87    , array([ 92.9637    ,  0.0524939  ,  5.3821e-34 ,  6.29933e-52,  0.0188975  ])
257762  , -1920.85    , array([ 92.9637    ,  0.0524939  ,  5.3821e-34 ,  6.29304e-52,  0.0189164  ])
257763  , -1920.72    , array([ 92.4982    ,  0.052868   ,  5.3821e-34 ,  6.29304e-52,  0.0190212  ])
257764  , -1920.72    , array([ 92.4982    ,  0.052868   ,  5.3821e-34 ,  6.29304e-52,  0.0190212  ])
257765  , -1920.72    , array([ 92.5908    ,  0.052868   ,  5.3821e-34 ,  6.29304e-52,  0.0190212  ])
257766  , -1920.77    , array([ 92.4982    ,  0.0529209  ,  5.3821e-34 ,  6.29304e-52,  0.0190212  ])
257767  , -1920.72    , array([ 92.4982    ,  0.052868   ,  5.38748e-34,  6.29304e-52,  0.0190212  ])
257768  , -1920.72    , array([ 92.4982    ,  0.052868   ,  5.3821e-34 ,  6.29933e-52,  0.0190212  ])
257769  , -1920.68    , array([ 92.4982    ,  0.052868   ,  5.3821e-34 ,  6.29304e-52,  0.0190402  ])
257770  , -1920.71    , array([ 92.464     ,  0.0528957  ,  5.3821e-34 ,  6.29304e-52,  0.0190303  ])
257771  , -1920.71    , array([ 92.464     ,  0.0528957  ,  5.3821e-34 ,  6.29304e-52,  0.0190303  ])
257772  , -1920.72    , array([ 92.5565    ,  0.0528957  ,  5.3821e-34 ,  6.29304e-52,  0.0190303  ])
257773  , -1920.77    , array([ 92.464     ,  0.0529486  ,  5.3821e-34 ,  6.29304e-52,  0.0190303  ])
257774  , -1920.71    , array([ 92.464     ,  0.0528957  ,  5.38748e-34,  6.29304e-52,  0.0190303  ])
257775  , -1920.71    , array([ 92.464     ,  0.0528957  ,  5.3821e-34 ,  6.29933e-52,  0.0190303  ])
257776  , -1920.67    , array([ 92.464     ,  0.0528957  ,  5.3821e-34 ,  6.29304e-52,  0.0190494  ])
257777  , -1920.71    , array([ 92.4613    ,  0.0528979  ,  5.3821e-34 ,  6.29304e-52,  0.019031   ])
257778  , -1920.71    , array([ 92.4613    ,  0.0528979  ,  5.3821e-34 ,  6.29304e-52,  0.019031   ])
257779  , -1920.71    , array([ 92.5538    ,  0.0528979  ,  5.3821e-34 ,  6.29304e-52,  0.019031   ])
257780  , -1920.76    , array([ 92.4613    ,  0.0529508  ,  5.3821e-34 ,  6.29304e-52,  0.019031   ])
257781  , -1920.71    , array([ 92.4613    ,  0.0528979  ,  5.38748e-34,  6.29304e-52,  0.019031   ])
257782  , -1920.71    , array([ 92.4613    ,  0.0528979  ,  5.3821e-34 ,  6.29933e-52,  0.019031   ])
257783  , -1920.66    , array([ 92.4613    ,  0.0528979  ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257784  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257785  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257786  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257787  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257788  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257789  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257790  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257791  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257792  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257793  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257794  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257795  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257796  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257797  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257798  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257799  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257800  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257801  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257802  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257803  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257804  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257805  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257806  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257807  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257808  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257809  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257810  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257811  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257812  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257813  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257814  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257815  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257816  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257817  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257818  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257819  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257820  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257821  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257822  , -1920.76    , array([ 92.4611    ,  0.052951   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257823  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.38748e-34,  6.29304e-52,  0.0190311  ])
257824  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29933e-52,  0.0190311  ])
257825  , -1920.66    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190501  ])
257826  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257827  , -1920.71    , array([ 92.4611    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
257828  , -1920.71    , array([ 92.5536    ,  0.052898   ,  5.3821e-34 ,  6.29304e-52,  0.0190311  ])
