Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1342.48	2694.96	61.66	19872.55	0.9794,0.1193,5.0618,2.3931,0.0623
our_model	Round_1_Replicate_2	-1426.9	2863.8	239.75	20474.23	0.8499,0.1091,7.3108,0.7897,0.0498
our_model	Round_1_Replicate_3	-1385.56	2781.12	148.85	19695.11	1.3382,0.0775,3.7619,4.3791,0.0396
our_model	Round_1_Replicate_4	-2182.79	4375.58	1682.81	2502.9	7.5851,0.9031,0.3663,0.9123,30.0
our_model	Round_1_Replicate_5	-2054.54	4119.08	1431.2	8902.66	2.1585,0.2171,1.3318,3.8526,30.0
our_model	Round_1_Replicate_6	-2058.44	4126.88	1439.28	3922.13	4.9035,0.495,0.586,1.6896,30.0
our_model	Round_1_Replicate_7	-2838.82	5687.64	2839.29	4800.26	3.5479,0.7471,0.727,1.026,30.0
our_model	Round_1_Replicate_8	-1979.78	3969.56	1271.63	12604.82	1.5987,0.1082,1.9679,7.9918,29.9999
our_model	Round_1_Replicate_9	-2024.84	4059.68	1371.89	8220.98	2.3627,0.2189,1.2375,3.8492,30.0
our_model	Round_1_Replicate_10	-3055.91	6121.82	3209.8	4190.59	3.9767,0.9326,0.6423,0.8081,30.0
our_model	Round_2_Replicate_1	-1338.53	2687.06	55.24	20058.64	0.9245,0.1166,5.4805,1.5751,0.056
our_model	Round_2_Replicate_2	-1363.28	2736.56	107.02	20126.82	1.015,0.0743,4.4268,3.1169,0.034
our_model	Round_2_Replicate_3	-1313.31	2636.62	4.79	19975.92	1.0039,0.1035,5.0623,2.0781,0.0504
our_model	Round_2_Replicate_4	-1312.8	2635.6	3.74	19923.63	1.0233,0.1012,4.7576,2.3309,0.0493
our_model	Round_2_Replicate_5	-1364.62	2739.24	109.58	20082.76	1.0618,0.0721,4.3214,4.1641,0.0356
our_model	Round_2_Replicate_6	-1384.04	2778.08	144.35	19414.97	1.4035,0.102,4.1324,2.4936,0.0501
our_model	Round_2_Replicate_7	-1342.69	2695.38	63.26	20013.97	1.0459,0.0796,4.1348,3.5231,0.0387
our_model	Round_2_Replicate_8	-1311.32	2632.64	0.77	19997.66	0.991,0.102,5.0033,2.4019,0.0509
our_model	Round_2_Replicate_9	-1630.01	3270.02	679.3	20436.89	0.8673,0.0396,2.7324,5.8224,0.0165
our_model	Round_2_Replicate_10	-1325.14	2660.28	28.79	20020.64	1.04,0.0869,4.7487,2.7509,0.0414
our_model	Round_3_Replicate_1	-1310.94	2631.88	0.03	20001.07	1.0007,0.0995,4.9884,2.5205,0.0498
our_model	Round_3_Replicate_2	-1317.98	2645.96	14.17	19943.39	1.0036,0.1089,5.1555,1.9051,0.0529
our_model	Round_3_Replicate_3	-1314.84	2639.68	7.77	19930.3	1.0047,0.108,5.0136,2.1556,0.0538
our_model	Round_3_Replicate_4	-1312.65	2635.3	3.43	19928.53	1.0402,0.0975,4.7489,2.5792,0.0481
our_model	Round_3_Replicate_5	-1312.57	2635.14	3.29	19996.09	1.0052,0.1029,5.1794,2.3632,0.052
our_model	Round_3_Replicate_6	-1320.21	2650.42	18.51	19833.2	1.0749,0.1003,4.6839,3.0475,0.052
our_model	Round_3_Replicate_7	-1314.95	2639.9	8.08	19962.45	1.0009,0.1036,4.9059,1.9871,0.0499
our_model	Round_3_Replicate_8	-1338.73	2687.46	55.54	20027.2	0.934,0.1178,5.4322,1.567,0.0567
our_model	Round_3_Replicate_9	-1311.25	2632.5	0.63	20004.77	0.9892,0.1013,4.9987,2.4511,0.0505
our_model	Round_3_Replicate_10	-1388.83	2787.66	152.23	19548.34	1.0801,0.1362,4.8868,1.6517,0.0702
our_model	Round_3_Replicate_11	-1337.01	2684.02	52.16	19911.84	1.0765,0.09,4.2342,1.984,0.0408
our_model	Round_3_Replicate_12	-1311.68	2633.36	1.51	19988.91	1.0099,0.1002,5.0277,2.3032,0.0492
our_model	Round_3_Replicate_13	-1362.35	2734.7	106.18	20068.21	0.9503,0.1212,6.0499,1.283,0.0585
our_model	Round_3_Replicate_14	-1383.82	2777.64	149.54	19897.5	1.2419,0.0724,4.1509,3.6849,0.0338
our_model	Round_3_Replicate_15	-1311.04	2632.08	0.22	20006.74	0.9938,0.1009,5.0302,2.4212,0.0503
our_model	Round_3_Replicate_16	-1312.39	2634.78	2.93	20025.22	1.0025,0.0952,4.9286,2.733,0.0475
our_model	Round_3_Replicate_17	-1312.49	2634.98	3.13	20033.85	1.001,0.095,4.9653,2.6676,0.0472
our_model	Round_3_Replicate_18	-1311.16	2632.32	0.47	19988.0	0.9994,0.1018,5.013,2.3974,0.0507
our_model	Round_3_Replicate_19	-1311.27	2632.54	0.68	20025.26	0.9933,0.0988,5.0336,2.4349,0.0489
our_model	Round_3_Replicate_20	-1344.53	2699.06	66.22	19708.81	1.056,0.1234,4.9307,1.8023,0.0622
