Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.0	798.0	600.73	54504.59	0.7574,0.1361,0.01,0.3008
our_model	Round_1_Replicate_2	-399.01	806.02	608.12	14674.13	30.0,0.5032,2.8686,1.0987
our_model	Round_1_Replicate_3	-394.93	797.86	600.59	7029.85	30.0,1.0554,12.492,2.74
our_model	Round_1_Replicate_4	-398.9	805.8	607.92	25654.98	30.0,0.2878,1.0081,0.6076
our_model	Round_1_Replicate_5	-393.24	794.48	597.39	7920.55	29.8324,0.9393,29.8919,3.1399
our_model	Round_1_Replicate_6	-399.04	806.08	608.18	12555.47	30.0,0.5881,3.5905,1.2858
our_model	Round_1_Replicate_7	-396.37	800.74	603.27	8762.4	5.1442,0.8451,30.0,1.6768
our_model	Round_1_Replicate_8	-397.69	803.38	605.71	11165.34	30.0,0.6622,4.7351,1.515
our_model	Round_1_Replicate_9	-395.31	798.62	600.51	33796.62	1.9983,0.2202,2.2449,0.498
our_model	Round_1_Replicate_10	-397.89	803.78	606.07	5280.91	30.0,1.3997,11.6786,3.0943
our_model	Round_2_Replicate_1	-396.12	800.24	602.82	2917.95	30.0,2.5384,29.3782,5.6785
our_model	Round_2_Replicate_2	-396.54	801.08	603.59	6404.15	7.0145,1.156,30.0,2.2753
our_model	Round_2_Replicate_3	-393.17	794.34	597.26	10508.46	18.402,0.7081,29.7866,2.3896
our_model	Round_2_Replicate_4	-396.49	800.98	603.49	6779.06	6.634,1.0921,30.0,2.1547
our_model	Round_2_Replicate_5	-393.5	795.0	597.9	6319.23	23.5507,1.1768,29.8776,3.5111
our_model	Round_2_Replicate_6	-393.07	794.14	597.07	13927.66	30.0,0.5343,24.2547,2.0337
our_model	Round_2_Replicate_7	-393.61	795.22	598.1	5462.49	30.0,1.3611,29.998,4.0176
our_model	Round_2_Replicate_8	-395.55	799.1	601.75	8960.51	5.5797,0.8273,30.0,1.7431
our_model	Round_2_Replicate_9	-396.59	801.18	603.68	6283.52	7.12,1.1781,30.0,2.3118
our_model	Round_2_Replicate_10	-395.6	799.2	601.85	9260.95	5.3514,0.8004,30.0,1.6789
our_model	Round_2_Replicate_11	-393.42	794.84	597.75	6350.89	29.8279,1.171,29.8302,3.6391
our_model	Round_2_Replicate_12	-397.36	802.72	605.1	2551.82	30.0,2.8983,30.0,6.0633
our_model	Round_2_Replicate_13	-393.37	794.74	597.64	6709.46	30.0,1.1086,29.8125,3.5123
our_model	Round_2_Replicate_14	-397.07	802.14	604.58	3639.39	30.0,2.0329,19.644,4.4835
our_model	Round_2_Replicate_15	-394.19	796.38	599.19	5269.59	22.7163,1.4095,23.8786,3.727
our_model	Round_2_Replicate_16	-396.72	801.44	603.92	9061.83	4.7963,0.8168,30.0,1.5852
