170016  , -563633     , array([ 0.20719    ,  0.08282    ,  6.97666e-15,  2.12615e-06,  0.969575   ])
170017  , -563486     , array([ 0.207397   ,  0.08282    ,  6.97666e-15,  2.12615e-06,  0.969575   ])
170018  , -563394     , array([ 0.20719    ,  0.0829029  ,  6.97666e-15,  2.12615e-06,  0.969575   ])
170019  , -563633     , array([ 0.20719    ,  0.08282    ,  6.98364e-15,  2.12615e-06,  0.969575   ])
170020  , -563617     , array([ 0.20719    ,  0.08282    ,  6.97666e-15,  2.12828e-06,  0.969575   ])
170021  , -563995     , array([ 0.20719    ,  0.08282    ,  6.97666e-15,  2.12615e-06,  0.970545   ])
170022  , -563633     , array([ 0.20719    ,  0.08282    ,  6.97666e-15,  2.12615e-06,  0.969575   ])
170023  , -154428     , array([ 0.286624   ,  0.140145   ,  6.97666e-15,  2.20443e-06,  0.436536   ])
170024  , -154428     , array([ 0.286624   ,  0.140145   ,  6.97666e-15,  2.20443e-06,  0.436536   ])
170025  , -154363     , array([ 0.286911   ,  0.140145   ,  6.97666e-15,  2.20443e-06,  0.436536   ])
170026  , -154328     , array([ 0.286624   ,  0.140285   ,  6.97666e-15,  2.20443e-06,  0.436536   ])
170027  , -154428     , array([ 0.286624   ,  0.140145   ,  6.98364e-15,  2.20443e-06,  0.436536   ])
170028  , -154428     , array([ 0.286624   ,  0.140145   ,  6.97666e-15,  2.20664e-06,  0.436536   ])
170029  , -154599     , array([ 0.286624   ,  0.140145   ,  6.97666e-15,  2.20443e-06,  0.436972   ])
170037  , -153314     , array([ 0.285083   ,  0.136201   ,  6.97666e-15,  2.14873e-06,  0.425627   ])
170038  , -153314     , array([ 0.285083   ,  0.136201   ,  6.97666e-15,  2.14873e-06,  0.425627   ])
170039  , -153250     , array([ 0.285368   ,  0.136201   ,  6.97666e-15,  2.14873e-06,  0.425627   ])
170040  , -153214     , array([ 0.285083   ,  0.136338   ,  6.97666e-15,  2.14873e-06,  0.425627   ])
170041  , -153314     , array([ 0.285083   ,  0.136201   ,  6.98364e-15,  2.14873e-06,  0.425627   ])
170042  , -153314     , array([ 0.285083   ,  0.136201   ,  6.97666e-15,  2.15088e-06,  0.425627   ])
170043  , -153485     , array([ 0.285083   ,  0.136201   ,  6.97666e-15,  2.14873e-06,  0.426053   ])
170044  , -133648     , array([ 0.241568   ,  0.0566821  ,  6.97666e-15,  9.79043e-07,  0.195647   ])
170045  , -133648     , array([ 0.241568   ,  0.0566821  ,  6.97666e-15,  9.79043e-07,  0.195647   ])
170046  , -133613     , array([ 0.241809   ,  0.0566821  ,  6.97666e-15,  9.79043e-07,  0.195647   ])
170047  , -133530     , array([ 0.241568   ,  0.0567388  ,  6.97666e-15,  9.79043e-07,  0.195647   ])
170048  , -133648     , array([ 0.241568   ,  0.0566821  ,  6.98364e-15,  9.79043e-07,  0.195647   ])
170049  , -133648     , array([ 0.241568   ,  0.0566821  ,  6.97666e-15,  9.80023e-07,  0.195647   ])
170050  , -133800     , array([ 0.241568   ,  0.0566821  ,  6.97666e-15,  9.79043e-07,  0.195842   ])
170051  , -103111     , array([ 0.0871337  ,  0.0309903  ,  6.97666e-15,  2.8695e-07 ,  0.0731123  ])
170052  , -103111     , array([ 0.0871337  ,  0.0309903  ,  6.97666e-15,  2.8695e-07 ,  0.0731123  ])
170053  , -103069     , array([ 0.0872209  ,  0.0309903  ,  6.97666e-15,  2.8695e-07 ,  0.0731123  ])
170054  , -103034     , array([ 0.0871337  ,  0.0310213  ,  6.97666e-15,  2.8695e-07 ,  0.0731123  ])
170055  , -103111     , array([ 0.0871337  ,  0.0309903  ,  6.98364e-15,  2.8695e-07 ,  0.0731123  ])
170056  , -103111     , array([ 0.0871337  ,  0.0309903  ,  6.97666e-15,  2.87237e-07,  0.0731123  ])
170057  , -103224     , array([ 0.0871337  ,  0.0309903  ,  6.97666e-15,  2.8695e-07 ,  0.0731854  ])
170058  , -64131.7    , array([ 0.851091   ,  0.216901   ,  6.97666e-15,  4.29173e-11,  0.376704   ])
170059  , -64131.7    , array([ 0.851091   ,  0.216901   ,  6.97666e-15,  4.29173e-11,  0.376704   ])
170060  , -64113.4    , array([ 0.851942   ,  0.216901   ,  6.97666e-15,  4.29173e-11,  0.376704   ])
170061  , -64078.5    , array([ 0.851091   ,  0.217118   ,  6.97666e-15,  4.29173e-11,  0.376704   ])
170062  , -64131.7    , array([ 0.851091   ,  0.216901   ,  6.98364e-15,  4.29173e-11,  0.376704   ])
170063  , -64131.7    , array([ 0.851091   ,  0.216901   ,  6.97666e-15,  4.29603e-11,  0.376704   ])
170064  , -64212.8    , array([ 0.851091   ,  0.216901   ,  6.97666e-15,  4.29173e-11,  0.377081   ])
170065  , -21052.2    , array([ 0.429742   ,  0.105203   ,  6.97666e-15,  3.11497e-14,  0.0889557  ])
170066  , -21052.2    , array([ 0.429742   ,  0.105203   ,  6.97666e-15,  3.11497e-14,  0.0889557  ])
