Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-396.9	801.8	604.26	2664.21	29.4759,2.7775,30.0,5.9286
our_model	Round_1_Replicate_2	-394.47	796.94	599.04	65056.83	0.6419,0.1145,0.2499,0.2613
our_model	Round_1_Replicate_3	-395.34	798.68	600.55	41982.98	1.2411,0.1772,29.9283,0.384
our_model	Round_1_Replicate_4	-395.44	798.88	600.71	33564.55	1.5289,0.2217,29.9983,0.4763
our_model	Round_1_Replicate_5	-393.47	794.94	597.7	42422.52	2.3443,0.1754,8.1018,0.5032
our_model	Round_1_Replicate_6	-394.75	797.5	600.26	10393.14	29.8967,0.714,8.2108,1.9141
our_model	Round_1_Replicate_7	-395.63	799.26	601.9	10744.23	30.0,0.6898,6.5043,1.7381
our_model	Round_1_Replicate_8	-398.39	804.78	607.0	2373.96	30.0,3.1121,30.0,6.2388
our_model	Round_1_Replicate_9	-395.49	798.98	600.74	47482.68	2.023,0.1567,0.4204,0.3546
our_model	Round_1_Replicate_10	-393.24	794.48	597.41	7839.66	29.6292,0.949,29.9508,3.1601
our_model	Round_2_Replicate_1	-395.57	799.14	601.78	5012.06	10.78,1.4789,30.0,3.1572
our_model	Round_2_Replicate_2	-395.98	799.96	602.55	4737.0	10.8058,1.5639,30.0,3.2372
our_model	Round_2_Replicate_3	-393.21	794.42	597.33	29101.77	8.257,0.2557,7.8309,0.8651
our_model	Round_2_Replicate_4	-394.42	796.84	599.64	3882.9	30.0,1.9122,29.9838,4.9273
our_model	Round_2_Replicate_5	-397.61	803.22	605.56	2802.97	30.0,2.6379,25.8201,5.5413
our_model	Round_2_Replicate_6	-397.93	803.86	606.16	3535.37	30.0,2.0907,18.7702,4.4636
our_model	Round_2_Replicate_7	-398.24	804.48	606.72	3051.59	30.0,2.4214,21.9351,5.0397
our_model	Round_2_Replicate_8	-399.42	806.84	608.86	2243.12	30.0,3.2905,30.0,6.3677
our_model	Round_2_Replicate_9	-393.52	795.04	597.93	6864.86	18.3368,1.0832,29.9368,3.1644
our_model	Round_2_Replicate_10	-393.05	794.1	597.03	21159.8	10.3348,0.3517,29.8004,1.2892
our_model	Round_3_Replicate_1	-394.59	797.18	599.31	24470.09	2.4683,0.3042,30.0,0.711
our_model	Round_3_Replicate_2	-396.13	800.26	602.83	13493.87	3.4179,0.5489,30.0,1.1059
our_model	Round_3_Replicate_3	-394.69	797.38	599.34	23617.76	2.5103,0.3153,30.0,0.7307
our_model	Round_3_Replicate_4	-393.07	794.14	597.07	13302.68	25.1439,0.5594,26.9822,2.0962
our_model	Round_3_Replicate_5	-393.1	794.2	597.15	13801.07	14.9369,0.5392,29.7774,1.8961
our_model	Round_3_Replicate_6	-393.0	794.0	596.95	16670.56	29.9593,0.4465,29.8424,1.8369
our_model	Round_3_Replicate_7	-393.0	794.0	596.95	25501.96	29.9797,0.2919,17.4086,1.2273
our_model	Round_3_Replicate_8	-395.18	798.36	600.12	23337.02	2.3081,0.3191,30.0,0.7041
our_model	Round_3_Replicate_9	-393.02	794.04	596.99	23867.6	10.3894,0.3118,29.7748,1.1832
our_model	Round_3_Replicate_10	-393.81	795.62	598.49	15887.83	4.9093,0.4678,30.0,1.2253
our_model	Round_3_Replicate_11	-396.44	800.88	603.4	15903.49	2.8036,0.4656,30.0,0.919
our_model	Round_3_Replicate_12	-393.02	794.04	596.98	14836.17	29.9737,0.5017,29.7654,2.0034
our_model	Round_3_Replicate_13	-393.01	794.02	596.96	35908.73	7.3156,0.2073,26.5025,0.8051
our_model	Round_3_Replicate_14	-393.15	794.3	597.23	18260.02	8.3957,0.4075,29.999,1.354
our_model	Round_3_Replicate_15	-393.1	794.2	597.14	19501.47	8.9956,0.3816,29.9087,1.3189
our_model	Round_3_Replicate_16	-393.42	794.84	597.75	16539.93	6.1699,0.4497,30.0,1.3079
our_model	Round_3_Replicate_17	-397.51	803.02	605.38	2554.16	30.0,2.8952,29.4853,6.0264
our_model	Round_3_Replicate_18	-393.15	794.3	597.25	12349.48	14.3485,0.6025,29.8109,2.0309
our_model	Round_3_Replicate_19	-398.42	804.84	607.06	3619.22	30.0,2.0412,17.5533,4.304
our_model	Round_3_Replicate_20	-396.21	800.42	602.99	15882.5	2.8755,0.4663,30.0,0.934
