192984  , -78313.5    , array([ 2.66314    ,  1.90729    ,  6.97494e-91,  6.84727e-22,  0.000839552])
192985  , -78313.8    , array([ 2.6658     ,  1.90729    ,  6.97494e-91,  6.84727e-22,  0.000839552])
192986  , -78314      , array([ 2.66314    ,  1.9092     ,  6.97494e-91,  6.84727e-22,  0.000839552])
192987  , -78313.5    , array([ 2.66314    ,  1.90729    ,  6.98192e-91,  6.84727e-22,  0.000839552])
192988  , -78313.5    , array([ 2.66314    ,  1.90729    ,  6.97494e-91,  6.85412e-22,  0.000839552])
192989  , -78312.7    , array([ 2.66314    ,  1.90729    ,  6.97494e-91,  6.84727e-22,  0.000840392])
192990  , -78313.5    , array([ 2.66314    ,  1.90729    ,  6.97494e-91,  6.84727e-22,  0.000839552])
192991  , -76396.1    , array([ 2.0491     ,  1.11286    ,  6.97494e-91,  6.84727e-22,  0.00189312 ])
192992  , -76396.1    , array([ 2.0491     ,  1.11286    ,  6.97494e-91,  6.84727e-22,  0.00189312 ])
192993  , -76396.8    , array([ 2.05115    ,  1.11286    ,  6.97494e-91,  6.84727e-22,  0.00189312 ])
192994  , -76398      , array([ 2.0491     ,  1.11398    ,  6.97494e-91,  6.84727e-22,  0.00189312 ])
192995  , -76396.1    , array([ 2.0491     ,  1.11286    ,  6.98192e-91,  6.84727e-22,  0.00189312 ])
192996  , -76396.1    , array([ 2.0491     ,  1.11286    ,  6.97494e-91,  6.85412e-22,  0.00189312 ])
192997  , -76393.5    , array([ 2.0491     ,  1.11286    ,  6.97494e-91,  6.84727e-22,  0.00189501 ])
192998  , -3208.34    , array([ 0.718191   ,  0.128986   ,  6.97494e-91,  6.84727e-22,  0.0489441  ])
192999  , -3208.34    , array([ 0.718191   ,  0.128986   ,  6.97494e-91,  6.84727e-22,  0.0489441  ])
193000  , -3205.13    , array([ 0.718909   ,  0.128986   ,  6.97494e-91,  6.84727e-22,  0.0489441  ])
193001  , -3207.01    , array([ 0.718191   ,  0.129115   ,  6.97494e-91,  6.84727e-22,  0.0489441  ])
193002  , -3208.34    , array([ 0.718191   ,  0.128986   ,  6.98192e-91,  6.84727e-22,  0.0489441  ])
193003  , -3208.34    , array([ 0.718191   ,  0.128986   ,  6.97494e-91,  6.85412e-22,  0.0489441  ])
193004  , -3213.23    , array([ 0.718191   ,  0.128986   ,  6.97494e-91,  6.84727e-22,  0.0489931  ])
193005  , -62849.3    , array([ 1.38117    ,  0.494665   ,  6.97494e-91,  6.84727e-22,  0.00643634 ])
193006  , -62849.3    , array([ 1.38117    ,  0.494665   ,  6.97494e-91,  6.84727e-22,  0.00643634 ])
193007  , -62851.9    , array([ 1.38255    ,  0.494665   ,  6.97494e-91,  6.84727e-22,  0.00643634 ])
193008  , -62860.6    , array([ 1.38117    ,  0.49516    ,  6.97494e-91,  6.84727e-22,  0.00643634 ])
193009  , -62849.3    , array([ 1.38117    ,  0.494665   ,  6.98192e-91,  6.84727e-22,  0.00643634 ])
193010  , -62849.3    , array([ 1.38117    ,  0.494665   ,  6.97494e-91,  6.85412e-22,  0.00643634 ])
193011  , -62835.6    , array([ 1.38117    ,  0.494665   ,  6.97494e-91,  6.84727e-22,  0.00644278 ])
193012  , -2923.71    , array([ 0.739299   ,  0.1369     ,  6.97494e-91,  6.84727e-22,  0.0447375  ])
193013  , -2923.71    , array([ 0.739299   ,  0.1369     ,  6.97494e-91,  6.84727e-22,  0.0447375  ])
193014  , -2921.11    , array([ 0.740039   ,  0.1369     ,  6.97494e-91,  6.84727e-22,  0.0447375  ])
193015  , -2926.25    , array([ 0.739299   ,  0.137037   ,  6.97494e-91,  6.84727e-22,  0.0447375  ])
193016  , -2923.71    , array([ 0.739299   ,  0.1369     ,  6.98192e-91,  6.84727e-22,  0.0447375  ])
193017  , -2923.71    , array([ 0.739299   ,  0.1369     ,  6.97494e-91,  6.85412e-22,  0.0447375  ])
193018  , -2924.15    , array([ 0.739299   ,  0.1369     ,  6.97494e-91,  6.84727e-22,  0.0447823  ])
193026  , -2929.89    , array([ 0.735344   ,  0.133377   ,  6.97494e-91,  6.84727e-22,  0.0461552  ])
193027  , -2929.89    , array([ 0.735344   ,  0.133377   ,  6.97494e-91,  6.84727e-22,  0.0461552  ])
193028  , -2927.1     , array([ 0.736079   ,  0.133377   ,  6.97494e-91,  6.84727e-22,  0.0461552  ])
193029  , -2930.97    , array([ 0.735344   ,  0.13351    ,  6.97494e-91,  6.84727e-22,  0.0461552  ])
193030  , -2929.89    , array([ 0.735344   ,  0.133377   ,  6.98192e-91,  6.84727e-22,  0.0461552  ])
193031  , -2929.89    , array([ 0.735344   ,  0.133377   ,  6.97494e-91,  6.85412e-22,  0.0461552  ])
193032  , -2931.96    , array([ 0.735344   ,  0.133377   ,  6.97494e-91,  6.84727e-22,  0.0462014  ])
193033  , -2915.32    , array([ 0.737588   ,  0.135366   ,  6.97494e-91,  6.84727e-22,  0.0453446  ])
193034  , -2915.32    , array([ 0.737588   ,  0.135366   ,  6.97494e-91,  6.84727e-22,  0.0453446  ])
