11028   , -2337.26    , array([ 2.15687    ,  12.4409    ,  5.16992e-09,  2.5515e-05 ])
11029   , -2337.26    , array([ 2.15903    ,  12.4409    ,  5.16992e-09,  2.5515e-05 ])
11030   , -2337.26    , array([ 2.15687    ,  12.4533    ,  5.16992e-09,  2.5515e-05 ])
11031   , -2337.26    , array([ 2.15687    ,  12.4409    ,  5.17509e-09,  2.5515e-05 ])
11032   , -2337.26    , array([ 2.15687    ,  12.4409    ,  5.16992e-09,  2.55405e-05])
11033   , -2337.26    , array([ 2.15687    ,  12.4409    ,  5.16992e-09,  2.5515e-05 ])
11034   , -2337.09    , array([ 2.15677    ,  11.9601    ,  5.16965e-09,  1.62465e-05])
11035   , -2337.09    , array([ 2.15677    ,  11.9601    ,  5.16965e-09,  1.62465e-05])
11036   , -2337.09    , array([ 2.15893    ,  11.9601    ,  5.16965e-09,  1.62465e-05])
11037   , -2337.09    , array([ 2.15677    ,  11.972     ,  5.16965e-09,  1.62465e-05])
11038   , -2337.09    , array([ 2.15677    ,  11.9601    ,  5.17482e-09,  1.62465e-05])
11039   , -2337.09    , array([ 2.15677    ,  11.9601    ,  5.16965e-09,  1.62627e-05])
11040   , -2336.93    , array([ 2.1565     ,  11.1357    ,  5.16889e-09,  7.42151e-06])
11041   , -2336.93    , array([ 2.1565     ,  11.1357    ,  5.16889e-09,  7.42151e-06])
11042   , -2336.93    , array([ 2.15866    ,  11.1357    ,  5.16889e-09,  7.42151e-06])
11043   , -2336.93    , array([ 2.1565     ,  11.1469    ,  5.16889e-09,  7.42151e-06])
11044   , -2336.93    , array([ 2.1565     ,  11.1357    ,  5.17406e-09,  7.42151e-06])
11045   , -2336.93    , array([ 2.1565     ,  11.1357    ,  5.16889e-09,  7.42893e-06])
11046   , -2336.87    , array([ 2.15618    ,  10.4756    ,  5.16799e-09,  3.87018e-06])
11047   , -2336.87    , array([ 2.15618    ,  10.4756    ,  5.16799e-09,  3.87018e-06])
11048   , -2336.87    , array([ 2.15833    ,  10.4756    ,  5.16799e-09,  3.87018e-06])
11049   , -2336.87    , array([ 2.15618    ,  10.4861    ,  5.16799e-09,  3.87018e-06])
11050   , -2336.87    , array([ 2.15618    ,  10.4756    ,  5.17316e-09,  3.87018e-06])
11051   , -2336.87    , array([ 2.15618    ,  10.4756    ,  5.16799e-09,  3.87406e-06])
11052   , -2336.84    , array([ 2.15573    ,  9.79913    ,  5.16674e-09,  1.91983e-06])
11053   , -2336.84    , array([ 2.15573    ,  9.79913    ,  5.16674e-09,  1.91983e-06])
11054   , -2336.84    , array([ 2.15788    ,  9.79913    ,  5.16674e-09,  1.91983e-06])
11055   , -2336.84    , array([ 2.15573    ,  9.80893    ,  5.16674e-09,  1.91983e-06])
11056   , -2336.84    , array([ 2.15573    ,  9.79913    ,  5.17191e-09,  1.91983e-06])
11057   , -2336.84    , array([ 2.15573    ,  9.79913    ,  5.16674e-09,  1.92175e-06])
11058   , -2336.82    , array([ 2.15519    ,  9.17891    ,  5.16526e-09,  9.7156e-07 ])
11059   , -2336.82    , array([ 2.15519    ,  9.17891    ,  5.16526e-09,  9.7156e-07 ])
11060   , -2336.82    , array([ 2.15735    ,  9.17891    ,  5.16526e-09,  9.7156e-07 ])
