237229  , -78279      , array([ 0.476406   ,  6.15927    ,  3.67748e-92,  2.34115e-78,  0.000435548])
237230  , -78279.7    , array([ 0.476883   ,  6.15927    ,  3.67748e-92,  2.34115e-78,  0.000435548])
237231  , -78279.1    , array([ 0.476406   ,  6.16544    ,  3.67748e-92,  2.34115e-78,  0.000435548])
237232  , -78279      , array([ 0.476406   ,  6.15927    ,  3.68116e-92,  2.34115e-78,  0.000435548])
237233  , -78279      , array([ 0.476406   ,  6.15927    ,  3.67748e-92,  2.34349e-78,  0.000435548])
237234  , -78278.2    , array([ 0.476406   ,  6.15927    ,  3.67748e-92,  2.34115e-78,  0.000435984])
237235  , -78279      , array([ 0.476406   ,  6.15927    ,  3.67748e-92,  2.34115e-78,  0.000435548])
237236  , -76021.6    , array([ 0.244196   ,  5.70326    ,  3.67748e-92,  2.34115e-78,  0.000925164])
237237  , -76021.6    , array([ 0.244196   ,  5.70326    ,  3.67748e-92,  2.34115e-78,  0.000925164])
237238  , -76024.4    , array([ 0.24444    ,  5.70326    ,  3.67748e-92,  2.34115e-78,  0.000925164])
237239  , -76021.8    , array([ 0.244196   ,  5.70896    ,  3.67748e-92,  2.34115e-78,  0.000925164])
237240  , -76021.6    , array([ 0.244196   ,  5.70326    ,  3.68116e-92,  2.34115e-78,  0.000925164])
237241  , -76021.6    , array([ 0.244196   ,  5.70326    ,  3.67748e-92,  2.34349e-78,  0.000925164])
237242  , -76018.7    , array([ 0.244196   ,  5.70326    ,  3.67748e-92,  2.34115e-78,  0.00092609 ])
237243  , -141309     , array([ 0.0168572  ,  4.19272    ,  3.67748e-92,  2.34115e-78,  0.0188343  ])
237244  , -141309     , array([ 0.0168572  ,  4.19272    ,  3.67748e-92,  2.34115e-78,  0.0188343  ])
237245  , -141224     , array([ 0.016874   ,  4.19272    ,  3.67748e-92,  2.34115e-78,  0.0188343  ])
237246  , -141311     , array([ 0.0168572  ,  4.19692    ,  3.67748e-92,  2.34115e-78,  0.0188343  ])
237247  , -141309     , array([ 0.0168572  ,  4.19272    ,  3.68116e-92,  2.34115e-78,  0.0188343  ])
237248  , -141309     , array([ 0.0168572  ,  4.19272    ,  3.67748e-92,  2.34349e-78,  0.0188343  ])
237249  , -141378     , array([ 0.0168572  ,  4.19272    ,  3.67748e-92,  2.34115e-78,  0.0188531  ])
237250  , -65677.2    , array([ 0.107518   ,  5.1894     ,  3.67748e-92,  2.34115e-78,  0.0023325  ])
237251  , -65677.2    , array([ 0.107518   ,  5.1894     ,  3.67748e-92,  2.34115e-78,  0.0023325  ])
237252  , -65686.5    , array([ 0.107626   ,  5.1894     ,  3.67748e-92,  2.34115e-78,  0.0023325  ])
237253  , -65677.6    , array([ 0.107518   ,  5.1946     ,  3.67748e-92,  2.34115e-78,  0.0023325  ])
237254  , -65677.2    , array([ 0.107518   ,  5.1894     ,  3.68116e-92,  2.34115e-78,  0.0023325  ])
237255  , -65677.2    , array([ 0.107518   ,  5.1894     ,  3.67748e-92,  2.34349e-78,  0.0023325  ])
237256  , -65667.4    , array([ 0.107518   ,  5.1894     ,  3.67748e-92,  2.34115e-78,  0.00233484 ])
237257  , -53502      , array([ 0.0580621  ,  4.83412    ,  3.67748e-92,  2.34115e-78,  0.00467168 ])
237258  , -53502      , array([ 0.0580621  ,  4.83412    ,  3.67748e-92,  2.34115e-78,  0.00467168 ])
237259  , -53505.7    , array([ 0.0581202  ,  4.83412    ,  3.67748e-92,  2.34115e-78,  0.00467168 ])
237260  , -53502.5    , array([ 0.0580621  ,  4.83896    ,  3.67748e-92,  2.34115e-78,  0.00467168 ])
237261  , -53502      , array([ 0.0580621  ,  4.83412    ,  3.68116e-92,  2.34115e-78,  0.00467168 ])
237262  , -53502      , array([ 0.0580621  ,  4.83412    ,  3.67748e-92,  2.34349e-78,  0.00467168 ])
237263  , -53496.6    , array([ 0.0580621  ,  4.83412    ,  3.67748e-92,  2.34115e-78,  0.00467635 ])
237264  , -52922.3    , array([ 0.0506128  ,  4.75832    ,  3.67748e-92,  2.34115e-78,  0.00545376 ])
237265  , -52922.3    , array([ 0.0506128  ,  4.75832    ,  3.67748e-92,  2.34115e-78,  0.00545376 ])
237266  , -52920.2    , array([ 0.0506634  ,  4.75832    ,  3.67748e-92,  2.34115e-78,  0.00545376 ])
237267  , -52923      , array([ 0.0506128  ,  4.76308    ,  3.67748e-92,  2.34115e-78,  0.00545376 ])
237268  , -52922.3    , array([ 0.0506128  ,  4.75832    ,  3.68116e-92,  2.34115e-78,  0.00545376 ])
237269  , -52922.3    , array([ 0.0506128  ,  4.75832    ,  3.67748e-92,  2.34349e-78,  0.00545376 ])
237270  , -52922.4    , array([ 0.0506128  ,  4.75832    ,  3.67748e-92,  2.34115e-78,  0.00545922 ])
237271  , -52899.9    , array([ 0.0518732  ,  4.77181    ,  3.67748e-92,  2.34115e-78,  0.00530461 ])
237272  , -52899.9    , array([ 0.0518732  ,  4.77181    ,  3.67748e-92,  2.34115e-78,  0.00530461 ])
237273  , -52899      , array([ 0.0519251  ,  4.77181    ,  3.67748e-92,  2.34115e-78,  0.00530461 ])
237274  , -52900.5    , array([ 0.0518732  ,  4.77659    ,  3.67748e-92,  2.34115e-78,  0.00530461 ])
237275  , -52899.9    , array([ 0.0518732  ,  4.77181    ,  3.68116e-92,  2.34115e-78,  0.00530461 ])
237276  , -52899.9    , array([ 0.0518732  ,  4.77181    ,  3.67748e-92,  2.34349e-78,  0.00530461 ])
237277  , -52898.9    , array([ 0.0518732  ,  4.77181    ,  3.67748e-92,  2.34115e-78,  0.00530992 ])
237285  , -52895.8    , array([ 0.0518184  ,  4.76607    ,  3.67748e-92,  2.34115e-78,  0.00532806 ])
237286  , -52895.8    , array([ 0.0518184  ,  4.76607    ,  3.67748e-92,  2.34115e-78,  0.00532806 ])
237287  , -52894.7    , array([ 0.0518703  ,  4.76607    ,  3.67748e-92,  2.34115e-78,  0.00532806 ])
237288  , -52896.4    , array([ 0.0518184  ,  4.77084    ,  3.67748e-92,  2.34115e-78,  0.00532806 ])
237289  , -52895.8    , array([ 0.0518184  ,  4.76607    ,  3.68116e-92,  2.34115e-78,  0.00532806 ])
237290  , -52895.8    , array([ 0.0518184  ,  4.76607    ,  3.67748e-92,  2.34349e-78,  0.00532806 ])
237291  , -52894.9    , array([ 0.0518184  ,  4.76607    ,  3.67748e-92,  2.34115e-78,  0.00533339 ])
237292  , -52887      , array([ 0.0510692  ,  4.47626    ,  3.67748e-92,  2.34115e-78,  0.00524874 ])
237293  , -52887      , array([ 0.0510692  ,  4.47626    ,  3.67748e-92,  2.34115e-78,  0.00524874 ])
237294  , -52885.9    , array([ 0.0511203  ,  4.47626    ,  3.67748e-92,  2.34115e-78,  0.00524874 ])
237295  , -52887.6    , array([ 0.0510692  ,  4.48073    ,  3.67748e-92,  2.34115e-78,  0.00524874 ])
237296  , -52887      , array([ 0.0510692  ,  4.47626    ,  3.68116e-92,  2.34115e-78,  0.00524874 ])
237297  , -52887      , array([ 0.0510692  ,  4.47626    ,  3.67748e-92,  2.34349e-78,  0.00524874 ])
237298  , -52886      , array([ 0.0510692  ,  4.47626    ,  3.67748e-92,  2.34115e-78,  0.00525399 ])
237299  , -52833.8    , array([ 0.0481791  ,  3.48283    ,  3.67748e-92,  2.34115e-78,  0.00494308 ])
237300  , -52833.8    , array([ 0.0481791  ,  3.48283    ,  3.67748e-92,  2.34115e-78,  0.00494308 ])
237301  , -52832.7    , array([ 0.0482273  ,  3.48283    ,  3.67748e-92,  2.34115e-78,  0.00494308 ])
237302  , -52834.6    , array([ 0.0481791  ,  3.48632    ,  3.67748e-92,  2.34115e-78,  0.00494308 ])
237303  , -52833.8    , array([ 0.0481791  ,  3.48283    ,  3.68116e-92,  2.34115e-78,  0.00494308 ])
237304  , -52833.8    , array([ 0.0481791  ,  3.48283    ,  3.67748e-92,  2.34349e-78,  0.00494308 ])
237305  , -52832.9    , array([ 0.0481791  ,  3.48283    ,  3.67748e-92,  2.34115e-78,  0.00494803 ])
237306  , -52239.8    , array([ 0.0381644  ,  1.27645    ,  3.67748e-92,  2.34115e-78,  0.00388838 ])
237307  , -52239.8    , array([ 0.0381644  ,  1.27645    ,  3.67748e-92,  2.34115e-78,  0.00388838 ])
237308  , -52238.3    , array([ 0.0382026  ,  1.27645    ,  3.67748e-92,  2.34115e-78,  0.00388838 ])
237309  , -52241.4    , array([ 0.0381644  ,  1.27772    ,  3.67748e-92,  2.34115e-78,  0.00388838 ])
237310  , -52239.8    , array([ 0.0381644  ,  1.27645    ,  3.68116e-92,  2.34115e-78,  0.00388838 ])
237311  , -52239.8    , array([ 0.0381644  ,  1.27645    ,  3.67748e-92,  2.34349e-78,  0.00388838 ])
237312  , -52238.6    , array([ 0.0381644  ,  1.27645    ,  3.67748e-92,  2.34115e-78,  0.00389227 ])
237313  , -29694      , array([ 0.0150265  ,  0.0230294  ,  3.67748e-92,  2.34115e-78,  0.00148886 ])
237314  , -29694      , array([ 0.0150265  ,  0.0230294  ,  3.67748e-92,  2.34115e-78,  0.00148886 ])
237315  , -29686.8    , array([ 0.0150415  ,  0.0230294  ,  3.67748e-92,  2.34115e-78,  0.00148886 ])
237316  , -29710.5    , array([ 0.0150265  ,  0.0230524  ,  3.67748e-92,  2.34115e-78,  0.00148886 ])
237317  , -29694      , array([ 0.0150265  ,  0.0230294  ,  3.68116e-92,  2.34115e-78,  0.00148886 ])
237318  , -29694      , array([ 0.0150265  ,  0.0230294  ,  3.67748e-92,  2.34349e-78,  0.00148886 ])
237319  , -29684.4    , array([ 0.0150265  ,  0.0230294  ,  3.67748e-92,  2.34115e-78,  0.00149035 ])
237327  , -29626.3    , array([ 0.0150077  ,  0.0229055  ,  3.67748e-92,  2.34115e-78,  0.00148694 ])
237328  , -29626.3    , array([ 0.0150077  ,  0.0229055  ,  3.67748e-92,  2.34115e-78,  0.00148694 ])
237329  , -29619.1    , array([ 0.0150227  ,  0.0229055  ,  3.67748e-92,  2.34115e-78,  0.00148694 ])
237330  , -29642.8    , array([ 0.0150077  ,  0.0229285  ,  3.67748e-92,  2.34115e-78,  0.00148694 ])
237331  , -29626.3    , array([ 0.0150077  ,  0.0229055  ,  3.68116e-92,  2.34115e-78,  0.00148694 ])
237332  , -29626.3    , array([ 0.0150077  ,  0.0229055  ,  3.67748e-92,  2.34349e-78,  0.00148694 ])
237333  , -29616.7    , array([ 0.0150077  ,  0.0229055  ,  3.67748e-92,  2.34115e-78,  0.00148843 ])
237334  , -29558.4    , array([ 0.0149889  ,  0.0227823  ,  3.67748e-92,  2.34115e-78,  0.00148502 ])
