206969  , -151517     , array([ 0.02004    ,  1.86854    ,  7.66532e-70,  8.34819e-51,  0.0279317  ])
206970  , -151423     , array([ 0.0200601  ,  1.86854    ,  7.66532e-70,  8.34819e-51,  0.0279317  ])
206971  , -151521     , array([ 0.02004    ,  1.87041    ,  7.66532e-70,  8.34819e-51,  0.0279317  ])
206972  , -151517     , array([ 0.02004    ,  1.86854    ,  7.67299e-70,  8.34819e-51,  0.0279317  ])
206973  , -151517     , array([ 0.02004    ,  1.86854    ,  7.66532e-70,  8.35655e-51,  0.0279317  ])
206974  , -151589     , array([ 0.02004    ,  1.86854    ,  7.66532e-70,  8.34819e-51,  0.0279597  ])
206975  , -151517     , array([ 0.02004    ,  1.86854    ,  7.66532e-70,  8.34819e-51,  0.0279317  ])
206976  , -68434.6    , array([ 0.0445128  ,  1.80184    ,  7.66532e-70,  8.34819e-51,  0.0150561  ])
206977  , -68434.6    , array([ 0.0445128  ,  1.80184    ,  7.66532e-70,  8.34819e-51,  0.0150561  ])
206978  , -68395.7    , array([ 0.0445574  ,  1.80184    ,  7.66532e-70,  8.34819e-51,  0.0150561  ])
206979  , -68437.6    , array([ 0.0445128  ,  1.80364    ,  7.66532e-70,  8.34819e-51,  0.0150561  ])
206980  , -68434.6    , array([ 0.0445128  ,  1.80184    ,  7.67299e-70,  8.34819e-51,  0.0150561  ])
206981  , -68434.6    , array([ 0.0445128  ,  1.80184    ,  7.66532e-70,  8.35655e-51,  0.0150561  ])
206982  , -68463.8    , array([ 0.0445128  ,  1.80184    ,  7.66532e-70,  8.34819e-51,  0.0150712  ])
206990  , -68386.7    , array([ 0.0447517  ,  1.77342    ,  7.66532e-70,  8.34819e-51,  0.0151648  ])
206991  , -68386.7    , array([ 0.0447517  ,  1.77342    ,  7.66532e-70,  8.34819e-51,  0.0151648  ])
206992  , -68347.7    , array([ 0.0447965  ,  1.77342    ,  7.66532e-70,  8.34819e-51,  0.0151648  ])
206993  , -68389.8    , array([ 0.0447517  ,  1.7752     ,  7.66532e-70,  8.34819e-51,  0.0151648  ])
206994  , -68386.7    , array([ 0.0447517  ,  1.77342    ,  7.67299e-70,  8.34819e-51,  0.0151648  ])
206995  , -68386.7    , array([ 0.0447517  ,  1.77342    ,  7.66532e-70,  8.35655e-51,  0.0151648  ])
206996  , -68415.8    , array([ 0.0447517  ,  1.77342    ,  7.66532e-70,  8.34819e-51,  0.01518    ])
206997  , -68335.7    , array([ 0.0449995  ,  1.74459    ,  7.66532e-70,  8.34819e-51,  0.0152778  ])
206998  , -68335.7    , array([ 0.0449995  ,  1.74459    ,  7.66532e-70,  8.34819e-51,  0.0152778  ])
206999  , -68296.7    , array([ 0.0450445  ,  1.74459    ,  7.66532e-70,  8.34819e-51,  0.0152778  ])
207000  , -68338.9    , array([ 0.0449995  ,  1.74633    ,  7.66532e-70,  8.34819e-51,  0.0152778  ])
207001  , -68335.7    , array([ 0.0449995  ,  1.74459    ,  7.67299e-70,  8.34819e-51,  0.0152778  ])
207002  , -68335.7    , array([ 0.0449995  ,  1.74459    ,  7.66532e-70,  8.35655e-51,  0.0152778  ])
207003  , -68364.8    , array([ 0.0449995  ,  1.74459    ,  7.66532e-70,  8.34819e-51,  0.0152931  ])
207011  , -68322.3    , array([ 0.0450637  ,  1.73722    ,  7.66532e-70,  8.34819e-51,  0.0153071  ])
207012  , -68322.3    , array([ 0.0450637  ,  1.73722    ,  7.66532e-70,  8.34819e-51,  0.0153071  ])
207013  , -68283.3    , array([ 0.0451087  ,  1.73722    ,  7.66532e-70,  8.34819e-51,  0.0153071  ])
207014  , -68325.5    , array([ 0.0450637  ,  1.73896    ,  7.66532e-70,  8.34819e-51,  0.0153071  ])
207015  , -68322.3    , array([ 0.0450637  ,  1.73722    ,  7.67299e-70,  8.34819e-51,  0.0153071  ])
207016  , -68322.3    , array([ 0.0450637  ,  1.73722    ,  7.66532e-70,  8.35655e-51,  0.0153071  ])
207017  , -68351.3    , array([ 0.0450637  ,  1.73722    ,  7.66532e-70,  8.34819e-51,  0.0153224  ])
207018  , -68308.6    , array([ 0.0451284  ,  1.72983    ,  7.66532e-70,  8.34819e-51,  0.0153367  ])
207019  , -68308.6    , array([ 0.0451284  ,  1.72983    ,  7.66532e-70,  8.34819e-51,  0.0153367  ])
207020  , -68269.6    , array([ 0.0451736  ,  1.72983    ,  7.66532e-70,  8.34819e-51,  0.0153367  ])
207021  , -68311.8    , array([ 0.0451284  ,  1.73156    ,  7.66532e-70,  8.34819e-51,  0.0153367  ])
207022  , -68308.6    , array([ 0.0451284  ,  1.72983    ,  7.67299e-70,  8.34819e-51,  0.0153367  ])
207023  , -68308.6    , array([ 0.0451284  ,  1.72983    ,  7.66532e-70,  8.35655e-51,  0.0153367  ])
207024  , -68337.7    , array([ 0.0451284  ,  1.72983    ,  7.66532e-70,  8.34819e-51,  0.015352   ])
207032  , -68305.2    , array([ 0.0451448  ,  1.72797    ,  7.66532e-70,  8.34819e-51,  0.0153441  ])
207033  , -68305.2    , array([ 0.0451448  ,  1.72797    ,  7.66532e-70,  8.34819e-51,  0.0153441  ])
207034  , -68266.1    , array([ 0.0451899  ,  1.72797    ,  7.66532e-70,  8.34819e-51,  0.0153441  ])
207035  , -68308.4    , array([ 0.0451448  ,  1.7297     ,  7.66532e-70,  8.34819e-51,  0.0153441  ])
207036  , -68305.2    , array([ 0.0451448  ,  1.72797    ,  7.67299e-70,  8.34819e-51,  0.0153441  ])
207037  , -68305.2    , array([ 0.0451448  ,  1.72797    ,  7.66532e-70,  8.35655e-51,  0.0153441  ])
207038  , -68334.2    , array([ 0.0451448  ,  1.72797    ,  7.66532e-70,  8.34819e-51,  0.0153595  ])
207039  , -68301.7    , array([ 0.0451611  ,  1.72611    ,  7.66532e-70,  8.34819e-51,  0.0153516  ])
207040  , -68301.7    , array([ 0.0451611  ,  1.72611    ,  7.66532e-70,  8.34819e-51,  0.0153516  ])
207041  , -68262.7    , array([ 0.0452063  ,  1.72611    ,  7.66532e-70,  8.34819e-51,  0.0153516  ])
207042  , -68304.9    , array([ 0.0451611  ,  1.72783    ,  7.66532e-70,  8.34819e-51,  0.0153516  ])
207043  , -68301.7    , array([ 0.0451611  ,  1.72611    ,  7.67299e-70,  8.34819e-51,  0.0153516  ])
207044  , -68301.7    , array([ 0.0451611  ,  1.72611    ,  7.66532e-70,  8.35655e-51,  0.0153516  ])
207045  , -68330.8    , array([ 0.0451611  ,  1.72611    ,  7.66532e-70,  8.34819e-51,  0.015367   ])
207046  , -4.17977e+06, array([ 0.492912   ,  0.00142807 ,  7.66532e-70,  8.34819e-51,  0.381583   ])
207047  , -4.17977e+06, array([ 0.492912   ,  0.00142807 ,  7.66532e-70,  8.34819e-51,  0.381583   ])
207048  , -4.17975e+06, array([ 0.493406   ,  0.00142807 ,  7.66532e-70,  8.34819e-51,  0.381583   ])
207049  , -4.17973e+06, array([ 0.492912   ,  0.0014295  ,  7.66532e-70,  8.34819e-51,  0.381583   ])
207050  , -4.17977e+06, array([ 0.492912   ,  0.00142807 ,  7.67299e-70,  8.34819e-51,  0.381583   ])
207051  , -4.17974e+06, array([ 0.492912   ,  0.00142807 ,  7.66532e-70,  8.35655e-51,  0.381583   ])
207052  , -4.17979e+06, array([ 0.492912   ,  0.00142807 ,  7.66532e-70,  8.34819e-51,  0.381964   ])
207053  , -68279.9    , array([ 0.0452632  ,  1.71458    ,  7.66532e-70,  8.34819e-51,  0.0153983  ])
