219751  , -99568.7    , array([ 0.00601703 ,  0.014594   ,  5.27456e-38,  9.66509e-23,  0.00687347 ])
219752  , -99482.4    , array([ 0.00602305 ,  0.014594   ,  5.27456e-38,  9.66509e-23,  0.00687347 ])
219753  , -99581.8    , array([ 0.00601703 ,  0.0146086  ,  5.27456e-38,  9.66509e-23,  0.00687347 ])
219754  , -99568.7    , array([ 0.00601703 ,  0.014594   ,  5.27984e-38,  9.66509e-23,  0.00687347 ])
219755  , -99568.7    , array([ 0.00601703 ,  0.014594   ,  5.27456e-38,  9.67476e-23,  0.00687347 ])
219756  , -99638      , array([ 0.00601703 ,  0.014594   ,  5.27456e-38,  9.66509e-23,  0.00688035 ])
219757  , -99568.7    , array([ 0.00601703 ,  0.014594   ,  5.27456e-38,  9.66509e-23,  0.00687347 ])
219758  , -27439.5    , array([ 0.013146   ,  0.012959   ,  5.27456e-38,  9.66509e-23,  0.00366568 ])
219759  , -27439.5    , array([ 0.013146   ,  0.012959   ,  5.27456e-38,  9.66509e-23,  0.00366568 ])
219760  , -27407.8    , array([ 0.0131591  ,  0.012959   ,  5.27456e-38,  9.66509e-23,  0.00366568 ])
219761  , -27449.1    , array([ 0.013146   ,  0.0129719  ,  5.27456e-38,  9.66509e-23,  0.00366568 ])
219762  , -27439.5    , array([ 0.013146   ,  0.012959   ,  5.27984e-38,  9.66509e-23,  0.00366568 ])
219763  , -27439.5    , array([ 0.013146   ,  0.012959   ,  5.27456e-38,  9.67476e-23,  0.00366568 ])
219764  , -27460.8    , array([ 0.013146   ,  0.012959   ,  5.27456e-38,  9.66509e-23,  0.00366935 ])
219772  , -27404.3    , array([ 0.0131626  ,  0.0129174  ,  5.27456e-38,  9.66509e-23,  0.00367181 ])
219773  , -27404.3    , array([ 0.0131626  ,  0.0129174  ,  5.27456e-38,  9.66509e-23,  0.00367181 ])
219774  , -27372.6    , array([ 0.0131758  ,  0.0129174  ,  5.27456e-38,  9.66509e-23,  0.00367181 ])
219775  , -27413.8    , array([ 0.0131626  ,  0.0129303  ,  5.27456e-38,  9.66509e-23,  0.00367181 ])
219776  , -27404.3    , array([ 0.0131626  ,  0.0129174  ,  5.27984e-38,  9.66509e-23,  0.00367181 ])
219777  , -27404.3    , array([ 0.0131626  ,  0.0129174  ,  5.27456e-38,  9.67476e-23,  0.00367181 ])
219778  , -27425.7    , array([ 0.0131626  ,  0.0129174  ,  5.27456e-38,  9.66509e-23,  0.00367548 ])
219779  , -26923.5    , array([ 0.0134164  ,  0.0123055  ,  5.27456e-38,  9.66509e-23,  0.00376557 ])
219780  , -26923.5    , array([ 0.0134164  ,  0.0123055  ,  5.27456e-38,  9.66509e-23,  0.00376557 ])
219781  , -26892.2    , array([ 0.0134298  ,  0.0123055  ,  5.27456e-38,  9.66509e-23,  0.00376557 ])
219782  , -26931.7    , array([ 0.0134164  ,  0.0123178  ,  5.27456e-38,  9.66509e-23,  0.00376557 ])
219783  , -26923.5    , array([ 0.0134164  ,  0.0123055  ,  5.27984e-38,  9.66509e-23,  0.00376557 ])
219784  , -26923.5    , array([ 0.0134164  ,  0.0123055  ,  5.27456e-38,  9.67476e-23,  0.00376557 ])
219785  , -26945.9    , array([ 0.0134164  ,  0.0123055  ,  5.27456e-38,  9.66509e-23,  0.00376934 ])
219786  , -25510.1    , array([ 0.00405605 ,  0.0035207  ,  5.27456e-38,  9.66509e-23,  0.00105897 ])
219787  , -25510.1    , array([ 0.00405605 ,  0.0035207  ,  5.27456e-38,  9.66509e-23,  0.00105897 ])
219788  , -25480.3    , array([ 0.00406011 ,  0.0035207  ,  5.27456e-38,  9.66509e-23,  0.00105897 ])
219789  , -25518.3    , array([ 0.00405605 ,  0.00352423 ,  5.27456e-38,  9.66509e-23,  0.00105897 ])
219790  , -25510.1    , array([ 0.00405605 ,  0.0035207  ,  5.27984e-38,  9.66509e-23,  0.00105897 ])
219791  , -25510.1    , array([ 0.00405605 ,  0.0035207  ,  5.27456e-38,  9.67476e-23,  0.00105897 ])
219792  , -25531.4    , array([ 0.00405605 ,  0.0035207  ,  5.27456e-38,  9.66509e-23,  0.00106003 ])
219800  , -25510      , array([ 0.00405583 ,  0.0035205  ,  5.27456e-38,  9.66509e-23,  0.00105891 ])
219801  , -25510      , array([ 0.00405583 ,  0.0035205  ,  5.27456e-38,  9.66509e-23,  0.00105891 ])
219802  , -25480.2    , array([ 0.00405988 ,  0.0035205  ,  5.27456e-38,  9.66509e-23,  0.00105891 ])
219803  , -25518.2    , array([ 0.00405583 ,  0.00352402 ,  5.27456e-38,  9.66509e-23,  0.00105891 ])
219804  , -25510      , array([ 0.00405583 ,  0.0035205  ,  5.27984e-38,  9.66509e-23,  0.00105891 ])
219805  , -25510      , array([ 0.00405583 ,  0.0035205  ,  5.27456e-38,  9.67476e-23,  0.00105891 ])
219806  , -25531.3    , array([ 0.00405583 ,  0.0035205  ,  5.27456e-38,  9.66509e-23,  0.00105997 ])
219807  , -25509.9    , array([ 0.0040556  ,  0.0035203  ,  5.27456e-38,  9.66509e-23,  0.00105884 ])
219808  , -25509.9    , array([ 0.0040556  ,  0.0035203  ,  5.27456e-38,  9.66509e-23,  0.00105884 ])
219809  , -25480.1    , array([ 0.00405966 ,  0.0035203  ,  5.27456e-38,  9.66509e-23,  0.00105884 ])
219810  , -25518.1    , array([ 0.0040556  ,  0.00352382 ,  5.27456e-38,  9.66509e-23,  0.00105884 ])
219811  , -25509.9    , array([ 0.0040556  ,  0.0035203  ,  5.27984e-38,  9.66509e-23,  0.00105884 ])
219812  , -25509.9    , array([ 0.0040556  ,  0.0035203  ,  5.27456e-38,  9.67476e-23,  0.00105884 ])
219813  , -25531.2    , array([ 0.0040556  ,  0.0035203  ,  5.27456e-38,  9.66509e-23,  0.0010599  ])
219821  , -25509.9    , array([ 0.00405555 ,  0.00352025 ,  5.27456e-38,  9.66509e-23,  0.00105883 ])
219822  , -25509.9    , array([ 0.00405555 ,  0.00352025 ,  5.27456e-38,  9.66509e-23,  0.00105883 ])
219823  , -25480.1    , array([ 0.0040596  ,  0.00352025 ,  5.27456e-38,  9.66509e-23,  0.00105883 ])
219824  , -25518.1    , array([ 0.00405555 ,  0.00352377 ,  5.27456e-38,  9.66509e-23,  0.00105883 ])
219825  , -25509.9    , array([ 0.00405555 ,  0.00352025 ,  5.27984e-38,  9.66509e-23,  0.00105883 ])
219826  , -25509.9    , array([ 0.00405555 ,  0.00352025 ,  5.27456e-38,  9.67476e-23,  0.00105883 ])
219827  , -25531.2    , array([ 0.00405555 ,  0.00352025 ,  5.27456e-38,  9.66509e-23,  0.00105989 ])
219828  , -25509.9    , array([ 0.00405549 ,  0.0035202  ,  5.27456e-38,  9.66509e-23,  0.00105881 ])
219829  , -25509.9    , array([ 0.00405549 ,  0.0035202  ,  5.27456e-38,  9.66509e-23,  0.00105881 ])
219830  , -25480.1    , array([ 0.00405955 ,  0.0035202  ,  5.27456e-38,  9.66509e-23,  0.00105881 ])
219831  , -25518.1    , array([ 0.00405549 ,  0.00352372 ,  5.27456e-38,  9.66509e-23,  0.00105881 ])
219832  , -25509.9    , array([ 0.00405549 ,  0.0035202  ,  5.27984e-38,  9.66509e-23,  0.00105881 ])
219833  , -25509.9    , array([ 0.00405549 ,  0.0035202  ,  5.27456e-38,  9.67476e-23,  0.00105881 ])
219834  , -25531.2    , array([ 0.00405549 ,  0.0035202  ,  5.27456e-38,  9.66509e-23,  0.00105987 ])
219835  , -23750.3    , array([ 0.00122611 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297777])
219836  , -23750.3    , array([ 0.00122611 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297777])
219837  , -23722.4    , array([ 0.00122734 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297777])
219838  , -23758.4    , array([ 0.00122611 ,  0.00100821 ,  5.27456e-38,  9.66509e-23,  0.000297777])
219839  , -23750.3    , array([ 0.00122611 ,  0.0010072  ,  5.27984e-38,  9.66509e-23,  0.000297777])
219840  , -23750.3    , array([ 0.00122611 ,  0.0010072  ,  5.27456e-38,  9.67476e-23,  0.000297777])
219841  , -23770      , array([ 0.00122611 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000298074])
219842  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219843  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219844  , -23722.4    , array([ 0.00122733 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219845  , -23758.4    , array([ 0.0012261  ,  0.00100821 ,  5.27456e-38,  9.66509e-23,  0.000297775])
219846  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27984e-38,  9.66509e-23,  0.000297775])
219847  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.67476e-23,  0.000297775])
219848  , -23770      , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000298073])
219856  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219857  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219858  , -23722.4    , array([ 0.00122733 ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
219859  , -23758.4    , array([ 0.0012261  ,  0.00100821 ,  5.27456e-38,  9.66509e-23,  0.000297775])
219860  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27984e-38,  9.66509e-23,  0.000297775])
219861  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.67476e-23,  0.000297775])
219862  , -23770      , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000298073])
219870  , -23750.3    , array([ 0.0012261  ,  0.0010072  ,  5.27456e-38,  9.66509e-23,  0.000297775])
